txn_id,account_id,txn_date,txn_amount,running_total_txn_amount
SYNTHETIC_TXN_000030,SYNTHETIC_ACCT_1091,2023-09-19,3483.82,40327.89
SYNTHETIC_TXN_000031,SYNTHETIC_ACCT_1091,2023-09-03,9355.13,36337.99
SYNTHETIC_TXN_000032,SYNTHETIC_ACCT_1678,2023-05-23,8589.04,27669.18
SYNTHETIC_TXN_000033,SYNTHETIC_ACCT_0704,2024-06-17,4115.8,78949.29000000001
SYNTHETIC_TXN_000034,SYNTHETIC_ACCT_0263,2024-07-06,8075.38,95038.68999999999
SYNTHETIC_TXN_000035,SYNTHETIC_ACCT_0038,2023-09-27,2634.72,60350.33
SYNTHETIC_TXN_000036,SYNTHETIC_ACCT_0472,2023-10-13,4391.94,29077.649999999998
SYNTHETIC_TXN_000037,SYNTHETIC_ACCT_0965,2023-07-02,3240.24,18739.309999999998
SYNTHETIC_TXN_000038,SYNTHETIC_ACCT_0216,2024-10-07,2404.28,172605.97000000003
SYNTHETIC_TXN_000039,SYNTHETIC_ACCT_0281,2024-03-12,4233.22,90690.71999999999
SYNTHETIC_TXN_000040,SYNTHETIC_ACCT_1292,2023-08-04,2368.09,42339.55
SYNTHETIC_TXN_000041,SYNTHETIC_ACCT_0293,2024-10-20,3455.24,80668.63
SYNTHETIC_TXN_000042,SYNTHETIC_ACCT_1292,2024-10-19,8794.72,102372.99999999999
SYNTHETIC_TXN_000043,SYNTHETIC_ACCT_1925,2024-02-02,2022.8,52890.44
SYNTHETIC_TXN_000044,SYNTHETIC_ACCT_1909,2024-02-07,7798.35,70620.82
SYNTHETIC_TXN_000045,SYNTHETIC_ACCT_1449,2023-07-14,1090.64,33370.71
SYNTHETIC_TXN_000046,SYNTHETIC_ACCT_0034,2023-05-10,7357.37,24204.75
SYNTHETIC_TXN_000047,SYNTHETIC_ACCT_1292,2023-09-09,5711.34,48050.89
SYNTHETIC_TXN_000048,SYNTHETIC_ACCT_0139,2023-07-14,725.82,22840.57
SYNTHETIC_TXN_000049,SYNTHETIC_ACCT_1715,2023-11-29,7917.4,78502.93999999999
SYNTHETIC_TXN_000050,SYNTHETIC_ACCT_1406,2023-01-21,19.03,658.5899999999999
SYNTHETIC_TXN_000051,SYNTHETIC_ACCT_0464,2024-01-12,9978.21,59379.85
SYNTHETIC_TXN_000052,SYNTHETIC_ACCT_0408,2023-11-04,5201.27,47106.740000000005
SYNTHETIC_TXN_000053,SYNTHETIC_ACCT_0634,2023-11-10,3388.17,56421.95999999999
SYNTHETIC_TXN_000054,SYNTHETIC_ACCT_1109,2023-01-21,487.33,7415.64
SYNTHETIC_TXN_000055,SYNTHETIC_ACCT_1814,2024-05-01,2274.32,86738.78
SYNTHETIC_TXN_000056,SYNTHETIC_ACCT_1295,2023-09-11,9986.93,59660.23
SYNTHETIC_TXN_000057,SYNTHETIC_ACCT_0618,2023-06-15,5773.97,30977.9
SYNTHETIC_TXN_000058,SYNTHETIC_ACCT_1496,2023-03-17,1118.77,5161.3
SYNTHETIC_TXN_000059,SYNTHETIC_ACCT_1111,2024-04-09,3821.8,87130.66
SYNTHETIC_TXN_000060,SYNTHETIC_ACCT_0670,2023-05-03,191.55,28484.329999999998
SYNTHETIC_TXN_000061,SYNTHETIC_ACCT_0967,2024-08-28,2053.28,73706.0
SYNTHETIC_TXN_000062,SYNTHETIC_ACCT_1109,2023-07-07,6284.58,39566.77
SYNTHETIC_TXN_000063,SYNTHETIC_ACCT_1732,2023-10-04,760.06,62031.46
SYNTHETIC_TXN_000064,SYNTHETIC_ACCT_1678,2024-04-09,9778.27,90635.92
SYNTHETIC_TXN_000065,SYNTHETIC_ACCT_0782,2024-08-14,4247.24,155433.02
SYNTHETIC_TXN_000066,SYNTHETIC_ACCT_1075,2023-07-03,6956.97,43918.44
SYNTHETIC_TXN_000067,SYNTHETIC_ACCT_0158,2024-10-03,6943.33,98446.70000000003
SYNTHETIC_TXN_000068,SYNTHETIC_ACCT_0055,2024-09-15,5745.69,136159.88
SYNTHETIC_TXN_000069,SYNTHETIC_ACCT_1974,2023-06-07,9463.37,23870.230000000003
SYNTHETIC_TXN_000070,SYNTHETIC_ACCT_0444,2023-09-08,3982.75,68532.83
SYNTHETIC_TXN_000071,SYNTHETIC_ACCT_1448,2024-04-05,3016.28,52316.01
SYNTHETIC_TXN_000072,SYNTHETIC_ACCT_0054,2024-09-15,1638.02,115086.19000000002
SYNTHETIC_TXN_000073,SYNTHETIC_ACCT_0900,2024-01-20,3481.43,65724.54000000001
SYNTHETIC_TXN_000074,SYNTHETIC_ACCT_0177,2024-02-07,2812.93,62441.32
SYNTHETIC_TXN_000075,SYNTHETIC_ACCT_0306,2024-01-28,2061.52,59319.18
SYNTHETIC_TXN_000076,SYNTHETIC_ACCT_1179,2024-01-24,408.64,54375.40000000001
SYNTHETIC_TXN_000077,SYNTHETIC_ACCT_0137,2024-03-16,3083.47,98082.27000000002
SYNTHETIC_TXN_000078,SYNTHETIC_ACCT_0477,2024-09-04,2709.32,115792.05
SYNTHETIC_TXN_000079,SYNTHETIC_ACCT_0849,2024-09-02,6900.19,116567.15
SYNTHETIC_TXN_000080,SYNTHETIC_ACCT_0161,2023-08-11,4779.57,67670.62
SYNTHETIC_TXN_000081,SYNTHETIC_ACCT_0413,2024-04-03,8631.46,106986.06000000003
SYNTHETIC_TXN_000082,SYNTHETIC_ACCT_1888,2024-09-14,2344.79,90017.14
SYNTHETIC_TXN_000083,SYNTHETIC_ACCT_1868,2023-09-17,1370.25,41944.99
SYNTHETIC_TXN_000084,SYNTHETIC_ACCT_1612,2024-02-10,3089.54,53419.23999999999
SYNTHETIC_TXN_000085,SYNTHETIC_ACCT_0320,2024-04-23,7437.89,86079.82
SYNTHETIC_TXN_000086,SYNTHETIC_ACCT_0664,2023-11-15,7857.0,40758.64
SYNTHETIC_TXN_000087,SYNTHETIC_ACCT_0868,2024-05-12,1602.67,60494.969999999994
SYNTHETIC_TXN_000088,SYNTHETIC_ACCT_1582,2023-01-17,9719.66,10834.619999999999
SYNTHETIC_TXN_000089,SYNTHETIC_ACCT_1188,2023-01-24,8362.52,17743.83
SYNTHETIC_TXN_000090,SYNTHETIC_ACCT_0483,2024-01-05,6365.72,70439.09
SYNTHETIC_TXN_000091,SYNTHETIC_ACCT_1002,2024-08-16,2159.01,106996.37999999999
SYNTHETIC_TXN_000092,SYNTHETIC_ACCT_1176,2024-05-01,8667.13,55670.149999999994
SYNTHETIC_TXN_000093,SYNTHETIC_ACCT_1580,2023-03-04,367.78,367.78
SYNTHETIC_TXN_000094,SYNTHETIC_ACCT_1500,2023-05-17,5464.91,27344.73
SYNTHETIC_TXN_000095,SYNTHETIC_ACCT_0755,2023-03-19,4636.15,17240.559999999998
SYNTHETIC_TXN_000096,SYNTHETIC_ACCT_1194,2024-04-08,7129.63,110753.77000000002
SYNTHETIC_TXN_000097,SYNTHETIC_ACCT_1290,2023-07-05,1144.31,37410.14
SYNTHETIC_TXN_000098,SYNTHETIC_ACCT_0729,2023-12-17,1365.35,57431.68
SYNTHETIC_TXN_000099,SYNTHETIC_ACCT_0051,2023-10-06,8834.93,45945.829999999994
SYNTHETIC_TXN_000100,SYNTHETIC_ACCT_1612,2024-05-23,4600.95,74494.60999999999
SYNTHETIC_TXN_000101,SYNTHETIC_ACCT_1002,2024-12-13,5544.12,159793.03
SYNTHETIC_TXN_000102,SYNTHETIC_ACCT_1939,2024-10-04,21.53,152080.83999999997
SYNTHETIC_TXN_000103,SYNTHETIC_ACCT_0329,2024-09-18,306.44,127828.73000000001
SYNTHETIC_TXN_000104,SYNTHETIC_ACCT_0037,2023-06-22,441.87,39933.14000000001
SYNTHETIC_TXN_000105,SYNTHETIC_ACCT_1772,2023-09-14,9624.71,46958.88
SYNTHETIC_TXN_000106,SYNTHETIC_ACCT_1189,2023-04-09,74.69,10719.77
SYNTHETIC_TXN_000107,SYNTHETIC_ACCT_1543,2023-02-28,1492.62,15127.23
SYNTHETIC_TXN_000108,SYNTHETIC_ACCT_1780,2024-02-07,3786.3,96655.81999999999
SYNTHETIC_TXN_000109,SYNTHETIC_ACCT_1357,2024-02-21,2220.3,72019.71
SYNTHETIC_TXN_000110,SYNTHETIC_ACCT_1348,2024-04-02,7625.92,87284.12
SYNTHETIC_TXN_000111,SYNTHETIC_ACCT_1781,2023-10-20,3207.2,41447.17999999999
SYNTHETIC_TXN_000112,SYNTHETIC_ACCT_1425,2023-05-30,6630.26,26848.32
SYNTHETIC_TXN_000113,SYNTHETIC_ACCT_1344,2024-10-19,3515.44,166327.73000000004
SYNTHETIC_TXN_000114,SYNTHETIC_ACCT_0899,2023-03-03,6510.86,10217.59
SYNTHETIC_TXN_000115,SYNTHETIC_ACCT_1551,2023-12-27,2230.27,81432.14
SYNTHETIC_TXN_000116,SYNTHETIC_ACCT_1802,2023-07-03,529.43,22566.08
SYNTHETIC_TXN_000117,SYNTHETIC_ACCT_1645,2024-01-19,3409.78,56964.44
SYNTHETIC_TXN_000118,SYNTHETIC_ACCT_0153,2023-12-25,1221.5,71764.65999999999
SYNTHETIC_TXN_000119,SYNTHETIC_ACCT_0502,2023-10-23,9510.61,73388.47
SYNTHETIC_TXN_000120,SYNTHETIC_ACCT_1834,2023-03-09,2113.49,22712.53
SYNTHETIC_TXN_000121,SYNTHETIC_ACCT_0746,2023-03-22,9970.6,18847.96
SYNTHETIC_TXN_000122,SYNTHETIC_ACCT_1062,2024-01-04,7597.67,69280.06999999999
SYNTHETIC_TXN_000123,SYNTHETIC_ACCT_1289,2024-02-02,5577.33,66222.51999999999
SYNTHETIC_TXN_000124,SYNTHETIC_ACCT_0122,2024-07-05,4629.62,70237.49
SYNTHETIC_TXN_000125,SYNTHETIC_ACCT_0432,2024-03-23,4399.23,80183.42
SYNTHETIC_TXN_000126,SYNTHETIC_ACCT_0175,2023-01-10,4320.91,4320.91
SYNTHETIC_TXN_000127,SYNTHETIC_ACCT_0223,2023-07-17,4351.88,20062.690000000002
SYNTHETIC_TXN_000128,SYNTHETIC_ACCT_0272,2024-11-21,9229.48,90736.7
SYNTHETIC_TXN_000129,SYNTHETIC_ACCT_1882,2023-02-15,3174.59,13277.45
SYNTHETIC_TXN_000130,SYNTHETIC_ACCT_0459,2023-10-19,5570.72,45185.82000000001
SYNTHETIC_TXN_000131,SYNTHETIC_ACCT_0716,2024-05-06,1834.04,77323.7
SYNTHETIC_TXN_000132,SYNTHETIC_ACCT_1435,2023-02-09,5784.2,21286.6
SYNTHETIC_TXN_000133,SYNTHETIC_ACCT_1114,2024-09-03,916.56,89948.72
SYNTHETIC_TXN_000134,SYNTHETIC_ACCT_1852,2024-12-10,3720.33,127678.47999999998
SYNTHETIC_TXN_000135,SYNTHETIC_ACCT_0487,2023-10-15,9624.66,58174.369999999995
SYNTHETIC_TXN_000136,SYNTHETIC_ACCT_0588,2023-05-16,6196.16,33617.399999999994
SYNTHETIC_TXN_000137,SYNTHETIC_ACCT_1783,2023-03-05,5821.14,13083.869999999999
SYNTHETIC_TXN_000138,SYNTHETIC_ACCT_1327,2023-08-21,7699.56,42487.17
SYNTHETIC_TXN_000139,SYNTHETIC_ACCT_1644,2024-10-08,2169.42,134098.1
SYNTHETIC_TXN_000140,SYNTHETIC_ACCT_1927,2023-08-02,7036.47,45036.5
SYNTHETIC_TXN_000141,SYNTHETIC_ACCT_0711,2023-12-10,9399.06,63293.69999999999
SYNTHETIC_TXN_000142,SYNTHETIC_ACCT_1755,2024-07-16,5649.97,94280.95000000001
SYNTHETIC_TXN_000143,SYNTHETIC_ACCT_1070,2024-05-26,4096.45,93795.63999999998
SYNTHETIC_TXN_000144,SYNTHETIC_ACCT_0154,2024-07-07,4638.35,99732.38
SYNTHETIC_TXN_000145,SYNTHETIC_ACCT_1947,2023-08-07,4686.94,43745.41
SYNTHETIC_TXN_000146,SYNTHETIC_ACCT_0241,2023-08-22,3382.02,32351.600000000002
SYNTHETIC_TXN_000147,SYNTHETIC_ACCT_1718,2024-04-29,8737.18,94500.16
SYNTHETIC_TXN_000148,SYNTHETIC_ACCT_0076,2023-11-07,2250.27,52479.5
SYNTHETIC_TXN_000149,SYNTHETIC_ACCT_1106,2024-09-08,1868.39,85190.85
SYNTHETIC_TXN_000150,SYNTHETIC_ACCT_0200,2023-04-26,5270.5,30398.97
SYNTHETIC_TXN_000151,SYNTHETIC_ACCT_0983,2023-07-24,4693.15,45611.950000000004
SYNTHETIC_TXN_000152,SYNTHETIC_ACCT_1020,2023-10-13,4196.29,61954.670000000006
SYNTHETIC_TXN_000153,SYNTHETIC_ACCT_1580,2024-03-11,9623.38,56287.54
SYNTHETIC_TXN_000154,SYNTHETIC_ACCT_0730,2023-02-19,8512.23,16400.059999999998
SYNTHETIC_TXN_000155,SYNTHETIC_ACCT_1853,2024-09-07,5587.09,125234.30999999998
SYNTHETIC_TXN_000156,SYNTHETIC_ACCT_1127,2023-07-09,6158.34,46088.53
SYNTHETIC_TXN_000157,SYNTHETIC_ACCT_1660,2023-07-27,5297.29,55888.909999999996
SYNTHETIC_TXN_000158,SYNTHETIC_ACCT_0541,2023-08-30,5305.03,64869.119999999995
SYNTHETIC_TXN_000159,SYNTHETIC_ACCT_1300,2024-06-09,9520.29,61002.82000000001
SYNTHETIC_TXN_000160,SYNTHETIC_ACCT_0397,2024-02-14,70.22,55405.92999999999
SYNTHETIC_TXN_000161,SYNTHETIC_ACCT_0229,2023-08-13,9652.7,44587.70999999999
SYNTHETIC_TXN_000162,SYNTHETIC_ACCT_0349,2023-04-13,1233.92,18718.4
SYNTHETIC_TXN_000163,SYNTHETIC_ACCT_1918,2024-01-06,874.44,51764.37
SYNTHETIC_TXN_000164,SYNTHETIC_ACCT_0537,2024-08-01,3006.84,117995.62
SYNTHETIC_TXN_000165,SYNTHETIC_ACCT_0977,2024-04-10,7737.97,86580.16
SYNTHETIC_TXN_000166,SYNTHETIC_ACCT_1833,2024-04-02,7473.27,74740.65000000001
SYNTHETIC_TXN_000167,SYNTHETIC_ACCT_0963,2023-10-02,2893.57,20569.34
SYNTHETIC_TXN_000168,SYNTHETIC_ACCT_0624,2024-10-20,1111.16,101966.93
SYNTHETIC_TXN_000169,SYNTHETIC_ACCT_0400,2023-05-24,9018.96,45861.94
SYNTHETIC_TXN_000170,SYNTHETIC_ACCT_1103,2023-01-17,2610.67,2760.07
SYNTHETIC_TXN_000171,SYNTHETIC_ACCT_1365,2024-06-04,9170.23,72211.84
SYNTHETIC_TXN_000172,SYNTHETIC_ACCT_0932,2024-08-23,327.56,94364.26000000001
SYNTHETIC_TXN_000173,SYNTHETIC_ACCT_1948,2024-12-27,3458.05,171619.42
SYNTHETIC_TXN_000174,SYNTHETIC_ACCT_0512,2023-01-03,6412.22,6412.22
SYNTHETIC_TXN_000175,SYNTHETIC_ACCT_0176,2024-02-03,6906.45,69781.3
SYNTHETIC_TXN_000176,SYNTHETIC_ACCT_0973,2024-08-16,5568.76,102040.51999999999
SYNTHETIC_TXN_000177,SYNTHETIC_ACCT_1751,2023-07-02,5420.35,61733.53
SYNTHETIC_TXN_000178,SYNTHETIC_ACCT_1346,2024-08-31,3156.56,111593.65
SYNTHETIC_TXN_000179,SYNTHETIC_ACCT_1486,2024-03-31,6729.5,67223.65
SYNTHETIC_TXN_000180,SYNTHETIC_ACCT_1205,2023-03-21,4443.46,13544.419999999998
SYNTHETIC_TXN_000181,SYNTHETIC_ACCT_0738,2024-03-12,8501.31,98953.97
SYNTHETIC_TXN_000182,SYNTHETIC_ACCT_1029,2023-02-02,6006.47,15744.95
SYNTHETIC_TXN_000183,SYNTHETIC_ACCT_0282,2024-11-18,1031.54,104820.58999999998
SYNTHETIC_TXN_000184,SYNTHETIC_ACCT_1680,2024-05-19,4717.04,78845.59
SYNTHETIC_TXN_000185,SYNTHETIC_ACCT_1627,2023-11-18,6660.71,78778.03000000003
SYNTHETIC_TXN_000186,SYNTHETIC_ACCT_1337,2023-07-23,6215.52,38570.979999999996
SYNTHETIC_TXN_000187,SYNTHETIC_ACCT_0543,2023-11-27,5162.75,64770.59
SYNTHETIC_TXN_000188,SYNTHETIC_ACCT_1453,2023-09-20,4600.38,48423.84999999999
SYNTHETIC_TXN_000189,SYNTHETIC_ACCT_0245,2023-08-17,4103.2,49736.75
SYNTHETIC_TXN_000190,SYNTHETIC_ACCT_0761,2024-03-07,5005.0,100075.38999999998
SYNTHETIC_TXN_000191,SYNTHETIC_ACCT_0296,2023-09-14,6004.01,58423.020000000004
SYNTHETIC_TXN_000192,SYNTHETIC_ACCT_0361,2024-01-18,1400.02,103159.66000000002
SYNTHETIC_TXN_000193,SYNTHETIC_ACCT_1348,2024-03-23,2469.58,79253.56999999999
SYNTHETIC_TXN_000194,SYNTHETIC_ACCT_0602,2023-03-04,2498.5,3535.84
SYNTHETIC_TXN_000195,SYNTHETIC_ACCT_0868,2024-10-13,7363.22,90786.09
SYNTHETIC_TXN_000196,SYNTHETIC_ACCT_0081,2024-11-23,7239.41,123297.98999999999
SYNTHETIC_TXN_000197,SYNTHETIC_ACCT_1363,2024-12-30,3812.71,113287.31000000001
SYNTHETIC_TXN_000198,SYNTHETIC_ACCT_1127,2023-12-12,5070.18,61881.73
SYNTHETIC_TXN_000199,SYNTHETIC_ACCT_0235,2024-04-12,7256.21,62369.090000000004
SYNTHETIC_TXN_000200,SYNTHETIC_ACCT_1311,2023-12-28,4530.2,47457.729999999996
SYNTHETIC_TXN_000201,SYNTHETIC_ACCT_1057,2023-06-20,9924.73,29814.219999999998
SYNTHETIC_TXN_000202,SYNTHETIC_ACCT_0061,2023-09-21,3119.02,55871.51
SYNTHETIC_TXN_000203,SYNTHETIC_ACCT_0202,2023-04-18,3872.41,16854.300000000003
SYNTHETIC_TXN_000204,SYNTHETIC_ACCT_1169,2023-06-15,8458.88,30840.6
SYNTHETIC_TXN_000205,SYNTHETIC_ACCT_0389,2023-04-28,2653.54,31221.14
SYNTHETIC_TXN_000206,SYNTHETIC_ACCT_0821,2023-04-01,892.71,16245.36
SYNTHETIC_TXN_000207,SYNTHETIC_ACCT_0170,2023-03-22,771.4,15578.09
SYNTHETIC_TXN_000208,SYNTHETIC_ACCT_1789,2024-06-29,7070.9,64488.560000000005
SYNTHETIC_TXN_000209,SYNTHETIC_ACCT_0162,2024-09-05,228.0,179096.57999999996
SYNTHETIC_TXN_000210,SYNTHETIC_ACCT_0227,2023-08-29,1934.94,72987.86
SYNTHETIC_TXN_000211,SYNTHETIC_ACCT_1208,2024-04-29,9605.33,127295.20000000001
SYNTHETIC_TXN_000212,SYNTHETIC_ACCT_0526,2023-06-03,2994.38,15521.79
SYNTHETIC_TXN_000213,SYNTHETIC_ACCT_0217,2024-12-20,5059.48,123240.37000000001
SYNTHETIC_TXN_000214,SYNTHETIC_ACCT_1264,2024-01-06,5671.37,90306.81
SYNTHETIC_TXN_000215,SYNTHETIC_ACCT_0204,2023-04-22,9490.06,13844.34
SYNTHETIC_TXN_000216,SYNTHETIC_ACCT_1328,2023-07-15,3194.62,31422.63
SYNTHETIC_TXN_000217,SYNTHETIC_ACCT_1985,2023-10-08,1864.89,34541.659999999996
SYNTHETIC_TXN_000218,SYNTHETIC_ACCT_1168,2023-06-18,1735.87,23065.719999999998
SYNTHETIC_TXN_000219,SYNTHETIC_ACCT_1832,2024-01-19,8284.39,56464.08
SYNTHETIC_TXN_000220,SYNTHETIC_ACCT_1787,2023-07-12,3572.19,44560.850000000006
SYNTHETIC_TXN_000221,SYNTHETIC_ACCT_0686,2024-11-24,9218.56,88059.83
SYNTHETIC_TXN_000222,SYNTHETIC_ACCT_0186,2023-10-13,9805.77,30744.300000000003
SYNTHETIC_TXN_000223,SYNTHETIC_ACCT_1211,2023-06-22,6369.22,29745.850000000002
SYNTHETIC_TXN_000224,SYNTHETIC_ACCT_1432,2023-01-23,5233.32,26276.53
SYNTHETIC_TXN_000225,SYNTHETIC_ACCT_1023,2023-02-04,8945.86,8945.86
SYNTHETIC_TXN_000226,SYNTHETIC_ACCT_1907,2024-01-01,5561.58,65667.37999999999
SYNTHETIC_TXN_000227,SYNTHETIC_ACCT_0752,2024-01-22,1386.61,59565.13
SYNTHETIC_TXN_000228,SYNTHETIC_ACCT_1391,2024-11-10,1022.01,100657.65999999999
SYNTHETIC_TXN_000229,SYNTHETIC_ACCT_0498,2024-03-14,8476.69,56641.16
SYNTHETIC_TXN_000230,SYNTHETIC_ACCT_1655,2023-01-19,9613.11,9613.11
SYNTHETIC_TXN_000231,SYNTHETIC_ACCT_1937,2023-02-16,7739.83,27039.36
SYNTHETIC_TXN_000232,SYNTHETIC_ACCT_1266,2024-04-17,4314.94,86260.41
SYNTHETIC_TXN_000233,SYNTHETIC_ACCT_0693,2023-01-06,2744.47,2744.47
SYNTHETIC_TXN_000234,SYNTHETIC_ACCT_0456,2024-08-26,5660.1,151348.98
SYNTHETIC_TXN_000235,SYNTHETIC_ACCT_1795,2023-10-11,6730.31,75827.5
SYNTHETIC_TXN_000236,SYNTHETIC_ACCT_0689,2023-02-16,8843.97,14422.05
SYNTHETIC_TXN_000237,SYNTHETIC_ACCT_1590,2024-02-07,4603.87,91271.9
SYNTHETIC_TXN_000238,SYNTHETIC_ACCT_0562,2024-03-05,6572.24,96293.10999999999
SYNTHETIC_TXN_000239,SYNTHETIC_ACCT_1872,2024-08-09,3965.19,164152.05
SYNTHETIC_TXN_000240,SYNTHETIC_ACCT_0347,2023-08-22,5255.19,82747.51000000001
SYNTHETIC_TXN_000241,SYNTHETIC_ACCT_1103,2023-02-02,7987.41,10747.48
SYNTHETIC_TXN_000242,SYNTHETIC_ACCT_0549,2023-11-27,7914.99,76619.20000000001
SYNTHETIC_TXN_000243,SYNTHETIC_ACCT_1105,2023-04-21,330.07,26025.81
SYNTHETIC_TXN_000244,SYNTHETIC_ACCT_0031,2024-03-14,5261.56,99940.13
SYNTHETIC_TXN_000245,SYNTHETIC_ACCT_0703,2024-12-04,5030.21,119461.27
SYNTHETIC_TXN_000246,SYNTHETIC_ACCT_0597,2024-10-22,5870.72,122883.53
SYNTHETIC_TXN_000247,SYNTHETIC_ACCT_0467,2024-02-09,2707.11,85738.78999999998
SYNTHETIC_TXN_000248,SYNTHETIC_ACCT_1345,2024-01-06,5376.03,59174.549999999996
SYNTHETIC_TXN_000249,SYNTHETIC_ACCT_1016,2023-12-16,4460.8,38701.61
SYNTHETIC_TXN_000250,SYNTHETIC_ACCT_0679,2023-09-02,2704.73,44325.43
SYNTHETIC_TXN_000251,SYNTHETIC_ACCT_1941,2024-07-09,3951.58,129596.25
SYNTHETIC_TXN_000252,SYNTHETIC_ACCT_0147,2024-08-16,190.93,141013.77
SYNTHETIC_TXN_000253,SYNTHETIC_ACCT_1450,2024-08-18,9775.36,89416.21000000002
SYNTHETIC_TXN_000254,SYNTHETIC_ACCT_0287,2024-10-24,1516.1,96148.73000000001
SYNTHETIC_TXN_000255,SYNTHETIC_ACCT_1998,2023-04-06,28.64,1021.04
SYNTHETIC_TXN_000256,SYNTHETIC_ACCT_1657,2023-10-21,3650.38,43219.31
SYNTHETIC_TXN_000257,SYNTHETIC_ACCT_1720,2023-12-29,8550.32,61649.66999999999
SYNTHETIC_TXN_000258,SYNTHETIC_ACCT_1089,2024-01-03,1804.39,64063.89
SYNTHETIC_TXN_000259,SYNTHETIC_ACCT_1909,2023-02-11,7062.92,7378.06
SYNTHETIC_TXN_000260,SYNTHETIC_ACCT_1163,2023-08-13,4777.71,52100.630000000005
SYNTHETIC_TXN_000261,SYNTHETIC_ACCT_1832,2023-02-03,3348.01,3348.01
SYNTHETIC_TXN_000262,SYNTHETIC_ACCT_1593,2023-05-27,9510.29,21996.64
SYNTHETIC_TXN_000263,SYNTHETIC_ACCT_1826,2024-11-16,2141.17,103919.53
SYNTHETIC_TXN_000264,SYNTHETIC_ACCT_1116,2023-09-15,7213.06,29273.49
SYNTHETIC_TXN_000265,SYNTHETIC_ACCT_0997,2024-05-01,9763.46,113488.13
SYNTHETIC_TXN_000266,SYNTHETIC_ACCT_1332,2023-08-14,3007.47,37679.670000000006
SYNTHETIC_TXN_000267,SYNTHETIC_ACCT_0044,2023-12-02,6461.23,66389.37999999999
SYNTHETIC_TXN_000268,SYNTHETIC_ACCT_1704,2024-07-27,8066.75,187370.99999999997
SYNTHETIC_TXN_000269,SYNTHETIC_ACCT_0164,2024-08-15,5594.62,79600.76
SYNTHETIC_TXN_000270,SYNTHETIC_ACCT_0255,2023-02-28,6421.92,15982.94
SYNTHETIC_TXN_000271,SYNTHETIC_ACCT_0576,2023-04-25,5417.85,19917.0
SYNTHETIC_TXN_000272,SYNTHETIC_ACCT_0065,2023-01-30,763.11,13951.43
