txn_id,account_id,txn_date,txn_amount,running_total_txn_amount
SYNTHETIC_TXN_000191,SYNTHETIC_ACCT_0064,2024-06-06,8028.16,24430.63
SYNTHETIC_TXN_000192,SYNTHETIC_ACCT_0029,2023-05-18,162.21,162.21
SYNTHETIC_TXN_000193,SYNTHETIC_ACCT_0049,2024-01-21,2457.31,31902.520000000004
SYNTHETIC_TXN_000194,SYNTHETIC_ACCT_0063,2023-06-21,7327.72,7327.72
SYNTHETIC_TXN_000195,SYNTHETIC_ACCT_0083,2023-02-16,5239.44,5239.44
SYNTHETIC_TXN_000196,SYNTHETIC_ACCT_0030,2023-12-15,1510.3,19503.04
SYNTHETIC_TXN_000197,SYNTHETIC_ACCT_0069,2023-07-02,118.52,14973.32
SYNTHETIC_TXN_000198,SYNTHETIC_ACCT_0056,2023-07-14,9097.73,9097.73
SYNTHETIC_TXN_000199,SYNTHETIC_ACCT_0046,2023-09-18,3968.97,10095.75
SYNTHETIC_TXN_000200,SYNTHETIC_ACCT_0011,2023-11-12,8582.18,25939.14
SYNTHETIC_TXN_000201,SYNTHETIC_ACCT_0002,2024-01-27,826.87,11270.19
SYNTHETIC_TXN_000202,SYNTHETIC_ACCT_0089,2023-01-31,4755.0,4755.0
SYNTHETIC_TXN_000203,SYNTHETIC_ACCT_0003,2023-11-20,5870.36,6543.28
SYNTHETIC_TXN_000204,SYNTHETIC_ACCT_0050,2024-08-10,5405.62,29685.69
SYNTHETIC_TXN_000205,SYNTHETIC_ACCT_0010,2024-02-01,7690.05,25284.079999999998
SYNTHETIC_TXN_000206,SYNTHETIC_ACCT_0030,2023-05-12,9411.42,9610.710000000001
SYNTHETIC_TXN_000207,SYNTHETIC_ACCT_0032,2023-03-23,820.39,820.39
SYNTHETIC_TXN_000208,SYNTHETIC_ACCT_0001,2024-08-18,4447.36,7980.869999999999
SYNTHETIC_TXN_000209,SYNTHETIC_ACCT_0066,2023-04-30,262.63,14242.17
SYNTHETIC_TXN_000210,SYNTHETIC_ACCT_0100,2023-05-26,9011.35,19844.9
SYNTHETIC_TXN_000211,SYNTHETIC_ACCT_0035,2024-02-29,632.68,5564.9800000000005
SYNTHETIC_TXN_000212,SYNTHETIC_ACCT_0093,2024-08-15,5938.06,24698.220000000005
SYNTHETIC_TXN_000213,SYNTHETIC_ACCT_0080,2023-03-06,8621.98,15239.11
SYNTHETIC_TXN_000214,SYNTHETIC_ACCT_0026,2024-03-08,1776.38,33168.56
SYNTHETIC_TXN_000215,SYNTHETIC_ACCT_0051,2024-06-30,9320.66,41229.630000000005
SYNTHETIC_TXN_000216,SYNTHETIC_ACCT_0038,2023-02-11,691.6,5894.4800000000005
SYNTHETIC_TXN_000217,SYNTHETIC_ACCT_0085,2023-04-29,4231.28,4231.28
SYNTHETIC_TXN_000218,SYNTHETIC_ACCT_0089,2023-07-01,367.66,22614.710000000003
SYNTHETIC_TXN_000219,SYNTHETIC_ACCT_0046,2023-02-07,6126.78,6126.78
SYNTHETIC_TXN_000220,SYNTHETIC_ACCT_0002,2023-05-17,2220.02,10443.32
SYNTHETIC_TXN_000221,SYNTHETIC_ACCT_0087,2023-08-25,5004.66,11259.9
SYNTHETIC_TXN_000222,SYNTHETIC_ACCT_0015,2023-09-22,7301.5,22232.45
SYNTHETIC_TXN_000223,SYNTHETIC_ACCT_0093,2024-09-05,3189.1,27887.320000000003
SYNTHETIC_TXN_000224,SYNTHETIC_ACCT_0022,2024-07-21,7404.89,9866.650000000001
SYNTHETIC_TXN_000225,SYNTHETIC_ACCT_0052,2024-12-02,1863.88,16638.010000000002
SYNTHETIC_TXN_000226,SYNTHETIC_ACCT_0091,2023-05-20,2783.45,2783.45
SYNTHETIC_TXN_000227,SYNTHETIC_ACCT_0015,2024-02-15,8626.36,38027.990000000005
SYNTHETIC_TXN_000228,SYNTHETIC_ACCT_0059,2023-04-12,8137.38,15433.5
SYNTHETIC_TXN_000229,SYNTHETIC_ACCT_0015,2023-05-01,6934.36,6934.36
SYNTHETIC_TXN_000230,SYNTHETIC_ACCT_0069,2024-07-14,6452.6,35822.89
SYNTHETIC_TXN_000231,SYNTHETIC_ACCT_0058,2024-08-14,8655.21,27442.18
SYNTHETIC_TXN_000232,SYNTHETIC_ACCT_0064,2023-08-19,4917.26,8429.57
SYNTHETIC_TXN_000233,SYNTHETIC_ACCT_0029,2023-09-20,2748.53,7643.110000000001
SYNTHETIC_TXN_000234,SYNTHETIC_ACCT_0070,2023-10-07,3668.62,12148.720000000001
SYNTHETIC_TXN_000235,SYNTHETIC_ACCT_0097,2024-01-10,8748.09,24116.22
SYNTHETIC_TXN_000236,SYNTHETIC_ACCT_0031,2023-04-17,7376.13,14263.8
SYNTHETIC_TXN_000237,SYNTHETIC_ACCT_0027,2023-06-29,5700.74,10507.380000000001
SYNTHETIC_TXN_000238,SYNTHETIC_ACCT_0074,2024-09-25,8580.16,28878.05
SYNTHETIC_TXN_000239,SYNTHETIC_ACCT_0084,2024-02-06,8660.78,39919.93
SYNTHETIC_TXN_000240,SYNTHETIC_ACCT_0035,2023-11-15,3751.73,4932.3
SYNTHETIC_TXN_000241,SYNTHETIC_ACCT_0075,2023-09-19,7741.35,15632.78
SYNTHETIC_TXN_000242,SYNTHETIC_ACCT_0055,2024-01-21,4947.15,14692.609999999999
SYNTHETIC_TXN_000243,SYNTHETIC_ACCT_0098,2024-12-15,995.76,23488.67
SYNTHETIC_TXN_000244,SYNTHETIC_ACCT_0055,2024-02-26,6885.92,21578.53
SYNTHETIC_TXN_000245,SYNTHETIC_ACCT_0011,2023-04-01,9037.99,15200.41
SYNTHETIC_TXN_000246,SYNTHETIC_ACCT_0013,2023-07-19,4768.07,4768.07
SYNTHETIC_TXN_000247,SYNTHETIC_ACCT_0016,2024-05-11,4223.14,4223.14
SYNTHETIC_TXN_000248,SYNTHETIC_ACCT_0041,2023-03-16,2992.56,10044.83
SYNTHETIC_TXN_000249,SYNTHETIC_ACCT_0084,2024-07-29,3511.88,56742.0
SYNTHETIC_TXN_000250,SYNTHETIC_ACCT_0013,2023-10-19,1231.58,5999.65
SYNTHETIC_TXN_000251,SYNTHETIC_ACCT_0032,2024-12-04,6000.08,20126.53
SYNTHETIC_TXN_000252,SYNTHETIC_ACCT_0096,2023-08-13,6461.69,6461.69
SYNTHETIC_TXN_000253,SYNTHETIC_ACCT_0010,2024-08-18,9776.96,35061.03999999999
SYNTHETIC_TXN_000254,SYNTHETIC_ACCT_0098,2024-10-23,9873.65,22492.91
SYNTHETIC_TXN_000255,SYNTHETIC_ACCT_0051,2023-10-25,6285.7,24120.870000000003
SYNTHETIC_TXN_000256,SYNTHETIC_ACCT_0020,2024-07-25,3099.07,35471.99
SYNTHETIC_TXN_000257,SYNTHETIC_ACCT_0084,2024-05-01,661.16,53230.12
SYNTHETIC_TXN_000258,SYNTHETIC_ACCT_0059,2024-07-05,550.3,32981.159999999996
SYNTHETIC_TXN_000259,SYNTHETIC_ACCT_0021,2024-04-10,3467.05,19300.21
SYNTHETIC_TXN_000260,SYNTHETIC_ACCT_0035,2023-10-19,1180.57,1180.57
SYNTHETIC_TXN_000261,SYNTHETIC_ACCT_0081,2023-05-31,4551.98,4551.98
SYNTHETIC_TXN_000262,SYNTHETIC_ACCT_0074,2024-11-16,1153.34,30031.39
SYNTHETIC_TXN_000263,SYNTHETIC_ACCT_0020,2023-03-01,9603.41,13225.64
SYNTHETIC_TXN_000264,SYNTHETIC_ACCT_0093,2023-08-05,8259.96,17246.58
SYNTHETIC_TXN_000265,SYNTHETIC_ACCT_0006,2024-02-17,689.27,9000.6
SYNTHETIC_TXN_000266,SYNTHETIC_ACCT_0026,2023-09-13,7845.07,15084.34
SYNTHETIC_TXN_000267,SYNTHETIC_ACCT_0094,2023-11-08,7604.82,17450.7
SYNTHETIC_TXN_000268,SYNTHETIC_ACCT_0089,2023-12-12,9509.89,32124.600000000002
SYNTHETIC_TXN_000269,SYNTHETIC_ACCT_0054,2024-03-20,598.96,7945.3
SYNTHETIC_TXN_000270,SYNTHETIC_ACCT_0067,2024-10-06,8955.77,39254.72
SYNTHETIC_TXN_000271,SYNTHETIC_ACCT_0076,2024-03-08,4349.83,31221.47
SYNTHETIC_TXN_000272,SYNTHETIC_ACCT_0095,2024-08-14,4527.58,18586.0
SYNTHETIC_TXN_000273,SYNTHETIC_ACCT_0041,2023-09-26,5359.24,15404.07
SYNTHETIC_TXN_000274,SYNTHETIC_ACCT_0021,2024-11-20,3042.15,34328.229999999996
SYNTHETIC_TXN_000275,SYNTHETIC_ACCT_0046,2024-11-30,489.52,13294.44
