txn_id,account_id,txn_date,txn_amount,running_total_txn_amount
SYNTHETIC_TXN_000012,SYNTHETIC_ACCT_0034,2024-08-30,5537.17,15777.26
SYNTHETIC_TXN_000013,SYNTHETIC_ACCT_0098,2024-09-27,3084.13,45892.69
SYNTHETIC_TXN_000014,SYNTHETIC_ACCT_0050,2024-06-30,8847.96,8847.96
SYNTHETIC_TXN_000015,SYNTHETIC_ACCT_0001,2023-07-02,1296.43,1296.43
SYNTHETIC_TXN_000016,SYNTHETIC_ACCT_0040,2024-04-03,238.28,7886.61
SYNTHETIC_TXN_000017,SYNTHETIC_ACCT_0071,2024-02-20,3382.18,25230.14
SYNTHETIC_TXN_000018,SYNTHETIC_ACCT_0055,2023-02-18,7991.57,7991.57
SYNTHETIC_TXN_000019,SYNTHETIC_ACCT_0075,2023-01-03,4007.19,4007.19
SYNTHETIC_TXN_000020,SYNTHETIC_ACCT_0012,2024-11-30,9389.24,18446.45
SYNTHETIC_TXN_000021,SYNTHETIC_ACCT_0013,2023-09-05,507.62,23965.809999999994
SYNTHETIC_TXN_000022,SYNTHETIC_ACCT_0052,2024-05-24,6580.76,6580.76
SYNTHETIC_TXN_000023,SYNTHETIC_ACCT_0039,2024-06-26,4208.02,19673.8
SYNTHETIC_TXN_000024,SYNTHETIC_ACCT_0019,2023-09-24,5968.16,14588.369999999999
SYNTHETIC_TXN_000025,SYNTHETIC_ACCT_0097,2023-06-04,6478.9,10737.05
SYNTHETIC_TXN_000026,SYNTHETIC_ACCT_0075,2024-07-03,8022.26,20962.480000000003
SYNTHETIC_TXN_000027,SYNTHETIC_ACCT_0018,2023-07-12,7128.15,7128.15
SYNTHETIC_TXN_000028,SYNTHETIC_ACCT_0081,2024-04-02,7854.22,17127.21
SYNTHETIC_TXN_000029,SYNTHETIC_ACCT_0092,2023-12-20,6908.55,35695.380000000005
SYNTHETIC_TXN_000029,SYNTHETIC_ACCT_0092,2023-12-20,6908.55,35695.380000000005
SYNTHETIC_TXN_000030,SYNTHETIC_ACCT_0088,2024-04-20,7443.52,37611.850000000006
SYNTHETIC_TXN_000031,SYNTHETIC_ACCT_0020,2024-05-15,9871.49,28562.489999999998
SYNTHETIC_TXN_000032,SYNTHETIC_ACCT_0051,2024-10-02,6378.69,19246.01
SYNTHETIC_TXN_000032,SYNTHETIC_ACCT_0051,2024-10-02,6378.69,19246.01
SYNTHETIC_TXN_000033,SYNTHETIC_ACCT_0092,2023-06-19,3651.38,21878.280000000002
SYNTHETIC_TXN_000033,SYNTHETIC_ACCT_0092,2023-06-19,3651.38,21878.280000000002
SYNTHETIC_TXN_000034,SYNTHETIC_ACCT_0017,2023-10-20,2023.34,2023.34
SYNTHETIC_TXN_000035,SYNTHETIC_ACCT_0035,2024-01-12,3564.61,19231.31
SYNTHETIC_TXN_000036,SYNTHETIC_ACCT_0067,2023-08-08,4860.68,12962.82
SYNTHETIC_TXN_000037,SYNTHETIC_ACCT_0090,2023-07-29,4883.02,33820.87
SYNTHETIC_TXN_000038,SYNTHETIC_ACCT_0016,2023-03-12,1900.22,1900.22
SYNTHETIC_TXN_000039,SYNTHETIC_ACCT_0054,2023-12-12,9361.8,24869.449999999997
SYNTHETIC_TXN_000040,SYNTHETIC_ACCT_0024,2024-06-05,4443.93,27659.22
SYNTHETIC_TXN_000040,SYNTHETIC_ACCT_0024,2024-06-05,4443.93,27659.22
SYNTHETIC_TXN_000041,SYNTHETIC_ACCT_0078,2023-04-11,2263.91,2400.95
SYNTHETIC_TXN_000042,SYNTHETIC_ACCT_0061,2024-06-13,8488.12,64334.780000000006
SYNTHETIC_TXN_000043,SYNTHETIC_ACCT_0058,2024-10-11,9100.18,57204.4
SYNTHETIC_TXN_000043,SYNTHETIC_ACCT_0058,2024-10-11,9100.18,57204.4
SYNTHETIC_TXN_000044,SYNTHETIC_ACCT_0079,2024-08-21,3827.69,49724.86000000001
SYNTHETIC_TXN_000045,SYNTHETIC_ACCT_0066,2024-07-05,6095.14,48648.700000000004
SYNTHETIC_TXN_000046,SYNTHETIC_ACCT_0075,2024-08-15,631.78,21594.260000000002
SYNTHETIC_TXN_000047,SYNTHETIC_ACCT_0039,2023-04-14,1603.1,1603.1
SYNTHETIC_TXN_000048,SYNTHETIC_ACCT_0097,2023-09-30,9294.59,38185.97
SYNTHETIC_TXN_000048,SYNTHETIC_ACCT_0097,2023-09-30,9294.59,38185.97
SYNTHETIC_TXN_000049,SYNTHETIC_ACCT_0086,2024-01-11,3257.87,26646.74
SYNTHETIC_TXN_000050,SYNTHETIC_ACCT_0023,2024-05-03,5562.62,28064.67
SYNTHETIC_TXN_000051,SYNTHETIC_ACCT_0040,2023-11-18,7648.33,7648.33
SYNTHETIC_TXN_000052,SYNTHETIC_ACCT_0077,2023-02-12,5694.98,5694.98
SYNTHETIC_TXN_000053,SYNTHETIC_ACCT_0026,2024-09-01,1686.68,38968.880000000005
SYNTHETIC_TXN_000053,SYNTHETIC_ACCT_0026,2024-09-01,1686.68,38968.880000000005
SYNTHETIC_TXN_000053,SYNTHETIC_ACCT_0026,2024-09-01,1686.68,38968.880000000005
SYNTHETIC_TXN_000054,SYNTHETIC_ACCT_0064,2023-06-15,6270.46,7795.85
SYNTHETIC_TXN_000055,SYNTHETIC_ACCT_0010,2024-07-29,2515.0,29299.670000000002
SYNTHETIC_TXN_000056,SYNTHETIC_ACCT_0012,2023-09-12,3024.94,9057.210000000001
SYNTHETIC_TXN_000057,SYNTHETIC_ACCT_0098,2023-10-07,244.01,28007.420000000002
SYNTHETIC_TXN_000058,SYNTHETIC_ACCT_0045,2024-04-15,1244.23,40088.47
SYNTHETIC_TXN_000059,SYNTHETIC_ACCT_0045,2024-04-29,4502.1,44590.57
SYNTHETIC_TXN_000060,SYNTHETIC_ACCT_0019,2023-12-17,6752.57,21340.94
SYNTHETIC_TXN_000061,SYNTHETIC_ACCT_0099,2023-01-08,7024.57,7024.57
SYNTHETIC_TXN_000062,SYNTHETIC_ACCT_0020,2024-02-07,3438.89,18691.0
SYNTHETIC_TXN_000063,SYNTHETIC_ACCT_0007,2023-08-16,2595.21,14529.73
SYNTHETIC_TXN_000064,SYNTHETIC_ACCT_0083,2023-06-04,4013.11,4013.11
SYNTHETIC_TXN_000065,SYNTHETIC_ACCT_0042,2023-03-08,750.61,10150.390000000001
SYNTHETIC_TXN_000066,SYNTHETIC_ACCT_0054,2023-04-07,7656.71,15507.65
SYNTHETIC_TXN_000067,SYNTHETIC_ACCT_0055,2023-04-05,5175.95,14419.759999999998
SYNTHETIC_TXN_000068,SYNTHETIC_ACCT_0089,2023-06-30,724.04,724.04
SYNTHETIC_TXN_000069,SYNTHETIC_ACCT_0051,2024-06-17,6488.63,6488.63
SYNTHETIC_TXN_000070,SYNTHETIC_ACCT_0061,2024-04-22,5388.67,55846.66
SYNTHETIC_TXN_000071,SYNTHETIC_ACCT_0047,2023-12-19,4380.24,45480.81
SYNTHETIC_TXN_000072,SYNTHETIC_ACCT_0044,2023-03-15,1712.83,1712.83
SYNTHETIC_TXN_000073,SYNTHETIC_ACCT_0026,2023-02-08,2816.93,5633.86
SYNTHETIC_TXN_000073,SYNTHETIC_ACCT_0026,2023-02-08,2816.93,5633.86
SYNTHETIC_TXN_000074,SYNTHETIC_ACCT_0021,2023-03-17,5242.3,5242.3
SYNTHETIC_TXN_000075,SYNTHETIC_ACCT_0064,2024-05-12,2091.91,35689.78999999999
SYNTHETIC_TXN_000076,SYNTHETIC_ACCT_0075,2024-10-27,3785.27,25379.530000000002
SYNTHETIC_TXN_000077,SYNTHETIC_ACCT_0044,2023-06-30,6720.56,8433.39
SYNTHETIC_TXN_000078,SYNTHETIC_ACCT_0074,2023-05-14,3272.91,6780.639999999999
SYNTHETIC_TXN_000078,SYNTHETIC_ACCT_0074,2023-05-14,3272.91,6780.639999999999
SYNTHETIC_TXN_000079,SYNTHETIC_ACCT_0100,2024-12-13,7817.41,66293.51000000001
SYNTHETIC_TXN_000079,SYNTHETIC_ACCT_0100,2024-12-13,7817.41,66293.51000000001
SYNTHETIC_TXN_000079,SYNTHETIC_ACCT_0100,2024-12-13,7817.41,66293.51000000001
SYNTHETIC_TXN_000080,SYNTHETIC_ACCT_0013,2024-06-20,6474.15,63169.56
SYNTHETIC_TXN_000081,SYNTHETIC_ACCT_0028,2023-08-10,5526.58,34488.07
SYNTHETIC_TXN_000082,SYNTHETIC_ACCT_0009,2024-08-07,3510.21,52916.46
SYNTHETIC_TXN_000083,SYNTHETIC_ACCT_0029,2024-02-22,851.32,7679.3099999999995
SYNTHETIC_TXN_000084,SYNTHETIC_ACCT_0048,2024-02-16,9706.25,66347.32
SYNTHETIC_TXN_000085,SYNTHETIC_ACCT_0011,2023-11-22,6917.18,21917.29
SYNTHETIC_TXN_000086,SYNTHETIC_ACCT_0080,2024-09-12,4368.65,23509.67
SYNTHETIC_TXN_000087,SYNTHETIC_ACCT_0090,2023-02-21,7350.37,14700.74
SYNTHETIC_TXN_000087,SYNTHETIC_ACCT_0090,2023-02-21,7350.37,14700.74
SYNTHETIC_TXN_000088,SYNTHETIC_ACCT_0090,2023-03-16,5670.52,20371.260000000002
SYNTHETIC_TXN_000089,SYNTHETIC_ACCT_0058,2024-04-07,899.58,35340.91
SYNTHETIC_TXN_000089,SYNTHETIC_ACCT_0058,2024-04-07,899.58,35340.91
SYNTHETIC_TXN_000090,SYNTHETIC_ACCT_0086,2023-05-02,9903.2,13465.560000000001
SYNTHETIC_TXN_000091,SYNTHETIC_ACCT_0074,2023-09-23,1692.38,8473.02
SYNTHETIC_TXN_000092,SYNTHETIC_ACCT_0032,2023-07-01,2346.36,13428.400000000001
SYNTHETIC_TXN_000093,SYNTHETIC_ACCT_0088,2023-09-16,4804.6,18535.4
SYNTHETIC_TXN_000093,SYNTHETIC_ACCT_0088,2023-09-16,4804.6,18535.4
SYNTHETIC_TXN_000093,SYNTHETIC_ACCT_0088,2023-09-16,4804.6,18535.4
SYNTHETIC_TXN_000094,SYNTHETIC_ACCT_0013,2024-08-13,8385.95,78290.87
SYNTHETIC_TXN_000095,SYNTHETIC_ACCT_0073,2023-03-26,8870.01,20473.28
SYNTHETIC_TXN_000096,SYNTHETIC_ACCT_0060,2023-02-05,2153.2,2153.2
SYNTHETIC_TXN_000097,SYNTHETIC_ACCT_0011,2023-09-29,8221.05,8221.05
SYNTHETIC_TXN_000098,SYNTHETIC_ACCT_0092,2024-02-29,4358.35,55309.4
SYNTHETIC_TXN_000099,SYNTHETIC_ACCT_0029,2023-10-25,398.54,6827.99
SYNTHETIC_TXN_000100,SYNTHETIC_ACCT_0003,2023-06-19,1477.66,1477.66
SYNTHETIC_TXN_000101,SYNTHETIC_ACCT_0062,2023-07-26,9470.14,9470.14
SYNTHETIC_TXN_000102,SYNTHETIC_ACCT_0013,2024-05-28,6931.58,56695.409999999996
SYNTHETIC_TXN_000103,SYNTHETIC_ACCT_0069,2023-08-08,2000.59,2000.59
SYNTHETIC_TXN_000104,SYNTHETIC_ACCT_0064,2024-08-08,8953.51,48024.479999999996
SYNTHETIC_TXN_000105,SYNTHETIC_ACCT_0042,2024-12-08,8898.13,51760.969999999994
SYNTHETIC_TXN_000106,SYNTHETIC_ACCT_0053,2023-08-30,8509.64,8509.64
SYNTHETIC_TXN_000107,SYNTHETIC_ACCT_0073,2024-06-12,3765.77,34567.719999999994
SYNTHETIC_TXN_000108,SYNTHETIC_ACCT_0100,2024-03-13,7433.67,27543.989999999998
SYNTHETIC_TXN_000109,SYNTHETIC_ACCT_0056,2023-03-07,142.23,142.23
SYNTHETIC_TXN_000110,SYNTHETIC_ACCT_0064,2023-10-16,9643.99,17439.84
SYNTHETIC_TXN_000111,SYNTHETIC_ACCT_0090,2023-04-20,53.02,20424.280000000002
SYNTHETIC_TXN_000112,SYNTHETIC_ACCT_0097,2023-08-31,1622.25,19596.79
SYNTHETIC_TXN_000113,SYNTHETIC_ACCT_0084,2024-10-19,598.7,22676.79
SYNTHETIC_TXN_000114,SYNTHETIC_ACCT_0066,2024-04-04,4596.55,24592.88
SYNTHETIC_TXN_000115,SYNTHETIC_ACCT_0025,2024-04-24,2149.74,33556.04
SYNTHETIC_TXN_000116,SYNTHETIC_ACCT_0064,2024-06-12,3381.18,39070.969999999994
SYNTHETIC_TXN_000117,SYNTHETIC_ACCT_0046,2024-11-14,8649.31,25371.9
SYNTHETIC_TXN_000118,SYNTHETIC_ACCT_0025,2024-04-20,3348.33,31406.300000000003
SYNTHETIC_TXN_000119,SYNTHETIC_ACCT_0072,2023-08-15,2247.52,21008.06
SYNTHETIC_TXN_000120,SYNTHETIC_ACCT_0063,2023-06-13,5863.28,20228.0
SYNTHETIC_TXN_000121,SYNTHETIC_ACCT_0009,2024-01-01,1178.12,28662.26
SYNTHETIC_TXN_000122,SYNTHETIC_ACCT_0086,2023-03-03,3562.36,3562.36
SYNTHETIC_TXN_000123,SYNTHETIC_ACCT_0023,2023-07-15,8945.16,12540.88
SYNTHETIC_TXN_000124,SYNTHETIC_ACCT_0071,2023-06-30,7784.3,21847.96
SYNTHETIC_TXN_000124,SYNTHETIC_ACCT_0071,2023-06-30,7784.3,21847.96
SYNTHETIC_TXN_000125,SYNTHETIC_ACCT_0042,2024-08-27,4291.14,42862.84
SYNTHETIC_TXN_000126,SYNTHETIC_ACCT_0009,2023-02-06,7311.63,7311.63
SYNTHETIC_TXN_000127,SYNTHETIC_ACCT_0009,2024-05-31,179.1,40902.2
SYNTHETIC_TXN_000128,SYNTHETIC_ACCT_0100,2024-08-18,4594.47,37059.409999999996
SYNTHETIC_TXN_000129,SYNTHETIC_ACCT_0077,2024-01-06,3506.71,15668.769999999997
SYNTHETIC_TXN_000130,SYNTHETIC_ACCT_0099,2024-03-28,3817.59,46996.37000000001
SYNTHETIC_TXN_000131,SYNTHETIC_ACCT_0010,2023-12-13,8986.35,16061.37
SYNTHETIC_TXN_000132,SYNTHETIC_ACCT_0066,2023-12-11,2256.57,19996.33
SYNTHETIC_TXN_000133,SYNTHETIC_ACCT_0010,2023-10-21,7075.02,7075.02
SYNTHETIC_TXN_000134,SYNTHETIC_ACCT_0043,2023-07-22,4529.88,4529.88
SYNTHETIC_TXN_000135,SYNTHETIC_ACCT_0018,2024-10-20,1041.11,17336.66
SYNTHETIC_TXN_000136,SYNTHETIC_ACCT_0079,2023-07-01,9816.84,21616.34
SYNTHETIC_TXN_000137,SYNTHETIC_ACCT_0100,2024-11-12,5781.87,42841.28
SYNTHETIC_TXN_000138,SYNTHETIC_ACCT_0007,2023-04-08,2306.69,11934.52
SYNTHETIC_TXN_000139,SYNTHETIC_ACCT_0002,2023-06-07,5474.83,5474.83
SYNTHETIC_TXN_000140,SYNTHETIC_ACCT_0080,2024-03-03,5181.36,7989.03
SYNTHETIC_TXN_000141,SYNTHETIC_ACCT_0021,2023-04-10,3769.63,9011.93
SYNTHETIC_TXN_000142,SYNTHETIC_ACCT_0058,2023-07-22,8164.08,23389.19
SYNTHETIC_TXN_000143,SYNTHETIC_ACCT_0093,2023-02-08,527.29,527.29
SYNTHETIC_TXN_000144,SYNTHETIC_ACCT_0020,2023-09-23,674.2,9991.77
SYNTHETIC_TXN_000145,SYNTHETIC_ACCT_0069,2024-08-20,408.02,12974.61
SYNTHETIC_TXN_000146,SYNTHETIC_ACCT_0079,2023-09-02,1854.92,23471.260000000002
SYNTHETIC_TXN_000147,SYNTHETIC_ACCT_0073,2024-11-23,8290.1,42857.81999999999
SYNTHETIC_TXN_000148,SYNTHETIC_ACCT_0036,2023-08-31,9197.85,15896.720000000001
SYNTHETIC_TXN_000149,SYNTHETIC_ACCT_0031,2023-11-08,5514.03,5514.03
SYNTHETIC_TXN_000150,SYNTHETIC_ACCT_0061,2023-10-28,4560.05,33219.61
SYNTHETIC_TXN_000151,SYNTHETIC_ACCT_0061,2023-04-14,3625.52,13151.7
SYNTHETIC_TXN_000152,SYNTHETIC_ACCT_0098,2023-05-03,7501.6,15127.86
SYNTHETIC_TXN_000153,SYNTHETIC_ACCT_0013,2024-03-01,7942.78,31908.589999999993
SYNTHETIC_TXN_000154,SYNTHETIC_ACCT_0021,2024-04-10,2796.8,32346.98
SYNTHETIC_TXN_000155,SYNTHETIC_ACCT_0008,2024-10-04,7404.56,14809.12
SYNTHETIC_TXN_000155,SYNTHETIC_ACCT_0008,2024-10-04,7404.56,14809.12
SYNTHETIC_TXN_000156,SYNTHETIC_ACCT_0033,2023-09-04,6944.88,9121.84
SYNTHETIC_TXN_000157,SYNTHETIC_ACCT_0077,2023-03-18,3244.21,8939.189999999999
SYNTHETIC_TXN_000158,SYNTHETIC_ACCT_0034,2024-03-26,1015.36,2030.72
SYNTHETIC_TXN_000158,SYNTHETIC_ACCT_0034,2024-03-26,1015.36,2030.72
SYNTHETIC_TXN_000159,SYNTHETIC_ACCT_0090,2023-11-16,3006.65,39834.170000000006
SYNTHETIC_TXN_000159,SYNTHETIC_ACCT_0090,2023-11-16,3006.65,39834.170000000006
SYNTHETIC_TXN_000160,SYNTHETIC_ACCT_0032,2024-03-07,3752.78,17181.18
SYNTHETIC_TXN_000161,SYNTHETIC_ACCT_0098,2023-08-14,8832.83,27763.410000000003
SYNTHETIC_TXN_000162,SYNTHETIC_ACCT_0047,2024-05-21,742.71,46223.52
SYNTHETIC_TXN_000163,SYNTHETIC_ACCT_0064,2024-03-12,59.27,33597.88
SYNTHETIC_TXN_000164,SYNTHETIC_ACCT_0076,2024-02-19,509.23,39233.530000000006
SYNTHETIC_TXN_000165,SYNTHETIC_ACCT_0078,2023-09-14,542.84,2943.79
SYNTHETIC_TXN_000166,SYNTHETIC_ACCT_0016,2024-05-07,4407.69,17420.48
SYNTHETIC_TXN_000167,SYNTHETIC_ACCT_0035,2023-08-10,1171.51,2945.02
SYNTHETIC_TXN_000168,SYNTHETIC_ACCT_0098,2024-10-08,4632.48,55157.649999999994
SYNTHETIC_TXN_000168,SYNTHETIC_ACCT_0098,2024-10-08,4632.48,55157.649999999994
SYNTHETIC_TXN_000169,SYNTHETIC_ACCT_0037,2023-01-23,6358.71,6358.71
SYNTHETIC_TXN_000170,SYNTHETIC_ACCT_0077,2024-04-10,2057.93,17726.699999999997
SYNTHETIC_TXN_000171,SYNTHETIC_ACCT_0048,2023-07-29,5924.06,41029.9
SYNTHETIC_TXN_000172,SYNTHETIC_ACCT_0006,2024-05-12,2484.63,3035.3900000000003
SYNTHETIC_TXN_000173,SYNTHETIC_ACCT_0100,2023-03-16,8357.21,8357.21
SYNTHETIC_TXN_000174,SYNTHETIC_ACCT_0085,2023-05-18,2263.74,2263.74
SYNTHETIC_TXN_000175,SYNTHETIC_ACCT_0094,2023-06-30,4809.38,11071.46
SYNTHETIC_TXN_000176,SYNTHETIC_ACCT_0033,2024-02-04,497.59,9619.43
SYNTHETIC_TXN_000177,SYNTHETIC_ACCT_0028,2023-01-20,5777.07,5777.07
SYNTHETIC_TXN_000178,SYNTHETIC_ACCT_0062,2024-07-15,8589.83,18059.97
SYNTHETIC_TXN_000179,SYNTHETIC_ACCT_0078,2023-03-24,137.04,137.04
SYNTHETIC_TXN_000180,SYNTHETIC_ACCT_0057,2023-06-20,2987.96,12355.029999999999
SYNTHETIC_TXN_000181,SYNTHETIC_ACCT_0088,2024-09-16,9476.06,56563.97
SYNTHETIC_TXN_000181,SYNTHETIC_ACCT_0088,2024-09-16,9476.06,56563.97
SYNTHETIC_TXN_000182,SYNTHETIC_ACCT_0100,2023-04-03,2532.19,10889.4
SYNTHETIC_TXN_000183,SYNTHETIC_ACCT_0021,2023-12-27,4003.29,29550.18
SYNTHETIC_TXN_000184,SYNTHETIC_ACCT_0002,2023-10-20,6539.86,12014.689999999999
SYNTHETIC_TXN_000185,SYNTHETIC_ACCT_0046,2023-04-28,1380.12,1380.12
SYNTHETIC_TXN_000186,SYNTHETIC_ACCT_0092,2024-12-22,4292.39,65384.75
SYNTHETIC_TXN_000187,SYNTHETIC_ACCT_0013,2023-05-06,4443.76,9815.71
SYNTHETIC_TXN_000188,SYNTHETIC_ACCT_0078,2023-09-14,9822.48,12766.27
SYNTHETIC_TXN_000189,SYNTHETIC_ACCT_0081,2024-06-24,3075.09,30868.129999999997
SYNTHETIC_TXN_000189,SYNTHETIC_ACCT_0081,2024-06-24,3075.09,30868.129999999997
SYNTHETIC_TXN_000190,SYNTHETIC_ACCT_0021,2024-05-14,8802.64,41149.619999999995
SYNTHETIC_TXN_000191,SYNTHETIC_ACCT_0010,2024-11-26,9408.73,39740.82000000001
SYNTHETIC_TXN_000192,SYNTHETIC_ACCT_0015,2024-07-12,9919.48,9919.48
SYNTHETIC_TXN_000193,SYNTHETIC_ACCT_0088,2023-12-04,4820.23,23355.63
SYNTHETIC_TXN_000194,SYNTHETIC_ACCT_0066,2024-06-28,9637.11,42553.560000000005
SYNTHETIC_TXN_000195,SYNTHETIC_ACCT_0020,2024-10-13,4101.9,39785.78
SYNTHETIC_TXN_000196,SYNTHETIC_ACCT_0037,2023-05-29,8071.98,14430.689999999999
SYNTHETIC_TXN_000197,SYNTHETIC_ACCT_0003,2023-08-27,1305.87,2783.5299999999997
SYNTHETIC_TXN_000198,SYNTHETIC_ACCT_0029,2024-04-04,4038.55,11717.86
SYNTHETIC_TXN_000199,SYNTHETIC_ACCT_0076,2023-03-03,1316.9,21076.52
SYNTHETIC_TXN_000200,SYNTHETIC_ACCT_0086,2024-08-13,5097.94,41703.5
SYNTHETIC_TXN_000201,SYNTHETIC_ACCT_0011,2024-09-26,4474.95,36162.159999999996
SYNTHETIC_TXN_000202,SYNTHETIC_ACCT_0069,2024-12-01,9945.33,22919.940000000002
SYNTHETIC_TXN_000203,SYNTHETIC_ACCT_0064,2023-12-03,7377.28,33538.61
SYNTHETIC_TXN_000204,SYNTHETIC_ACCT_0057,2023-05-03,9367.07,9367.07
SYNTHETIC_TXN_000205,SYNTHETIC_ACCT_0070,2023-11-22,3783.92,16583.489999999998
SYNTHETIC_TXN_000206,SYNTHETIC_ACCT_0082,2024-12-27,3247.59,24858.19
SYNTHETIC_TXN_000207,SYNTHETIC_ACCT_0084,2023-05-18,3810.7,3810.7
SYNTHETIC_TXN_000208,SYNTHETIC_ACCT_0007,2023-10-09,4700.84,19230.57
SYNTHETIC_TXN_000209,SYNTHETIC_ACCT_0009,2023-02-09,4013.54,11325.17
SYNTHETIC_TXN_000210,SYNTHETIC_ACCT_0087,2023-08-03,2780.35,22820.609999999997
SYNTHETIC_TXN_000211,SYNTHETIC_ACCT_0066,2023-12-04,929.54,17739.760000000002
SYNTHETIC_TXN_000212,SYNTHETIC_ACCT_0059,2024-06-14,4025.62,4025.62
SYNTHETIC_TXN_000213,SYNTHETIC_ACCT_0026,2023-12-25,7713.45,13347.31
SYNTHETIC_TXN_000214,SYNTHETIC_ACCT_0001,2024-08-25,9064.53,57233.259999999995
SYNTHETIC_TXN_000214,SYNTHETIC_ACCT_0001,2024-08-25,9064.53,57233.259999999995
SYNTHETIC_TXN_000215,SYNTHETIC_ACCT_0039,2024-05-03,6537.13,15465.779999999999
SYNTHETIC_TXN_000216,SYNTHETIC_ACCT_0100,2023-07-22,9220.92,20110.32
SYNTHETIC_TXN_000217,SYNTHETIC_ACCT_0026,2024-03-21,474.13,18417.170000000002
SYNTHETIC_TXN_000217,SYNTHETIC_ACCT_0026,2024-03-21,474.13,18417.170000000002
SYNTHETIC_TXN_000218,SYNTHETIC_ACCT_0055,2023-02-20,1252.24,9243.81
SYNTHETIC_TXN_000219,SYNTHETIC_ACCT_0076,2023-07-21,8823.89,38724.3
SYNTHETIC_TXN_000219,SYNTHETIC_ACCT_0076,2023-07-21,8823.89,38724.3
SYNTHETIC_TXN_000220,SYNTHETIC_ACCT_0047,2024-09-23,4004.26,54637.49
SYNTHETIC_TXN_000221,SYNTHETIC_ACCT_0026,2024-07-19,6965.25,33908.840000000004
SYNTHETIC_TXN_000222,SYNTHETIC_ACCT_0072,2024-04-10,8807.55,29815.61
SYNTHETIC_TXN_000223,SYNTHETIC_ACCT_0086,2023-06-23,2219.87,17905.3
SYNTHETIC_TXN_000223,SYNTHETIC_ACCT_0086,2023-06-23,2219.87,17905.3
SYNTHETIC_TXN_000224,SYNTHETIC_ACCT_0066,2024-05-31,3617.26,32916.450000000004
SYNTHETIC_TXN_000225,SYNTHETIC_ACCT_0088,2024-04-19,6812.7,30168.33
SYNTHETIC_TXN_000226,SYNTHETIC_ACCT_0056,2023-04-07,8465.4,8607.63
SYNTHETIC_TXN_000227,SYNTHETIC_ACCT_0035,2023-10-05,9363.8,12308.82
SYNTHETIC_TXN_000228,SYNTHETIC_ACCT_0025,2023-07-29,8378.92,13629.82
SYNTHETIC_TXN_000229,SYNTHETIC_ACCT_0039,2024-11-16,3929.93,39328.38
SYNTHETIC_TXN_000230,SYNTHETIC_ACCT_0078,2024-07-16,6946.29,19712.56
SYNTHETIC_TXN_000231,SYNTHETIC_ACCT_0029,2024-05-08,210.15,11928.01
SYNTHETIC_TXN_000232,SYNTHETIC_ACCT_0060,2023-07-10,9489.38,23416.469999999998
SYNTHETIC_TXN_000233,SYNTHETIC_ACCT_0077,2024-07-07,6008.6,23735.299999999996
SYNTHETIC_TXN_000234,SYNTHETIC_ACCT_0033,2024-11-15,5923.95,15543.380000000001
SYNTHETIC_TXN_000235,SYNTHETIC_ACCT_0098,2023-08-13,1901.36,18930.58
SYNTHETIC_TXN_000235,SYNTHETIC_ACCT_0098,2023-08-13,1901.36,18930.58
SYNTHETIC_TXN_000236,SYNTHETIC_ACCT_0014,2024-04-23,4891.82,9283.61
SYNTHETIC_TXN_000237,SYNTHETIC_ACCT_0073,2023-12-06,6706.48,27179.76
SYNTHETIC_TXN_000238,SYNTHETIC_ACCT_0098,2024-08-01,2882.54,37143.770000000004
