txn_id,account_id,txn_date,txn_amount,running_total_txn_amount
SYNTHETIC_TXN_000034,SYNTHETIC_ACCT_0446,2023-08-14,1789.72,20952.010000000002
SYNTHETIC_TXN_000035,SYNTHETIC_ACCT_0071,2023-05-25,2274.34,18709.65
SYNTHETIC_TXN_000036,SYNTHETIC_ACCT_0481,2023-07-12,6938.69,12756.829999999998
SYNTHETIC_TXN_000037,SYNTHETIC_ACCT_0186,2023-06-03,2403.78,6265.5
SYNTHETIC_TXN_000038,SYNTHETIC_ACCT_0265,2023-02-21,6801.64,6801.64
SYNTHETIC_TXN_000039,SYNTHETIC_ACCT_0167,2023-10-28,5047.75,33285.53
SYNTHETIC_TXN_000040,SYNTHETIC_ACCT_0453,2024-04-03,402.68,22820.890000000003
SYNTHETIC_TXN_000041,SYNTHETIC_ACCT_0267,2024-02-23,2366.53,29957.139999999996
SYNTHETIC_TXN_000042,SYNTHETIC_ACCT_0490,2023-07-04,9014.2,32598.29
SYNTHETIC_TXN_000043,SYNTHETIC_ACCT_0151,2024-10-03,5773.45,59265.68
SYNTHETIC_TXN_000044,SYNTHETIC_ACCT_0333,2024-02-25,5485.74,45880.280000000006
SYNTHETIC_TXN_000045,SYNTHETIC_ACCT_0171,2023-11-22,5124.49,36521.36
SYNTHETIC_TXN_000046,SYNTHETIC_ACCT_0166,2024-03-04,4914.07,55956.95
SYNTHETIC_TXN_000047,SYNTHETIC_ACCT_0447,2024-01-04,6577.18,42586.21
SYNTHETIC_TXN_000048,SYNTHETIC_ACCT_0479,2024-06-07,3370.16,46552.70999999999
SYNTHETIC_TXN_000049,SYNTHETIC_ACCT_0389,2023-01-11,2686.83,2686.83
SYNTHETIC_TXN_000050,SYNTHETIC_ACCT_0393,2024-07-31,1174.49,37630.719999999994
SYNTHETIC_TXN_000051,SYNTHETIC_ACCT_0195,2024-03-07,6926.43,39857.5
SYNTHETIC_TXN_000052,SYNTHETIC_ACCT_0332,2023-12-08,7870.77,43345.17
SYNTHETIC_TXN_000053,SYNTHETIC_ACCT_0075,2024-02-04,3769.99,39978.75
SYNTHETIC_TXN_000054,SYNTHETIC_ACCT_0467,2024-02-28,255.76,27165.61
SYNTHETIC_TXN_000055,SYNTHETIC_ACCT_0351,2024-01-07,4642.49,19930.369999999995
SYNTHETIC_TXN_000056,SYNTHETIC_ACCT_0051,2024-07-27,5009.09,25871.22
SYNTHETIC_TXN_000057,SYNTHETIC_ACCT_0320,2024-09-28,5874.03,23659.21
SYNTHETIC_TXN_000058,SYNTHETIC_ACCT_0423,2023-01-25,1755.86,7597.66
SYNTHETIC_TXN_000059,SYNTHETIC_ACCT_0418,2024-10-31,5048.87,22696.239999999998
SYNTHETIC_TXN_000060,SYNTHETIC_ACCT_0371,2023-01-04,4114.18,4114.18
SYNTHETIC_TXN_000061,SYNTHETIC_ACCT_0008,2023-05-31,1966.51,10150.41
SYNTHETIC_TXN_000062,SYNTHETIC_ACCT_0063,2024-09-20,5184.24,36605.4
SYNTHETIC_TXN_000063,SYNTHETIC_ACCT_0240,2023-01-31,8065.99,8065.99
SYNTHETIC_TXN_000064,SYNTHETIC_ACCT_0087,2024-10-28,6286.98,61237.78
SYNTHETIC_TXN_000065,SYNTHETIC_ACCT_0028,2023-10-08,3959.93,12809.17
SYNTHETIC_TXN_000066,SYNTHETIC_ACCT_0477,2024-02-25,1735.32,7296.9
SYNTHETIC_TXN_000067,SYNTHETIC_ACCT_0487,2024-05-19,6772.81,39271.86
SYNTHETIC_TXN_000068,SYNTHETIC_ACCT_0012,2023-12-09,2433.91,25443.43
SYNTHETIC_TXN_000069,SYNTHETIC_ACCT_0288,2023-11-15,3350.15,17724.370000000003
SYNTHETIC_TXN_000070,SYNTHETIC_ACCT_0284,2023-10-12,1911.96,45351.19
SYNTHETIC_TXN_000071,SYNTHETIC_ACCT_0080,2024-08-23,1298.66,29355.95
SYNTHETIC_TXN_000072,SYNTHETIC_ACCT_0082,2023-05-17,2164.77,11999.83
SYNTHETIC_TXN_000073,SYNTHETIC_ACCT_0117,2023-05-01,6753.02,24103.100000000002
SYNTHETIC_TXN_000074,SYNTHETIC_ACCT_0262,2024-09-29,8723.9,48079.85
SYNTHETIC_TXN_000075,SYNTHETIC_ACCT_0075,2024-05-08,3899.35,53866.96
SYNTHETIC_TXN_000076,SYNTHETIC_ACCT_0288,2024-10-25,8051.8,50633.350000000006
SYNTHETIC_TXN_000077,SYNTHETIC_ACCT_0367,2023-03-29,3558.99,3558.99
SYNTHETIC_TXN_000078,SYNTHETIC_ACCT_0410,2023-01-11,3514.29,3514.29
SYNTHETIC_TXN_000079,SYNTHETIC_ACCT_0464,2024-05-21,1816.58,49656.6
SYNTHETIC_TXN_000080,SYNTHETIC_ACCT_0102,2024-02-17,1561.9,13545.769999999999
SYNTHETIC_TXN_000081,SYNTHETIC_ACCT_0131,2024-09-08,6701.33,56091.530000000006
SYNTHETIC_TXN_000082,SYNTHETIC_ACCT_0357,2024-05-30,2444.58,21364.630000000005
SYNTHETIC_TXN_000083,SYNTHETIC_ACCT_0383,2023-10-24,2208.01,28074.370000000003
SYNTHETIC_TXN_000084,SYNTHETIC_ACCT_0425,2023-01-16,6259.48,6259.48
SYNTHETIC_TXN_000085,SYNTHETIC_ACCT_0399,2023-06-08,7619.22,17129.510000000002
SYNTHETIC_TXN_000086,SYNTHETIC_ACCT_0327,2023-12-31,2602.77,16369.04
SYNTHETIC_TXN_000087,SYNTHETIC_ACCT_0071,2023-01-09,7069.72,7069.72
SYNTHETIC_TXN_000088,SYNTHETIC_ACCT_0480,2024-08-08,6980.5,50820.01
SYNTHETIC_TXN_000089,SYNTHETIC_ACCT_0218,2023-09-16,1692.12,16813.63
SYNTHETIC_TXN_000090,SYNTHETIC_ACCT_0185,2024-06-13,433.98,37508.11
SYNTHETIC_TXN_000091,SYNTHETIC_ACCT_0167,2024-10-19,5691.86,52743.71000000001
SYNTHETIC_TXN_000092,SYNTHETIC_ACCT_0249,2024-04-05,7171.41,13357.279999999999
SYNTHETIC_TXN_000093,SYNTHETIC_ACCT_0402,2024-03-14,83.03,31642.71
SYNTHETIC_TXN_000094,SYNTHETIC_ACCT_0013,2023-03-19,8395.78,32044.72
SYNTHETIC_TXN_000095,SYNTHETIC_ACCT_0381,2024-02-08,3793.76,30443.82
SYNTHETIC_TXN_000096,SYNTHETIC_ACCT_0429,2023-03-29,2393.8,7104.74
SYNTHETIC_TXN_000097,SYNTHETIC_ACCT_0256,2024-10-10,9956.33,73923.9
SYNTHETIC_TXN_000098,SYNTHETIC_ACCT_0497,2024-06-19,9790.37,32061.519999999997
SYNTHETIC_TXN_000099,SYNTHETIC_ACCT_0438,2023-02-23,5112.9,10421.849999999999
SYNTHETIC_TXN_000100,SYNTHETIC_ACCT_0005,2023-12-10,8260.71,26466.14
SYNTHETIC_TXN_000101,SYNTHETIC_ACCT_0179,2023-09-17,4688.38,13681.470000000001
SYNTHETIC_TXN_000102,SYNTHETIC_ACCT_0318,2023-04-18,8096.94,8096.94
SYNTHETIC_TXN_000103,SYNTHETIC_ACCT_0332,2024-12-03,8652.62,58640.729999999996
SYNTHETIC_TXN_000104,SYNTHETIC_ACCT_0044,2023-12-29,5790.71,34830.22
SYNTHETIC_TXN_000105,SYNTHETIC_ACCT_0093,2024-04-16,2028.21,10523.18
SYNTHETIC_TXN_000106,SYNTHETIC_ACCT_0251,2024-09-07,4581.55,26904.399999999998
SYNTHETIC_TXN_000107,SYNTHETIC_ACCT_0069,2023-03-31,5505.63,9256.18
SYNTHETIC_TXN_000108,SYNTHETIC_ACCT_0088,2024-08-13,1916.46,75415.59999999999
SYNTHETIC_TXN_000109,SYNTHETIC_ACCT_0022,2024-08-30,5943.07,40644.68
SYNTHETIC_TXN_000110,SYNTHETIC_ACCT_0447,2024-07-12,1147.12,51751.16
SYNTHETIC_TXN_000111,SYNTHETIC_ACCT_0006,2023-07-13,1227.23,18465.679999999997
SYNTHETIC_TXN_000112,SYNTHETIC_ACCT_0052,2023-02-09,3273.62,3273.62
SYNTHETIC_TXN_000113,SYNTHETIC_ACCT_0011,2023-08-20,5813.73,7846.2
SYNTHETIC_TXN_000114,SYNTHETIC_ACCT_0284,2023-05-09,8737.44,22598.72
SYNTHETIC_TXN_000115,SYNTHETIC_ACCT_0176,2024-11-25,4871.7,58806.06
SYNTHETIC_TXN_000116,SYNTHETIC_ACCT_0308,2023-11-25,4757.57,12921.289999999999
SYNTHETIC_TXN_000117,SYNTHETIC_ACCT_0160,2023-12-28,5892.23,29827.95
SYNTHETIC_TXN_000118,SYNTHETIC_ACCT_0182,2024-12-10,3355.05,62181.42000000001
SYNTHETIC_TXN_000119,SYNTHETIC_ACCT_0324,2024-10-27,6709.74,81512.60000000002
SYNTHETIC_TXN_000120,SYNTHETIC_ACCT_0490,2024-06-10,6986.09,70563.97
SYNTHETIC_TXN_000121,SYNTHETIC_ACCT_0408,2024-02-24,7967.0,27612.58
SYNTHETIC_TXN_000122,SYNTHETIC_ACCT_0180,2024-01-21,7156.9,43457.229999999996
SYNTHETIC_TXN_000123,SYNTHETIC_ACCT_0415,2023-02-13,3492.36,3492.36
SYNTHETIC_TXN_000124,SYNTHETIC_ACCT_0155,2024-02-20,5867.93,56089.85999999999
SYNTHETIC_TXN_000125,SYNTHETIC_ACCT_0474,2024-01-01,1787.44,37952.270000000004
SYNTHETIC_TXN_000126,SYNTHETIC_ACCT_0090,2023-03-31,2575.4,6776.27
SYNTHETIC_TXN_000127,SYNTHETIC_ACCT_0205,2023-03-09,8928.38,8928.38
SYNTHETIC_TXN_000128,SYNTHETIC_ACCT_0067,2024-01-17,793.09,9208.82
SYNTHETIC_TXN_000129,SYNTHETIC_ACCT_0449,2024-02-01,3228.97,43447.98
SYNTHETIC_TXN_000130,SYNTHETIC_ACCT_0173,2023-03-31,8633.04,32115.38
SYNTHETIC_TXN_000131,SYNTHETIC_ACCT_0482,2023-03-03,136.01,136.01
SYNTHETIC_TXN_000132,SYNTHETIC_ACCT_0428,2023-07-08,934.5,8154.36
SYNTHETIC_TXN_000133,SYNTHETIC_ACCT_0276,2023-05-23,8658.86,21303.53
SYNTHETIC_TXN_000134,SYNTHETIC_ACCT_0365,2023-06-18,316.34,7276.54
SYNTHETIC_TXN_000135,SYNTHETIC_ACCT_0141,2023-12-26,90.41,26915.860000000004
SYNTHETIC_TXN_000136,SYNTHETIC_ACCT_0480,2024-06-05,1341.44,43839.51
SYNTHETIC_TXN_000137,SYNTHETIC_ACCT_0077,2023-07-09,8708.34,18166.91
SYNTHETIC_TXN_000138,SYNTHETIC_ACCT_0441,2023-09-17,6361.25,21894.71
SYNTHETIC_TXN_000139,SYNTHETIC_ACCT_0338,2023-02-10,654.4,654.4
SYNTHETIC_TXN_000140,SYNTHETIC_ACCT_0465,2024-11-30,9449.5,73739.41
SYNTHETIC_TXN_000141,SYNTHETIC_ACCT_0119,2024-03-01,3260.46,21922.910000000003
SYNTHETIC_TXN_000142,SYNTHETIC_ACCT_0245,2024-02-28,8692.64,15318.369999999999
SYNTHETIC_TXN_000143,SYNTHETIC_ACCT_0457,2024-05-28,3197.69,36384.520000000004
SYNTHETIC_TXN_000144,SYNTHETIC_ACCT_0024,2024-03-02,8633.47,14267.3
SYNTHETIC_TXN_000145,SYNTHETIC_ACCT_0069,2024-07-12,1508.03,70571.49
SYNTHETIC_TXN_000146,SYNTHETIC_ACCT_0471,2023-05-12,3966.75,15599.29
SYNTHETIC_TXN_000147,SYNTHETIC_ACCT_0020,2024-09-15,5951.8,67063.49
SYNTHETIC_TXN_000148,SYNTHETIC_ACCT_0450,2023-10-20,9571.65,18539.79
SYNTHETIC_TXN_000149,SYNTHETIC_ACCT_0325,2023-08-11,5007.29,18997.98
SYNTHETIC_TXN_000150,SYNTHETIC_ACCT_0498,2024-12-16,7313.98,58428.84
SYNTHETIC_TXN_000151,SYNTHETIC_ACCT_0261,2024-12-21,7895.18,67990.04000000001
SYNTHETIC_TXN_000152,SYNTHETIC_ACCT_0281,2024-03-31,4103.73,26567.07
SYNTHETIC_TXN_000153,SYNTHETIC_ACCT_0499,2023-03-22,7609.57,9422.64
SYNTHETIC_TXN_000154,SYNTHETIC_ACCT_0131,2023-02-21,7299.97,7299.97
SYNTHETIC_TXN_000155,SYNTHETIC_ACCT_0466,2023-03-11,4058.2,12751.64
SYNTHETIC_TXN_000156,SYNTHETIC_ACCT_0243,2023-06-21,8534.72,16346.02
SYNTHETIC_TXN_000157,SYNTHETIC_ACCT_0446,2024-04-03,7121.73,56616.28999999999
SYNTHETIC_TXN_000158,SYNTHETIC_ACCT_0115,2024-01-10,7653.88,41084.159999999996
SYNTHETIC_TXN_000159,SYNTHETIC_ACCT_0388,2024-05-01,5239.32,43792.55
SYNTHETIC_TXN_000160,SYNTHETIC_ACCT_0328,2024-02-06,8557.95,16100.02
SYNTHETIC_TXN_000161,SYNTHETIC_ACCT_0063,2024-01-01,7026.21,20413.82
SYNTHETIC_TXN_000162,SYNTHETIC_ACCT_0149,2024-07-06,6950.15,54606.48
SYNTHETIC_TXN_000163,SYNTHETIC_ACCT_0267,2024-04-17,6227.45,37901.13
SYNTHETIC_TXN_000164,SYNTHETIC_ACCT_0303,2024-04-14,7181.8,41172.89000000001
SYNTHETIC_TXN_000165,SYNTHETIC_ACCT_0326,2023-04-09,888.36,15347.67
SYNTHETIC_TXN_000166,SYNTHETIC_ACCT_0022,2023-04-19,2952.47,8447.26
SYNTHETIC_TXN_000167,SYNTHETIC_ACCT_0067,2023-05-17,1916.11,1916.11
SYNTHETIC_TXN_000168,SYNTHETIC_ACCT_0037,2023-08-11,4455.18,36072.83
SYNTHETIC_TXN_000169,SYNTHETIC_ACCT_0237,2024-10-26,4361.2,54380.49999999999
SYNTHETIC_TXN_000170,SYNTHETIC_ACCT_0423,2024-11-20,2324.16,25579.069999999996
SYNTHETIC_TXN_000171,SYNTHETIC_ACCT_0061,2024-09-18,8478.88,51685.02999999999
SYNTHETIC_TXN_000172,SYNTHETIC_ACCT_0233,2024-11-05,6809.82,65964.28
SYNTHETIC_TXN_000173,SYNTHETIC_ACCT_0447,2024-06-24,3204.89,50604.04
SYNTHETIC_TXN_000174,SYNTHETIC_ACCT_0340,2023-02-03,5556.94,11336.23
SYNTHETIC_TXN_000175,SYNTHETIC_ACCT_0411,2024-11-08,5395.98,31415.609999999997
SYNTHETIC_TXN_000176,SYNTHETIC_ACCT_0364,2023-09-21,3657.28,30545.56
SYNTHETIC_TXN_000177,SYNTHETIC_ACCT_0488,2024-03-08,3235.54,32950.979999999996
SYNTHETIC_TXN_000178,SYNTHETIC_ACCT_0233,2024-11-02,7278.07,59154.46
SYNTHETIC_TXN_000179,SYNTHETIC_ACCT_0071,2024-12-17,719.29,45782.87
SYNTHETIC_TXN_000180,SYNTHETIC_ACCT_0384,2024-06-03,2110.27,28517.55
SYNTHETIC_TXN_000181,SYNTHETIC_ACCT_0487,2023-10-05,2237.7,21090.910000000003
SYNTHETIC_TXN_000182,SYNTHETIC_ACCT_0069,2023-05-15,8361.26,18304.739999999998
SYNTHETIC_TXN_000183,SYNTHETIC_ACCT_0281,2023-11-27,1518.99,11471.65
SYNTHETIC_TXN_000184,SYNTHETIC_ACCT_0115,2024-06-26,6941.92,66153.65
SYNTHETIC_TXN_000185,SYNTHETIC_ACCT_0425,2023-07-14,6574.94,26389.45
SYNTHETIC_TXN_000186,SYNTHETIC_ACCT_0401,2024-03-20,9298.28,32233.200000000004
SYNTHETIC_TXN_000187,SYNTHETIC_ACCT_0394,2024-11-28,8454.07,44361.67999999999
SYNTHETIC_TXN_000188,SYNTHETIC_ACCT_0337,2024-04-22,1719.81,63382.82
SYNTHETIC_TXN_000189,SYNTHETIC_ACCT_0153,2023-06-16,7236.79,16795.17
SYNTHETIC_TXN_000190,SYNTHETIC_ACCT_0018,2024-08-18,5792.38,64841.58999999999
SYNTHETIC_TXN_000191,SYNTHETIC_ACCT_0376,2024-12-26,1696.98,33341.89
SYNTHETIC_TXN_000192,SYNTHETIC_ACCT_0451,2024-09-02,1530.76,17619.46
SYNTHETIC_TXN_000193,SYNTHETIC_ACCT_0022,2023-06-12,3668.99,12116.25
SYNTHETIC_TXN_000194,SYNTHETIC_ACCT_0274,2023-08-19,8906.08,22321.879999999997
SYNTHETIC_TXN_000195,SYNTHETIC_ACCT_0431,2024-09-10,309.21,35826.49
SYNTHETIC_TXN_000196,SYNTHETIC_ACCT_0120,2024-04-24,7749.5,39691.89
SYNTHETIC_TXN_000197,SYNTHETIC_ACCT_0317,2023-09-16,1747.01,27175.21
SYNTHETIC_TXN_000198,SYNTHETIC_ACCT_0403,2023-07-27,880.49,982.66
SYNTHETIC_TXN_000199,SYNTHETIC_ACCT_0105,2024-12-29,2196.44,21519.26
SYNTHETIC_TXN_000200,SYNTHETIC_ACCT_0465,2024-11-10,6035.0,64289.909999999996
SYNTHETIC_TXN_000201,SYNTHETIC_ACCT_0179,2023-08-11,8033.43,8376.31
SYNTHETIC_TXN_000202,SYNTHETIC_ACCT_0464,2023-05-07,4661.53,9381.58
SYNTHETIC_TXN_000203,SYNTHETIC_ACCT_0481,2023-03-02,2989.72,2989.72
SYNTHETIC_TXN_000204,SYNTHETIC_ACCT_0130,2023-09-20,8474.74,31087.1
SYNTHETIC_TXN_000205,SYNTHETIC_ACCT_0456,2023-02-01,3920.13,12348.57
SYNTHETIC_TXN_000206,SYNTHETIC_ACCT_0335,2024-02-23,7917.99,57571.61
SYNTHETIC_TXN_000207,SYNTHETIC_ACCT_0057,2023-09-20,4753.84,42378.53
SYNTHETIC_TXN_000208,SYNTHETIC_ACCT_0202,2024-03-29,6192.76,21249.550000000003
SYNTHETIC_TXN_000209,SYNTHETIC_ACCT_0124,2023-11-28,6829.51,35550.14
SYNTHETIC_TXN_000210,SYNTHETIC_ACCT_0115,2024-02-20,8158.51,49242.67
SYNTHETIC_TXN_000211,SYNTHETIC_ACCT_0311,2024-12-22,8306.26,53498.439999999995
SYNTHETIC_TXN_000212,SYNTHETIC_ACCT_0290,2023-06-15,2508.13,15757.96
SYNTHETIC_TXN_000213,SYNTHETIC_ACCT_0342,2024-03-04,5142.75,37374.42
SYNTHETIC_TXN_000214,SYNTHETIC_ACCT_0193,2023-08-09,8086.75,8401.86
SYNTHETIC_TXN_000215,SYNTHETIC_ACCT_0449,2024-02-17,6835.33,50283.310000000005
SYNTHETIC_TXN_000216,SYNTHETIC_ACCT_0071,2023-05-10,9365.59,16435.31
SYNTHETIC_TXN_000217,SYNTHETIC_ACCT_0144,2023-10-28,2417.39,38370.88
SYNTHETIC_TXN_000218,SYNTHETIC_ACCT_0195,2024-02-04,9745.84,32931.07
SYNTHETIC_TXN_000219,SYNTHETIC_ACCT_0178,2024-07-18,2007.85,60602.87999999999
SYNTHETIC_TXN_000220,SYNTHETIC_ACCT_0301,2024-06-23,3829.71,43957.310000000005
SYNTHETIC_TXN_000221,SYNTHETIC_ACCT_0318,2023-12-27,4382.97,21336.04
SYNTHETIC_TXN_000222,SYNTHETIC_ACCT_0137,2023-11-09,9258.0,48963.04999999999
SYNTHETIC_TXN_000223,SYNTHETIC_ACCT_0275,2024-03-25,5587.45,54837.21
SYNTHETIC_TXN_000224,SYNTHETIC_ACCT_0416,2024-11-19,6301.94,57020.29
SYNTHETIC_TXN_000225,SYNTHETIC_ACCT_0125,2023-02-06,8755.99,8755.99
SYNTHETIC_TXN_000226,SYNTHETIC_ACCT_0091,2023-11-24,6339.09,12553.93
SYNTHETIC_TXN_000227,SYNTHETIC_ACCT_0180,2023-07-17,7121.61,18204.27
SYNTHETIC_TXN_000228,SYNTHETIC_ACCT_0034,2023-02-17,667.9,10032.609999999999
SYNTHETIC_TXN_000229,SYNTHETIC_ACCT_0141,2024-07-30,6795.4,57430.090000000004
SYNTHETIC_TXN_000230,SYNTHETIC_ACCT_0461,2024-03-12,9698.81,48248.56
SYNTHETIC_TXN_000231,SYNTHETIC_ACCT_0035,2024-05-27,6048.48,66579.6
SYNTHETIC_TXN_000232,SYNTHETIC_ACCT_0500,2024-10-19,786.69,29994.679999999997
SYNTHETIC_TXN_000233,SYNTHETIC_ACCT_0392,2023-05-07,2750.61,17001.99
SYNTHETIC_TXN_000234,SYNTHETIC_ACCT_0248,2023-07-07,6294.49,15291.17
SYNTHETIC_TXN_000235,SYNTHETIC_ACCT_0145,2024-05-17,8087.28,27606.27
SYNTHETIC_TXN_000236,SYNTHETIC_ACCT_0192,2024-09-07,6300.1,41597.72
SYNTHETIC_TXN_000237,SYNTHETIC_ACCT_0116,2023-07-06,8817.85,27201.83
SYNTHETIC_TXN_000238,SYNTHETIC_ACCT_0069,2023-09-23,9691.82,46006.18
SYNTHETIC_TXN_000239,SYNTHETIC_ACCT_0085,2024-12-15,1942.09,57000.71000000001
SYNTHETIC_TXN_000240,SYNTHETIC_ACCT_0396,2024-12-08,5602.67,55916.240000000005
SYNTHETIC_TXN_000241,SYNTHETIC_ACCT_0428,2023-06-09,7219.86,7219.86
SYNTHETIC_TXN_000242,SYNTHETIC_ACCT_0182,2023-10-27,442.42,30691.43
SYNTHETIC_TXN_000243,SYNTHETIC_ACCT_0440,2024-01-21,7774.7,44593.259999999995
SYNTHETIC_TXN_000244,SYNTHETIC_ACCT_0436,2024-01-04,5634.16,16348.71
SYNTHETIC_TXN_000245,SYNTHETIC_ACCT_0143,2023-12-04,9805.51,36609.86
SYNTHETIC_TXN_000246,SYNTHETIC_ACCT_0110,2023-09-14,5312.66,14007.64
SYNTHETIC_TXN_000247,SYNTHETIC_ACCT_0037,2023-08-23,3384.5,39457.33
SYNTHETIC_TXN_000248,SYNTHETIC_ACCT_0196,2023-10-08,980.6,40168.47
SYNTHETIC_TXN_000249,SYNTHETIC_ACCT_0369,2023-01-01,4706.59,4706.59
SYNTHETIC_TXN_000250,SYNTHETIC_ACCT_0073,2024-05-01,4979.71,13268.7
SYNTHETIC_TXN_000251,SYNTHETIC_ACCT_0422,2024-09-26,7384.88,33112.04
SYNTHETIC_TXN_000252,SYNTHETIC_ACCT_0124,2023-06-11,9594.63,21843.64
SYNTHETIC_TXN_000253,SYNTHETIC_ACCT_0246,2024-09-24,1038.17,33508.53999999999
SYNTHETIC_TXN_000254,SYNTHETIC_ACCT_0263,2024-12-29,5098.09,83665.12999999999
SYNTHETIC_TXN_000255,SYNTHETIC_ACCT_0258,2024-10-13,6128.06,54133.45
SYNTHETIC_TXN_000256,SYNTHETIC_ACCT_0287,2024-06-01,240.73,35801.8
SYNTHETIC_TXN_000257,SYNTHETIC_ACCT_0314,2024-10-03,5461.16,42232.53
SYNTHETIC_TXN_000258,SYNTHETIC_ACCT_0159,2024-06-18,1478.24,21985.38
SYNTHETIC_TXN_000259,SYNTHETIC_ACCT_0355,2023-04-16,2138.83,2138.83
SYNTHETIC_TXN_000260,SYNTHETIC_ACCT_0367,2024-11-05,6701.23,74781.84999999999
SYNTHETIC_TXN_000261,SYNTHETIC_ACCT_0130,2024-09-26,8462.93,63724.59
SYNTHETIC_TXN_000262,SYNTHETIC_ACCT_0336,2024-03-26,7623.31,53003.649999999994
SYNTHETIC_TXN_000263,SYNTHETIC_ACCT_0119,2024-05-01,3567.9,31259.300000000003
SYNTHETIC_TXN_000264,SYNTHETIC_ACCT_0423,2023-06-30,4250.01,11847.67
SYNTHETIC_TXN_000265,SYNTHETIC_ACCT_0333,2023-01-25,2449.57,2449.57
SYNTHETIC_TXN_000266,SYNTHETIC_ACCT_0454,2023-04-16,2601.9,18673.93
SYNTHETIC_TXN_000267,SYNTHETIC_ACCT_0386,2023-01-24,3417.37,3417.37
SYNTHETIC_TXN_000268,SYNTHETIC_ACCT_0380,2023-11-27,6561.16,25671.359999999997
SYNTHETIC_TXN_000269,SYNTHETIC_ACCT_0008,2023-08-14,744.84,14865.36
SYNTHETIC_TXN_000270,SYNTHETIC_ACCT_0156,2024-09-25,6967.71,51581.93
SYNTHETIC_TXN_000271,SYNTHETIC_ACCT_0199,2023-02-14,2262.56,9883.85
SYNTHETIC_TXN_000272,SYNTHETIC_ACCT_0038,2024-02-16,1580.36,11115.49
SYNTHETIC_TXN_000273,SYNTHETIC_ACCT_0429,2023-05-14,3830.12,14720.02
SYNTHETIC_TXN_000274,SYNTHETIC_ACCT_0437,2024-07-04,9360.53,53751.46
