txn_id,account_status
SYNTHETIC_TXN_000078,ACTIVE
SYNTHETIC_TXN_000079,ACTIVE
SYNTHETIC_TXN_000080,ACTIVE
SYNTHETIC_TXN_000081,ACTIVE
SYNTHETIC_TXN_000082,ACTIVE
SYNTHETIC_TXN_000083,ACTIVE
SYNTHETIC_TXN_000084,ACTIVE
SYNTHETIC_TXN_000085,SUSPENDED
SYNTHETIC_TXN_000086,CLOSED
SYNTHETIC_TXN_000087,ACTIVE
SYNTHETIC_TXN_000088,ACTIVE
SYNTHETIC_TXN_000089,CLOSED
SYNTHETIC_TXN_000090,ACTIVE
SYNTHETIC_TXN_000091,ACTIVE
SYNTHETIC_TXN_000092,ACTIVE
SYNTHETIC_TXN_000093,ACTIVE
SYNTHETIC_TXN_000094,CLOSED
SYNTHETIC_TXN_000095,ACTIVE
SYNTHETIC_TXN_000096,CLOSED
SYNTHETIC_TXN_000097,CLOSED
SYNTHETIC_TXN_000098,CLOSED
SYNTHETIC_TXN_000099,ACTIVE
SYNTHETIC_TXN_000100,CLOSED
SYNTHETIC_TXN_000101,ACTIVE
SYNTHETIC_TXN_000102,ACTIVE
SYNTHETIC_TXN_000103,ACTIVE
SYNTHETIC_TXN_000104,ACTIVE
SYNTHETIC_TXN_000105,ACTIVE
SYNTHETIC_TXN_000106,ACTIVE
SYNTHETIC_TXN_000107,ACTIVE
SYNTHETIC_TXN_000108,SUSPENDED
SYNTHETIC_TXN_000109,ACTIVE
SYNTHETIC_TXN_000110,ACTIVE
SYNTHETIC_TXN_000111,ACTIVE
SYNTHETIC_TXN_000112,ACTIVE
SYNTHETIC_TXN_000113,ACTIVE
SYNTHETIC_TXN_000114,ACTIVE
SYNTHETIC_TXN_000115,CLOSED
SYNTHETIC_TXN_000116,ACTIVE
SYNTHETIC_TXN_000117,ACTIVE
SYNTHETIC_TXN_000118,ACTIVE
SYNTHETIC_TXN_000119,ACTIVE
SYNTHETIC_TXN_000120,ACTIVE
SYNTHETIC_TXN_000121,ACTIVE
SYNTHETIC_TXN_000122,SUSPENDED
SYNTHETIC_TXN_000123,ACTIVE
SYNTHETIC_TXN_000124,CLOSED
SYNTHETIC_TXN_000125,ACTIVE
SYNTHETIC_TXN_000126,ACTIVE
SYNTHETIC_TXN_000127,SUSPENDED
SYNTHETIC_TXN_000128,ACTIVE
SYNTHETIC_TXN_000129,ACTIVE
SYNTHETIC_TXN_000130,SUSPENDED
SYNTHETIC_TXN_000131,ACTIVE
SYNTHETIC_TXN_000132,ACTIVE
SYNTHETIC_TXN_000133,CLOSED
SYNTHETIC_TXN_000134,ACTIVE
SYNTHETIC_TXN_000135,CLOSED
SYNTHETIC_TXN_000136,ACTIVE
SYNTHETIC_TXN_000137,ACTIVE
SYNTHETIC_TXN_000138,ACTIVE
SYNTHETIC_TXN_000139,ACTIVE
SYNTHETIC_TXN_000140,SUSPENDED
SYNTHETIC_TXN_000141,SUSPENDED
SYNTHETIC_TXN_000142,ACTIVE
SYNTHETIC_TXN_000143,ACTIVE
SYNTHETIC_TXN_000144,ACTIVE
SYNTHETIC_TXN_000145,ACTIVE
SYNTHETIC_TXN_000146,ACTIVE
SYNTHETIC_TXN_000147,ACTIVE
SYNTHETIC_TXN_000148,ACTIVE
SYNTHETIC_TXN_000149,CLOSED
SYNTHETIC_TXN_000150,ACTIVE
SYNTHETIC_TXN_000151,SUSPENDED
SYNTHETIC_TXN_000152,ACTIVE
SYNTHETIC_TXN_000153,SUSPENDED
SYNTHETIC_TXN_000154,ACTIVE
SYNTHETIC_TXN_000155,ACTIVE
SYNTHETIC_TXN_000156,ACTIVE
SYNTHETIC_TXN_000157,ACTIVE
SYNTHETIC_TXN_000158,ACTIVE
SYNTHETIC_TXN_000159,ACTIVE
SYNTHETIC_TXN_000160,ACTIVE
SYNTHETIC_TXN_000161,ACTIVE
SYNTHETIC_TXN_000162,ACTIVE
SYNTHETIC_TXN_000163,ACTIVE
SYNTHETIC_TXN_000164,ACTIVE
SYNTHETIC_TXN_000165,CLOSED
SYNTHETIC_TXN_000166,SUSPENDED
SYNTHETIC_TXN_000167,ACTIVE
SYNTHETIC_TXN_000168,ACTIVE
SYNTHETIC_TXN_000169,ACTIVE
SYNTHETIC_TXN_000170,ACTIVE
SYNTHETIC_TXN_000171,ACTIVE
SYNTHETIC_TXN_000172,ACTIVE
SYNTHETIC_TXN_000173,ACTIVE
SYNTHETIC_TXN_000174,ACTIVE
SYNTHETIC_TXN_000175,ACTIVE
SYNTHETIC_TXN_000176,ACTIVE
SYNTHETIC_TXN_000177,ACTIVE
SYNTHETIC_TXN_000178,ACTIVE
SYNTHETIC_TXN_000179,ACTIVE
SYNTHETIC_TXN_000180,ACTIVE
SYNTHETIC_TXN_000181,ACTIVE
SYNTHETIC_TXN_000182,ACTIVE
SYNTHETIC_TXN_000183,ACTIVE
SYNTHETIC_TXN_000184,ACTIVE
SYNTHETIC_TXN_000185,SUSPENDED
SYNTHETIC_TXN_000186,ACTIVE
SYNTHETIC_TXN_000187,ACTIVE
SYNTHETIC_TXN_000188,ACTIVE
SYNTHETIC_TXN_000189,ACTIVE
SYNTHETIC_TXN_000190,CLOSED
SYNTHETIC_TXN_000191,ACTIVE
SYNTHETIC_TXN_000192,ACTIVE
SYNTHETIC_TXN_000193,ACTIVE
SYNTHETIC_TXN_000194,ACTIVE
SYNTHETIC_TXN_000195,SUSPENDED
SYNTHETIC_TXN_000196,ACTIVE
SYNTHETIC_TXN_000197,CLOSED
SYNTHETIC_TXN_000198,ACTIVE
SYNTHETIC_TXN_000199,ACTIVE
SYNTHETIC_TXN_000200,ACTIVE
SYNTHETIC_TXN_000201,ACTIVE
SYNTHETIC_TXN_000202,ACTIVE
SYNTHETIC_TXN_000203,ACTIVE
SYNTHETIC_TXN_000204,ACTIVE
SYNTHETIC_TXN_000205,ACTIVE
SYNTHETIC_TXN_000206,ACTIVE
SYNTHETIC_TXN_000207,ACTIVE
SYNTHETIC_TXN_000208,ACTIVE
SYNTHETIC_TXN_000209,ACTIVE
SYNTHETIC_TXN_000210,ACTIVE
SYNTHETIC_TXN_000211,ACTIVE
SYNTHETIC_TXN_000212,ACTIVE
SYNTHETIC_TXN_000213,CLOSED
SYNTHETIC_TXN_000214,CLOSED
SYNTHETIC_TXN_000215,CLOSED
SYNTHETIC_TXN_000216,ACTIVE
SYNTHETIC_TXN_000217,ACTIVE
SYNTHETIC_TXN_000218,ACTIVE
SYNTHETIC_TXN_000219,ACTIVE
SYNTHETIC_TXN_000220,ACTIVE
SYNTHETIC_TXN_000221,ACTIVE
SYNTHETIC_TXN_000222,ACTIVE
SYNTHETIC_TXN_000223,ACTIVE
SYNTHETIC_TXN_000224,ACTIVE
SYNTHETIC_TXN_000225,ACTIVE
SYNTHETIC_TXN_000226,ACTIVE
SYNTHETIC_TXN_000227,ACTIVE
SYNTHETIC_TXN_000228,ACTIVE
SYNTHETIC_TXN_000229,ACTIVE
SYNTHETIC_TXN_000230,CLOSED
SYNTHETIC_TXN_000231,ACTIVE
SYNTHETIC_TXN_000232,ACTIVE
SYNTHETIC_TXN_000233,ACTIVE
SYNTHETIC_TXN_000234,SUSPENDED
SYNTHETIC_TXN_000235,ACTIVE
SYNTHETIC_TXN_000236,ACTIVE
SYNTHETIC_TXN_000237,ACTIVE
SYNTHETIC_TXN_000238,ACTIVE
SYNTHETIC_TXN_000239,ACTIVE
SYNTHETIC_TXN_000240,ACTIVE
SYNTHETIC_TXN_000241,ACTIVE
SYNTHETIC_TXN_000242,ACTIVE
SYNTHETIC_TXN_000243,ACTIVE
SYNTHETIC_TXN_000244,ACTIVE
SYNTHETIC_TXN_000245,ACTIVE
SYNTHETIC_TXN_000246,ACTIVE
SYNTHETIC_TXN_000247,ACTIVE
SYNTHETIC_TXN_000248,ACTIVE
SYNTHETIC_TXN_000249,ACTIVE
SYNTHETIC_TXN_000250,ACTIVE
SYNTHETIC_TXN_000251,ACTIVE
SYNTHETIC_TXN_000252,ACTIVE
SYNTHETIC_TXN_000253,ACTIVE
SYNTHETIC_TXN_000254,ACTIVE
SYNTHETIC_TXN_000255,CLOSED
SYNTHETIC_TXN_000256,CLOSED
SYNTHETIC_TXN_000257,ACTIVE
SYNTHETIC_TXN_000258,ACTIVE
SYNTHETIC_TXN_000259,ACTIVE
SYNTHETIC_TXN_000260,ACTIVE
SYNTHETIC_TXN_000261,ACTIVE
SYNTHETIC_TXN_000262,ACTIVE
SYNTHETIC_TXN_000263,CLOSED
SYNTHETIC_TXN_000264,ACTIVE
SYNTHETIC_TXN_000265,SUSPENDED
SYNTHETIC_TXN_000266,CLOSED
SYNTHETIC_TXN_000267,CLOSED
SYNTHETIC_TXN_000268,ACTIVE
SYNTHETIC_TXN_000269,ACTIVE
SYNTHETIC_TXN_000270,CLOSED
SYNTHETIC_TXN_000271,SUSPENDED
SYNTHETIC_TXN_000272,ACTIVE
SYNTHETIC_TXN_000273,ACTIVE
SYNTHETIC_TXN_000274,ACTIVE
SYNTHETIC_TXN_000275,ACTIVE
SYNTHETIC_TXN_000276,ACTIVE
SYNTHETIC_TXN_000277,ACTIVE
SYNTHETIC_TXN_000278,ACTIVE
SYNTHETIC_TXN_000279,ACTIVE
SYNTHETIC_TXN_000280,CLOSED
SYNTHETIC_TXN_000281,ACTIVE
SYNTHETIC_TXN_000282,SUSPENDED
SYNTHETIC_TXN_000283,CLOSED
SYNTHETIC_TXN_000284,ACTIVE
SYNTHETIC_TXN_000285,ACTIVE
SYNTHETIC_TXN_000286,ACTIVE
SYNTHETIC_TXN_000287,ACTIVE
SYNTHETIC_TXN_000288,ACTIVE
SYNTHETIC_TXN_000289,CLOSED
SYNTHETIC_TXN_000290,ACTIVE
SYNTHETIC_TXN_000291,ACTIVE
SYNTHETIC_TXN_000292,ACTIVE
SYNTHETIC_TXN_000293,ACTIVE
SYNTHETIC_TXN_000294,ACTIVE
SYNTHETIC_TXN_000295,ACTIVE
SYNTHETIC_TXN_000296,CLOSED
SYNTHETIC_TXN_000297,CLOSED
SYNTHETIC_TXN_000298,ACTIVE
SYNTHETIC_TXN_000299,CLOSED
SYNTHETIC_TXN_000300,ACTIVE
SYNTHETIC_TXN_000301,CLOSED
SYNTHETIC_TXN_000302,ACTIVE
SYNTHETIC_TXN_000303,ACTIVE
SYNTHETIC_TXN_000304,CLOSED
SYNTHETIC_TXN_000305,CLOSED
SYNTHETIC_TXN_000306,ACTIVE
SYNTHETIC_TXN_000307,ACTIVE
SYNTHETIC_TXN_000308,CLOSED
SYNTHETIC_TXN_000309,SUSPENDED
SYNTHETIC_TXN_000310,ACTIVE
SYNTHETIC_TXN_000311,ACTIVE
SYNTHETIC_TXN_000312,ACTIVE
SYNTHETIC_TXN_000313,ACTIVE
SYNTHETIC_TXN_000314,ACTIVE
SYNTHETIC_TXN_000315,ACTIVE
SYNTHETIC_TXN_000316,ACTIVE
SYNTHETIC_TXN_000317,ACTIVE
SYNTHETIC_TXN_000318,ACTIVE
SYNTHETIC_TXN_000319,ACTIVE
SYNTHETIC_TXN_000320,SUSPENDED
SYNTHETIC_TXN_000321,CLOSED
SYNTHETIC_TXN_000322,ACTIVE
SYNTHETIC_TXN_000323,ACTIVE
SYNTHETIC_TXN_000324,ACTIVE
SYNTHETIC_TXN_000325,CLOSED
SYNTHETIC_TXN_000326,ACTIVE
SYNTHETIC_TXN_000327,ACTIVE
SYNTHETIC_TXN_000328,ACTIVE
SYNTHETIC_TXN_000329,ACTIVE
SYNTHETIC_TXN_000330,ACTIVE
SYNTHETIC_TXN_000331,ACTIVE
SYNTHETIC_TXN_000332,ACTIVE
SYNTHETIC_TXN_000333,ACTIVE
SYNTHETIC_TXN_000334,ACTIVE
SYNTHETIC_TXN_000335,ACTIVE
SYNTHETIC_TXN_000336,CLOSED
SYNTHETIC_TXN_000337,CLOSED
SYNTHETIC_TXN_000338,ACTIVE
SYNTHETIC_TXN_000339,CLOSED
SYNTHETIC_TXN_000340,CLOSED
SYNTHETIC_TXN_000341,ACTIVE
SYNTHETIC_TXN_000342,CLOSED
SYNTHETIC_TXN_000343,ACTIVE
SYNTHETIC_TXN_000344,ACTIVE
SYNTHETIC_TXN_000345,ACTIVE
SYNTHETIC_TXN_000346,ACTIVE
SYNTHETIC_TXN_000347,ACTIVE
SYNTHETIC_TXN_000348,ACTIVE
SYNTHETIC_TXN_000349,ACTIVE
SYNTHETIC_TXN_000350,CLOSED
SYNTHETIC_TXN_000351,ACTIVE
SYNTHETIC_TXN_000352,SUSPENDED
SYNTHETIC_TXN_000353,ACTIVE
SYNTHETIC_TXN_000354,ACTIVE
SYNTHETIC_TXN_000355,ACTIVE
SYNTHETIC_TXN_000356,ACTIVE
SYNTHETIC_TXN_000357,ACTIVE
SYNTHETIC_TXN_000358,CLOSED
SYNTHETIC_TXN_000359,ACTIVE
SYNTHETIC_TXN_000360,ACTIVE
SYNTHETIC_TXN_000361,ACTIVE
SYNTHETIC_TXN_000362,ACTIVE
SYNTHETIC_TXN_000363,ACTIVE
SYNTHETIC_TXN_000364,ACTIVE
SYNTHETIC_TXN_000365,ACTIVE
SYNTHETIC_TXN_000366,ACTIVE
SYNTHETIC_TXN_000367,ACTIVE
SYNTHETIC_TXN_000368,ACTIVE
SYNTHETIC_TXN_000369,ACTIVE
SYNTHETIC_TXN_000370,ACTIVE
SYNTHETIC_TXN_000371,ACTIVE
SYNTHETIC_TXN_000372,ACTIVE
SYNTHETIC_TXN_000373,ACTIVE
SYNTHETIC_TXN_000374,ACTIVE
SYNTHETIC_TXN_000375,ACTIVE
SYNTHETIC_TXN_000376,ACTIVE
SYNTHETIC_TXN_000377,ACTIVE
SYNTHETIC_TXN_000378,CLOSED
SYNTHETIC_TXN_000379,ACTIVE
SYNTHETIC_TXN_000380,ACTIVE
SYNTHETIC_TXN_000381,ACTIVE
SYNTHETIC_TXN_000382,ACTIVE
SYNTHETIC_TXN_000383,ACTIVE
SYNTHETIC_TXN_000384,ACTIVE
SYNTHETIC_TXN_000385,ACTIVE
SYNTHETIC_TXN_000386,ACTIVE
SYNTHETIC_TXN_000387,CLOSED
SYNTHETIC_TXN_000388,ACTIVE
SYNTHETIC_TXN_000389,ACTIVE
SYNTHETIC_TXN_000390,CLOSED
SYNTHETIC_TXN_000391,ACTIVE
SYNTHETIC_TXN_000392,ACTIVE
SYNTHETIC_TXN_000393,ACTIVE
SYNTHETIC_TXN_000394,ACTIVE
SYNTHETIC_TXN_000395,ACTIVE
SYNTHETIC_TXN_000396,ACTIVE
SYNTHETIC_TXN_000397,ACTIVE
SYNTHETIC_TXN_000398,ACTIVE
SYNTHETIC_TXN_000399,ACTIVE
SYNTHETIC_TXN_000400,CLOSED
SYNTHETIC_TXN_000401,ACTIVE
SYNTHETIC_TXN_000402,ACTIVE
SYNTHETIC_TXN_000403,ACTIVE
SYNTHETIC_TXN_000404,ACTIVE
SYNTHETIC_TXN_000405,ACTIVE
SYNTHETIC_TXN_000406,ACTIVE
SYNTHETIC_TXN_000407,ACTIVE
SYNTHETIC_TXN_000408,ACTIVE
SYNTHETIC_TXN_000409,ACTIVE
SYNTHETIC_TXN_000410,ACTIVE
SYNTHETIC_TXN_000411,ACTIVE
SYNTHETIC_TXN_000412,ACTIVE
SYNTHETIC_TXN_000413,ACTIVE
SYNTHETIC_TXN_000414,ACTIVE
SYNTHETIC_TXN_000415,CLOSED
SYNTHETIC_TXN_000416,ACTIVE
SYNTHETIC_TXN_000417,CLOSED
SYNTHETIC_TXN_000418,ACTIVE
SYNTHETIC_TXN_000419,ACTIVE
SYNTHETIC_TXN_000420,ACTIVE
SYNTHETIC_TXN_000421,CLOSED
SYNTHETIC_TXN_000422,ACTIVE
SYNTHETIC_TXN_000423,ACTIVE
SYNTHETIC_TXN_000424,ACTIVE
SYNTHETIC_TXN_000425,ACTIVE
SYNTHETIC_TXN_000426,CLOSED
SYNTHETIC_TXN_000427,SUSPENDED
SYNTHETIC_TXN_000428,ACTIVE
SYNTHETIC_TXN_000429,ACTIVE
SYNTHETIC_TXN_000430,ACTIVE
SYNTHETIC_TXN_000431,ACTIVE
SYNTHETIC_TXN_000432,ACTIVE
SYNTHETIC_TXN_000433,ACTIVE
SYNTHETIC_TXN_000434,ACTIVE
SYNTHETIC_TXN_000435,ACTIVE
SYNTHETIC_TXN_000436,ACTIVE
SYNTHETIC_TXN_000437,ACTIVE
SYNTHETIC_TXN_000438,ACTIVE
SYNTHETIC_TXN_000439,ACTIVE
SYNTHETIC_TXN_000440,ACTIVE
SYNTHETIC_TXN_000441,ACTIVE
SYNTHETIC_TXN_000442,ACTIVE
SYNTHETIC_TXN_000443,ACTIVE
SYNTHETIC_TXN_000444,ACTIVE
SYNTHETIC_TXN_000445,CLOSED
SYNTHETIC_TXN_000446,ACTIVE
SYNTHETIC_TXN_000447,ACTIVE
SYNTHETIC_TXN_000448,ACTIVE
SYNTHETIC_TXN_000449,ACTIVE
SYNTHETIC_TXN_000450,ACTIVE
SYNTHETIC_TXN_000451,CLOSED
SYNTHETIC_TXN_000452,ACTIVE
SYNTHETIC_TXN_000453,ACTIVE
SYNTHETIC_TXN_000454,ACTIVE
SYNTHETIC_TXN_000455,ACTIVE
SYNTHETIC_TXN_000456,ACTIVE
SYNTHETIC_TXN_000457,ACTIVE
SYNTHETIC_TXN_000458,ACTIVE
SYNTHETIC_TXN_000459,ACTIVE
SYNTHETIC_TXN_000460,ACTIVE
SYNTHETIC_TXN_000461,ACTIVE
SYNTHETIC_TXN_000462,ACTIVE
SYNTHETIC_TXN_000463,CLOSED
SYNTHETIC_TXN_000464,ACTIVE
SYNTHETIC_TXN_000465,CLOSED
SYNTHETIC_TXN_000466,ACTIVE
SYNTHETIC_TXN_000467,ACTIVE
SYNTHETIC_TXN_000468,ACTIVE
SYNTHETIC_TXN_000469,ACTIVE
SYNTHETIC_TXN_000470,ACTIVE
SYNTHETIC_TXN_000471,ACTIVE
SYNTHETIC_TXN_000472,ACTIVE
SYNTHETIC_TXN_000473,ACTIVE
SYNTHETIC_TXN_000474,ACTIVE
SYNTHETIC_TXN_000475,ACTIVE
SYNTHETIC_TXN_000476,ACTIVE
SYNTHETIC_TXN_000477,ACTIVE
SYNTHETIC_TXN_000478,ACTIVE
SYNTHETIC_TXN_000479,ACTIVE
SYNTHETIC_TXN_000480,CLOSED
SYNTHETIC_TXN_000481,ACTIVE
SYNTHETIC_TXN_000482,ACTIVE
SYNTHETIC_TXN_000483,ACTIVE
SYNTHETIC_TXN_000484,CLOSED
SYNTHETIC_TXN_000485,CLOSED
SYNTHETIC_TXN_000486,ACTIVE
SYNTHETIC_TXN_000487,ACTIVE
SYNTHETIC_TXN_000488,SUSPENDED
SYNTHETIC_TXN_000489,ACTIVE
SYNTHETIC_TXN_000490,ACTIVE
SYNTHETIC_TXN_000491,ACTIVE
SYNTHETIC_TXN_000492,ACTIVE
SYNTHETIC_TXN_000493,CLOSED
SYNTHETIC_TXN_000494,ACTIVE
SYNTHETIC_TXN_000495,SUSPENDED
SYNTHETIC_TXN_000496,ACTIVE
SYNTHETIC_TXN_000497,ACTIVE
SYNTHETIC_TXN_000498,ACTIVE
SYNTHETIC_TXN_000499,ACTIVE
SYNTHETIC_TXN_000500,ACTIVE
