account_id,region,total_txn_amount,rank_within_region
SYNTHETIC_ACCT_0053,WEST,6547.87,20
SYNTHETIC_ACCT_0054,WEST,14771.91,15
SYNTHETIC_ACCT_0055,NORTH,14692.609999999999,14
SYNTHETIC_ACCT_0056,NORTH,3949.99,21
SYNTHETIC_ACCT_0057,WEST,20249.3,8
SYNTHETIC_ACCT_0058,EAST,12708.83,15
SYNTHETIC_ACCT_0059,WEST,25742.67,5
SYNTHETIC_ACCT_0061,SOUTH,18848.239999999998,8
SYNTHETIC_ACCT_0062,SOUTH,10402.18,17
SYNTHETIC_ACCT_0063,WEST,23652.57,6
SYNTHETIC_ACCT_0064,WEST,5768.97,22
SYNTHETIC_ACCT_0065,WEST,4091.35,24
SYNTHETIC_ACCT_0066,SOUTH,14310.75,12
SYNTHETIC_ACCT_0067,NORTH,21840.29,7
SYNTHETIC_ACCT_0068,WEST,5954.52,21
SYNTHETIC_ACCT_0069,NORTH,18046.95,9
SYNTHETIC_ACCT_0070,NORTH,15159.35,13
SYNTHETIC_ACCT_0071,SOUTH,10023.289999999999,20
SYNTHETIC_ACCT_0072,WEST,9337.37,19
SYNTHETIC_ACCT_0073,EAST,26181.32,6
SYNTHETIC_ACCT_0074,SOUTH,6851.17,26
SYNTHETIC_ACCT_0075,NORTH,,24
SYNTHETIC_ACCT_0076,NORTH,13970.11,15
SYNTHETIC_ACCT_0077,EAST,8576.43,17
SYNTHETIC_ACCT_0078,SOUTH,17626.02,10
SYNTHETIC_ACCT_0079,WEST,39757.5,1
SYNTHETIC_ACCT_0080,NORTH,30569.940000000002,2
SYNTHETIC_ACCT_0081,SOUTH,14046.220000000001,13
SYNTHETIC_ACCT_0082,SOUTH,40465.59,1
SYNTHETIC_ACCT_0083,SOUTH,5239.44,27
SYNTHETIC_ACCT_0084,WEST,12537.34,17
SYNTHETIC_ACCT_0085,NORTH,10363.58,16
SYNTHETIC_ACCT_0086,NORTH,,24
SYNTHETIC_ACCT_0087,EAST,26312.2,5
SYNTHETIC_ACCT_0088,WEST,36766.810000000005,2
SYNTHETIC_ACCT_0089,SOUTH,15974.32,11
SYNTHETIC_ACCT_0090,SOUTH,11647.36,16
SYNTHETIC_ACCT_0091,EAST,4148.68,19
SYNTHETIC_ACCT_0092,EAST,4943.77,18
SYNTHETIC_ACCT_0093,NORTH,27568.760000000002,4
SYNTHETIC_ACCT_0094,WEST,14969.869999999999,14
SYNTHETIC_ACCT_0095,SOUTH,9024.92,24
SYNTHETIC_ACCT_0096,EAST,30794.32,3
SYNTHETIC_ACCT_0097,EAST,18122.97,9
SYNTHETIC_ACCT_0098,WEST,10612.369999999999,18
SYNTHETIC_ACCT_0099,SOUTH,21846.64,4
SYNTHETIC_ACCT_0100,EAST,14295.77,14
