txn_id,account_id,txn_date,txn_amount
SYNTHETIC_TXN_000251,SYNTHETIC_ACCT_0422,2024-09-26,7384.88
SYNTHETIC_TXN_000252,SYNTHETIC_ACCT_0124,2023-06-11,9594.63
SYNTHETIC_TXN_000261,SYNTHETIC_ACCT_0130,2024-09-26,8462.93
SYNTHETIC_TXN_000264,SYNTHETIC_ACCT_0423,2023-06-30,4250.01
SYNTHETIC_TXN_000270,SYNTHETIC_ACCT_0156,2024-09-25,6967.71
SYNTHETIC_TXN_000274,SYNTHETIC_ACCT_0437,2024-07-04,9360.53
SYNTHETIC_TXN_000276,SYNTHETIC_ACCT_0113,2024-04-06,8531.36
SYNTHETIC_TXN_000278,SYNTHETIC_ACCT_0246,2024-09-01,9098.46
SYNTHETIC_TXN_000282,SYNTHETIC_ACCT_0185,2024-06-30,7034.73
SYNTHETIC_TXN_000284,SYNTHETIC_ACCT_0165,2024-06-28,8573.16
SYNTHETIC_TXN_000285,SYNTHETIC_ACCT_0042,2024-06-18,8500.9
SYNTHETIC_TXN_000287,SYNTHETIC_ACCT_0381,2024-06-17,9918.52
SYNTHETIC_TXN_000288,SYNTHETIC_ACCT_0139,2024-07-03,9612.11
SYNTHETIC_TXN_000295,SYNTHETIC_ACCT_0196,2023-11-06,6920.99
SYNTHETIC_TXN_000296,SYNTHETIC_ACCT_0380,2024-12-22,6823.86
SYNTHETIC_TXN_000302,SYNTHETIC_ACCT_0101,2024-10-26,8502.82
SYNTHETIC_TXN_000304,SYNTHETIC_ACCT_0136,2024-09-06,7852.96
SYNTHETIC_TXN_000308,SYNTHETIC_ACCT_0160,2024-07-29,8019.94
SYNTHETIC_TXN_000309,SYNTHETIC_ACCT_0119,2024-08-12,8248.54
SYNTHETIC_TXN_000324,SYNTHETIC_ACCT_0175,2024-05-08,6596.51
SYNTHETIC_TXN_000325,SYNTHETIC_ACCT_0021,2024-04-03,9520.19
SYNTHETIC_TXN_000326,SYNTHETIC_ACCT_0194,2023-11-07,9427.57
SYNTHETIC_TXN_000330,SYNTHETIC_ACCT_0168,2024-10-20,9030.4
SYNTHETIC_TXN_000335,SYNTHETIC_ACCT_0411,2023-10-15,3667.25
SYNTHETIC_TXN_000341,SYNTHETIC_ACCT_0119,2024-09-10,9041.39
SYNTHETIC_TXN_000349,SYNTHETIC_ACCT_0377,2023-11-19,6864.93
SYNTHETIC_TXN_000350,SYNTHETIC_ACCT_0282,2024-12-04,6508.94
SYNTHETIC_TXN_000352,SYNTHETIC_ACCT_0312,2024-10-24,8570.98
SYNTHETIC_TXN_000353,SYNTHETIC_ACCT_0421,2024-06-17,9392.9
SYNTHETIC_TXN_000357,SYNTHETIC_ACCT_0102,2024-08-30,6724.86
SYNTHETIC_TXN_000363,SYNTHETIC_ACCT_0463,2023-05-18,6641.65
SYNTHETIC_TXN_000366,SYNTHETIC_ACCT_0053,2023-10-06,8765.12
SYNTHETIC_TXN_000367,SYNTHETIC_ACCT_0050,2023-03-02,8343.25
SYNTHETIC_TXN_000368,SYNTHETIC_ACCT_0261,2023-01-22,9979.01
SYNTHETIC_TXN_000371,SYNTHETIC_ACCT_0042,2023-04-26,8932.33
SYNTHETIC_TXN_000372,SYNTHETIC_ACCT_0478,2023-03-12,9567.76
SYNTHETIC_TXN_000373,SYNTHETIC_ACCT_0477,2024-10-30,8575.59
SYNTHETIC_TXN_000376,SYNTHETIC_ACCT_0284,2023-09-08,8894.38
SYNTHETIC_TXN_000380,SYNTHETIC_ACCT_0279,2023-04-22,6648.99
SYNTHETIC_TXN_000382,SYNTHETIC_ACCT_0057,2023-05-17,9266.7
SYNTHETIC_TXN_000383,SYNTHETIC_ACCT_0497,2023-11-02,8952.13
SYNTHETIC_TXN_000387,SYNTHETIC_ACCT_0069,2024-07-18,9000.83
SYNTHETIC_TXN_000392,SYNTHETIC_ACCT_0158,2024-07-26,7789.8
SYNTHETIC_TXN_000396,SYNTHETIC_ACCT_0275,2023-02-23,9938.53
SYNTHETIC_TXN_000403,SYNTHETIC_ACCT_0287,2023-06-01,5882.26
SYNTHETIC_TXN_000407,SYNTHETIC_ACCT_0110,2023-12-29,8621.43
SYNTHETIC_TXN_000411,SYNTHETIC_ACCT_0435,2024-02-14,9578.4
SYNTHETIC_TXN_000412,SYNTHETIC_ACCT_0032,2024-11-06,8527.31
SYNTHETIC_TXN_000418,SYNTHETIC_ACCT_0325,2023-09-08,7963.99
SYNTHETIC_TXN_000420,SYNTHETIC_ACCT_0134,2024-02-17,7479.45
SYNTHETIC_TXN_000425,SYNTHETIC_ACCT_0206,2023-10-01,9984.56
SYNTHETIC_TXN_000426,SYNTHETIC_ACCT_0361,2024-11-02,8319.11
SYNTHETIC_TXN_000430,SYNTHETIC_ACCT_0164,2023-06-17,7531.22
SYNTHETIC_TXN_000431,SYNTHETIC_ACCT_0314,2024-08-02,5919.36
SYNTHETIC_TXN_000434,SYNTHETIC_ACCT_0082,2024-10-03,6715.81
SYNTHETIC_TXN_000439,SYNTHETIC_ACCT_0375,2023-10-23,9333.7
SYNTHETIC_TXN_000441,SYNTHETIC_ACCT_0193,2024-02-26,8417.33
SYNTHETIC_TXN_000443,SYNTHETIC_ACCT_0488,2023-07-29,8477.26
SYNTHETIC_TXN_000445,SYNTHETIC_ACCT_0429,2024-11-22,9803.08
SYNTHETIC_TXN_000451,SYNTHETIC_ACCT_0486,2023-07-07,7480.65
SYNTHETIC_TXN_000454,SYNTHETIC_ACCT_0154,2023-03-14,6355.47
SYNTHETIC_TXN_000459,SYNTHETIC_ACCT_0202,2024-11-18,5561.74
SYNTHETIC_TXN_000462,SYNTHETIC_ACCT_0391,2023-08-01,9241.32
SYNTHETIC_TXN_000473,SYNTHETIC_ACCT_0263,2024-04-29,9925.62
SYNTHETIC_TXN_000475,SYNTHETIC_ACCT_0291,2024-07-26,4784.12
SYNTHETIC_TXN_000477,SYNTHETIC_ACCT_0442,2023-11-15,7863.59
SYNTHETIC_TXN_000479,SYNTHETIC_ACCT_0454,2023-01-03,7646.13
SYNTHETIC_TXN_000483,SYNTHETIC_ACCT_0472,2023-01-31,6196.56
SYNTHETIC_TXN_000493,SYNTHETIC_ACCT_0298,2023-07-04,6232.97
SYNTHETIC_TXN_000500,SYNTHETIC_ACCT_0225,2024-08-21,8325.08
SYNTHETIC_TXN_000502,SYNTHETIC_ACCT_0078,2024-06-08,6972.33
SYNTHETIC_TXN_000506,SYNTHETIC_ACCT_0366,2023-12-03,4538.29
SYNTHETIC_TXN_000511,SYNTHETIC_ACCT_0240,2023-08-30,8710.55
SYNTHETIC_TXN_000522,SYNTHETIC_ACCT_0156,2024-09-20,6721.78
SYNTHETIC_TXN_000524,SYNTHETIC_ACCT_0153,2023-05-25,6335.98
SYNTHETIC_TXN_000528,SYNTHETIC_ACCT_0374,2024-09-24,9878.89
SYNTHETIC_TXN_000531,SYNTHETIC_ACCT_0374,2023-10-18,3301.07
SYNTHETIC_TXN_000538,SYNTHETIC_ACCT_0271,2023-04-04,9536.65
SYNTHETIC_TXN_000540,SYNTHETIC_ACCT_0103,2023-09-17,5026.24
SYNTHETIC_TXN_000541,SYNTHETIC_ACCT_0098,2024-10-12,7232.3
SYNTHETIC_TXN_000542,SYNTHETIC_ACCT_0478,2024-01-16,8055.56
SYNTHETIC_TXN_000543,SYNTHETIC_ACCT_0105,2024-10-27,6773.05
SYNTHETIC_TXN_000544,SYNTHETIC_ACCT_0474,2024-03-25,9411.59
SYNTHETIC_TXN_000551,SYNTHETIC_ACCT_0449,2023-03-24,7585.54
SYNTHETIC_TXN_000557,SYNTHETIC_ACCT_0147,2023-02-15,6735.69
SYNTHETIC_TXN_000559,SYNTHETIC_ACCT_0367,2024-05-25,9149.47
SYNTHETIC_TXN_000560,SYNTHETIC_ACCT_0457,2023-05-09,7647.72
SYNTHETIC_TXN_000564,SYNTHETIC_ACCT_0317,2023-01-31,9803.36
SYNTHETIC_TXN_000566,SYNTHETIC_ACCT_0089,2023-11-22,7596.49
SYNTHETIC_TXN_000571,SYNTHETIC_ACCT_0028,2023-05-25,8849.24
SYNTHETIC_TXN_000572,SYNTHETIC_ACCT_0271,2024-04-28,6291.44
SYNTHETIC_TXN_000573,SYNTHETIC_ACCT_0157,2024-01-02,8476.74
SYNTHETIC_TXN_000577,SYNTHETIC_ACCT_0244,2023-09-09,9509.01
SYNTHETIC_TXN_000581,SYNTHETIC_ACCT_0045,2024-09-26,6060.73
SYNTHETIC_TXN_000590,SYNTHETIC_ACCT_0320,2024-01-27,5627.35
SYNTHETIC_TXN_000604,SYNTHETIC_ACCT_0273,2023-09-03,9355.13
SYNTHETIC_TXN_000607,SYNTHETIC_ACCT_0066,2024-07-06,8075.38
SYNTHETIC_TXN_000615,SYNTHETIC_ACCT_0323,2024-10-19,8794.72
SYNTHETIC_TXN_000617,SYNTHETIC_ACCT_0478,2024-02-07,7798.35
SYNTHETIC_TXN_000619,SYNTHETIC_ACCT_0009,2023-05-10,7357.37
SYNTHETIC_TXN_000622,SYNTHETIC_ACCT_0429,2023-11-29,7917.4
SYNTHETIC_TXN_000624,SYNTHETIC_ACCT_0116,2024-01-12,9978.21
SYNTHETIC_TXN_000629,SYNTHETIC_ACCT_0324,2023-09-11,9986.93
SYNTHETIC_TXN_000637,SYNTHETIC_ACCT_0420,2024-04-09,9778.27
SYNTHETIC_TXN_000642,SYNTHETIC_ACCT_0494,2023-06-07,9463.37
SYNTHETIC_TXN_000643,SYNTHETIC_ACCT_0111,2023-09-08,3982.75
SYNTHETIC_TXN_000644,SYNTHETIC_ACCT_0362,2024-04-05,3016.28
SYNTHETIC_TXN_000652,SYNTHETIC_ACCT_0213,2024-09-02,6900.19
SYNTHETIC_TXN_000658,SYNTHETIC_ACCT_0080,2024-04-23,7437.89
SYNTHETIC_TXN_000659,SYNTHETIC_ACCT_0166,2023-11-15,7857.0
SYNTHETIC_TXN_000661,SYNTHETIC_ACCT_0396,2023-01-17,9719.66
SYNTHETIC_TXN_000662,SYNTHETIC_ACCT_0297,2023-01-24,8362.52
SYNTHETIC_TXN_000665,SYNTHETIC_ACCT_0294,2024-05-01,8667.13
SYNTHETIC_TXN_000672,SYNTHETIC_ACCT_0013,2023-10-06,8834.93
SYNTHETIC_TXN_000673,SYNTHETIC_ACCT_0403,2024-05-23,4600.95
SYNTHETIC_TXN_000678,SYNTHETIC_ACCT_0443,2023-09-14,9624.71
SYNTHETIC_TXN_000685,SYNTHETIC_ACCT_0357,2023-05-30,6630.26
SYNTHETIC_TXN_000692,SYNTHETIC_ACCT_0126,2023-10-23,9510.61
SYNTHETIC_TXN_000694,SYNTHETIC_ACCT_0187,2023-03-22,9970.6
SYNTHETIC_TXN_000695,SYNTHETIC_ACCT_0266,2024-01-04,7597.67
SYNTHETIC_TXN_000697,SYNTHETIC_ACCT_0031,2024-07-05,4629.62
SYNTHETIC_TXN_000701,SYNTHETIC_ACCT_0068,2024-11-21,9229.48
SYNTHETIC_TXN_000708,SYNTHETIC_ACCT_0122,2023-10-15,9624.66
SYNTHETIC_TXN_000714,SYNTHETIC_ACCT_0178,2023-12-10,9399.06
SYNTHETIC_TXN_000715,SYNTHETIC_ACCT_0439,2024-07-16,5649.97
SYNTHETIC_TXN_000720,SYNTHETIC_ACCT_0430,2024-04-29,8737.18
SYNTHETIC_TXN_000723,SYNTHETIC_ACCT_0050,2023-04-26,5270.5
SYNTHETIC_TXN_000726,SYNTHETIC_ACCT_0395,2024-03-11,9623.38
SYNTHETIC_TXN_000727,SYNTHETIC_ACCT_0183,2023-02-19,8512.23
SYNTHETIC_TXN_000730,SYNTHETIC_ACCT_0415,2023-07-27,5297.29
SYNTHETIC_TXN_000732,SYNTHETIC_ACCT_0325,2024-06-09,9520.29
SYNTHETIC_TXN_000734,SYNTHETIC_ACCT_0058,2023-08-13,9652.7
SYNTHETIC_TXN_000738,SYNTHETIC_ACCT_0245,2024-04-10,7737.97
SYNTHETIC_TXN_000739,SYNTHETIC_ACCT_0459,2024-04-02,7473.27
SYNTHETIC_TXN_000742,SYNTHETIC_ACCT_0100,2023-05-24,9018.96
SYNTHETIC_TXN_000744,SYNTHETIC_ACCT_0342,2024-06-04,9170.23
SYNTHETIC_TXN_000747,SYNTHETIC_ACCT_0128,2023-01-03,6412.22
SYNTHETIC_TXN_000754,SYNTHETIC_ACCT_0185,2024-03-12,8501.31
SYNTHETIC_TXN_000758,SYNTHETIC_ACCT_0407,2023-11-18,6660.71
SYNTHETIC_TXN_000763,SYNTHETIC_ACCT_0191,2024-03-07,5005.0
SYNTHETIC_TXN_000764,SYNTHETIC_ACCT_0074,2023-09-14,6004.01
SYNTHETIC_TXN_000772,SYNTHETIC_ACCT_0059,2024-04-12,7256.21
SYNTHETIC_TXN_000774,SYNTHETIC_ACCT_0265,2023-06-20,9924.73
SYNTHETIC_TXN_000775,SYNTHETIC_ACCT_0016,2023-09-21,3119.02
SYNTHETIC_TXN_000777,SYNTHETIC_ACCT_0293,2023-06-15,8458.88
SYNTHETIC_TXN_000781,SYNTHETIC_ACCT_0448,2024-06-29,7070.9
SYNTHETIC_TXN_000784,SYNTHETIC_ACCT_0302,2024-04-29,9605.33
SYNTHETIC_TXN_000788,SYNTHETIC_ACCT_0051,2023-04-22,9490.06
SYNTHETIC_TXN_000792,SYNTHETIC_ACCT_0458,2024-01-19,8284.39
SYNTHETIC_TXN_000794,SYNTHETIC_ACCT_0172,2024-11-24,9218.56
SYNTHETIC_TXN_000795,SYNTHETIC_ACCT_0047,2023-10-13,9805.77
SYNTHETIC_TXN_000797,SYNTHETIC_ACCT_0358,2023-01-23,5233.32
SYNTHETIC_TXN_000799,SYNTHETIC_ACCT_0477,2024-01-01,5561.58
SYNTHETIC_TXN_000802,SYNTHETIC_ACCT_0125,2024-03-14,8476.69
SYNTHETIC_TXN_000803,SYNTHETIC_ACCT_0414,2023-01-19,9613.11
SYNTHETIC_TXN_000809,SYNTHETIC_ACCT_0173,2023-02-16,8843.97
SYNTHETIC_TXN_000815,SYNTHETIC_ACCT_0138,2023-11-27,7914.99
SYNTHETIC_TXN_000826,SYNTHETIC_ACCT_0363,2024-08-18,9775.36
SYNTHETIC_TXN_000830,SYNTHETIC_ACCT_0430,2023-12-29,8550.32
SYNTHETIC_TXN_000833,SYNTHETIC_ACCT_0291,2023-08-13,4777.71
SYNTHETIC_TXN_000835,SYNTHETIC_ACCT_0399,2023-05-27,9510.29
SYNTHETIC_TXN_000837,SYNTHETIC_ACCT_0279,2023-09-15,7213.06
SYNTHETIC_TXN_000838,SYNTHETIC_ACCT_0250,2024-05-01,9763.46
SYNTHETIC_TXN_000846,SYNTHETIC_ACCT_0294,2024-07-05,9072.84
SYNTHETIC_TXN_000848,SYNTHETIC_ACCT_0163,2024-10-27,9398.34
SYNTHETIC_TXN_000851,SYNTHETIC_ACCT_0018,2024-02-12,7531.93
SYNTHETIC_TXN_000857,SYNTHETIC_ACCT_0129,2024-04-20,7362.73
SYNTHETIC_TXN_000862,SYNTHETIC_ACCT_0070,2023-09-13,9762.61
SYNTHETIC_TXN_000872,SYNTHETIC_ACCT_0416,2023-01-13,9241.53
SYNTHETIC_TXN_000874,SYNTHETIC_ACCT_0371,2023-06-23,9100.07
SYNTHETIC_TXN_000879,SYNTHETIC_ACCT_0021,2023-07-10,9357.69
SYNTHETIC_TXN_000882,SYNTHETIC_ACCT_0217,2024-02-10,8287.75
SYNTHETIC_TXN_000893,SYNTHETIC_ACCT_0159,2024-12-21,8911.66
SYNTHETIC_TXN_000895,SYNTHETIC_ACCT_0208,2023-04-27,8177.64
SYNTHETIC_TXN_000896,SYNTHETIC_ACCT_0452,2023-11-01,7738.58
SYNTHETIC_TXN_000906,SYNTHETIC_ACCT_0391,2024-12-21,9730.58
SYNTHETIC_TXN_000913,SYNTHETIC_ACCT_0072,2024-02-24,6458.55
SYNTHETIC_TXN_000921,SYNTHETIC_ACCT_0181,2024-10-07,7730.86
SYNTHETIC_TXN_000922,SYNTHETIC_ACCT_0393,2023-10-20,8356.98
SYNTHETIC_TXN_000928,SYNTHETIC_ACCT_0388,2024-01-14,6324.89
SYNTHETIC_TXN_000935,SYNTHETIC_ACCT_0384,2023-06-10,6289.82
SYNTHETIC_TXN_000939,SYNTHETIC_ACCT_0234,2023-07-15,9871.69
SYNTHETIC_TXN_000944,SYNTHETIC_ACCT_0194,2024-05-22,8704.1
SYNTHETIC_TXN_000950,SYNTHETIC_ACCT_0088,2023-09-24,8002.34
SYNTHETIC_TXN_000952,SYNTHETIC_ACCT_0079,2024-07-24,8356.28
SYNTHETIC_TXN_000954,SYNTHETIC_ACCT_0143,2023-10-26,8335.14
SYNTHETIC_TXN_000959,SYNTHETIC_ACCT_0466,2024-09-04,8853.28
SYNTHETIC_TXN_000961,SYNTHETIC_ACCT_0317,2023-10-17,7728.4
SYNTHETIC_TXN_000962,SYNTHETIC_ACCT_0267,2024-11-04,9967.6
SYNTHETIC_TXN_000963,SYNTHETIC_ACCT_0195,2024-01-13,9233.54
SYNTHETIC_TXN_000964,SYNTHETIC_ACCT_0184,2023-08-17,6920.64
SYNTHETIC_TXN_000967,SYNTHETIC_ACCT_0490,2023-02-07,9035.32
SYNTHETIC_TXN_000970,SYNTHETIC_ACCT_0001,2024-12-11,5987.96
SYNTHETIC_TXN_000972,SYNTHETIC_ACCT_0293,2023-06-25,9314.38
SYNTHETIC_TXN_000974,SYNTHETIC_ACCT_0084,2024-10-08,9319.83
SYNTHETIC_TXN_000982,SYNTHETIC_ACCT_0319,2023-12-01,5488.26
SYNTHETIC_TXN_000990,SYNTHETIC_ACCT_0405,2023-01-04,5737.15
SYNTHETIC_TXN_000998,SYNTHETIC_ACCT_0489,2023-08-18,8950.7
SYNTHETIC_TXN_000999,SYNTHETIC_ACCT_0146,2024-04-13,9311.61
SYNTHETIC_TXN_001008,SYNTHETIC_ACCT_0259,2024-12-30,7839.37
SYNTHETIC_TXN_001013,SYNTHETIC_ACCT_0054,2023-12-03,6846.24
SYNTHETIC_TXN_001014,SYNTHETIC_ACCT_0204,2023-03-17,6735.92
SYNTHETIC_TXN_001023,SYNTHETIC_ACCT_0238,2024-03-27,7629.62
SYNTHETIC_TXN_001024,SYNTHETIC_ACCT_0288,2023-04-06,9235.23
SYNTHETIC_TXN_001026,SYNTHETIC_ACCT_0465,2023-08-08,8741.89
SYNTHETIC_TXN_001030,SYNTHETIC_ACCT_0442,2023-07-23,5788.48
SYNTHETIC_TXN_001032,SYNTHETIC_ACCT_0473,2023-09-22,7792.84
SYNTHETIC_TXN_001034,SYNTHETIC_ACCT_0159,2024-05-04,6526.9
SYNTHETIC_TXN_001036,SYNTHETIC_ACCT_0384,2024-08-22,7050.37
SYNTHETIC_TXN_001039,SYNTHETIC_ACCT_0472,2023-10-19,6632.98
SYNTHETIC_TXN_001042,SYNTHETIC_ACCT_0073,2023-10-21,6214.21
SYNTHETIC_TXN_001060,SYNTHETIC_ACCT_0107,2023-11-06,4506.59
SYNTHETIC_TXN_001062,SYNTHETIC_ACCT_0141,2024-07-29,8731.13
SYNTHETIC_TXN_001063,SYNTHETIC_ACCT_0440,2023-08-05,8481.15
SYNTHETIC_TXN_001066,SYNTHETIC_ACCT_0175,2024-05-06,3361.26
SYNTHETIC_TXN_001068,SYNTHETIC_ACCT_0356,2024-06-25,8905.35
SYNTHETIC_TXN_001073,SYNTHETIC_ACCT_0095,2024-12-03,9823.67
SYNTHETIC_TXN_001075,SYNTHETIC_ACCT_0407,2023-03-31,8890.12
SYNTHETIC_TXN_001077,SYNTHETIC_ACCT_0299,2024-12-26,8076.41
SYNTHETIC_TXN_001078,SYNTHETIC_ACCT_0226,2023-05-17,6839.77
SYNTHETIC_TXN_001079,SYNTHETIC_ACCT_0061,2024-03-18,6797.96
SYNTHETIC_TXN_001085,SYNTHETIC_ACCT_0276,2024-03-16,9013.68
SYNTHETIC_TXN_001089,SYNTHETIC_ACCT_0032,2024-05-14,2575.14
SYNTHETIC_TXN_001100,SYNTHETIC_ACCT_0453,2023-11-04,9800.83
SYNTHETIC_TXN_001102,SYNTHETIC_ACCT_0464,2023-08-14,9335.87
SYNTHETIC_TXN_001104,SYNTHETIC_ACCT_0334,2023-11-02,9021.62
SYNTHETIC_TXN_001109,SYNTHETIC_ACCT_0019,2023-10-17,6629.52
SYNTHETIC_TXN_001115,SYNTHETIC_ACCT_0442,2024-11-12,6543.66
SYNTHETIC_TXN_001116,SYNTHETIC_ACCT_0314,2024-03-26,9576.29
SYNTHETIC_TXN_001118,SYNTHETIC_ACCT_0091,2024-05-22,8719.69
SYNTHETIC_TXN_001120,SYNTHETIC_ACCT_0283,2024-04-13,6909.01
SYNTHETIC_TXN_001121,SYNTHETIC_ACCT_0056,2024-05-21,8186.6
SYNTHETIC_TXN_001122,SYNTHETIC_ACCT_0221,2023-02-04,8893.43
SYNTHETIC_TXN_001123,SYNTHETIC_ACCT_0118,2023-06-03,9884.14
SYNTHETIC_TXN_001124,SYNTHETIC_ACCT_0008,2023-05-29,7181.27
SYNTHETIC_TXN_001128,SYNTHETIC_ACCT_0277,2024-04-19,6869.42
SYNTHETIC_TXN_001131,SYNTHETIC_ACCT_0047,2024-09-22,9511.18
SYNTHETIC_TXN_001132,SYNTHETIC_ACCT_0034,2023-01-02,9364.71
SYNTHETIC_TXN_001133,SYNTHETIC_ACCT_0092,2024-10-22,8461.54
