txn_id,account_id,txn_date,txn_amount
SYNTHETIC_TXN_000206,SYNTHETIC_ACCT_0030,2023-05-12,9411.42
SYNTHETIC_TXN_000208,SYNTHETIC_ACCT_0001,2024-08-18,4447.36
SYNTHETIC_TXN_000210,SYNTHETIC_ACCT_0100,2023-05-26,9011.35
SYNTHETIC_TXN_000212,SYNTHETIC_ACCT_0093,2024-08-15,5938.06
SYNTHETIC_TXN_000213,SYNTHETIC_ACCT_0080,2023-03-06,8621.98
SYNTHETIC_TXN_000215,SYNTHETIC_ACCT_0051,2024-06-30,9320.66
SYNTHETIC_TXN_000217,SYNTHETIC_ACCT_0085,2023-04-29,4231.28
SYNTHETIC_TXN_000219,SYNTHETIC_ACCT_0046,2023-02-07,6126.78
SYNTHETIC_TXN_000220,SYNTHETIC_ACCT_0002,2023-05-17,2220.02
SYNTHETIC_TXN_000222,SYNTHETIC_ACCT_0015,2023-09-22,7301.5
SYNTHETIC_TXN_000224,SYNTHETIC_ACCT_0022,2024-07-21,7404.89
SYNTHETIC_TXN_000226,SYNTHETIC_ACCT_0091,2023-05-20,2783.45
SYNTHETIC_TXN_000227,SYNTHETIC_ACCT_0015,2024-02-15,8626.36
SYNTHETIC_TXN_000228,SYNTHETIC_ACCT_0059,2023-04-12,8137.38
SYNTHETIC_TXN_000230,SYNTHETIC_ACCT_0069,2024-07-14,6452.6
SYNTHETIC_TXN_000232,SYNTHETIC_ACCT_0064,2023-08-19,4917.26
SYNTHETIC_TXN_000233,SYNTHETIC_ACCT_0029,2023-09-20,2748.53
SYNTHETIC_TXN_000234,SYNTHETIC_ACCT_0070,2023-10-07,3668.62
SYNTHETIC_TXN_000235,SYNTHETIC_ACCT_0097,2024-01-10,8748.09
SYNTHETIC_TXN_000236,SYNTHETIC_ACCT_0031,2023-04-17,7376.13
SYNTHETIC_TXN_000237,SYNTHETIC_ACCT_0027,2023-06-29,5700.74
SYNTHETIC_TXN_000238,SYNTHETIC_ACCT_0074,2024-09-25,8580.16
SYNTHETIC_TXN_000239,SYNTHETIC_ACCT_0084,2024-02-06,8660.78
SYNTHETIC_TXN_000240,SYNTHETIC_ACCT_0035,2023-11-15,3751.73
SYNTHETIC_TXN_000241,SYNTHETIC_ACCT_0075,2023-09-19,7741.35
SYNTHETIC_TXN_000242,SYNTHETIC_ACCT_0055,2024-01-21,4947.15
SYNTHETIC_TXN_000244,SYNTHETIC_ACCT_0055,2024-02-26,6885.92
SYNTHETIC_TXN_000245,SYNTHETIC_ACCT_0011,2023-04-01,9037.99
SYNTHETIC_TXN_000246,SYNTHETIC_ACCT_0013,2023-07-19,4768.07
SYNTHETIC_TXN_000247,SYNTHETIC_ACCT_0016,2024-05-11,4223.14
SYNTHETIC_TXN_000251,SYNTHETIC_ACCT_0032,2024-12-04,6000.08
SYNTHETIC_TXN_000253,SYNTHETIC_ACCT_0010,2024-08-18,9776.96
SYNTHETIC_TXN_000254,SYNTHETIC_ACCT_0098,2024-10-23,9873.65
SYNTHETIC_TXN_000261,SYNTHETIC_ACCT_0081,2023-05-31,4551.98
SYNTHETIC_TXN_000263,SYNTHETIC_ACCT_0020,2023-03-01,9603.41
SYNTHETIC_TXN_000264,SYNTHETIC_ACCT_0093,2023-08-05,8259.96
SYNTHETIC_TXN_000265,SYNTHETIC_ACCT_0006,2024-02-17,689.27
SYNTHETIC_TXN_000266,SYNTHETIC_ACCT_0026,2023-09-13,7845.07
SYNTHETIC_TXN_000267,SYNTHETIC_ACCT_0094,2023-11-08,7604.82
SYNTHETIC_TXN_000268,SYNTHETIC_ACCT_0089,2023-12-12,9509.89
SYNTHETIC_TXN_000269,SYNTHETIC_ACCT_0054,2024-03-20,598.96
SYNTHETIC_TXN_000270,SYNTHETIC_ACCT_0067,2024-10-06,8955.77
SYNTHETIC_TXN_000272,SYNTHETIC_ACCT_0095,2024-08-14,4527.58
SYNTHETIC_TXN_000276,SYNTHETIC_ACCT_0013,2024-10-29,8038.96
SYNTHETIC_TXN_000277,SYNTHETIC_ACCT_0088,2024-10-16,6446.85
SYNTHETIC_TXN_000278,SYNTHETIC_ACCT_0017,2024-11-18,8472.75
SYNTHETIC_TXN_000281,SYNTHETIC_ACCT_0018,2023-03-27,6426.52
SYNTHETIC_TXN_000282,SYNTHETIC_ACCT_0070,2023-11-30,3440.34
SYNTHETIC_TXN_000284,SYNTHETIC_ACCT_0085,2024-11-04,5336.89
SYNTHETIC_TXN_000285,SYNTHETIC_ACCT_0023,2023-12-30,5925.19
SYNTHETIC_TXN_000286,SYNTHETIC_ACCT_0073,2023-06-25,8366.96
SYNTHETIC_TXN_000290,SYNTHETIC_ACCT_0089,2023-05-08,6137.09
SYNTHETIC_TXN_000293,SYNTHETIC_ACCT_0082,2024-01-23,887.27
SYNTHETIC_TXN_000294,SYNTHETIC_ACCT_0009,2023-12-02,7870.19
SYNTHETIC_TXN_000297,SYNTHETIC_ACCT_0012,2024-11-30,9852.75
SYNTHETIC_TXN_000299,SYNTHETIC_ACCT_0051,2024-12-28,8398.54
SYNTHETIC_TXN_000301,SYNTHETIC_ACCT_0051,2023-06-23,8948.77
SYNTHETIC_TXN_000303,SYNTHETIC_ACCT_0011,2024-05-13,8081.8
SYNTHETIC_TXN_000304,SYNTHETIC_ACCT_0069,2023-09-01,9363.61
SYNTHETIC_TXN_000305,SYNTHETIC_ACCT_0005,2023-04-06,9004.54
SYNTHETIC_TXN_000306,SYNTHETIC_ACCT_0022,2024-10-12,8084.6
SYNTHETIC_TXN_000307,SYNTHETIC_ACCT_0077,2024-10-03,9108.04
SYNTHETIC_TXN_000308,SYNTHETIC_ACCT_0067,2023-05-10,8734.66
SYNTHETIC_TXN_000309,SYNTHETIC_ACCT_0076,2023-06-04,9648.31
SYNTHETIC_TXN_000312,SYNTHETIC_ACCT_0048,2023-08-16,8173.85
SYNTHETIC_TXN_000314,SYNTHETIC_ACCT_0053,2023-07-23,7594.93
SYNTHETIC_TXN_000317,SYNTHETIC_ACCT_0058,2024-01-14,8704.8
SYNTHETIC_TXN_000319,SYNTHETIC_ACCT_0003,2024-08-18,9671.37
SYNTHETIC_TXN_000320,SYNTHETIC_ACCT_0040,2024-01-09,7093.68
SYNTHETIC_TXN_000322,SYNTHETIC_ACCT_0009,2024-04-08,2764.84
SYNTHETIC_TXN_000323,SYNTHETIC_ACCT_0008,2024-02-08,8023.63
SYNTHETIC_TXN_000327,SYNTHETIC_ACCT_0029,2023-12-17,3070.86
SYNTHETIC_TXN_000329,SYNTHETIC_ACCT_0039,2024-01-16,8708.48
SYNTHETIC_TXN_000330,SYNTHETIC_ACCT_0024,2024-02-15,4875.81
SYNTHETIC_TXN_000331,SYNTHETIC_ACCT_0100,2024-08-21,7644.83
SYNTHETIC_TXN_000332,SYNTHETIC_ACCT_0050,2024-02-06,5337.83
SYNTHETIC_TXN_000333,SYNTHETIC_ACCT_0032,2023-12-05,8769.84
SYNTHETIC_TXN_000334,SYNTHETIC_ACCT_0038,2023-01-28,5202.88
SYNTHETIC_TXN_000335,SYNTHETIC_ACCT_0097,2024-12-12,9480.83
SYNTHETIC_TXN_000336,SYNTHETIC_ACCT_0094,2023-03-06,5046.34
SYNTHETIC_TXN_000337,SYNTHETIC_ACCT_0069,2023-03-03,5939.24
SYNTHETIC_TXN_000342,SYNTHETIC_ACCT_0020,2024-09-19,7795.26
SYNTHETIC_TXN_000347,SYNTHETIC_ACCT_0014,2023-10-10,5907.5
SYNTHETIC_TXN_000348,SYNTHETIC_ACCT_0088,2023-08-20,7272.78
SYNTHETIC_TXN_000351,SYNTHETIC_ACCT_0079,2023-08-12,6433.98
SYNTHETIC_TXN_000353,SYNTHETIC_ACCT_0074,2023-08-10,8565.89
SYNTHETIC_TXN_000357,SYNTHETIC_ACCT_0018,2023-04-16,7425.1
SYNTHETIC_TXN_000358,SYNTHETIC_ACCT_0028,2023-11-03,7814.2
SYNTHETIC_TXN_000359,SYNTHETIC_ACCT_0085,2023-07-07,5041.98
SYNTHETIC_TXN_000360,SYNTHETIC_ACCT_0066,2024-08-22,9101.81
SYNTHETIC_TXN_000363,SYNTHETIC_ACCT_0081,2024-01-13,2097.13
SYNTHETIC_TXN_000364,SYNTHETIC_ACCT_0042,2023-05-27,7607.75
SYNTHETIC_TXN_000367,SYNTHETIC_ACCT_0087,2023-11-29,8648.41
SYNTHETIC_TXN_000368,SYNTHETIC_ACCT_0049,2023-06-15,9567.01
SYNTHETIC_TXN_000370,SYNTHETIC_ACCT_0038,2023-07-24,9834.52
SYNTHETIC_TXN_000371,SYNTHETIC_ACCT_0034,2023-09-11,5839.86
SYNTHETIC_TXN_000372,SYNTHETIC_ACCT_0007,2023-08-17,6253.66
SYNTHETIC_TXN_000373,SYNTHETIC_ACCT_0029,2023-11-02,5206.06
SYNTHETIC_TXN_000375,SYNTHETIC_ACCT_0031,2023-02-02,6137.01
SYNTHETIC_TXN_000376,SYNTHETIC_ACCT_0050,2023-12-14,7239.75
SYNTHETIC_TXN_000378,SYNTHETIC_ACCT_0028,2023-01-12,4242.1
SYNTHETIC_TXN_000381,SYNTHETIC_ACCT_0090,2023-01-29,3577.0
SYNTHETIC_TXN_000384,SYNTHETIC_ACCT_0016,2024-10-05,5727.18
SYNTHETIC_TXN_000385,SYNTHETIC_ACCT_0045,2024-07-20,9056.27
SYNTHETIC_TXN_000386,SYNTHETIC_ACCT_0015,2023-09-16,7996.59
SYNTHETIC_TXN_000388,SYNTHETIC_ACCT_0025,2023-01-21,4506.46
SYNTHETIC_TXN_000389,SYNTHETIC_ACCT_0022,2023-03-16,2461.76
SYNTHETIC_TXN_000391,SYNTHETIC_ACCT_0036,2023-03-31,1400.02
SYNTHETIC_TXN_000392,SYNTHETIC_ACCT_0081,2024-05-28,5818.9
SYNTHETIC_TXN_000395,SYNTHETIC_ACCT_0073,2023-12-30,9677.35
SYNTHETIC_TXN_000401,SYNTHETIC_ACCT_0062,2023-11-07,4790.21
SYNTHETIC_TXN_000403,SYNTHETIC_ACCT_0052,2023-02-23,5636.05
SYNTHETIC_TXN_000406,SYNTHETIC_ACCT_0088,2023-04-12,1495.62
SYNTHETIC_TXN_000408,SYNTHETIC_ACCT_0068,2024-01-08,9384.21
SYNTHETIC_TXN_000410,SYNTHETIC_ACCT_0001,2024-06-04,1178.29
SYNTHETIC_TXN_000412,SYNTHETIC_ACCT_0072,2024-02-21,3702.13
SYNTHETIC_TXN_000414,SYNTHETIC_ACCT_0079,2024-12-26,7067.9
SYNTHETIC_TXN_000416,SYNTHETIC_ACCT_0100,2023-02-28,6402.91
SYNTHETIC_TXN_000417,SYNTHETIC_ACCT_0067,2024-05-01,6151.9
SYNTHETIC_TXN_000419,SYNTHETIC_ACCT_0072,2024-05-14,3480.96
SYNTHETIC_TXN_000420,SYNTHETIC_ACCT_0034,2024-03-05,5062.38
SYNTHETIC_TXN_000422,SYNTHETIC_ACCT_0059,2024-09-03,8965.23
SYNTHETIC_TXN_000425,SYNTHETIC_ACCT_0024,2024-06-10,6831.07
SYNTHETIC_TXN_000426,SYNTHETIC_ACCT_0026,2024-08-31,8363.34
SYNTHETIC_TXN_000427,SYNTHETIC_ACCT_0070,2023-08-15,8480.1
SYNTHETIC_TXN_000429,SYNTHETIC_ACCT_0045,2023-01-16,6863.38
SYNTHETIC_TXN_000431,SYNTHETIC_ACCT_0044,2023-12-16,4987.7
SYNTHETIC_TXN_000432,SYNTHETIC_ACCT_0017,2024-03-30,6860.12
SYNTHETIC_TXN_000433,SYNTHETIC_ACCT_0095,2024-08-16,8056.68
SYNTHETIC_TXN_000436,SYNTHETIC_ACCT_0078,2024-03-15,5758.94
SYNTHETIC_TXN_000438,SYNTHETIC_ACCT_0054,2024-10-11,5716.37
SYNTHETIC_TXN_000439,SYNTHETIC_ACCT_0038,2023-12-26,6053.85
SYNTHETIC_TXN_000440,SYNTHETIC_ACCT_0017,2024-10-11,6620.22
SYNTHETIC_TXN_000443,SYNTHETIC_ACCT_0042,2023-06-19,4671.94
SYNTHETIC_TXN_000444,SYNTHETIC_ACCT_0023,2023-10-13,4565.44
SYNTHETIC_TXN_000445,SYNTHETIC_ACCT_0012,2024-12-21,3657.84
SYNTHETIC_TXN_000446,SYNTHETIC_ACCT_0002,2024-12-22,4919.32
SYNTHETIC_TXN_000447,SYNTHETIC_ACCT_0071,2024-04-20,4117.36
SYNTHETIC_TXN_000449,SYNTHETIC_ACCT_0035,2024-09-09,8534.81
SYNTHETIC_TXN_000452,SYNTHETIC_ACCT_0048,2024-11-04,7914.24
SYNTHETIC_TXN_000453,SYNTHETIC_ACCT_0025,2024-08-29,2500.8
SYNTHETIC_TXN_000455,SYNTHETIC_ACCT_0042,2023-07-17,7282.37
SYNTHETIC_TXN_000456,SYNTHETIC_ACCT_0047,2024-05-04,8636.57
SYNTHETIC_TXN_000457,SYNTHETIC_ACCT_0075,2023-05-16,7891.43
SYNTHETIC_TXN_000458,SYNTHETIC_ACCT_0021,2024-10-31,6859.44
SYNTHETIC_TXN_000459,SYNTHETIC_ACCT_0014,2024-01-11,2326.75
SYNTHETIC_TXN_000460,SYNTHETIC_ACCT_0093,2023-06-08,8986.62
SYNTHETIC_TXN_000461,SYNTHETIC_ACCT_0045,2023-06-13,4683.95
SYNTHETIC_TXN_000463,SYNTHETIC_ACCT_0080,2023-12-01,7210.03
SYNTHETIC_TXN_000465,SYNTHETIC_ACCT_0005,2023-03-15,4853.7
SYNTHETIC_TXN_000466,SYNTHETIC_ACCT_0033,2024-06-01,2207.23
SYNTHETIC_TXN_000467,SYNTHETIC_ACCT_0047,2023-01-06,9382.43
SYNTHETIC_TXN_000468,SYNTHETIC_ACCT_0039,2024-05-09,2159.01
SYNTHETIC_TXN_000470,SYNTHETIC_ACCT_0014,2023-02-27,1803.97
SYNTHETIC_TXN_000472,SYNTHETIC_ACCT_0099,2023-09-30,7445.78
SYNTHETIC_TXN_000473,SYNTHETIC_ACCT_0077,2024-02-28,1350.86
SYNTHETIC_TXN_000474,SYNTHETIC_ACCT_0089,2023-05-26,9191.11
SYNTHETIC_TXN_000475,SYNTHETIC_ACCT_0018,2024-02-28,8896.25
SYNTHETIC_TXN_000476,SYNTHETIC_ACCT_0010,2023-01-12,7929.04
SYNTHETIC_TXN_000478,SYNTHETIC_ACCT_0084,2023-12-06,9286.52
SYNTHETIC_TXN_000481,SYNTHETIC_ACCT_0052,2024-08-20,3985.27
SYNTHETIC_TXN_000487,SYNTHETIC_ACCT_0027,2024-08-09,7503.55
SYNTHETIC_TXN_000488,SYNTHETIC_ACCT_0006,2023-04-09,601.11
SYNTHETIC_TXN_000493,SYNTHETIC_ACCT_0004,2023-11-25,9491.16
SYNTHETIC_TXN_000494,SYNTHETIC_ACCT_0087,2023-05-25,6255.24
SYNTHETIC_TXN_000496,SYNTHETIC_ACCT_0068,2023-03-01,4300.64
SYNTHETIC_TXN_000498,SYNTHETIC_ACCT_0096,2024-07-29,8941.29
SYNTHETIC_TXN_000500,SYNTHETIC_ACCT_0062,2023-12-15,8461.38
