# SYNTHETIC
account_id,balance_date,closing_balance,txn_count_day
SYNTHETIC_ACCT_0001,2024-11-12,14291.31,5
SYNTHETIC_ACCT_0001,2024-11-13,14854.59,5
SYNTHETIC_ACCT_0001,2024-11-14,14428.0,17
SYNTHETIC_ACCT_0001,2024-11-15,15303.05,1
SYNTHETIC_ACCT_0001,2024-11-16,15333.52,4
SYNTHETIC_ACCT_0001,2024-11-17,15505.83,16
SYNTHETIC_ACCT_0001,2024-11-18,16073.33,15
SYNTHETIC_ACCT_0001,2024-11-19,16310.04,15
SYNTHETIC_ACCT_0001,2024-11-20,17263.16,9
SYNTHETIC_ACCT_0001,2024-11-21,18148.48,7
SYNTHETIC_ACCT_0001,2024-11-22,18243.79,20
SYNTHETIC_ACCT_0001,2024-11-23,19174.11,8
SYNTHETIC_ACCT_0001,2024-11-24,20077.22,6
SYNTHETIC_ACCT_0001,2024-11-25,20878.51,15
SYNTHETIC_ACCT_0001,2024-11-26,20680.26,2
SYNTHETIC_ACCT_0001,2024-11-27,20533.2,4
SYNTHETIC_ACCT_0001,2024-11-28,20874.35,5
SYNTHETIC_ACCT_0001,2024-11-29,20907.23,18
SYNTHETIC_ACCT_0001,2024-11-30,20612.01,3
SYNTHETIC_ACCT_0001,2024-12-01,20437.81,4
SYNTHETIC_ACCT_0001,2024-12-02,21025.52,8
SYNTHETIC_ACCT_0001,2024-12-03,21027.59,13
SYNTHETIC_ACCT_0001,2024-12-04,20902.97,12
SYNTHETIC_ACCT_0001,2024-12-05,21809.64,17
SYNTHETIC_ACCT_0001,2024-12-06,22066.56,20
SYNTHETIC_ACCT_0001,2024-12-07,21842.33,7
SYNTHETIC_ACCT_0001,2024-12-08,22467.84,1
SYNTHETIC_ACCT_0001,2024-12-09,22099.07,15
SYNTHETIC_ACCT_0001,2024-12-10,22304.17,2
SYNTHETIC_ACCT_0001,2024-12-11,21914.98,4
SYNTHETIC_ACCT_0001,2024-12-12,21603.3,14
SYNTHETIC_ACCT_0001,2024-12-13,22012.13,16
SYNTHETIC_ACCT_0001,2024-12-14,21583.89,0
SYNTHETIC_ACCT_0001,2024-12-15,21682.7,20
SYNTHETIC_ACCT_0001,2024-12-16,22416.02,17
SYNTHETIC_ACCT_0001,2024-12-17,23252.61,3
SYNTHETIC_ACCT_0001,2024-12-18,23875.88,9
SYNTHETIC_ACCT_0001,2024-12-19,23749.96,4
SYNTHETIC_ACCT_0001,2024-12-20,24602.35,6
SYNTHETIC_ACCT_0001,2024-12-21,25176.26,14
SYNTHETIC_ACCT_0001,2024-12-22,25933.35,19
SYNTHETIC_ACCT_0001,2024-12-23,26540.34,20
SYNTHETIC_ACCT_0001,2024-12-24,26938.66,20
SYNTHETIC_ACCT_0001,2024-12-25,27113.06,1
SYNTHETIC_ACCT_0001,2024-12-26,27072.21,1
SYNTHETIC_ACCT_0001,2024-12-27,26766.1,8
SYNTHETIC_ACCT_0001,2024-12-28,27586.97,20
SYNTHETIC_ACCT_0001,2024-12-29,27874.33,6
SYNTHETIC_ACCT_0001,2024-12-30,28759.36,13
SYNTHETIC_ACCT_0001,2024-12-31,28320.96,3
SYNTHETIC_ACCT_0002,2024-10-03,28329.08,5
SYNTHETIC_ACCT_0002,2024-10-04,28082.92,12
SYNTHETIC_ACCT_0002,2024-10-05,28757.71,7
SYNTHETIC_ACCT_0002,2024-10-06,29158.28,9
SYNTHETIC_ACCT_0002,2024-10-07,28904.94,13
SYNTHETIC_ACCT_0002,2024-10-08,28622.97,2
SYNTHETIC_ACCT_0002,2024-10-09,29333.76,4
SYNTHETIC_ACCT_0002,2024-10-10,29441.02,4
SYNTHETIC_ACCT_0002,2024-10-11,30299.76,3
SYNTHETIC_ACCT_0002,2024-10-12,29846.07,15
SYNTHETIC_ACCT_0002,2024-10-13,29916.19,17
SYNTHETIC_ACCT_0002,2024-10-14,30126.65,0
SYNTHETIC_ACCT_0002,2024-10-15,30684.21,3
SYNTHETIC_ACCT_0002,2024-10-16,31659.4,9
SYNTHETIC_ACCT_0002,2024-10-17,31546.63,10
SYNTHETIC_ACCT_0002,2024-10-18,32519.09,6
SYNTHETIC_ACCT_0002,2024-10-19,32950.69,17
SYNTHETIC_ACCT_0002,2024-10-20,32996.99,20
SYNTHETIC_ACCT_0002,2024-10-21,33417.32,19
SYNTHETIC_ACCT_0002,2024-10-22,32951.74,8
SYNTHETIC_ACCT_0002,2024-10-23,33491.86,13
SYNTHETIC_ACCT_0002,2024-10-24,33042.42,6
SYNTHETIC_ACCT_0002,2024-10-25,33369.22,4
SYNTHETIC_ACCT_0002,2024-10-26,34172.82,10
SYNTHETIC_ACCT_0002,2024-10-27,35011.84,7
SYNTHETIC_ACCT_0002,2024-10-28,35823.73,18
SYNTHETIC_ACCT_0002,2024-10-29,36414.75,8
SYNTHETIC_ACCT_0002,2024-10-30,36379.18,12
SYNTHETIC_ACCT_0002,2024-10-31,36521.92,3
SYNTHETIC_ACCT_0002,2024-11-01,37342.5,14
SYNTHETIC_ACCT_0002,2024-11-02,37856.37,8
SYNTHETIC_ACCT_0002,2024-11-03,38407.35,2
SYNTHETIC_ACCT_0002,2024-11-04,38608.64,18
SYNTHETIC_ACCT_0002,2024-11-05,38127.38,19
SYNTHETIC_ACCT_0002,2024-11-06,38908.46,9
SYNTHETIC_ACCT_0002,2024-11-07,39493.76,19
SYNTHETIC_ACCT_0002,2024-11-08,39801.93,18
SYNTHETIC_ACCT_0002,2024-11-09,39314.42,2
SYNTHETIC_ACCT_0002,2024-11-10,39906.31,9
SYNTHETIC_ACCT_0002,2024-11-11,40299.53,14
SYNTHETIC_ACCT_0002,2024-11-12,41070.04,8
SYNTHETIC_ACCT_0002,2024-11-13,41732.84,14
SYNTHETIC_ACCT_0002,2024-11-14,42426.25,6
SYNTHETIC_ACCT_0002,2024-11-15,42138.08,7
SYNTHETIC_ACCT_0002,2024-11-16,42458.98,11
SYNTHETIC_ACCT_0002,2024-11-17,42194.37,10
SYNTHETIC_ACCT_0002,2024-11-18,42073.2,13
SYNTHETIC_ACCT_0002,2024-11-19,42394.54,14
SYNTHETIC_ACCT_0002,2024-11-20,42025.89,5
SYNTHETIC_ACCT_0002,2024-11-21,42096.5,5
SYNTHETIC_ACCT_0002,2024-11-22,42181.42,16
SYNTHETIC_ACCT_0002,2024-11-23,41935.92,2
SYNTHETIC_ACCT_0002,2024-11-24,42260.24,19
SYNTHETIC_ACCT_0002,2024-11-25,42757.29,4
SYNTHETIC_ACCT_0002,2024-11-26,43090.34,18
SYNTHETIC_ACCT_0002,2024-11-27,43761.67,16
SYNTHETIC_ACCT_0002,2024-11-28,43746.95,15
SYNTHETIC_ACCT_0002,2024-11-29,44650.84,16
SYNTHETIC_ACCT_0002,2024-11-30,45146.83,15
SYNTHETIC_ACCT_0002,2024-12-01,45829.71,5
SYNTHETIC_ACCT_0002,2024-12-02,45402.8,17
SYNTHETIC_ACCT_0002,2024-12-03,46101.27,10
SYNTHETIC_ACCT_0002,2024-12-04,45764.3,15
SYNTHETIC_ACCT_0002,2024-12-05,45580.38,14
SYNTHETIC_ACCT_0002,2024-12-06,46525.94,7
SYNTHETIC_ACCT_0002,2024-12-07,46818.51,17
SYNTHETIC_ACCT_0002,2024-12-08,47201.71,14
SYNTHETIC_ACCT_0002,2024-12-09,47754.6,5
SYNTHETIC_ACCT_0002,2024-12-10,47831.69,16
SYNTHETIC_ACCT_0002,2024-12-11,47670.83,0
SYNTHETIC_ACCT_0002,2024-12-12,47702.16,6
SYNTHETIC_ACCT_0002,2024-12-13,47875.74,0
SYNTHETIC_ACCT_0002,2024-12-14,48509.88,7
SYNTHETIC_ACCT_0002,2024-12-15,48062.34,9
SYNTHETIC_ACCT_0002,2024-12-16,48757.02,10
SYNTHETIC_ACCT_0002,2024-12-17,48786.21,7
SYNTHETIC_ACCT_0002,2024-12-18,49277.18,8
SYNTHETIC_ACCT_0002,2024-12-19,49102.88,1
SYNTHETIC_ACCT_0002,2024-12-20,50008.48,5
SYNTHETIC_ACCT_0002,2024-12-21,50272.65,9
SYNTHETIC_ACCT_0002,2024-12-22,50940.39,10
SYNTHETIC_ACCT_0002,2024-12-23,51263.02,11
SYNTHETIC_ACCT_0002,2024-12-24,52185.04,4
SYNTHETIC_ACCT_0002,2024-12-25,52719.65,14
SYNTHETIC_ACCT_0002,2024-12-26,53090.5,9
SYNTHETIC_ACCT_0002,2024-12-27,53342.56,17
SYNTHETIC_ACCT_0002,2024-12-28,53581.25,13
SYNTHETIC_ACCT_0002,2024-12-29,54573.42,11
SYNTHETIC_ACCT_0002,2024-12-30,55185.53,0
SYNTHETIC_ACCT_0002,2024-12-31,55264.18,18
SYNTHETIC_ACCT_0003,2024-10-03,16652.11,10
SYNTHETIC_ACCT_0003,2024-10-04,17324.44,17
SYNTHETIC_ACCT_0003,2024-10-05,18177.13,13
SYNTHETIC_ACCT_0003,2024-10-06,18708.13,19
SYNTHETIC_ACCT_0003,2024-10-07,18955.3,9
SYNTHETIC_ACCT_0003,2024-10-08,19683.37,14
SYNTHETIC_ACCT_0003,2024-10-09,20579.18,3
SYNTHETIC_ACCT_0003,2024-10-10,21382.21,17
SYNTHETIC_ACCT_0003,2024-10-11,21012.52,0
SYNTHETIC_ACCT_0003,2024-10-12,21962.13,20
SYNTHETIC_ACCT_0003,2024-10-13,22754.24,14
SYNTHETIC_ACCT_0003,2024-10-14,23158.41,5
SYNTHETIC_ACCT_0003,2024-10-15,23331.51,12
SYNTHETIC_ACCT_0003,2024-10-16,23221.93,0
SYNTHETIC_ACCT_0003,2024-10-17,23887.41,11
SYNTHETIC_ACCT_0003,2024-10-18,24309.32,2
SYNTHETIC_ACCT_0003,2024-10-19,23939.94,16
SYNTHETIC_ACCT_0003,2024-10-20,23515.33,3
SYNTHETIC_ACCT_0003,2024-10-21,23866.06,6
SYNTHETIC_ACCT_0003,2024-10-22,23545.92,14
SYNTHETIC_ACCT_0003,2024-10-23,24238.94,19
SYNTHETIC_ACCT_0003,2024-10-24,23902.43,19
SYNTHETIC_ACCT_0003,2024-10-25,23650.83,20
SYNTHETIC_ACCT_0003,2024-10-26,23492.35,0
SYNTHETIC_ACCT_0003,2024-10-27,23432.12,9
SYNTHETIC_ACCT_0003,2024-10-28,23112.17,17
SYNTHETIC_ACCT_0003,2024-10-29,23673.45,12
SYNTHETIC_ACCT_0003,2024-10-30,24485.05,19
SYNTHETIC_ACCT_0003,2024-10-31,24553.55,7
SYNTHETIC_ACCT_0003,2024-11-01,24499.98,8
SYNTHETIC_ACCT_0003,2024-11-02,24648.63,18
SYNTHETIC_ACCT_0003,2024-11-03,24575.81,12
SYNTHETIC_ACCT_0003,2024-11-04,25033.0,8
SYNTHETIC_ACCT_0003,2024-11-05,25169.54,9
SYNTHETIC_ACCT_0003,2024-11-06,26098.65,14
SYNTHETIC_ACCT_0003,2024-11-07,25695.2,3
SYNTHETIC_ACCT_0003,2024-11-08,26245.12,9
SYNTHETIC_ACCT_0003,2024-11-09,26435.86,5
SYNTHETIC_ACCT_0003,2024-11-10,27044.96,19
SYNTHETIC_ACCT_0003,2024-11-11,26988.54,2
SYNTHETIC_ACCT_0003,2024-11-12,27204.0,6
SYNTHETIC_ACCT_0003,2024-11-13,26769.8,15
SYNTHETIC_ACCT_0003,2024-11-14,27348.49,19
SYNTHETIC_ACCT_0003,2024-11-15,28211.48,16
SYNTHETIC_ACCT_0003,2024-11-16,28445.32,12
SYNTHETIC_ACCT_0003,2024-11-17,28035.9,1
SYNTHETIC_ACCT_0003,2024-11-18,27553.14,1
SYNTHETIC_ACCT_0003,2024-11-19,28202.53,19
SYNTHETIC_ACCT_0003,2024-11-20,29011.11,0
SYNTHETIC_ACCT_0003,2024-11-21,29560.19,14
SYNTHETIC_ACCT_0003,2024-11-22,29657.7,18
SYNTHETIC_ACCT_0003,2024-11-23,29491.96,20
SYNTHETIC_ACCT_0003,2024-11-24,29881.7,11
SYNTHETIC_ACCT_0003,2024-11-25,29956.72,13
SYNTHETIC_ACCT_0003,2024-11-26,30265.28,11
SYNTHETIC_ACCT_0003,2024-11-27,29821.17,0
SYNTHETIC_ACCT_0003,2024-11-28,29667.34,15
SYNTHETIC_ACCT_0003,2024-11-29,30309.32,1
SYNTHETIC_ACCT_0003,2024-11-30,29926.59,6
SYNTHETIC_ACCT_0003,2024-12-01,29686.43,1
SYNTHETIC_ACCT_0003,2024-12-02,30507.7,14
SYNTHETIC_ACCT_0003,2024-12-03,30181.8,0
SYNTHETIC_ACCT_0003,2024-12-04,31014.96,8
SYNTHETIC_ACCT_0003,2024-12-05,31781.66,1
SYNTHETIC_ACCT_0003,2024-12-06,31637.43,0
SYNTHETIC_ACCT_0003,2024-12-07,32244.74,1
SYNTHETIC_ACCT_0003,2024-12-08,33086.6,6
SYNTHETIC_ACCT_0003,2024-12-09,34036.88,11
SYNTHETIC_ACCT_0003,2024-12-10,34767.41,4
SYNTHETIC_ACCT_0003,2024-12-11,35303.56,10
SYNTHETIC_ACCT_0003,2024-12-12,35738.5,19
SYNTHETIC_ACCT_0003,2024-12-13,36112.64,5
SYNTHETIC_ACCT_0003,2024-12-14,36509.52,0
SYNTHETIC_ACCT_0003,2024-12-15,36876.42,9
SYNTHETIC_ACCT_0003,2024-12-16,37832.44,7
SYNTHETIC_ACCT_0003,2024-12-17,37597.16,5
SYNTHETIC_ACCT_0003,2024-12-18,38238.96,12
SYNTHETIC_ACCT_0003,2024-12-19,38661.48,0
SYNTHETIC_ACCT_0003,2024-12-20,39045.48,7
SYNTHETIC_ACCT_0003,2024-12-21,38845.38,14
SYNTHETIC_ACCT_0003,2024-12-22,38914.38,4
SYNTHETIC_ACCT_0003,2024-12-23,39461.66,2
SYNTHETIC_ACCT_0003,2024-12-24,39666.28,3
SYNTHETIC_ACCT_0003,2024-12-25,39437.43,16
SYNTHETIC_ACCT_0003,2024-12-26,39953.37,13
SYNTHETIC_ACCT_0003,2024-12-27,40500.0,13
SYNTHETIC_ACCT_0003,2024-12-28,40004.37,0
SYNTHETIC_ACCT_0003,2024-12-29,40751.71,7
SYNTHETIC_ACCT_0003,2024-12-30,41361.84,10
SYNTHETIC_ACCT_0003,2024-12-31,40919.13,20
SYNTHETIC_ACCT_0004,2024-10-03,15622.72,0
SYNTHETIC_ACCT_0004,2024-10-04,15641.14,18
SYNTHETIC_ACCT_0004,2024-10-05,16528.84,18
SYNTHETIC_ACCT_0004,2024-10-06,16193.06,2
SYNTHETIC_ACCT_0004,2024-10-07,16271.28,0
SYNTHETIC_ACCT_0004,2024-10-08,16995.19,9
SYNTHETIC_ACCT_0004,2024-10-09,16750.41,14
SYNTHETIC_ACCT_0004,2024-10-10,16483.48,2
SYNTHETIC_ACCT_0004,2024-10-11,16507.85,11
SYNTHETIC_ACCT_0004,2024-10-12,16600.36,2
SYNTHETIC_ACCT_0004,2024-10-13,16494.42,1
SYNTHETIC_ACCT_0004,2024-10-14,16921.48,4
SYNTHETIC_ACCT_0004,2024-10-15,17402.73,14
SYNTHETIC_ACCT_0004,2024-10-16,18022.58,17
SYNTHETIC_ACCT_0004,2024-10-17,18421.81,2
SYNTHETIC_ACCT_0004,2024-10-18,18041.1,11
SYNTHETIC_ACCT_0004,2024-10-19,18007.21,20
SYNTHETIC_ACCT_0004,2024-10-20,18265.91,20
SYNTHETIC_ACCT_0004,2024-10-21,18598.45,13
SYNTHETIC_ACCT_0004,2024-10-22,19373.32,20
SYNTHETIC_ACCT_0004,2024-10-23,20067.88,0
SYNTHETIC_ACCT_0004,2024-10-24,20194.6,5
SYNTHETIC_ACCT_0004,2024-10-25,21128.94,14
SYNTHETIC_ACCT_0004,2024-10-26,20674.5,20
SYNTHETIC_ACCT_0004,2024-10-27,21179.2,6
SYNTHETIC_ACCT_0004,2024-10-28,21845.38,3
SYNTHETIC_ACCT_0004,2024-10-29,22476.55,5
SYNTHETIC_ACCT_0004,2024-10-30,23260.15,3
SYNTHETIC_ACCT_0004,2024-10-31,23528.49,12
SYNTHETIC_ACCT_0004,2024-11-01,24498.97,19
SYNTHETIC_ACCT_0004,2024-11-02,24861.45,9
SYNTHETIC_ACCT_0004,2024-11-03,25557.04,13
SYNTHETIC_ACCT_0004,2024-11-04,26228.0,2
SYNTHETIC_ACCT_0004,2024-11-05,26803.12,15
SYNTHETIC_ACCT_0004,2024-11-06,26343.37,8
SYNTHETIC_ACCT_0004,2024-11-07,26299.79,13
SYNTHETIC_ACCT_0004,2024-11-08,26832.88,12
SYNTHETIC_ACCT_0004,2024-11-09,27063.11,17
SYNTHETIC_ACCT_0004,2024-11-10,26698.56,19
SYNTHETIC_ACCT_0004,2024-11-11,27314.06,12
SYNTHETIC_ACCT_0004,2024-11-12,26848.93,3
SYNTHETIC_ACCT_0004,2024-11-13,27794.56,17
SYNTHETIC_ACCT_0004,2024-11-14,28201.98,7
SYNTHETIC_ACCT_0004,2024-11-15,28718.04,10
SYNTHETIC_ACCT_0004,2024-11-16,29491.18,18
SYNTHETIC_ACCT_0004,2024-11-17,30279.47,18
SYNTHETIC_ACCT_0004,2024-11-18,30217.71,2
SYNTHETIC_ACCT_0004,2024-11-19,31173.6,3
SYNTHETIC_ACCT_0004,2024-11-20,31771.0,5
SYNTHETIC_ACCT_0004,2024-11-21,31522.67,12
SYNTHETIC_ACCT_0004,2024-11-22,32395.05,4
SYNTHETIC_ACCT_0004,2024-11-23,32036.14,14
SYNTHETIC_ACCT_0004,2024-11-24,31537.38,19
SYNTHETIC_ACCT_0004,2024-11-25,31558.32,1
SYNTHETIC_ACCT_0004,2024-11-26,31160.84,16
SYNTHETIC_ACCT_0004,2024-11-27,31358.22,17
SYNTHETIC_ACCT_0004,2024-11-28,31962.46,10
SYNTHETIC_ACCT_0004,2024-11-29,32816.63,6
SYNTHETIC_ACCT_0004,2024-11-30,33672.19,14
SYNTHETIC_ACCT_0004,2024-12-01,34128.36,10
SYNTHETIC_ACCT_0004,2024-12-02,34602.63,12
SYNTHETIC_ACCT_0004,2024-12-03,35390.7,4
SYNTHETIC_ACCT_0004,2024-12-04,35756.78,11
SYNTHETIC_ACCT_0004,2024-12-05,36065.22,16
SYNTHETIC_ACCT_0004,2024-12-06,36836.98,12
SYNTHETIC_ACCT_0004,2024-12-07,37407.16,7
SYNTHETIC_ACCT_0004,2024-12-08,37481.23,10
SYNTHETIC_ACCT_0004,2024-12-09,37824.29,6
SYNTHETIC_ACCT_0004,2024-12-10,37690.42,16
SYNTHETIC_ACCT_0004,2024-12-11,37973.17,2
SYNTHETIC_ACCT_0004,2024-12-12,38229.62,14
SYNTHETIC_ACCT_0004,2024-12-13,37972.17,4
SYNTHETIC_ACCT_0004,2024-12-14,38912.19,12
SYNTHETIC_ACCT_0004,2024-12-15,39095.76,16
SYNTHETIC_ACCT_0004,2024-12-16,39645.4,2
SYNTHETIC_ACCT_0004,2024-12-17,39466.06,13
SYNTHETIC_ACCT_0004,2024-12-18,39865.07,12
SYNTHETIC_ACCT_0004,2024-12-19,40469.0,3
SYNTHETIC_ACCT_0004,2024-12-20,40757.72,17
SYNTHETIC_ACCT_0004,2024-12-21,40419.16,12
SYNTHETIC_ACCT_0004,2024-12-22,40906.39,15
SYNTHETIC_ACCT_0004,2024-12-23,40782.15,11
SYNTHETIC_ACCT_0004,2024-12-24,41415.36,4
SYNTHETIC_ACCT_0004,2024-12-25,41991.17,6
SYNTHETIC_ACCT_0004,2024-12-26,41849.97,12
SYNTHETIC_ACCT_0004,2024-12-27,41478.98,18
SYNTHETIC_ACCT_0004,2024-12-28,41096.66,3
SYNTHETIC_ACCT_0004,2024-12-29,41487.89,15
SYNTHETIC_ACCT_0004,2024-12-30,42143.61,2
SYNTHETIC_ACCT_0004,2024-12-31,41781.48,18
SYNTHETIC_ACCT_0005,2024-10-03,8895.38,14
SYNTHETIC_ACCT_0005,2024-10-04,8414.83,20
SYNTHETIC_ACCT_0005,2024-10-05,7971.28,9
SYNTHETIC_ACCT_0005,2024-10-06,8567.98,13
SYNTHETIC_ACCT_0005,2024-10-07,9460.05,14
SYNTHETIC_ACCT_0005,2024-10-08,9617.26,5
SYNTHETIC_ACCT_0005,2024-10-09,10384.6,6
SYNTHETIC_ACCT_0005,2024-10-10,10633.16,12
SYNTHETIC_ACCT_0005,2024-10-11,11416.49,19
SYNTHETIC_ACCT_0005,2024-10-12,12191.52,14
SYNTHETIC_ACCT_0005,2024-10-13,12620.41,19
SYNTHETIC_ACCT_0005,2024-10-14,13131.74,7
SYNTHETIC_ACCT_0005,2024-10-15,13206.28,8
SYNTHETIC_ACCT_0005,2024-10-16,14177.04,3
SYNTHETIC_ACCT_0005,2024-10-17,14012.72,11
SYNTHETIC_ACCT_0005,2024-10-18,14689.35,9
SYNTHETIC_ACCT_0005,2024-10-19,14987.79,20
SYNTHETIC_ACCT_0005,2024-10-20,15378.69,9
SYNTHETIC_ACCT_0005,2024-10-21,16377.83,9
SYNTHETIC_ACCT_0005,2024-10-22,16720.71,7
SYNTHETIC_ACCT_0005,2024-10-23,17233.14,8
SYNTHETIC_ACCT_0005,2024-10-24,17906.59,17
SYNTHETIC_ACCT_0005,2024-10-25,18231.3,4
SYNTHETIC_ACCT_0005,2024-10-26,18242.34,20
SYNTHETIC_ACCT_0005,2024-10-27,18322.48,20
SYNTHETIC_ACCT_0005,2024-10-28,18963.62,0
SYNTHETIC_ACCT_0005,2024-10-29,18766.53,8
SYNTHETIC_ACCT_0005,2024-10-30,18575.66,11
SYNTHETIC_ACCT_0005,2024-10-31,18630.01,13
SYNTHETIC_ACCT_0005,2024-11-01,18916.52,19
SYNTHETIC_ACCT_0005,2024-11-02,19612.38,14
SYNTHETIC_ACCT_0005,2024-11-03,20242.73,3
SYNTHETIC_ACCT_0005,2024-11-04,19761.91,11
SYNTHETIC_ACCT_0005,2024-11-05,19775.54,16
SYNTHETIC_ACCT_0005,2024-11-06,20329.04,17
SYNTHETIC_ACCT_0005,2024-11-07,21280.84,9
SYNTHETIC_ACCT_0005,2024-11-08,20928.67,16
SYNTHETIC_ACCT_0005,2024-11-09,21258.2,13
SYNTHETIC_ACCT_0005,2024-11-10,21489.04,15
SYNTHETIC_ACCT_0005,2024-11-11,22043.14,6
SYNTHETIC_ACCT_0005,2024-11-12,22381.27,20
SYNTHETIC_ACCT_0005,2024-11-13,23026.09,18
SYNTHETIC_ACCT_0005,2024-11-14,23391.87,10
SYNTHETIC_ACCT_0005,2024-11-15,23973.59,6
SYNTHETIC_ACCT_0005,2024-11-16,24945.98,12
SYNTHETIC_ACCT_0005,2024-11-17,25575.17,20
SYNTHETIC_ACCT_0005,2024-11-18,25533.47,19
SYNTHETIC_ACCT_0005,2024-11-19,25831.59,4
SYNTHETIC_ACCT_0005,2024-11-20,25714.07,12
SYNTHETIC_ACCT_0005,2024-11-21,26260.53,9
SYNTHETIC_ACCT_0005,2024-11-22,26836.69,15
SYNTHETIC_ACCT_0005,2024-11-23,26586.77,15
SYNTHETIC_ACCT_0005,2024-11-24,26246.01,15
SYNTHETIC_ACCT_0005,2024-11-25,25818.1,2
SYNTHETIC_ACCT_0005,2024-11-26,25987.05,15
SYNTHETIC_ACCT_0005,2024-11-27,26756.02,3
SYNTHETIC_ACCT_0005,2024-11-28,26810.51,19
SYNTHETIC_ACCT_0005,2024-11-29,26797.78,0
SYNTHETIC_ACCT_0005,2024-11-30,27106.64,4
SYNTHETIC_ACCT_0005,2024-12-01,27792.16,3
SYNTHETIC_ACCT_0005,2024-12-02,27429.31,5
SYNTHETIC_ACCT_0005,2024-12-03,27543.59,11
SYNTHETIC_ACCT_0005,2024-12-04,28103.11,18
SYNTHETIC_ACCT_0005,2024-12-05,28306.51,16
SYNTHETIC_ACCT_0005,2024-12-06,28827.0,11
SYNTHETIC_ACCT_0005,2024-12-07,29331.74,8
SYNTHETIC_ACCT_0005,2024-12-08,30305.03,1
SYNTHETIC_ACCT_0005,2024-12-09,29966.55,15
SYNTHETIC_ACCT_0005,2024-12-10,29873.05,19
SYNTHETIC_ACCT_0005,2024-12-11,29993.62,16
SYNTHETIC_ACCT_0005,2024-12-12,30055.32,2
SYNTHETIC_ACCT_0005,2024-12-13,30250.76,8
SYNTHETIC_ACCT_0005,2024-12-14,30695.75,4
SYNTHETIC_ACCT_0005,2024-12-15,31110.98,12
SYNTHETIC_ACCT_0005,2024-12-16,31146.12,7
SYNTHETIC_ACCT_0005,2024-12-17,31546.43,18
SYNTHETIC_ACCT_0005,2024-12-18,31480.7,10
SYNTHETIC_ACCT_0005,2024-12-19,31770.48,2
SYNTHETIC_ACCT_0005,2024-12-20,32153.35,19
SYNTHETIC_ACCT_0005,2024-12-21,32255.46,1
SYNTHETIC_ACCT_0005,2024-12-22,33137.31,19
SYNTHETIC_ACCT_0005,2024-12-23,34116.05,14
SYNTHETIC_ACCT_0005,2024-12-24,33687.91,10
SYNTHETIC_ACCT_0005,2024-12-25,34562.74,4
SYNTHETIC_ACCT_0005,2024-12-26,34290.37,1
SYNTHETIC_ACCT_0005,2024-12-27,34465.1,17
SYNTHETIC_ACCT_0005,2024-12-28,34765.54,7
SYNTHETIC_ACCT_0005,2024-12-29,35540.95,20
SYNTHETIC_ACCT_0005,2024-12-30,35121.09,19
