txn_id,account_id,txn_date,txn_amount,merchant_category,z_score,is_outlier
SYNTHETIC_TXN_000042,SYNTHETIC_ACCT_0090,2024-10-10,2722.47,DINING,-0.8216254913414797,False
SYNTHETIC_TXN_000043,SYNTHETIC_ACCT_0004,2023-05-10,9619.1,UTILITIES,1.6507247387008739,False
SYNTHETIC_TXN_000044,SYNTHETIC_ACCT_0023,2023-05-12,6515.09,GROCERY,0.47715700240256703,False
SYNTHETIC_TXN_000045,SYNTHETIC_ACCT_0053,2023-11-06,6701.33,TRAVEL,0.6365033311379631,False
SYNTHETIC_TXN_000046,SYNTHETIC_ACCT_0098,2024-09-04,4548.26,TRAVEL,-0.09196629528028268,False
SYNTHETIC_TXN_000047,SYNTHETIC_ACCT_0053,2023-04-01,5184.39,DINING,-0.030781581072565404,False
SYNTHETIC_TXN_000048,SYNTHETIC_ACCT_0037,2023-04-18,6982.5,HEALTHCARE,0.7365955261796885,False
SYNTHETIC_TXN_000049,SYNTHETIC_ACCT_0053,2024-09-02,9922.56,DINING,1.491263363653039,False
SYNTHETIC_TXN_000050,SYNTHETIC_ACCT_0091,2023-09-21,8347.23,GROCERY,1.1384876468329117,False
SYNTHETIC_TXN_000051,SYNTHETIC_ACCT_0096,2024-01-18,8640.26,DINING,1.0793494321939225,False
SYNTHETIC_TXN_000052,SYNTHETIC_ACCT_0076,2023-06-29,6599.4,DINING,0.4237628563866597,False
SYNTHETIC_TXN_000053,SYNTHETIC_ACCT_0049,2024-05-01,3217.78,HEALTHCARE,-0.522651287762624,False
SYNTHETIC_TXN_000054,SYNTHETIC_ACCT_0041,2023-02-21,7052.27,DINING,0.5692385345742059,False
SYNTHETIC_TXN_000055,SYNTHETIC_ACCT_0076,2023-07-12,1003.65,RETAIL,-1.4072502735752443,False
SYNTHETIC_TXN_000056,SYNTHETIC_ACCT_0084,2024-01-20,748.29,TRAVEL,-1.3776480085086227,False
SYNTHETIC_TXN_000057,SYNTHETIC_ACCT_0069,2023-06-26,3166.62,DINING,-0.6789509435308528,False
SYNTHETIC_TXN_000058,SYNTHETIC_ACCT_0037,2023-03-24,7467.66,RETAIL,0.8829345041786966,False
SYNTHETIC_TXN_000059,SYNTHETIC_ACCT_0004,2023-10-17,7961.43,TRAVEL,1.0628455198497244,False
SYNTHETIC_TXN_000060,SYNTHETIC_ACCT_0024,2023-02-01,789.69,UTILITIES,-1.5699971403220907,False
SYNTHETIC_TXN_000061,SYNTHETIC_ACCT_0060,2024-03-12,4595.71,DINING,-0.21988357995843683,False
SYNTHETIC_TXN_000062,SYNTHETIC_ACCT_0076,2024-02-26,9620.28,DINING,1.3941617936604778,False
SYNTHETIC_TXN_000063,SYNTHETIC_ACCT_0049,2024-12-09,5748.12,TRAVEL,0.3139942939965157,False
SYNTHETIC_TXN_000064,SYNTHETIC_ACCT_0100,2024-03-13,490.45,DINING,-1.5386184986684528,False
SYNTHETIC_TXN_000065,SYNTHETIC_ACCT_0033,2023-03-29,7209.28,GROCERY,0.7277323514791119,False
SYNTHETIC_TXN_000066,SYNTHETIC_ACCT_0075,2023-11-02,1314.13,TRAVEL,-1.1862017232450222,False
SYNTHETIC_TXN_000067,SYNTHETIC_ACCT_0047,2023-08-26,9134.86,TRAVEL,1.4598637838764223,False
SYNTHETIC_TXN_000068,SYNTHETIC_ACCT_0010,2023-02-10,9664.99,HEALTHCARE,1.6338513608585261,False
SYNTHETIC_TXN_000069,SYNTHETIC_ACCT_0034,2024-04-07,4547.86,HEALTHCARE,-0.07775790862994207,False
SYNTHETIC_TXN_000070,SYNTHETIC_ACCT_0004,2024-05-19,9431.68,UTILITIES,1.582359163360451,False
SYNTHETIC_TXN_000071,SYNTHETIC_ACCT_0053,2024-09-04,453.48,DINING,-1.5504943920210563,False
SYNTHETIC_TXN_000072,SYNTHETIC_ACCT_0059,2023-10-29,9493.8,UTILITIES,1.605018802353872,False
SYNTHETIC_TXN_000073,SYNTHETIC_ACCT_0079,2024-05-23,9515.21,TRAVEL,1.5885513892065688,False
SYNTHETIC_TXN_000074,SYNTHETIC_ACCT_0013,2023-12-30,3673.35,HEALTHCARE,-0.3702694184529014,False
SYNTHETIC_TXN_000075,SYNTHETIC_ACCT_0059,2024-11-10,2121.06,RETAIL,-1.011354324696757,False
SYNTHETIC_TXN_000076,SYNTHETIC_ACCT_0027,2024-05-07,7651.57,GROCERY,0.8873816854410892,False
SYNTHETIC_TXN_000077,SYNTHETIC_ACCT_0036,2024-07-06,1446.89,TRAVEL,-1.1412837096164423,False
SYNTHETIC_TXN_000078,SYNTHETIC_ACCT_0031,2023-10-27,157.82,GROCERY,-1.8175680000086563,False
SYNTHETIC_TXN_000079,SYNTHETIC_ACCT_0066,2024-11-17,4520.06,UTILITIES,-0.20926247335669934,False
SYNTHETIC_TXN_000080,SYNTHETIC_ACCT_0062,2023-10-04,4262.74,HEALTHCARE,-0.17312660845123876,False
SYNTHETIC_TXN_000081,SYNTHETIC_ACCT_0017,2023-12-07,6330.76,TRAVEL,0.5111246906563209,False
SYNTHETIC_TXN_000082,SYNTHETIC_ACCT_0090,2024-05-25,6547.13,UTILITIES,0.5301559814790235,False
SYNTHETIC_TXN_000083,SYNTHETIC_ACCT_0059,2023-02-19,7296.12,TRAVEL,0.8377445583610948,False
SYNTHETIC_TXN_000084,SYNTHETIC_ACCT_0061,2023-12-16,8317.71,RETAIL,1.1841053826782248,False
SYNTHETIC_TXN_000085,SYNTHETIC_ACCT_0043,2024-11-09,4108.09,DINING,-0.37652201968244403,False
SYNTHETIC_TXN_000086,SYNTHETIC_ACCT_0028,2023-06-11,4821.89,TRAVEL,0.0006136690854019906,False
SYNTHETIC_TXN_000087,SYNTHETIC_ACCT_0055,2023-02-09,9745.46,UTILITIES,1.696817333408033,False
SYNTHETIC_TXN_000088,SYNTHETIC_ACCT_0098,2023-06-01,3398.25,GROCERY,-0.6478999287196595,False
SYNTHETIC_TXN_000089,SYNTHETIC_ACCT_0004,2024-01-17,5304.83,DINING,0.007907426105891934,False
SYNTHETIC_TXN_000090,SYNTHETIC_ACCT_0073,2024-11-11,8833.41,UTILITIES,1.3641269962549398,False
SYNTHETIC_TXN_000091,SYNTHETIC_ACCT_0078,2024-01-13,2731.67,RETAIL,-0.795016520896278,False
SYNTHETIC_TXN_000092,SYNTHETIC_ACCT_0063,2024-11-05,3084.2,UTILITIES,-0.7330240516743803,False
SYNTHETIC_TXN_000093,SYNTHETIC_ACCT_0018,2023-10-18,2894.48,DINING,-0.7663706248123657,False
SYNTHETIC_TXN_000094,SYNTHETIC_ACCT_0065,2024-11-18,6680.48,DINING,0.4498082292032433,False
SYNTHETIC_TXN_000095,SYNTHETIC_ACCT_0041,2024-03-10,5734.0,DINING,0.1457699403102974,False
SYNTHETIC_TXN_000096,SYNTHETIC_ACCT_0080,2024-09-14,6896.1,DINING,0.5190719599224316,False
SYNTHETIC_TXN_000097,SYNTHETIC_ACCT_0051,2024-10-14,7458.04,GROCERY,0.817524949811386,False
SYNTHETIC_TXN_000098,SYNTHETIC_ACCT_0094,2024-08-04,6454.43,RETAIL,0.523949304223309,False
SYNTHETIC_TXN_000099,SYNTHETIC_ACCT_0098,2023-09-13,1771.47,DINING,-1.1271157423105351,False
SYNTHETIC_TXN_000100,SYNTHETIC_ACCT_0020,2023-05-06,4689.21,TRAVEL,-0.04427727734605313,False
SYNTHETIC_TXN_000101,SYNTHETIC_ACCT_0058,2024-09-30,3687.38,HEALTHCARE,-0.36557657733865895,False
SYNTHETIC_TXN_000102,SYNTHETIC_ACCT_0095,2024-06-22,4497.34,HEALTHCARE,-0.09465615047538212,False
SYNTHETIC_TXN_000103,SYNTHETIC_ACCT_0058,2024-10-06,8991.26,HEALTHCARE,1.4084979863825082,False
SYNTHETIC_TXN_000104,SYNTHETIC_ACCT_0057,2023-12-01,6098.05,TRAVEL,0.4323895976199636,False
SYNTHETIC_TXN_000105,SYNTHETIC_ACCT_0081,2023-12-02,659.13,HEALTHCARE,-1.3784843538322118,False
SYNTHETIC_TXN_000106,SYNTHETIC_ACCT_0078,2024-01-08,3333.62,GROCERY,-0.6712288225539371,False
SYNTHETIC_TXN_000107,SYNTHETIC_ACCT_0011,2023-02-14,3766.8,GROCERY,-0.5148678411036456,False
SYNTHETIC_TXN_000108,SYNTHETIC_ACCT_0040,2024-06-18,2141.93,DINING,-1.0081126735681627,False
SYNTHETIC_TXN_000109,SYNTHETIC_ACCT_0013,2024-11-23,5397.71,UTILITIES,0.11087970569314701,False
SYNTHETIC_TXN_000110,SYNTHETIC_ACCT_0024,2023-10-10,7710.97,GROCERY,0.9088227545074067,False
SYNTHETIC_TXN_000111,SYNTHETIC_ACCT_0057,2023-07-04,7523.91,GROCERY,0.8413014349864418,False
SYNTHETIC_TXN_000112,SYNTHETIC_ACCT_0025,2024-03-18,9471.29,DINING,1.3463016543419923,False
SYNTHETIC_TXN_000113,SYNTHETIC_ACCT_0078,2023-06-13,2500.04,TRAVEL,-0.784960976466858,False
SYNTHETIC_TXN_000114,SYNTHETIC_ACCT_0035,2024-05-18,5133.53,RETAIL,0.055957287977173614,False
SYNTHETIC_TXN_000115,SYNTHETIC_ACCT_0051,2024-05-16,2357.79,TRAVEL,-0.8330898363543654,False
SYNTHETIC_TXN_000116,SYNTHETIC_ACCT_0084,2023-01-19,1460.5,DINING,-1.2270088057635815,False
SYNTHETIC_TXN_000117,SYNTHETIC_ACCT_0011,2023-04-18,2156.55,HEALTHCARE,-0.8776180572328636,False
SYNTHETIC_TXN_000118,SYNTHETIC_ACCT_0016,2024-10-28,4198.26,DINING,-0.3475566611862508,False
SYNTHETIC_TXN_000119,SYNTHETIC_ACCT_0066,2023-04-12,7185.44,RETAIL,0.7829445679041985,False
SYNTHETIC_TXN_000120,SYNTHETIC_ACCT_0086,2023-06-23,9746.54,UTILITIES,1.6972112872089495,False
SYNTHETIC_TXN_000121,SYNTHETIC_ACCT_0050,2024-01-13,2536.51,RETAIL,-0.8641612872605717,False
SYNTHETIC_TXN_000122,SYNTHETIC_ACCT_0043,2024-07-05,3522.99,HEALTHCARE,-0.4205627605724658,False
SYNTHETIC_TXN_000123,SYNTHETIC_ACCT_0009,2024-11-17,9436.04,GROCERY,1.531505330504577,False
SYNTHETIC_TXN_000124,SYNTHETIC_ACCT_0051,2024-06-19,5430.31,HEALTHCARE,0.21740942146722175,False
SYNTHETIC_TXN_000125,SYNTHETIC_ACCT_0084,2023-10-08,1244.76,DINING,-1.296311084148507,False
SYNTHETIC_TXN_000126,SYNTHETIC_ACCT_0064,2023-10-24,7972.9,RETAIL,1.0619399446270252,False
SYNTHETIC_TXN_000127,SYNTHETIC_ACCT_0070,2024-02-22,1025.99,TRAVEL,-1.2836910004892146,False
SYNTHETIC_TXN_000128,SYNTHETIC_ACCT_0058,2024-03-25,8700.36,DINING,1.098655388117414,False
SYNTHETIC_TXN_000129,SYNTHETIC_ACCT_0066,2023-04-19,6794.1,GROCERY,0.5778686636852806,False
SYNTHETIC_TXN_000130,SYNTHETIC_ACCT_0083,2024-07-27,3828.55,UTILITIES,-0.46150598527461584,False
SYNTHETIC_TXN_000131,SYNTHETIC_ACCT_0074,2024-04-20,3669.5,TRAVEL,-0.3892859220974776,False
SYNTHETIC_TXN_000132,SYNTHETIC_ACCT_0050,2023-10-02,1177.62,HEALTHCARE,-1.2050566140372339,False
SYNTHETIC_TXN_000133,SYNTHETIC_ACCT_0026,2023-10-03,8528.26,HEALTHCARE,1.253630884750703,False
SYNTHETIC_TXN_000134,SYNTHETIC_ACCT_0071,2023-01-05,8913.31,HEALTHCARE,1.3824247886023802,False
SYNTHETIC_TXN_000135,SYNTHETIC_ACCT_0026,2023-06-13,2367.37,TRAVEL,-0.8298485394986724,False
SYNTHETIC_TXN_000136,SYNTHETIC_ACCT_0079,2023-08-29,657.49,HEALTHCARE,-1.3790329111684454,False
SYNTHETIC_TXN_000137,SYNTHETIC_ACCT_0041,2024-08-22,4499.75,TRAVEL,-0.10837916693682392,False
SYNTHETIC_TXN_000138,SYNTHETIC_ACCT_0008,2024-02-05,5181.02,GROCERY,-0.004389916945948898,False
SYNTHETIC_TXN_000139,SYNTHETIC_ACCT_0037,2024-03-25,2506.06,UTILITIES,-0.9439133576572645,False
SYNTHETIC_TXN_000140,SYNTHETIC_ACCT_0083,2023-04-02,9416.06,HEALTHCARE,1.550587715914238,False
SYNTHETIC_TXN_000141,SYNTHETIC_ACCT_0006,2023-05-26,7710.22,GROCERY,0.9085520339383876,False
SYNTHETIC_TXN_000142,SYNTHETIC_ACCT_0038,2023-11-12,3020.95,HEALTHCARE,-0.5884882026960762,False
SYNTHETIC_TXN_000143,SYNTHETIC_ACCT_0057,2024-02-15,4644.42,GROCERY,-0.1980814600601887,False
SYNTHETIC_TXN_000144,SYNTHETIC_ACCT_0048,2024-04-02,1061.85,RETAIL,-1.3866301393141154,False
SYNTHETIC_TXN_000145,SYNTHETIC_ACCT_0050,2024-01-31,4181.35,GROCERY,-0.3652315585877901,False
SYNTHETIC_TXN_000146,SYNTHETIC_ACCT_0066,2023-11-25,8790.75,RETAIL,1.3517024326934206,False
SYNTHETIC_TXN_000147,SYNTHETIC_ACCT_0007,2023-09-07,5975.19,HEALTHCARE,0.3996642515690318,False
SYNTHETIC_TXN_000148,SYNTHETIC_ACCT_0034,2024-11-09,7638.56,DINING,0.757572792450807,False
SYNTHETIC_TXN_000149,SYNTHETIC_ACCT_0065,2023-02-04,5498.57,UTILITIES,0.14767061343423674,False
SYNTHETIC_TXN_000150,SYNTHETIC_ACCT_0044,2023-07-29,3656.07,UTILITIES,-0.5244218663690356,False
SYNTHETIC_TXN_000151,SYNTHETIC_ACCT_0043,2024-08-10,5193.33,UTILITIES,0.03632759659019291,False
SYNTHETIC_TXN_000152,SYNTHETIC_ACCT_0095,2023-07-05,5937.24,UTILITIES,0.3076851632932878,False
SYNTHETIC_TXN_000153,SYNTHETIC_ACCT_0043,2023-01-27,9798.97,HEALTHCARE,1.6786658193393669,False
SYNTHETIC_TXN_000154,SYNTHETIC_ACCT_0100,2024-07-10,2275.44,DINING,-0.9652251831298043,False
SYNTHETIC_TXN_000155,SYNTHETIC_ACCT_0074,2023-10-30,1098.96,TRAVEL,-1.2590023333117706,False
SYNTHETIC_TXN_000156,SYNTHETIC_ACCT_0100,2024-10-29,4716.06,HEALTHCARE,-0.02149733304793388,False
SYNTHETIC_TXN_000157,SYNTHETIC_ACCT_0062,2024-01-16,3137.53,UTILITIES,-0.7135707588939686,False
SYNTHETIC_TXN_000158,SYNTHETIC_ACCT_0032,2024-03-11,2985.0,TRAVEL,-0.6208796274964146,False
SYNTHETIC_TXN_000159,SYNTHETIC_ACCT_0093,2023-11-23,1218.75,DINING,-1.304666290697093,False
SYNTHETIC_TXN_000160,SYNTHETIC_ACCT_0092,2023-08-29,9240.09,HEALTHCARE,1.4917281827087332,False
SYNTHETIC_TXN_000161,SYNTHETIC_ACCT_0072,2024-04-30,1372.74,UTILITIES,-1.357316803633191,False
SYNTHETIC_TXN_000162,SYNTHETIC_ACCT_0082,2024-09-20,1001.99,DINING,-1.3742962242407863,False
SYNTHETIC_TXN_000163,SYNTHETIC_ACCT_0021,2023-03-06,9350.31,DINING,1.307439182667716,False
SYNTHETIC_TXN_000164,SYNTHETIC_ACCT_0099,2024-11-23,5741.33,HEALTHCARE,0.3214413133668418,False
SYNTHETIC_TXN_000165,SYNTHETIC_ACCT_0005,2024-03-10,3969.95,HEALTHCARE,-0.2710608172779695,False
SYNTHETIC_TXN_000166,SYNTHETIC_ACCT_0043,2024-08-16,9890.98,DINING,1.4811189029531413,False
SYNTHETIC_TXN_000167,SYNTHETIC_ACCT_0021,2024-01-21,6482.85,RETAIL,0.5340184488229874,False
SYNTHETIC_TXN_000168,SYNTHETIC_ACCT_0052,2024-09-25,5152.81,HEALTHCARE,0.12458950634232754,False
SYNTHETIC_TXN_000169,SYNTHETIC_ACCT_0001,2024-02-26,2355.22,TRAVEL,-0.833959370061999,False
SYNTHETIC_TXN_000170,SYNTHETIC_ACCT_0008,2023-08-05,4653.95,HEALTHCARE,-0.042272269726878864,False
SYNTHETIC_TXN_000171,SYNTHETIC_ACCT_0048,2023-09-23,2191.29,GROCERY,-1.0835651260308088,False
SYNTHETIC_TXN_000172,SYNTHETIC_ACCT_0097,2023-02-04,6640.94,GROCERY,0.5225839138839814,False
SYNTHETIC_TXN_000173,SYNTHETIC_ACCT_0073,2023-05-25,8287.73,GROCERY,1.1170104816907251,False
SYNTHETIC_TXN_000174,SYNTHETIC_ACCT_0015,2023-10-02,7169.18,UTILITIES,0.757062427645442,False
SYNTHETIC_TXN_000175,SYNTHETIC_ACCT_0073,2024-12-09,4623.78,HEALTHCARE,-0.052363717796493514,False
SYNTHETIC_TXN_000176,SYNTHETIC_ACCT_0075,2024-10-31,4236.98,UTILITIES,-0.31252214184121,False
SYNTHETIC_TXN_000177,SYNTHETIC_ACCT_0099,2023-12-14,6415.25,DINING,0.36460825100711036,False
SYNTHETIC_TXN_000178,SYNTHETIC_ACCT_0049,2023-03-03,9641.43,GROCERY,1.6056430607323695,False
SYNTHETIC_TXN_000179,SYNTHETIC_ACCT_0068,2024-03-01,9787.23,RETAIL,1.7047531438365418,False
SYNTHETIC_TXN_000180,SYNTHETIC_ACCT_0032,2024-09-07,1551.22,HEALTHCARE,-1.0800925769537724,False
SYNTHETIC_TXN_000181,SYNTHETIC_ACCT_0003,2023-04-29,672.92,DINING,-1.480003560609227,False
SYNTHETIC_TXN_000182,SYNTHETIC_ACCT_0030,2023-08-04,7543.85,GROCERY,0.8484989925147647,False
SYNTHETIC_TXN_000183,SYNTHETIC_ACCT_0041,2024-02-26,7725.38,GROCERY,0.9140241990401614,False
SYNTHETIC_TXN_000184,SYNTHETIC_ACCT_0072,2023-02-05,8797.13,HEALTHCARE,1.3435641841367576,False
SYNTHETIC_TXN_000185,SYNTHETIC_ACCT_0083,2023-11-09,7858.04,DINING,0.8280764730845485,False
SYNTHETIC_TXN_000186,SYNTHETIC_ACCT_0061,2023-09-14,2253.45,GROCERY,-1.061127805270501,False
SYNTHETIC_TXN_000187,SYNTHETIC_ACCT_0018,2023-09-28,2549.96,RETAIL,-0.8593959813187817,False
SYNTHETIC_TXN_000188,SYNTHETIC_ACCT_0007,2024-06-22,6736.72,RETAIL,0.6239640413465746,False
SYNTHETIC_TXN_000189,SYNTHETIC_ACCT_0039,2024-09-02,153.35,HEALTHCARE,-1.5476607742713793,False
SYNTHETIC_TXN_000190,SYNTHETIC_ACCT_0051,2023-09-11,5520.79,DINING,0.07728037521133595,False
SYNTHETIC_TXN_000191,SYNTHETIC_ACCT_0064,2024-06-06,8028.16,TRAVEL,1.085422945651435,False
SYNTHETIC_TXN_000192,SYNTHETIC_ACCT_0029,2023-05-18,162.21,UTILITIES,-1.7988842986542253,False
SYNTHETIC_TXN_000193,SYNTHETIC_ACCT_0049,2024-01-21,2457.31,HEALTHCARE,-0.7770179935465099,False
SYNTHETIC_TXN_000194,SYNTHETIC_ACCT_0063,2023-06-21,7327.72,GROCERY,0.7704845437386174,False
SYNTHETIC_TXN_000195,SYNTHETIC_ACCT_0083,2023-02-16,5239.44,RETAIL,0.0934809721626745,False
SYNTHETIC_TXN_000196,SYNTHETIC_ACCT_0030,2023-12-15,1510.3,DINING,-1.2110115244825521,False
SYNTHETIC_TXN_000197,SYNTHETIC_ACCT_0069,2023-07-02,118.52,TRAVEL,-1.5907243676745664,False
SYNTHETIC_TXN_000198,SYNTHETIC_ACCT_0056,2023-07-14,9097.73,RETAIL,1.4604647834748867,False
SYNTHETIC_TXN_000199,SYNTHETIC_ACCT_0046,2023-09-18,3968.97,DINING,-0.4212116134940267,False
SYNTHETIC_TXN_000200,SYNTHETIC_ACCT_0011,2023-11-12,8582.18,RETAIL,1.2778065323009185,False
SYNTHETIC_TXN_000201,SYNTHETIC_ACCT_0002,2024-01-27,826.87,HEALTHCARE,-1.3223776418932938,False
SYNTHETIC_TXN_000202,SYNTHETIC_ACCT_0089,2023-01-31,4755.0,RETAIL,-0.07815507322325749,False
SYNTHETIC_TXN_000203,SYNTHETIC_ACCT_0003,2023-11-20,5870.36,HEALTHCARE,0.36460006525356276,False
SYNTHETIC_TXN_000204,SYNTHETIC_ACCT_0050,2024-08-10,5405.62,HEALTHCARE,0.20915095766746072,False
SYNTHETIC_TXN_000205,SYNTHETIC_ACCT_0010,2024-02-01,7690.05,DINING,0.7741129533576383,False
SYNTHETIC_TXN_000206,SYNTHETIC_ACCT_0030,2023-05-12,9411.42,HEALTHCARE,1.549035700036114,False
SYNTHETIC_TXN_000207,SYNTHETIC_ACCT_0032,2023-03-23,820.39,HEALTHCARE,-1.3245451123437777,False
SYNTHETIC_TXN_000208,SYNTHETIC_ACCT_0001,2024-08-18,4447.36,RETAIL,-0.18715126057881898,False
SYNTHETIC_TXN_000209,SYNTHETIC_ACCT_0066,2023-04-30,262.63,RETAIL,-1.6697920586299124,False
SYNTHETIC_TXN_000210,SYNTHETIC_ACCT_0100,2023-05-26,9011.35,GROCERY,1.3782089058955822,False
SYNTHETIC_TXN_000211,SYNTHETIC_ACCT_0035,2024-02-29,632.68,DINING,-1.4929298778531752,False
SYNTHETIC_TXN_000212,SYNTHETIC_ACCT_0093,2024-08-15,5938.06,RETAIL,0.34100052882091914,False
SYNTHETIC_TXN_000213,SYNTHETIC_ACCT_0080,2023-03-06,8621.98,DINING,1.073477337779922,False
SYNTHETIC_TXN_000214,SYNTHETIC_ACCT_0026,2024-03-08,1776.38,TRAVEL,-1.029804074858377,False
SYNTHETIC_TXN_000215,SYNTHETIC_ACCT_0051,2024-06-30,9320.66,UTILITIES,1.5418621717144485,False
SYNTHETIC_TXN_000216,SYNTHETIC_ACCT_0038,2023-02-11,691.6,DINING,-1.4740029739761018,False
SYNTHETIC_TXN_000217,SYNTHETIC_ACCT_0085,2023-04-29,4231.28,DINING,-0.33694962849750415,False
SYNTHETIC_TXN_000218,SYNTHETIC_ACCT_0089,2023-07-01,367.66,HEALTHCARE,-1.4759770409005106,False
SYNTHETIC_TXN_000219,SYNTHETIC_ACCT_0046,2023-02-07,6126.78,HEALTHCARE,0.45036901169077137,False
SYNTHETIC_TXN_000220,SYNTHETIC_ACCT_0002,2023-05-17,2220.02,UTILITIES,-1.0482527513739146,False
SYNTHETIC_TXN_000221,SYNTHETIC_ACCT_0087,2023-08-25,5004.66,RETAIL,0.010298925395873446,False
SYNTHETIC_TXN_000222,SYNTHETIC_ACCT_0015,2023-09-22,7301.5,TRAVEL,0.8395648273677366,False
