account_id,balance_date,closing_balance,seven_day_moving_avg_balance
SYNTHETIC_ACCT_0001,2024-11-12,18966.14,18626.05
SYNTHETIC_ACCT_0001,2024-11-13,19056.24,18790.515714285713
SYNTHETIC_ACCT_0001,2024-11-14,19089.31,18973.00285714286
SYNTHETIC_ACCT_0001,2024-11-16,,19152.691666666666
SYNTHETIC_ACCT_0001,2024-11-17,20762.4,19484.58
SYNTHETIC_ACCT_0001,2024-11-19,22056.85,19889.575
SYNTHETIC_ACCT_0001,2024-11-20,21785.97,20286.15166666667
SYNTHETIC_ACCT_0001,2024-11-21,21959.72,20785.08166666667
SYNTHETIC_ACCT_0001,2024-11-22,22271.75,21321.0
SYNTHETIC_ACCT_0001,2024-11-23,22804.55,21940.206666666665
SYNTHETIC_ACCT_0001,2024-11-24,,21940.206666666665
SYNTHETIC_ACCT_0001,2024-11-25,24673.75,22592.09833333334
SYNTHETIC_ACCT_0001,2024-11-26,,22699.148
SYNTHETIC_ACCT_0001,2024-11-27,25098.1,23361.574
SYNTHETIC_ACCT_0001,2024-11-28,25053.12,23980.253999999997
SYNTHETIC_ACCT_0001,2024-11-29,25953.0,24716.503999999997
SYNTHETIC_ACCT_0001,2024-12-01,25550.61,25265.716
SYNTHETIC_ACCT_0001,2024-12-03,25098.11,25237.781666666666
SYNTHETIC_ACCT_0001,2024-12-04,25159.05,25318.664999999997
SYNTHETIC_ACCT_0001,2024-12-05,24904.73,25259.53142857143
SYNTHETIC_ACCT_0001,2024-12-06,25792.88,25358.785714285714
SYNTHETIC_ACCT_0001,2024-12-08,27230.23,25669.80142857143
SYNTHETIC_ACCT_0001,2024-12-09,28061.61,25971.031428571434
SYNTHETIC_ACCT_0001,2024-12-10,28664.61,26415.888571428568
SYNTHETIC_ACCT_0001,2024-12-11,29573.32,27055.204285714284
SYNTHETIC_ACCT_0001,2024-12-12,30386.99,27802.052857142855
SYNTHETIC_ACCT_0001,2024-12-13,30572.34,28611.711428571427
SYNTHETIC_ACCT_0001,2024-12-14,30850.39,29334.212857142855
SYNTHETIC_ACCT_0001,2024-12-15,30931.49,29862.964285714286
SYNTHETIC_ACCT_0001,2024-12-16,30868.26,30263.914285714283
SYNTHETIC_ACCT_0001,2024-12-17,31060.28,30606.152857142857
SYNTHETIC_ACCT_0001,2024-12-18,31595.21,30894.994285714285
SYNTHETIC_ACCT_0001,2024-12-19,,30979.661666666667
SYNTHETIC_ACCT_0001,2024-12-20,,31061.126
SYNTHETIC_ACCT_0001,2024-12-23,34349.27,31760.901999999995
SYNTHETIC_ACCT_0001,2024-12-24,33986.06,32371.816
SYNTHETIC_ACCT_0001,2024-12-25,34271.79,33052.522
SYNTHETIC_ACCT_0001,2024-12-26,34689.9,33778.445999999996
SYNTHETIC_ACCT_0001,2024-12-27,35342.29,34527.862
SYNTHETIC_ACCT_0001,2024-12-28,35085.48,34620.79833333333
SYNTHETIC_ACCT_0001,2024-12-29,35214.85,34705.66285714286
SYNTHETIC_ACCT_0001,2024-12-30,35148.02,34819.770000000004
SYNTHETIC_ACCT_0001,2024-12-31,,34958.72166666667
SYNTHETIC_ACCT_0002,2024-10-04,42911.11,42911.11
SYNTHETIC_ACCT_0002,2024-10-05,42530.22,42720.665
SYNTHETIC_ACCT_0002,2024-10-06,42447.39,42629.573333333334
SYNTHETIC_ACCT_0002,2024-10-07,42020.77,42477.3725
SYNTHETIC_ACCT_0002,2024-10-09,,42477.3725
SYNTHETIC_ACCT_0002,2024-10-10,42677.09,42517.316
SYNTHETIC_ACCT_0002,2024-10-11,43035.51,42603.681666666664
SYNTHETIC_ACCT_0002,2024-10-13,,42542.196
SYNTHETIC_ACCT_0002,2024-10-15,44435.53,42923.258
SYNTHETIC_ACCT_0002,2024-10-16,,43042.225
SYNTHETIC_ACCT_0002,2024-10-17,44844.89,43748.255000000005
SYNTHETIC_ACCT_0002,2024-10-18,45431.0,44084.804000000004
SYNTHETIC_ACCT_0002,2024-10-19,45571.58,44663.702000000005
SYNTHETIC_ACCT_0002,2024-10-20,,45070.75
SYNTHETIC_ACCT_0002,2024-10-21,46808.72,45418.344
SYNTHETIC_ACCT_0002,2024-10-22,47634.22,46058.082
SYNTHETIC_ACCT_0002,2024-10-24,47742.79,46338.86666666667
SYNTHETIC_ACCT_0002,2024-10-25,47863.85,46842.026666666665
SYNTHETIC_ACCT_0002,2024-10-26,47682.36,47217.253333333334
SYNTHETIC_ACCT_0002,2024-10-27,48367.65,47683.26500000001
SYNTHETIC_ACCT_0002,2024-10-28,49018.2,47873.97000000001
SYNTHETIC_ACCT_0002,2024-10-29,,48051.511666666665
SYNTHETIC_ACCT_0002,2024-10-30,49395.81,48345.10999999999
SYNTHETIC_ACCT_0002,2024-10-31,50270.05,48766.32
SYNTHETIC_ACCT_0002,2024-11-01,50003.13,49122.86666666667
SYNTHETIC_ACCT_0002,2024-11-02,50196.84,49541.94666666668
SYNTHETIC_ACCT_0002,2024-11-03,50949.5,49972.255000000005
SYNTHETIC_ACCT_0002,2024-11-05,51981.57,50466.149999999994
SYNTHETIC_ACCT_0002,2024-11-07,52203.67,50714.36714285713
SYNTHETIC_ACCT_0002,2024-11-08,52596.46,51171.60285714286
SYNTHETIC_ACCT_0002,2024-11-09,,51321.86166666667
SYNTHETIC_ACCT_0002,2024-11-10,53218.6,51857.77333333334
SYNTHETIC_ACCT_0002,2024-11-11,53172.08,52353.64666666667
SYNTHETIC_ACCT_0002,2024-11-12,,52634.476
SYNTHETIC_ACCT_0002,2024-11-13,54899.54,53218.06999999999
SYNTHETIC_ACCT_0002,2024-11-14,55498.2,53876.976
SYNTHETIC_ACCT_0002,2024-11-16,56667.5,54691.183999999994
SYNTHETIC_ACCT_0002,2024-11-17,,54691.183999999994
SYNTHETIC_ACCT_0002,2024-11-18,57647.39,55576.942
SYNTHETIC_ACCT_0002,2024-11-19,,56178.1575
SYNTHETIC_ACCT_0002,2024-11-20,57181.04,56378.734
SYNTHETIC_ACCT_0002,2024-11-21,57162.36,56831.297999999995
SYNTHETIC_ACCT_0002,2024-11-22,57821.54,57295.96599999999
SYNTHETIC_ACCT_0002,2024-11-24,57385.56,57439.578
SYNTHETIC_ACCT_0002,2024-11-25,57097.9,57382.631666666675
SYNTHETIC_ACCT_0002,2024-11-26,56854.81,57250.535
SYNTHETIC_ACCT_0002,2024-11-27,57020.28,57217.64142857143
SYNTHETIC_ACCT_0002,2024-11-29,57236.19,57225.52
SYNTHETIC_ACCT_0002,2024-11-30,57660.66,57296.70571428571
SYNTHETIC_ACCT_0002,2024-12-01,57278.48,57219.125714285714
SYNTHETIC_ACCT_0002,2024-12-02,56976.17,57160.64142857142
SYNTHETIC_ACCT_0002,2024-12-03,56622.06,57092.66428571428
SYNTHETIC_ACCT_0002,2024-12-04,,57132.30666666667
SYNTHETIC_ACCT_0002,2024-12-05,,57154.712
SYNTHETIC_ACCT_0002,2024-12-06,57398.13,57187.1
SYNTHETIC_ACCT_0002,2024-12-07,56996.18,57054.204000000005
SYNTHETIC_ACCT_0002,2024-12-08,56919.57,56982.422
SYNTHETIC_ACCT_0002,2024-12-09,56573.97,56901.982
SYNTHETIC_ACCT_0002,2024-12-11,57009.41,56979.452000000005
SYNTHETIC_ACCT_0002,2024-12-12,,56979.452000000005
SYNTHETIC_ACCT_0002,2024-12-13,57468.81,57061.011666666665
SYNTHETIC_ACCT_0002,2024-12-14,57819.63,57131.261666666665
SYNTHETIC_ACCT_0002,2024-12-16,59068.67,57476.676666666666
SYNTHETIC_ACCT_0002,2024-12-17,,57588.098
SYNTHETIC_ACCT_0002,2024-12-18,59005.71,58074.44600000001
SYNTHETIC_ACCT_0002,2024-12-19,,58340.704999999994
SYNTHETIC_ACCT_0002,2024-12-20,59722.37,58617.038
SYNTHETIC_ACCT_0002,2024-12-21,60437.13,59210.70199999999
SYNTHETIC_ACCT_0002,2024-12-22,60734.01,59793.578
SYNTHETIC_ACCT_0002,2024-12-23,60542.5,60088.344
SYNTHETIC_ACCT_0002,2024-12-24,61420.25,60310.32833333333
SYNTHETIC_ACCT_0002,2024-12-25,62405.68,60876.99
SYNTHETIC_ACCT_0002,2024-12-26,62511.98,61110.56
SYNTHETIC_ACCT_0002,2024-12-27,,61341.924999999996
SYNTHETIC_ACCT_0002,2024-12-28,64094.72,61951.52333333334
SYNTHETIC_ACCT_0002,2024-12-29,63947.58,62487.11833333334
SYNTHETIC_ACCT_0002,2024-12-30,64515.24,63149.24166666667
SYNTHETIC_ACCT_0002,2024-12-31,,63495.04
SYNTHETIC_ACCT_0003,2024-10-03,42206.81,42206.81
SYNTHETIC_ACCT_0003,2024-10-05,,42206.81
SYNTHETIC_ACCT_0003,2024-10-06,42858.48,42532.645000000004
SYNTHETIC_ACCT_0003,2024-10-07,43753.95,42939.746666666666
SYNTHETIC_ACCT_0003,2024-10-08,44082.03,43225.317500000005
SYNTHETIC_ACCT_0003,2024-10-10,44787.38,43537.73
SYNTHETIC_ACCT_0003,2024-10-11,44837.84,43754.415
SYNTHETIC_ACCT_0003,2024-10-12,44507.59,44137.878333333334
SYNTHETIC_ACCT_0003,2024-10-13,45102.87,44275.73428571429
SYNTHETIC_ACCT_0003,2024-10-15,45168.12,44605.682857142856
SYNTHETIC_ACCT_0003,2024-10-16,45694.23,44882.86571428571
SYNTHETIC_ACCT_0003,2024-10-17,45273.39,45053.06
SYNTHETIC_ACCT_0003,2024-10-18,45454.44,45148.35428571428
SYNTHETIC_ACCT_0003,2024-10-19,45585.96,45255.228571428575
SYNTHETIC_ACCT_0003,2024-10-20,45337.22,45373.74714285714
SYNTHETIC_ACCT_0003,2024-10-21,,45418.89333333333
SYNTHETIC_ACCT_0003,2024-10-22,46294.89,45606.68833333333
SYNTHETIC_ACCT_0003,2024-10-23,47008.23,45825.68833333333
SYNTHETIC_ACCT_0003,2024-10-25,46397.27,46013.00166666667
SYNTHETIC_ACCT_0003,2024-10-26,47009.41,46272.16333333333
SYNTHETIC_ACCT_0003,2024-10-27,,46409.403999999995
SYNTHETIC_ACCT_0003,2024-10-28,47725.52,46887.064
SYNTHETIC_ACCT_0003,2024-10-29,48701.63,47189.49166666666
SYNTHETIC_ACCT_0003,2024-10-30,49458.05,47716.685
SYNTHETIC_ACCT_0003,2024-10-31,49314.97,48101.14166666666
SYNTHETIC_ACCT_0003,2024-11-01,,48441.916
SYNTHETIC_ACCT_0003,2024-11-02,,48800.0425
SYNTHETIC_ACCT_0003,2024-11-03,50529.19,49145.872
SYNTHETIC_ACCT_0003,2024-11-04,50379.68,49676.704
SYNTHETIC_ACCT_0003,2024-11-05,,49920.4725
SYNTHETIC_ACCT_0003,2024-11-06,50170.41,50098.5625
SYNTHETIC_ACCT_0003,2024-11-07,49816.46,50223.935
SYNTHETIC_ACCT_0003,2024-11-08,50232.19,50225.585999999996
SYNTHETIC_ACCT_0003,2024-11-10,50324.48,50242.06833333333
SYNTHETIC_ACCT_0003,2024-11-11,50980.23,50317.24166666667
SYNTHETIC_ACCT_0003,2024-11-14,50495.34,50336.51833333333
SYNTHETIC_ACCT_0003,2024-11-16,50956.62,50425.10428571428
SYNTHETIC_ACCT_0003,2024-11-17,50586.2,50484.50285714286
SYNTHETIC_ACCT_0003,2024-11-18,50935.3,50644.33714285714
SYNTHETIC_ACCT_0003,2024-11-19,50815.3,50727.638571428564
SYNTHETIC_ACCT_0003,2024-11-20,50995.47,50823.49428571428
SYNTHETIC_ACCT_0003,2024-11-21,50881.47,50809.38571428571
SYNTHETIC_ACCT_0003,2024-11-22,,50861.72666666666
SYNTHETIC_ACCT_0003,2024-11-24,51138.01,50891.958333333336
SYNTHETIC_ACCT_0003,2024-11-25,51448.96,51035.75166666667
SYNTHETIC_ACCT_0003,2024-11-26,,51055.842
SYNTHETIC_ACCT_0003,2024-11-27,51923.49,51277.479999999996
SYNTHETIC_ACCT_0003,2024-11-28,52768.26,51632.038
SYNTHETIC_ACCT_0003,2024-11-29,53265.17,52108.778000000006
SYNTHETIC_ACCT_0003,2024-11-30,53627.13,52361.83666666667
SYNTHETIC_ACCT_0003,2024-12-01,53844.34,52812.89166666666
SYNTHETIC_ACCT_0003,2024-12-03,53836.34,53210.78833333333
SYNTHETIC_ACCT_0003,2024-12-04,54359.09,53374.83142857142
SYNTHETIC_ACCT_0003,2024-12-05,53995.09,53670.77428571427
SYNTHETIC_ACCT_0003,2024-12-06,54756.86,53954.859999999986
SYNTHETIC_ACCT_0003,2024-12-08,,54069.80833333333
SYNTHETIC_ACCT_0003,2024-12-09,54699.86,54248.59666666666
SYNTHETIC_ACCT_0003,2024-12-10,54409.77,54342.835
SYNTHETIC_ACCT_0003,2024-12-11,54267.5,54414.695
SYNTHETIC_ACCT_0003,2024-12-12,54229.1,54393.02999999999
SYNTHETIC_ACCT_0003,2024-12-15,56361.6,54787.44833333333
SYNTHETIC_ACCT_0003,2024-12-16,56085.03,55008.81
SYNTHETIC_ACCT_0003,2024-12-17,,55008.81
SYNTHETIC_ACCT_0003,2024-12-18,,55070.6
SYNTHETIC_ACCT_0003,2024-12-19,56705.91,55529.828
SYNTHETIC_ACCT_0003,2024-12-20,56890.19,56054.365999999995
SYNTHETIC_ACCT_0003,2024-12-21,56561.46,56520.838
SYNTHETIC_ACCT_0003,2024-12-22,57268.14,56702.14599999999
SYNTHETIC_ACCT_0003,2024-12-23,57254.49,56936.038
SYNTHETIC_ACCT_0003,2024-12-24,57236.87,56986.176666666666
SYNTHETIC_ACCT_0003,2024-12-25,,56986.176666666666
SYNTHETIC_ACCT_0003,2024-12-26,58262.83,57245.66333333333
SYNTHETIC_ACCT_0003,2024-12-27,,57316.757999999994
SYNTHETIC_ACCT_0003,2024-12-28,59107.4,57825.94600000001
SYNTHETIC_ACCT_0003,2024-12-29,,57965.3975
SYNTHETIC_ACCT_0003,2024-12-30,59520.06,58531.79
SYNTHETIC_ACCT_0003,2024-12-31,59644.39,59133.67
SYNTHETIC_ACCT_0004,2024-10-03,10767.75,10767.75
SYNTHETIC_ACCT_0004,2024-10-07,12603.32,11685.535
SYNTHETIC_ACCT_0004,2024-10-08,12864.63,12078.566666666666
SYNTHETIC_ACCT_0004,2024-10-09,12779.27,12253.7425
SYNTHETIC_ACCT_0004,2024-10-10,13025.54,12408.102
SYNTHETIC_ACCT_0004,2024-10-11,13492.83,12588.89
SYNTHETIC_ACCT_0004,2024-10-12,13918.06,12778.771428571428
SYNTHETIC_ACCT_0004,2024-10-13,,13113.941666666668
SYNTHETIC_ACCT_0004,2024-10-14,14756.28,13472.768333333333
SYNTHETIC_ACCT_0004,2024-10-15,,13594.395999999999
SYNTHETIC_ACCT_0004,2024-10-16,14990.43,14036.628
SYNTHETIC_ACCT_0004,2024-10-17,15597.05,14550.929999999998
SYNTHETIC_ACCT_0004,2024-10-18,,14815.455000000002
SYNTHETIC_ACCT_0004,2024-10-19,14924.75,15067.127499999999
SYNTHETIC_ACCT_0004,2024-10-20,,15067.127499999999
SYNTHETIC_ACCT_0004,2024-10-21,,15170.743333333332
SYNTHETIC_ACCT_0004,2024-10-22,15537.79,15262.505
SYNTHETIC_ACCT_0004,2024-10-23,15665.13,15431.179999999998
SYNTHETIC_ACCT_0004,2024-10-24,16070.58,15549.5625
SYNTHETIC_ACCT_0004,2024-10-25,16928.95,15825.439999999999
SYNTHETIC_ACCT_0004,2024-10-26,16558.66,16152.222
SYNTHETIC_ACCT_0004,2024-10-27,16946.03,16284.523333333333
SYNTHETIC_ACCT_0004,2024-10-28,17550.3,16465.34857142857
SYNTHETIC_ACCT_0004,2024-10-29,17383.91,16729.08
SYNTHETIC_ACCT_0004,2024-10-30,,16906.405000000002
SYNTHETIC_ACCT_0004,2024-10-31,18831.5,17366.558333333334
SYNTHETIC_ACCT_0004,2024-11-01,19050.4,17720.133333333335
SYNTHETIC_ACCT_0004,2024-11-03,20218.23,18330.06166666667
SYNTHETIC_ACCT_0004,2024-11-05,21771.62,19134.326666666664
SYNTHETIC_ACCT_0004,2024-11-06,,19451.132
SYNTHETIC_ACCT_0004,2024-11-07,22513.67,20477.084
SYNTHETIC_ACCT_0004,2024-11-08,22015.72,20733.523333333334
SYNTHETIC_ACCT_0004,2024-11-09,22312.1,21313.623333333333
SYNTHETIC_ACCT_0004,2024-11-10,22625.75,21909.515
SYNTHETIC_ACCT_0004,2024-11-11,23056.43,22382.54833333333
SYNTHETIC_ACCT_0004,2024-11-12,23974.41,22749.679999999997
SYNTHETIC_ACCT_0004,2024-11-13,,22749.679999999997
SYNTHETIC_ACCT_0004,2024-11-14,,22796.882
SYNTHETIC_ACCT_0004,2024-11-15,23519.35,23097.608
SYNTHETIC_ACCT_0004,2024-11-16,23737.09,23382.606
SYNTHETIC_ACCT_0004,2024-11-17,24366.85,23730.826
SYNTHETIC_ACCT_0004,2024-11-18,,23899.424999999996
SYNTHETIC_ACCT_0004,2024-11-19,24640.04,24065.832500000004
SYNTHETIC_ACCT_0004,2024-11-20,24845.29,24221.724000000006
SYNTHETIC_ACCT_0004,2024-11-21,25023.26,24355.31333333334
SYNTHETIC_ACCT_0004,2024-11-22,,24522.506
SYNTHETIC_ACCT_0004,2024-11-23,25652.71,24905.629999999997
SYNTHETIC_ACCT_0004,2024-11-24,,25040.324999999997
SYNTHETIC_ACCT_0004,2024-11-25,26212.35,25274.73
SYNTHETIC_ACCT_0004,2024-11-26,26337.15,25614.152000000002
SYNTHETIC_ACCT_0004,2024-11-27,26357.2,25916.534
SYNTHETIC_ACCT_0004,2024-11-29,26607.8,26233.442
SYNTHETIC_ACCT_0004,2024-11-30,27288.04,26409.208333333332
SYNTHETIC_ACCT_0004,2024-12-01,28050.9,26808.906666666666
SYNTHETIC_ACCT_0004,2024-12-02,28898.32,27107.394285714287
SYNTHETIC_ACCT_0004,2024-12-03,29124.68,27523.441428571427
SYNTHETIC_ACCT_0004,2024-12-04,28847.19,27882.018571428573
SYNTHETIC_ACCT_0004,2024-12-05,29733.39,28364.33142857143
SYNTHETIC_ACCT_0004,2024-12-06,30492.39,28919.272857142863
SYNTHETIC_ACCT_0004,2024-12-07,30234.27,29340.162857142856
SYNTHETIC_ACCT_0004,2024-12-08,,29555.039999999997
SYNTHETIC_ACCT_0004,2024-12-09,30484.68,29819.43333333333
SYNTHETIC_ACCT_0004,2024-12-10,,29958.384000000002
SYNTHETIC_ACCT_0004,2024-12-12,,30236.182500000003
SYNTHETIC_ACCT_0004,2024-12-13,32111.37,30830.677499999998
SYNTHETIC_ACCT_0004,2024-12-14,32955.34,31446.414999999997
SYNTHETIC_ACCT_0004,2024-12-15,33455.67,32251.765
SYNTHETIC_ACCT_0004,2024-12-16,33463.7,32494.152000000002
SYNTHETIC_ACCT_0004,2024-12-17,33172.83,33031.78199999999
SYNTHETIC_ACCT_0004,2024-12-18,33599.11,33126.33666666666
SYNTHETIC_ACCT_0004,2024-12-19,33181.66,33134.24
SYNTHETIC_ACCT_0004,2024-12-20,,33304.71833333333
SYNTHETIC_ACCT_0004,2024-12-21,34161.21,33505.69666666666
SYNTHETIC_ACCT_0004,2024-12-22,35124.97,33783.91333333333
SYNTHETIC_ACCT_0004,2024-12-23,35532.59,34128.72833333333
SYNTHETIC_ACCT_0004,2024-12-24,35628.93,34538.07833333333
SYNTHETIC_ACCT_0004,2024-12-25,35688.18,34886.25666666666
SYNTHETIC_ACCT_0004,2024-12-27,37111.92,35541.299999999996
SYNTHETIC_ACCT_0004,2024-12-28,37820.43,35866.89
SYNTHETIC_ACCT_0004,2024-12-29,,36151.16999999999
SYNTHETIC_ACCT_0004,2024-12-30,37484.63,36544.44666666666
SYNTHETIC_ACCT_0004,2024-12-31,37083.8,36802.98166666667
SYNTHETIC_ACCT_0005,2024-10-03,,
SYNTHETIC_ACCT_0005,2024-10-04,,
SYNTHETIC_ACCT_0005,2024-10-05,2102.95,2102.95
SYNTHETIC_ACCT_0005,2024-10-06,2854.83,2478.89
SYNTHETIC_ACCT_0005,2024-10-07,,2478.89
SYNTHETIC_ACCT_0005,2024-10-08,3625.65,2861.1433333333334
SYNTHETIC_ACCT_0005,2024-10-09,,2861.1433333333334
SYNTHETIC_ACCT_0005,2024-10-10,3991.65,3143.77
SYNTHETIC_ACCT_0005,2024-10-11,4389.99,3393.014
SYNTHETIC_ACCT_0005,2024-10-12,5192.51,4010.9259999999995
SYNTHETIC_ACCT_0005,2024-10-13,,4299.950000000001
SYNTHETIC_ACCT_0005,2024-10-16,5900.82,4620.124000000001
SYNTHETIC_ACCT_0005,2024-10-19,6118.02,5118.598
SYNTHETIC_ACCT_0005,2024-10-20,6025.21,5269.7
SYNTHETIC_ACCT_0005,2024-10-21,,5525.3099999999995
SYNTHETIC_ACCT_0005,2024-10-22,6317.41,5910.794
SYNTHETIC_ACCT_0005,2024-10-23,5971.04,6066.5
SYNTHETIC_ACCT_0005,2024-10-24,6663.7,6166.033333333333
SYNTHETIC_ACCT_0005,2024-10-25,7432.8,6421.363333333334
SYNTHETIC_ACCT_0005,2024-10-26,,6482.032
SYNTHETIC_ACCT_0005,2024-10-27,8443.93,6965.776000000001
SYNTHETIC_ACCT_0005,2024-10-28,8152.45,7163.555
SYNTHETIC_ACCT_0005,2024-10-29,8797.83,7576.958333333333
SYNTHETIC_ACCT_0005,2024-10-30,,7898.142
SYNTHETIC_ACCT_0005,2024-10-31,9946.59,8554.720000000001
SYNTHETIC_ACCT_0005,2024-11-01,,8835.2
SYNTHETIC_ACCT_0005,2024-11-02,,8835.2
SYNTHETIC_ACCT_0005,2024-11-03,10295.03,9297.975
SYNTHETIC_ACCT_0005,2024-11-04,,9679.816666666666
SYNTHETIC_ACCT_0005,2024-11-05,10605.24,10282.286666666667
SYNTHETIC_ACCT_0005,2024-11-06,10986.64,10458.375
SYNTHETIC_ACCT_0005,2024-11-07,10622.81,10627.43
SYNTHETIC_ACCT_0005,2024-11-08,10644.56,10630.856
SYNTHETIC_ACCT_0005,2024-11-09,,10630.856
SYNTHETIC_ACCT_0005,2024-11-10,11152.16,10802.281999999997
SYNTHETIC_ACCT_0005,2024-11-11,,10802.281999999997
SYNTHETIC_ACCT_0005,2024-11-12,11796.17,11040.467999999999
SYNTHETIC_ACCT_0005,2024-11-13,11845.86,11212.312
SYNTHETIC_ACCT_0005,2024-11-14,11617.13,11411.176
SYNTHETIC_ACCT_0005,2024-11-15,11888.51,11659.966
SYNTHETIC_ACCT_0005,2024-11-16,,11659.966
SYNTHETIC_ACCT_0005,2024-11-17,,11786.9175
SYNTHETIC_ACCT_0005,2024-11-18,12371.6,11903.854
SYNTHETIC_ACCT_0005,2024-11-19,12902.17,12125.054
SYNTHETIC_ACCT_0005,2024-11-20,,12194.852499999999
SYNTHETIC_ACCT_0005,2024-11-21,13680.18,12710.615
SYNTHETIC_ACCT_0005,2024-11-22,13449.13,13100.769999999999
SYNTHETIC_ACCT_0005,2024-11-23,13543.68,13189.351999999999
SYNTHETIC_ACCT_0005,2024-11-24,13258.73,13200.914999999999
SYNTHETIC_ACCT_0005,2024-11-25,,13366.778
SYNTHETIC_ACCT_0005,2024-11-26,14833.69,13753.082
SYNTHETIC_ACCT_0005,2024-11-27,14517.83,13880.54
SYNTHETIC_ACCT_0005,2024-11-28,15165.06,14128.019999999999
SYNTHETIC_ACCT_0005,2024-11-29,16079.9,14566.481666666667
SYNTHETIC_ACCT_0005,2024-11-30,,14771.041999999998
SYNTHETIC_ACCT_0005,2024-12-01,16723.24,15463.944
SYNTHETIC_ACCT_0005,2024-12-04,18402.85,15953.761666666667
SYNTHETIC_ACCT_0005,2024-12-05,19043.11,16655.33166666667
SYNTHETIC_ACCT_0005,2024-12-06,19732.21,17524.395
SYNTHETIC_ACCT_0005,2024-12-07,19989.4,18328.451666666664
SYNTHETIC_ACCT_0005,2024-12-08,,18778.162
SYNTHETIC_ACCT_0005,2024-12-09,21129.52,19170.055
SYNTHETIC_ACCT_0005,2024-12-11,22120.4,20069.58166666667
SYNTHETIC_ACCT_0005,2024-12-12,,20402.928000000004
SYNTHETIC_ACCT_0005,2024-12-13,23184.1,21231.126
SYNTHETIC_ACCT_0005,2024-12-14,,21605.855
SYNTHETIC_ACCT_0005,2024-12-15,23769.52,22550.885
SYNTHETIC_ACCT_0005,2024-12-16,,22550.885
SYNTHETIC_ACCT_0005,2024-12-17,23986.91,23265.232500000002
SYNTHETIC_ACCT_0005,2024-12-18,23527.26,23616.9475
SYNTHETIC_ACCT_0005,2024-12-19,23669.48,23627.453999999998
SYNTHETIC_ACCT_0005,2024-12-20,24161.34,23822.902
SYNTHETIC_ACCT_0005,2024-12-21,23788.75,23817.210000000003
SYNTHETIC_ACCT_0005,2024-12-23,24281.79,23902.588333333333
SYNTHETIC_ACCT_0005,2024-12-24,24181.72,23942.464285714286
SYNTHETIC_ACCT_0005,2024-12-25,24248.33,23979.809999999998
SYNTHETIC_ACCT_0005,2024-12-26,23898.42,24032.83285714286
SYNTHETIC_ACCT_0005,2024-12-27,,24093.391666666666
SYNTHETIC_ACCT_0005,2024-12-28,24660.61,24176.603333333333
SYNTHETIC_ACCT_0005,2024-12-29,25421.18,24448.675
SYNTHETIC_ACCT_0005,2024-12-30,25367.16,24629.570000000003
SYNTHETIC_ACCT_0006,2024-10-03,29503.28,29503.28
SYNTHETIC_ACCT_0006,2024-10-04,29317.89,29410.585
