account_id,balance_date,closing_balance,seven_day_moving_avg_balance
SYNTHETIC_ACCT_0001,2024-11-27,42592.13,42638.74285714286
SYNTHETIC_ACCT_0001,2024-11-28,42459.72,42761.96571428572
SYNTHETIC_ACCT_0001,2024-11-29,42654.79,42799.45857142857
SYNTHETIC_ACCT_0001,2024-11-30,42661.78,42806.11714285715
SYNTHETIC_ACCT_0001,2024-12-01,43061.38,42787.31857142857
SYNTHETIC_ACCT_0001,2024-12-02,43954.71,42907.194285714286
SYNTHETIC_ACCT_0001,2024-12-03,44299.65,43097.73714285715
SYNTHETIC_ACCT_0001,2024-12-04,44953.91,43435.13428571429
SYNTHETIC_ACCT_0001,2024-12-05,44805.32,43770.219999999994
SYNTHETIC_ACCT_0001,2024-12-06,45113.16,44121.41571428572
SYNTHETIC_ACCT_0001,2024-12-07,45704.91,44556.14857142857
SYNTHETIC_ACCT_0001,2024-12-08,45656.68,44926.90571428572
SYNTHETIC_ACCT_0001,2024-12-09,46277.45,45258.72571428572
SYNTHETIC_ACCT_0001,2024-12-10,46697.48,45601.27285714285
SYNTHETIC_ACCT_0001,2024-12-11,46800.61,45865.08714285714
SYNTHETIC_ACCT_0001,2024-12-12,47569.62,46259.98714285715
SYNTHETIC_ACCT_0001,2024-12-13,47087.73,46542.06857142857
SYNTHETIC_ACCT_0001,2024-12-14,46592.79,46668.90857142857
SYNTHETIC_ACCT_0001,2024-12-15,46471.2,46785.26857142857
SYNTHETIC_ACCT_0001,2024-12-16,47095.65,46902.154285714285
SYNTHETIC_ACCT_0001,2024-12-17,47704.83,47046.06142857143
SYNTHETIC_ACCT_0001,2024-12-18,47293.89,47116.530000000006
SYNTHETIC_ACCT_0001,2024-12-19,47067.61,47044.81428571429
SYNTHETIC_ACCT_0001,2024-12-20,47487.01,47101.85428571428
SYNTHETIC_ACCT_0001,2024-12-21,47447.81,47224.0
SYNTHETIC_ACCT_0001,2024-12-22,47392.86,47355.66571428571
SYNTHETIC_ACCT_0001,2024-12-23,47389.55,47397.65142857143
SYNTHETIC_ACCT_0001,2024-12-24,47988.7,47438.20428571429
SYNTHETIC_ACCT_0001,2024-12-25,48419.09,47598.94714285714
SYNTHETIC_ACCT_0001,2024-12-26,48615.24,47820.037142857145
SYNTHETIC_ACCT_0001,2024-12-27,48721.78,47996.43285714286
SYNTHETIC_ACCT_0001,2024-12-28,49337.7,48266.41714285714
SYNTHETIC_ACCT_0001,2024-12-29,49483.53,48565.08428571428
SYNTHETIC_ACCT_0001,2024-12-30,49977.47,48934.787142857145
SYNTHETIC_ACCT_0001,2024-12-31,49631.84,49169.52142857143
SYNTHETIC_ACCT_0002,2024-10-03,29514.64,29514.64
SYNTHETIC_ACCT_0002,2024-10-04,29379.84,29447.239999999998
SYNTHETIC_ACCT_0002,2024-10-05,30152.91,29682.463333333333
SYNTHETIC_ACCT_0002,2024-10-06,30670.23,29929.405
SYNTHETIC_ACCT_0002,2024-10-07,30733.97,30090.318
SYNTHETIC_ACCT_0002,2024-10-08,31656.6,30351.365
SYNTHETIC_ACCT_0002,2024-10-09,32467.25,30653.634285714284
SYNTHETIC_ACCT_0002,2024-10-10,32573.35,31090.592857142856
SYNTHETIC_ACCT_0002,2024-10-11,32859.81,31587.731428571427
SYNTHETIC_ACCT_0002,2024-10-12,33249.16,32030.052857142855
SYNTHETIC_ACCT_0002,2024-10-13,33920.78,32494.417142857146
SYNTHETIC_ACCT_0002,2024-10-14,34517.67,33034.94571428571
SYNTHETIC_ACCT_0002,2024-10-15,34238.05,33403.724285714285
SYNTHETIC_ACCT_0002,2024-10-16,35011.62,33767.205714285716
SYNTHETIC_ACCT_0002,2024-10-17,35809.57,34229.52285714285
SYNTHETIC_ACCT_0002,2024-10-18,35951.81,34671.23714285714
SYNTHETIC_ACCT_0002,2024-10-19,36038.77,35069.752857142856
SYNTHETIC_ACCT_0002,2024-10-20,36599.76,35452.46428571428
SYNTHETIC_ACCT_0002,2024-10-21,36196.57,35692.30714285715
SYNTHETIC_ACCT_0002,2024-10-22,36691.99,36042.87
SYNTHETIC_ACCT_0002,2024-10-23,37363.05,36378.78857142857
SYNTHETIC_ACCT_0002,2024-10-24,37101.19,36563.305714285714
SYNTHETIC_ACCT_0002,2024-10-25,37104.03,36727.908571428576
SYNTHETIC_ACCT_0002,2024-10-26,36753.91,36830.07142857143
SYNTHETIC_ACCT_0002,2024-10-27,37083.79,36899.21857142857
SYNTHETIC_ACCT_0002,2024-10-28,37609.88,37101.12
SYNTHETIC_ACCT_0002,2024-10-29,37517.03,37218.98285714286
SYNTHETIC_ACCT_0002,2024-10-30,37490.51,37237.19142857143
SYNTHETIC_ACCT_0002,2024-10-31,37471.35,37290.071428571435
SYNTHETIC_ACCT_0002,2024-11-01,38041.02,37423.927142857145
SYNTHETIC_ACCT_0002,2024-11-02,37653.09,37552.381428571425
SYNTHETIC_ACCT_0002,2024-11-03,38123.16,37700.86285714286
SYNTHETIC_ACCT_0002,2024-11-04,37700.66,37713.83142857143
SYNTHETIC_ACCT_0002,2024-11-05,38010.93,37784.38857142858
SYNTHETIC_ACCT_0002,2024-11-06,38031.58,37861.684285714284
SYNTHETIC_ACCT_0002,2024-11-07,37630.63,37884.438571428575
SYNTHETIC_ACCT_0002,2024-11-08,38143.55,37899.08571428571
SYNTHETIC_ACCT_0002,2024-11-09,38647.64,38041.16428571429
SYNTHETIC_ACCT_0002,2024-11-10,39238.03,38200.43142857143
SYNTHETIC_ACCT_0002,2024-11-11,39933.5,38519.40857142857
SYNTHETIC_ACCT_0002,2024-11-12,40908.46,38933.34142857143
SYNTHETIC_ACCT_0002,2024-11-13,40481.4,39283.31571428571
SYNTHETIC_ACCT_0002,2024-11-14,40370.98,39674.794285714284
SYNTHETIC_ACCT_0002,2024-11-15,40840.41,40060.060000000005
SYNTHETIC_ACCT_0002,2024-11-16,40489.17,40323.135714285716
SYNTHETIC_ACCT_0002,2024-11-17,40897.7,40560.23142857143
SYNTHETIC_ACCT_0002,2024-11-18,40419.8,40629.70285714285
SYNTHETIC_ACCT_0002,2024-11-19,39964.97,40494.91857142858
SYNTHETIC_ACCT_0002,2024-11-20,39920.65,40414.811428571425
SYNTHETIC_ACCT_0002,2024-11-21,40800.37,40476.15285714286
SYNTHETIC_ACCT_0002,2024-11-22,41702.18,40599.26285714286
SYNTHETIC_ACCT_0002,2024-11-23,42682.29,40912.56571428571
SYNTHETIC_ACCT_0002,2024-11-24,42777.28,41181.077142857146
SYNTHETIC_ACCT_0002,2024-11-25,43028.84,41553.79714285714
SYNTHETIC_ACCT_0002,2024-11-26,42884.72,41970.904285714285
SYNTHETIC_ACCT_0002,2024-11-27,43110.77,42426.635714285716
SYNTHETIC_ACCT_0002,2024-11-28,42805.4,42713.06857142857
SYNTHETIC_ACCT_0002,2024-11-29,43476.46,42966.537142857145
SYNTHETIC_ACCT_0002,2024-11-30,43829.08,43130.364285714284
SYNTHETIC_ACCT_0002,2024-12-01,44119.43,43322.09999999999
SYNTHETIC_ACCT_0002,2024-12-02,44642.47,43552.61857142857
SYNTHETIC_ACCT_0002,2024-12-03,44590.24,43796.26428571429
SYNTHETIC_ACCT_0002,2024-12-04,44843.43,44043.787142857145
SYNTHETIC_ACCT_0002,2024-12-05,44853.34,44336.34999999999
SYNTHETIC_ACCT_0002,2024-12-06,45198.36,44582.33571428571
SYNTHETIC_ACCT_0002,2024-12-07,45668.6,44845.12428571428
SYNTHETIC_ACCT_0002,2024-12-08,45174.66,44995.87142857142
SYNTHETIC_ACCT_0002,2024-12-09,44917.34,45035.138571428564
SYNTHETIC_ACCT_0002,2024-12-10,44445.1,45014.40428571428
SYNTHETIC_ACCT_0002,2024-12-11,44262.35,44931.39285714285
SYNTHETIC_ACCT_0002,2024-12-12,44072.08,44819.78428571428
SYNTHETIC_ACCT_0002,2024-12-13,44088.81,44661.27714285714
SYNTHETIC_ACCT_0002,2024-12-14,44534.97,44499.33000000001
SYNTHETIC_ACCT_0002,2024-12-15,44416.3,44390.99285714286
SYNTHETIC_ACCT_0002,2024-12-16,45338.87,44451.21142857143
SYNTHETIC_ACCT_0002,2024-12-17,45313.7,44575.29714285715
SYNTHETIC_ACCT_0002,2024-12-18,45888.62,44807.62142857142
SYNTHETIC_ACCT_0002,2024-12-19,46513.8,45156.438571428575
SYNTHETIC_ACCT_0002,2024-12-20,46020.87,45432.44714285714
SYNTHETIC_ACCT_0002,2024-12-21,46188.46,45668.659999999996
SYNTHETIC_ACCT_0002,2024-12-22,46441.94,45958.037142857145
SYNTHETIC_ACCT_0002,2024-12-23,46303.37,46095.822857142855
SYNTHETIC_ACCT_0002,2024-12-24,46821.52,46311.22571428572
SYNTHETIC_ACCT_0002,2024-12-25,47719.53,46572.78428571428
SYNTHETIC_ACCT_0002,2024-12-26,47806.94,46757.51857142857
SYNTHETIC_ACCT_0002,2024-12-27,48467.35,47107.01571428571
SYNTHETIC_ACCT_0002,2024-12-28,48190.26,47392.98714285714
SYNTHETIC_ACCT_0002,2024-12-29,48471.93,47682.98571428571
SYNTHETIC_ACCT_0002,2024-12-30,48458.29,47990.83142857143
SYNTHETIC_ACCT_0002,2024-12-31,48021.44,48162.24857142857
SYNTHETIC_ACCT_0003,2024-10-03,35256.95,35256.95
SYNTHETIC_ACCT_0003,2024-10-04,36024.81,35640.88
SYNTHETIC_ACCT_0003,2024-10-05,36827.9,36036.55333333334
SYNTHETIC_ACCT_0003,2024-10-06,37787.47,36474.2825
SYNTHETIC_ACCT_0003,2024-10-07,37323.16,36644.058000000005
SYNTHETIC_ACCT_0003,2024-10-08,37424.3,36774.098333333335
SYNTHETIC_ACCT_0003,2024-10-09,36935.87,36797.20857142857
SYNTHETIC_ACCT_0003,2024-10-10,37168.04,37070.22142857143
SYNTHETIC_ACCT_0003,2024-10-11,36679.48,37163.74571428572
SYNTHETIC_ACCT_0003,2024-10-12,36581.9,37128.60285714286
SYNTHETIC_ACCT_0003,2024-10-13,37386.27,37071.28857142857
SYNTHETIC_ACCT_0003,2024-10-14,37799.96,37139.40285714286
SYNTHETIC_ACCT_0003,2024-10-15,37453.27,37143.54142857143
SYNTHETIC_ACCT_0003,2024-10-16,37159.47,37175.48428571429
SYNTHETIC_ACCT_0003,2024-10-17,37761.71,37260.294285714284
SYNTHETIC_ACCT_0003,2024-10-18,37871.48,37430.58
SYNTHETIC_ACCT_0003,2024-10-19,38059.25,37641.630000000005
SYNTHETIC_ACCT_0003,2024-10-20,37990.89,37728.00428571429
SYNTHETIC_ACCT_0003,2024-10-21,38104.08,37771.450000000004
SYNTHETIC_ACCT_0003,2024-10-22,38888.2,37976.44
SYNTHETIC_ACCT_0003,2024-10-23,38754.06,38204.23857142858
SYNTHETIC_ACCT_0003,2024-10-24,39125.88,38399.12
SYNTHETIC_ACCT_0003,2024-10-25,39767.54,38669.98571428571
SYNTHETIC_ACCT_0003,2024-10-26,39571.1,38885.96428571428
SYNTHETIC_ACCT_0003,2024-10-27,40567.84,39254.1
SYNTHETIC_ACCT_0003,2024-10-28,40323.6,39571.17428571428
SYNTHETIC_ACCT_0003,2024-10-29,40842.44,39850.351428571434
SYNTHETIC_ACCT_0003,2024-10-30,41812.85,40287.32142857143
SYNTHETIC_ACCT_0003,2024-10-31,42685.84,40795.88714285714
SYNTHETIC_ACCT_0003,2024-11-01,42699.64,41214.758571428574
SYNTHETIC_ACCT_0003,2024-11-02,43296.6,41746.97285714286
SYNTHETIC_ACCT_0003,2024-11-03,44083.04,42249.14428571429
SYNTHETIC_ACCT_0003,2024-11-04,44904.17,42903.51142857143
SYNTHETIC_ACCT_0003,2024-11-05,44414.08,43413.74571428572
SYNTHETIC_ACCT_0003,2024-11-06,44908.74,43856.01571428571
SYNTHETIC_ACCT_0003,2024-11-07,44552.06,44122.618571428575
SYNTHETIC_ACCT_0003,2024-11-08,45274.44,44490.44714285714
SYNTHETIC_ACCT_0003,2024-11-09,45822.15,44851.24
SYNTHETIC_ACCT_0003,2024-11-10,45839.08,45102.10285714286
SYNTHETIC_ACCT_0003,2024-11-11,45888.71,45242.75142857143
SYNTHETIC_ACCT_0003,2024-11-12,45838.91,45446.29857142857
SYNTHETIC_ACCT_0003,2024-11-13,45683.22,45556.93857142857
SYNTHETIC_ACCT_0003,2024-11-14,46060.32,45772.404285714285
SYNTHETIC_ACCT_0003,2024-11-15,46338.71,45924.442857142865
SYNTHETIC_ACCT_0003,2024-11-16,46493.04,46020.28428571428
SYNTHETIC_ACCT_0003,2024-11-17,46648.14,46135.864285714284
SYNTHETIC_ACCT_0003,2024-11-18,46394.99,46208.19
SYNTHETIC_ACCT_0003,2024-11-19,46854.8,46353.31714285714
SYNTHETIC_ACCT_0003,2024-11-20,47073.75,46551.96428571428
SYNTHETIC_ACCT_0003,2024-11-21,48009.62,46830.43571428571
SYNTHETIC_ACCT_0003,2024-11-22,47634.08,47015.48857142857
SYNTHETIC_ACCT_0003,2024-11-23,48591.13,47315.21571428572
SYNTHETIC_ACCT_0003,2024-11-24,48689.81,47606.88285714285
SYNTHETIC_ACCT_0003,2024-11-25,49684.15,48076.76285714286
SYNTHETIC_ACCT_0003,2024-11-26,50243.66,48560.88571428572
SYNTHETIC_ACCT_0003,2024-11-27,50045.23,48985.38285714285
SYNTHETIC_ACCT_0003,2024-11-28,50345.16,49319.03142857143
SYNTHETIC_ACCT_0003,2024-11-29,50810.3,49772.77714285714
SYNTHETIC_ACCT_0003,2024-11-30,51729.27,50221.08285714286
SYNTHETIC_ACCT_0003,2024-12-01,51508.76,50623.79
SYNTHETIC_ACCT_0003,2024-12-02,51792.81,50925.02714285714
SYNTHETIC_ACCT_0003,2024-12-03,51969.75,51171.611428571436
SYNTHETIC_ACCT_0003,2024-12-04,52757.78,51559.11857142858
SYNTHETIC_ACCT_0003,2024-12-05,52784.32,51907.57000000001
SYNTHETIC_ACCT_0003,2024-12-06,52677.79,52174.35428571428
SYNTHETIC_ACCT_0003,2024-12-07,52354.49,52263.67142857143
SYNTHETIC_ACCT_0003,2024-12-08,53316.17,52521.87285714286
SYNTHETIC_ACCT_0003,2024-12-09,53197.56,52722.55142857142
SYNTHETIC_ACCT_0003,2024-12-10,53042.71,52875.83142857143
SYNTHETIC_ACCT_0003,2024-12-11,53733.85,53015.270000000004
SYNTHETIC_ACCT_0003,2024-12-12,53955.28,53182.549999999996
SYNTHETIC_ACCT_0003,2024-12-13,54932.79,53504.69285714284
SYNTHETIC_ACCT_0003,2024-12-14,55837.22,54002.225714285705
SYNTHETIC_ACCT_0003,2024-12-15,56309.56,54429.85285714286
SYNTHETIC_ACCT_0003,2024-12-16,56453.76,54895.02428571428
SYNTHETIC_ACCT_0003,2024-12-17,56395.37,55373.97571428572
SYNTHETIC_ACCT_0003,2024-12-18,56622.32,55786.614285714284
SYNTHETIC_ACCT_0003,2024-12-19,56686.37,56176.770000000004
SYNTHETIC_ACCT_0003,2024-12-20,56606.33,56415.84714285714
SYNTHETIC_ACCT_0003,2024-12-21,56733.7,56543.91571428572
SYNTHETIC_ACCT_0003,2024-12-22,57544.56,56720.34428571429
SYNTHETIC_ACCT_0003,2024-12-23,58432.36,57003.00142857143
SYNTHETIC_ACCT_0003,2024-12-24,58648.01,57324.80714285715
SYNTHETIC_ACCT_0003,2024-12-25,59341.58,57713.27285714286
SYNTHETIC_ACCT_0003,2024-12-26,59653.71,58137.17857142858
SYNTHETIC_ACCT_0003,2024-12-27,60435.35,58684.18142857143
SYNTHETIC_ACCT_0003,2024-12-28,60304.88,59194.35
SYNTHETIC_ACCT_0003,2024-12-29,60103.01,59559.84285714286
SYNTHETIC_ACCT_0003,2024-12-30,60163.03,59807.08142857142
SYNTHETIC_ACCT_0003,2024-12-31,61162.31,60166.26714285715
SYNTHETIC_ACCT_0004,2024-10-03,22800.4,22800.4
SYNTHETIC_ACCT_0004,2024-10-04,22967.62,22884.010000000002
SYNTHETIC_ACCT_0004,2024-10-05,23395.76,23054.593333333334
SYNTHETIC_ACCT_0004,2024-10-06,23558.34,23180.53
SYNTHETIC_ACCT_0004,2024-10-07,23799.95,23304.413999999997
SYNTHETIC_ACCT_0004,2024-10-08,23992.2,23419.045
SYNTHETIC_ACCT_0004,2024-10-09,24315.28,23547.07857142857
SYNTHETIC_ACCT_0004,2024-10-10,24689.17,23816.902857142857
SYNTHETIC_ACCT_0004,2024-10-11,24198.76,23992.780000000002
SYNTHETIC_ACCT_0004,2024-10-12,24962.02,24216.53142857143
SYNTHETIC_ACCT_0004,2024-10-13,24932.16,24412.791428571425
SYNTHETIC_ACCT_0004,2024-10-14,25021.41,24587.285714285714
SYNTHETIC_ACCT_0004,2024-10-15,25943.8,24866.08571428571
SYNTHETIC_ACCT_0004,2024-10-16,26228.97,25139.47
SYNTHETIC_ACCT_0004,2024-10-17,26225.75,25358.981428571427
SYNTHETIC_ACCT_0004,2024-10-18,26515.29,25689.914285714283
SYNTHETIC_ACCT_0004,2024-10-19,26306.06,25881.920000000002
SYNTHETIC_ACCT_0004,2024-10-20,26506.95,26106.890000000003
SYNTHETIC_ACCT_0004,2024-10-21,26446.54,26310.480000000003
SYNTHETIC_ACCT_0004,2024-10-22,26420.85,26378.630000000005
SYNTHETIC_ACCT_0004,2024-10-23,27115.32,26505.25142857143
SYNTHETIC_ACCT_0004,2024-10-24,27828.72,26734.247142857144
SYNTHETIC_ACCT_0004,2024-10-25,28554.31,27025.535714285714
SYNTHETIC_ACCT_0004,2024-10-26,28070.71,27277.62857142857
SYNTHETIC_ACCT_0004,2024-10-27,28790.17,27603.802857142855
SYNTHETIC_ACCT_0004,2024-10-28,29342.67,28017.535714285714
SYNTHETIC_ACCT_0004,2024-10-29,29738.48,28491.482857142855
SYNTHETIC_ACCT_0004,2024-10-30,30149.87,28924.989999999998
SYNTHETIC_ACCT_0004,2024-10-31,30144.56,29255.824285714283
SYNTHETIC_ACCT_0004,2024-11-01,29951.57,29455.432857142856
SYNTHETIC_ACCT_0004,2024-11-02,30441.88,29794.17142857143
SYNTHETIC_ACCT_0004,2024-11-03,30812.84,30083.124285714286
SYNTHETIC_ACCT_0004,2024-11-04,31168.73,30343.99
SYNTHETIC_ACCT_0004,2024-11-05,30955.98,30517.918571428574
SYNTHETIC_ACCT_0004,2024-11-06,30896.41,30624.567142857148
SYNTHETIC_ACCT_0004,2024-11-07,31830.52,30865.41857142857
SYNTHETIC_ACCT_0004,2024-11-08,32317.64,31203.428571428572
SYNTHETIC_ACCT_0004,2024-11-09,32147.32,31447.062857142857
SYNTHETIC_ACCT_0004,2024-11-10,32585.08,31700.239999999998
SYNTHETIC_ACCT_0004,2024-11-11,32151.97,31840.70285714286
SYNTHETIC_ACCT_0004,2024-11-12,32867.32,32113.751428571435
SYNTHETIC_ACCT_0004,2024-11-13,33009.55,32415.628571428573
SYNTHETIC_ACCT_0004,2024-11-14,33646.45,32675.047142857144
SYNTHETIC_ACCT_0004,2024-11-15,34163.69,32938.76857142857
SYNTHETIC_ACCT_0004,2024-11-16,34832.07,33322.30428571429
SYNTHETIC_ACCT_0004,2024-11-17,34819.73,33641.54
SYNTHETIC_ACCT_0004,2024-11-18,35132.69,34067.357142857145
SYNTHETIC_ACCT_0004,2024-11-19,35477.48,34440.23714285715
SYNTHETIC_ACCT_0004,2024-11-20,35491.56,34794.810000000005
SYNTHETIC_ACCT_0004,2024-11-21,35947.53,35123.53571428572
SYNTHETIC_ACCT_0004,2024-11-22,36186.32,35412.48285714286
SYNTHETIC_ACCT_0004,2024-11-23,36896.67,35707.42571428572
SYNTHETIC_ACCT_0004,2024-11-24,36546.05,35954.04285714286
SYNTHETIC_ACCT_0004,2024-11-25,36688.73,36176.334285714285
SYNTHETIC_ACCT_0004,2024-11-26,36772.58,36361.34857142857
SYNTHETIC_ACCT_0004,2024-11-27,37394.4,36633.182857142856
SYNTHETIC_ACCT_0004,2024-11-28,37153.43,36805.45428571428
SYNTHETIC_ACCT_0004,2024-11-29,37527.72,36997.08285714286
SYNTHETIC_ACCT_0004,2024-11-30,37544.37,37089.61142857143
SYNTHETIC_ACCT_0004,2024-12-01,37255.72,37190.99285714285
SYNTHETIC_ACCT_0004,2024-12-02,37388.96,37291.025714285715
SYNTHETIC_ACCT_0004,2024-12-03,38258.8,37503.34285714286
SYNTHETIC_ACCT_0004,2024-12-04,38242.66,37624.52285714286
SYNTHETIC_ACCT_0004,2024-12-05,37841.23,37722.780000000006
SYNTHETIC_ACCT_0004,2024-12-06,38325.15,37836.69857142858
SYNTHETIC_ACCT_0004,2024-12-07,38511.8,37974.90285714286
SYNTHETIC_ACCT_0004,2024-12-08,38133.19,38100.25571428572
SYNTHETIC_ACCT_0004,2024-12-09,39060.13,38338.99428571429
SYNTHETIC_ACCT_0004,2024-12-10,38648.5,38394.66571428572
SYNTHETIC_ACCT_0004,2024-12-11,38493.46,38430.49428571429
SYNTHETIC_ACCT_0004,2024-12-12,38016.13,38455.479999999996
SYNTHETIC_ACCT_0004,2024-12-13,37993.26,38408.06714285714
SYNTHETIC_ACCT_0004,2024-12-14,38650.29,38427.851428571434
SYNTHETIC_ACCT_0004,2024-12-15,39196.81,38579.79714285715
SYNTHETIC_ACCT_0004,2024-12-16,39420.73,38631.311428571425
SYNTHETIC_ACCT_0004,2024-12-17,39921.69,38813.19571428571
SYNTHETIC_ACCT_0004,2024-12-18,40843.66,39148.938571428575
SYNTHETIC_ACCT_0004,2024-12-19,40628.5,39522.13428571429
SYNTHETIC_ACCT_0004,2024-12-20,40829.75,39927.34714285715
SYNTHETIC_ACCT_0004,2024-12-21,40993.26,40262.05714285715
SYNTHETIC_ACCT_0004,2024-12-22,41530.87,40595.49428571429
SYNTHETIC_ACCT_0004,2024-12-23,41261.84,40858.51
SYNTHETIC_ACCT_0004,2024-12-24,41954.31,41148.88428571429
SYNTHETIC_ACCT_0004,2024-12-25,42920.68,41445.601428571434
SYNTHETIC_ACCT_0004,2024-12-26,43150.56,41805.89571428572
SYNTHETIC_ACCT_0004,2024-12-27,42893.59,42100.729999999996
SYNTHETIC_ACCT_0004,2024-12-28,43011.27,42389.01714285714
SYNTHETIC_ACCT_0004,2024-12-29,42839.39,42575.94857142856
SYNTHETIC_ACCT_0004,2024-12-30,43203.98,42853.39714285714
SYNTHETIC_ACCT_0004,2024-12-31,43463.36,43068.97571428572
SYNTHETIC_ACCT_0005,2024-10-03,15363.87,15363.87
SYNTHETIC_ACCT_0005,2024-10-04,16122.77,15743.32
SYNTHETIC_ACCT_0005,2024-10-05,16497.36,15994.666666666666
SYNTHETIC_ACCT_0005,2024-10-06,17446.74,16357.685000000001
SYNTHETIC_ACCT_0005,2024-10-07,17624.34,16611.016
SYNTHETIC_ACCT_0005,2024-10-08,17687.17,16790.375
SYNTHETIC_ACCT_0005,2024-10-09,17489.79,16890.29142857143
SYNTHETIC_ACCT_0005,2024-10-10,16999.56,17123.96142857143
SYNTHETIC_ACCT_0005,2024-10-11,17352.01,17299.56714285714
SYNTHETIC_ACCT_0005,2024-10-12,17925.46,17503.58142857143
SYNTHETIC_ACCT_0005,2024-10-13,18497.99,17653.76
SYNTHETIC_ACCT_0005,2024-10-14,18672.86,17803.54857142857
SYNTHETIC_ACCT_0005,2024-10-15,19013.78,17993.06428571429
SYNTHETIC_ACCT_0005,2024-10-16,19087.65,18221.329999999998
SYNTHETIC_ACCT_0005,2024-10-17,18890.23,18491.425714285713
SYNTHETIC_ACCT_0005,2024-10-18,19690.27,18825.462857142855
SYNTHETIC_ACCT_0005,2024-10-19,20640.16,19213.277142857143
SYNTHETIC_ACCT_0005,2024-10-20,21611.1,19658.007142857146
SYNTHETIC_ACCT_0005,2024-10-21,21909.85,20120.434285714287
SYNTHETIC_ACCT_0005,2024-10-22,22908.58,20676.83428571429
