account_id,balance_date,closing_balance,day_over_day_change
SYNTHETIC_ACCT_0001,2024-11-27,20533.2,-147.05999999999767
SYNTHETIC_ACCT_0001,2024-11-28,20874.35,341.1499999999978
SYNTHETIC_ACCT_0001,2024-11-29,20907.23,32.88000000000102
SYNTHETIC_ACCT_0001,2024-11-30,20612.01,-295.22000000000116
SYNTHETIC_ACCT_0001,2024-12-01,20437.81,-174.1999999999971
SYNTHETIC_ACCT_0001,2024-12-02,21025.52,587.7099999999991
SYNTHETIC_ACCT_0001,2024-12-03,21027.59,2.069999999999709
SYNTHETIC_ACCT_0001,2024-12-04,20902.97,-124.61999999999898
SYNTHETIC_ACCT_0001,2024-12-05,21809.64,906.6699999999983
SYNTHETIC_ACCT_0001,2024-12-06,22066.56,256.9200000000019
SYNTHETIC_ACCT_0001,2024-12-07,21842.33,-224.22999999999956
SYNTHETIC_ACCT_0001,2024-12-08,22467.84,625.5099999999984
SYNTHETIC_ACCT_0001,2024-12-09,22099.07,-368.77000000000044
SYNTHETIC_ACCT_0001,2024-12-10,22304.17,205.09999999999854
SYNTHETIC_ACCT_0001,2024-12-11,21914.98,-389.1899999999987
SYNTHETIC_ACCT_0001,2024-12-12,21603.3,-311.6800000000003
SYNTHETIC_ACCT_0001,2024-12-13,22012.13,408.83000000000175
SYNTHETIC_ACCT_0001,2024-12-14,21583.89,-428.2400000000016
SYNTHETIC_ACCT_0001,2024-12-15,21682.7,98.81000000000131
SYNTHETIC_ACCT_0001,2024-12-16,22416.02,733.3199999999997
SYNTHETIC_ACCT_0001,2024-12-17,23252.61,836.5900000000001
SYNTHETIC_ACCT_0001,2024-12-18,23875.88,623.2700000000004
SYNTHETIC_ACCT_0001,2024-12-19,23749.96,-125.92000000000189
SYNTHETIC_ACCT_0001,2024-12-20,24602.35,852.3899999999994
SYNTHETIC_ACCT_0001,2024-12-21,25176.26,573.9099999999999
SYNTHETIC_ACCT_0001,2024-12-22,25933.35,757.0900000000001
SYNTHETIC_ACCT_0001,2024-12-23,26540.34,606.9900000000016
SYNTHETIC_ACCT_0001,2024-12-24,26938.66,398.3199999999997
SYNTHETIC_ACCT_0001,2024-12-25,27113.06,174.40000000000146
SYNTHETIC_ACCT_0001,2024-12-26,27072.21,-40.85000000000218
SYNTHETIC_ACCT_0001,2024-12-27,26766.1,-306.1100000000006
SYNTHETIC_ACCT_0001,2024-12-28,27586.97,820.8700000000026
SYNTHETIC_ACCT_0001,2024-12-29,27874.33,287.3600000000006
SYNTHETIC_ACCT_0001,2024-12-30,28759.36,885.0299999999988
SYNTHETIC_ACCT_0001,2024-12-31,28320.96,-438.40000000000146
SYNTHETIC_ACCT_0002,2024-10-03,28329.08,28329.08
SYNTHETIC_ACCT_0002,2024-10-04,28082.92,-246.1600000000035
SYNTHETIC_ACCT_0002,2024-10-05,28757.71,674.7900000000009
SYNTHETIC_ACCT_0002,2024-10-06,29158.28,400.5699999999997
SYNTHETIC_ACCT_0002,2024-10-07,28904.94,-253.34000000000015
SYNTHETIC_ACCT_0002,2024-10-08,28622.97,-281.9699999999975
SYNTHETIC_ACCT_0002,2024-10-09,29333.76,710.7899999999972
SYNTHETIC_ACCT_0002,2024-10-10,29441.02,107.26000000000204
SYNTHETIC_ACCT_0002,2024-10-11,30299.76,858.739999999998
SYNTHETIC_ACCT_0002,2024-10-12,29846.07,-453.6899999999987
SYNTHETIC_ACCT_0002,2024-10-13,29916.19,70.11999999999898
SYNTHETIC_ACCT_0002,2024-10-14,30126.65,210.46000000000276
SYNTHETIC_ACCT_0002,2024-10-15,30684.21,557.5599999999977
SYNTHETIC_ACCT_0002,2024-10-16,31659.4,975.1900000000023
SYNTHETIC_ACCT_0002,2024-10-17,31546.63,-112.77000000000044
SYNTHETIC_ACCT_0002,2024-10-18,32519.09,972.4599999999991
SYNTHETIC_ACCT_0002,2024-10-19,32950.69,431.6000000000022
SYNTHETIC_ACCT_0002,2024-10-20,32996.99,46.299999999995634
SYNTHETIC_ACCT_0002,2024-10-21,33417.32,420.33000000000175
SYNTHETIC_ACCT_0002,2024-10-22,32951.74,-465.58000000000175
SYNTHETIC_ACCT_0002,2024-10-23,33491.86,540.1200000000026
SYNTHETIC_ACCT_0002,2024-10-24,33042.42,-449.4400000000023
SYNTHETIC_ACCT_0002,2024-10-25,33369.22,326.8000000000029
SYNTHETIC_ACCT_0002,2024-10-26,34172.82,803.5999999999985
SYNTHETIC_ACCT_0002,2024-10-27,35011.84,839.0199999999968
SYNTHETIC_ACCT_0002,2024-10-28,35823.73,811.8900000000067
SYNTHETIC_ACCT_0002,2024-10-29,36414.75,591.0199999999968
SYNTHETIC_ACCT_0002,2024-10-30,36379.18,-35.56999999999971
SYNTHETIC_ACCT_0002,2024-10-31,36521.92,142.73999999999796
SYNTHETIC_ACCT_0002,2024-11-01,37342.5,820.5800000000017
SYNTHETIC_ACCT_0002,2024-11-02,37856.37,513.8700000000026
SYNTHETIC_ACCT_0002,2024-11-03,38407.35,550.9799999999959
SYNTHETIC_ACCT_0002,2024-11-04,38608.64,201.29000000000087
SYNTHETIC_ACCT_0002,2024-11-05,38127.38,-481.26000000000204
SYNTHETIC_ACCT_0002,2024-11-06,38908.46,781.0800000000017
SYNTHETIC_ACCT_0002,2024-11-07,39493.76,585.3000000000029
SYNTHETIC_ACCT_0002,2024-11-08,39801.93,308.16999999999825
SYNTHETIC_ACCT_0002,2024-11-09,39314.42,-487.51000000000204
SYNTHETIC_ACCT_0002,2024-11-10,39906.31,591.8899999999994
SYNTHETIC_ACCT_0002,2024-11-11,40299.53,393.22000000000116
SYNTHETIC_ACCT_0002,2024-11-12,41070.04,770.510000000002
SYNTHETIC_ACCT_0002,2024-11-13,41732.84,662.7999999999956
SYNTHETIC_ACCT_0002,2024-11-14,42426.25,693.4100000000035
SYNTHETIC_ACCT_0002,2024-11-15,42138.08,-288.16999999999825
SYNTHETIC_ACCT_0002,2024-11-16,42458.98,320.90000000000146
SYNTHETIC_ACCT_0002,2024-11-17,42194.37,-264.6100000000006
SYNTHETIC_ACCT_0002,2024-11-18,42073.2,-121.17000000000553
SYNTHETIC_ACCT_0002,2024-11-19,42394.54,321.3400000000038
SYNTHETIC_ACCT_0002,2024-11-20,42025.89,-368.65000000000146
SYNTHETIC_ACCT_0002,2024-11-21,42096.5,70.61000000000058
SYNTHETIC_ACCT_0002,2024-11-22,42181.42,84.91999999999825
SYNTHETIC_ACCT_0002,2024-11-23,41935.92,-245.5
SYNTHETIC_ACCT_0002,2024-11-24,42260.24,324.3199999999997
SYNTHETIC_ACCT_0002,2024-11-25,42757.29,497.0500000000029
SYNTHETIC_ACCT_0002,2024-11-26,43090.34,333.04999999999563
SYNTHETIC_ACCT_0002,2024-11-27,43761.67,671.3300000000017
SYNTHETIC_ACCT_0002,2024-11-28,43746.95,-14.720000000001164
SYNTHETIC_ACCT_0002,2024-11-29,44650.84,903.8899999999994
SYNTHETIC_ACCT_0002,2024-11-30,45146.83,495.99000000000524
SYNTHETIC_ACCT_0002,2024-12-01,45829.71,682.8799999999974
SYNTHETIC_ACCT_0002,2024-12-02,45402.8,-426.9099999999962
SYNTHETIC_ACCT_0002,2024-12-03,46101.27,698.4699999999939
SYNTHETIC_ACCT_0002,2024-12-04,45764.3,-336.9699999999939
SYNTHETIC_ACCT_0002,2024-12-05,45580.38,-183.92000000000553
SYNTHETIC_ACCT_0002,2024-12-06,46525.94,945.560000000005
SYNTHETIC_ACCT_0002,2024-12-07,46818.51,292.5699999999997
SYNTHETIC_ACCT_0002,2024-12-08,47201.71,383.1999999999971
SYNTHETIC_ACCT_0002,2024-12-09,47754.6,552.8899999999994
SYNTHETIC_ACCT_0002,2024-12-10,47831.69,77.09000000000378
SYNTHETIC_ACCT_0002,2024-12-11,47670.83,-160.86000000000058
SYNTHETIC_ACCT_0002,2024-12-12,47702.16,31.330000000001746
SYNTHETIC_ACCT_0002,2024-12-13,47875.74,173.57999999999447
SYNTHETIC_ACCT_0002,2024-12-14,48509.88,634.1399999999994
SYNTHETIC_ACCT_0002,2024-12-15,48062.34,-447.5400000000009
SYNTHETIC_ACCT_0002,2024-12-16,48757.02,694.6800000000003
SYNTHETIC_ACCT_0002,2024-12-17,48786.21,29.19000000000233
SYNTHETIC_ACCT_0002,2024-12-18,49277.18,490.97000000000116
SYNTHETIC_ACCT_0002,2024-12-19,49102.88,-174.3000000000029
SYNTHETIC_ACCT_0002,2024-12-20,50008.48,905.6000000000058
SYNTHETIC_ACCT_0002,2024-12-21,50272.65,264.16999999999825
SYNTHETIC_ACCT_0002,2024-12-22,50940.39,667.739999999998
SYNTHETIC_ACCT_0002,2024-12-23,51263.02,322.6299999999974
SYNTHETIC_ACCT_0002,2024-12-24,52185.04,922.0200000000041
SYNTHETIC_ACCT_0002,2024-12-25,52719.65,534.6100000000006
SYNTHETIC_ACCT_0002,2024-12-26,53090.5,370.84999999999854
SYNTHETIC_ACCT_0002,2024-12-27,53342.56,252.05999999999767
SYNTHETIC_ACCT_0002,2024-12-28,53581.25,238.69000000000233
SYNTHETIC_ACCT_0002,2024-12-29,54573.42,992.1699999999983
SYNTHETIC_ACCT_0002,2024-12-30,55185.53,612.1100000000006
SYNTHETIC_ACCT_0002,2024-12-31,55264.18,78.65000000000146
SYNTHETIC_ACCT_0003,2024-10-03,16652.11,16652.11
SYNTHETIC_ACCT_0003,2024-10-04,17324.44,672.3299999999981
SYNTHETIC_ACCT_0003,2024-10-05,18177.13,852.6900000000023
SYNTHETIC_ACCT_0003,2024-10-06,18708.13,531.0
SYNTHETIC_ACCT_0003,2024-10-07,18955.3,247.16999999999825
SYNTHETIC_ACCT_0003,2024-10-08,19683.37,728.0699999999997
SYNTHETIC_ACCT_0003,2024-10-09,20579.18,895.8100000000013
SYNTHETIC_ACCT_0003,2024-10-10,21382.21,803.0299999999988
SYNTHETIC_ACCT_0003,2024-10-11,21012.52,-369.6899999999987
SYNTHETIC_ACCT_0003,2024-10-12,21962.13,949.6100000000006
SYNTHETIC_ACCT_0003,2024-10-13,22754.24,792.1100000000006
SYNTHETIC_ACCT_0003,2024-10-14,23158.41,404.16999999999825
SYNTHETIC_ACCT_0003,2024-10-15,23331.51,173.09999999999854
SYNTHETIC_ACCT_0003,2024-10-16,23221.93,-109.57999999999811
SYNTHETIC_ACCT_0003,2024-10-17,23887.41,665.4799999999996
SYNTHETIC_ACCT_0003,2024-10-18,24309.32,421.90999999999985
SYNTHETIC_ACCT_0003,2024-10-19,23939.94,-369.380000000001
SYNTHETIC_ACCT_0003,2024-10-20,23515.33,-424.60999999999694
SYNTHETIC_ACCT_0003,2024-10-21,23866.06,350.72999999999956
SYNTHETIC_ACCT_0003,2024-10-22,23545.92,-320.14000000000306
SYNTHETIC_ACCT_0003,2024-10-23,24238.94,693.0200000000004
SYNTHETIC_ACCT_0003,2024-10-24,23902.43,-336.5099999999984
SYNTHETIC_ACCT_0003,2024-10-25,23650.83,-251.59999999999854
SYNTHETIC_ACCT_0003,2024-10-26,23492.35,-158.4800000000032
SYNTHETIC_ACCT_0003,2024-10-27,23432.12,-60.22999999999956
SYNTHETIC_ACCT_0003,2024-10-28,23112.17,-319.9500000000007
SYNTHETIC_ACCT_0003,2024-10-29,23673.45,561.2800000000025
SYNTHETIC_ACCT_0003,2024-10-30,24485.05,811.5999999999985
SYNTHETIC_ACCT_0003,2024-10-31,24553.55,68.5
SYNTHETIC_ACCT_0003,2024-11-01,24499.98,-53.56999999999971
SYNTHETIC_ACCT_0003,2024-11-02,24648.63,148.65000000000146
SYNTHETIC_ACCT_0003,2024-11-03,24575.81,-72.81999999999971
SYNTHETIC_ACCT_0003,2024-11-04,25033.0,457.1899999999987
SYNTHETIC_ACCT_0003,2024-11-05,25169.54,136.54000000000087
SYNTHETIC_ACCT_0003,2024-11-06,26098.65,929.1100000000006
SYNTHETIC_ACCT_0003,2024-11-07,25695.2,-403.4500000000007
SYNTHETIC_ACCT_0003,2024-11-08,26245.12,549.9199999999983
SYNTHETIC_ACCT_0003,2024-11-09,26435.86,190.7400000000016
SYNTHETIC_ACCT_0003,2024-11-10,27044.96,609.0999999999985
SYNTHETIC_ACCT_0003,2024-11-11,26988.54,-56.419999999998254
SYNTHETIC_ACCT_0003,2024-11-12,27204.0,215.45999999999913
SYNTHETIC_ACCT_0003,2024-11-13,26769.8,-434.2000000000007
SYNTHETIC_ACCT_0003,2024-11-14,27348.49,578.6900000000023
SYNTHETIC_ACCT_0003,2024-11-15,28211.48,862.989999999998
SYNTHETIC_ACCT_0003,2024-11-16,28445.32,233.84000000000015
SYNTHETIC_ACCT_0003,2024-11-17,28035.9,-409.41999999999825
SYNTHETIC_ACCT_0003,2024-11-18,27553.14,-482.76000000000204
SYNTHETIC_ACCT_0003,2024-11-19,28202.53,649.3899999999994
SYNTHETIC_ACCT_0003,2024-11-20,29011.11,808.5800000000017
SYNTHETIC_ACCT_0003,2024-11-21,29560.19,549.0799999999981
SYNTHETIC_ACCT_0003,2024-11-22,29657.7,97.51000000000204
SYNTHETIC_ACCT_0003,2024-11-23,29491.96,-165.7400000000016
SYNTHETIC_ACCT_0003,2024-11-24,29881.7,389.7400000000016
SYNTHETIC_ACCT_0003,2024-11-25,29956.72,75.02000000000044
SYNTHETIC_ACCT_0003,2024-11-26,30265.28,308.5599999999977
SYNTHETIC_ACCT_0003,2024-11-27,29821.17,-444.1100000000006
SYNTHETIC_ACCT_0003,2024-11-28,29667.34,-153.8299999999981
SYNTHETIC_ACCT_0003,2024-11-29,30309.32,641.9799999999996
SYNTHETIC_ACCT_0003,2024-11-30,29926.59,-382.72999999999956
SYNTHETIC_ACCT_0003,2024-12-01,29686.43,-240.15999999999985
SYNTHETIC_ACCT_0003,2024-12-02,30507.7,821.2700000000004
SYNTHETIC_ACCT_0003,2024-12-03,30181.8,-325.90000000000146
SYNTHETIC_ACCT_0003,2024-12-04,31014.96,833.1599999999999
SYNTHETIC_ACCT_0003,2024-12-05,31781.66,766.7000000000007
SYNTHETIC_ACCT_0003,2024-12-06,31637.43,-144.22999999999956
SYNTHETIC_ACCT_0003,2024-12-07,32244.74,607.3100000000013
SYNTHETIC_ACCT_0003,2024-12-08,33086.6,841.859999999997
SYNTHETIC_ACCT_0003,2024-12-09,34036.88,950.2799999999988
SYNTHETIC_ACCT_0003,2024-12-10,34767.41,730.5300000000061
SYNTHETIC_ACCT_0003,2024-12-11,35303.56,536.1499999999942
SYNTHETIC_ACCT_0003,2024-12-12,35738.5,434.9400000000023
SYNTHETIC_ACCT_0003,2024-12-13,36112.64,374.1399999999994
SYNTHETIC_ACCT_0003,2024-12-14,36509.52,396.8799999999974
SYNTHETIC_ACCT_0003,2024-12-15,36876.42,366.90000000000146
SYNTHETIC_ACCT_0003,2024-12-16,37832.44,956.0200000000041
SYNTHETIC_ACCT_0003,2024-12-17,37597.16,-235.27999999999884
SYNTHETIC_ACCT_0003,2024-12-18,38238.96,641.7999999999956
SYNTHETIC_ACCT_0003,2024-12-19,38661.48,422.5200000000041
SYNTHETIC_ACCT_0003,2024-12-20,39045.48,384.0
SYNTHETIC_ACCT_0003,2024-12-21,38845.38,-200.10000000000582
SYNTHETIC_ACCT_0003,2024-12-22,38914.38,69.0
SYNTHETIC_ACCT_0003,2024-12-23,39461.66,547.2800000000061
SYNTHETIC_ACCT_0003,2024-12-24,39666.28,204.61999999999534
SYNTHETIC_ACCT_0003,2024-12-25,39437.43,-228.84999999999854
SYNTHETIC_ACCT_0003,2024-12-26,39953.37,515.9400000000023
SYNTHETIC_ACCT_0003,2024-12-27,40500.0,546.6299999999974
SYNTHETIC_ACCT_0003,2024-12-28,40004.37,-495.6299999999974
SYNTHETIC_ACCT_0003,2024-12-29,40751.71,747.3399999999965
SYNTHETIC_ACCT_0003,2024-12-30,41361.84,610.1299999999974
SYNTHETIC_ACCT_0003,2024-12-31,40919.13,-442.7099999999991
SYNTHETIC_ACCT_0004,2024-10-03,15622.72,15622.72
SYNTHETIC_ACCT_0004,2024-10-04,15641.14,18.420000000000073
SYNTHETIC_ACCT_0004,2024-10-05,16528.84,887.7000000000007
SYNTHETIC_ACCT_0004,2024-10-06,16193.06,-335.78000000000065
SYNTHETIC_ACCT_0004,2024-10-07,16271.28,78.22000000000116
SYNTHETIC_ACCT_0004,2024-10-08,16995.19,723.909999999998
SYNTHETIC_ACCT_0004,2024-10-09,16750.41,-244.77999999999884
SYNTHETIC_ACCT_0004,2024-10-10,16483.48,-266.9300000000003
SYNTHETIC_ACCT_0004,2024-10-11,16507.85,24.36999999999898
SYNTHETIC_ACCT_0004,2024-10-12,16600.36,92.51000000000204
SYNTHETIC_ACCT_0004,2024-10-13,16494.42,-105.94000000000233
SYNTHETIC_ACCT_0004,2024-10-14,16921.48,427.0600000000013
SYNTHETIC_ACCT_0004,2024-10-15,17402.73,481.25
SYNTHETIC_ACCT_0004,2024-10-16,18022.58,619.8500000000022
SYNTHETIC_ACCT_0004,2024-10-17,18421.81,399.22999999999956
SYNTHETIC_ACCT_0004,2024-10-18,18041.1,-380.71000000000276
SYNTHETIC_ACCT_0004,2024-10-19,18007.21,-33.88999999999942
SYNTHETIC_ACCT_0004,2024-10-20,18265.91,258.7000000000007
SYNTHETIC_ACCT_0004,2024-10-21,18598.45,332.5400000000009
SYNTHETIC_ACCT_0004,2024-10-22,19373.32,774.869999999999
SYNTHETIC_ACCT_0004,2024-10-23,20067.88,694.5600000000013
SYNTHETIC_ACCT_0004,2024-10-24,20194.6,126.71999999999753
SYNTHETIC_ACCT_0004,2024-10-25,21128.94,934.3400000000001
SYNTHETIC_ACCT_0004,2024-10-26,20674.5,-454.4399999999987
SYNTHETIC_ACCT_0004,2024-10-27,21179.2,504.7000000000007
SYNTHETIC_ACCT_0004,2024-10-28,21845.38,666.1800000000003
SYNTHETIC_ACCT_0004,2024-10-29,22476.55,631.1699999999983
SYNTHETIC_ACCT_0004,2024-10-30,23260.15,783.6000000000022
SYNTHETIC_ACCT_0004,2024-10-31,23528.49,268.34000000000015
SYNTHETIC_ACCT_0004,2024-11-01,24498.97,970.4799999999996
SYNTHETIC_ACCT_0004,2024-11-02,24861.45,362.47999999999956
SYNTHETIC_ACCT_0004,2024-11-03,25557.04,695.5900000000001
SYNTHETIC_ACCT_0004,2024-11-04,26228.0,670.9599999999991
SYNTHETIC_ACCT_0004,2024-11-05,26803.12,575.119999999999
SYNTHETIC_ACCT_0004,2024-11-06,26343.37,-459.75
SYNTHETIC_ACCT_0004,2024-11-07,26299.79,-43.57999999999811
SYNTHETIC_ACCT_0004,2024-11-08,26832.88,533.0900000000001
SYNTHETIC_ACCT_0004,2024-11-09,27063.11,230.22999999999956
SYNTHETIC_ACCT_0004,2024-11-10,26698.56,-364.5499999999993
SYNTHETIC_ACCT_0004,2024-11-11,27314.06,615.5
SYNTHETIC_ACCT_0004,2024-11-12,26848.93,-465.130000000001
SYNTHETIC_ACCT_0004,2024-11-13,27794.56,945.630000000001
SYNTHETIC_ACCT_0004,2024-11-14,28201.98,407.41999999999825
SYNTHETIC_ACCT_0004,2024-11-15,28718.04,516.0600000000013
SYNTHETIC_ACCT_0004,2024-11-16,29491.18,773.1399999999994
SYNTHETIC_ACCT_0004,2024-11-17,30279.47,788.2900000000009
SYNTHETIC_ACCT_0004,2024-11-18,30217.71,-61.76000000000204
SYNTHETIC_ACCT_0004,2024-11-19,31173.6,955.8899999999994
SYNTHETIC_ACCT_0004,2024-11-20,31771.0,597.4000000000015
SYNTHETIC_ACCT_0004,2024-11-21,31522.67,-248.33000000000175
SYNTHETIC_ACCT_0004,2024-11-22,32395.05,872.380000000001
SYNTHETIC_ACCT_0004,2024-11-23,32036.14,-358.90999999999985
SYNTHETIC_ACCT_0004,2024-11-24,31537.38,-498.7599999999984
SYNTHETIC_ACCT_0004,2024-11-25,31558.32,20.93999999999869
SYNTHETIC_ACCT_0004,2024-11-26,31160.84,-397.47999999999956
SYNTHETIC_ACCT_0004,2024-11-27,31358.22,197.38000000000102
SYNTHETIC_ACCT_0004,2024-11-28,31962.46,604.239999999998
SYNTHETIC_ACCT_0004,2024-11-29,32816.63,854.1699999999983
SYNTHETIC_ACCT_0004,2024-11-30,33672.19,855.560000000005
SYNTHETIC_ACCT_0004,2024-12-01,34128.36,456.16999999999825
SYNTHETIC_ACCT_0004,2024-12-02,34602.63,474.2699999999968
SYNTHETIC_ACCT_0004,2024-12-03,35390.7,788.0699999999997
SYNTHETIC_ACCT_0004,2024-12-04,35756.78,366.08000000000175
SYNTHETIC_ACCT_0004,2024-12-05,36065.22,308.4400000000023
SYNTHETIC_ACCT_0004,2024-12-06,36836.98,771.760000000002
SYNTHETIC_ACCT_0004,2024-12-07,37407.16,570.1800000000003
SYNTHETIC_ACCT_0004,2024-12-08,37481.23,74.06999999999971
SYNTHETIC_ACCT_0004,2024-12-09,37824.29,343.0599999999977
SYNTHETIC_ACCT_0004,2024-12-10,37690.42,-133.87000000000262
SYNTHETIC_ACCT_0004,2024-12-11,37973.17,282.75
SYNTHETIC_ACCT_0004,2024-12-12,38229.62,256.45000000000437
SYNTHETIC_ACCT_0004,2024-12-13,37972.17,-257.45000000000437
SYNTHETIC_ACCT_0004,2024-12-14,38912.19,940.0200000000041
SYNTHETIC_ACCT_0004,2024-12-15,39095.76,183.5699999999997
SYNTHETIC_ACCT_0004,2024-12-16,39645.4,549.6399999999994
SYNTHETIC_ACCT_0004,2024-12-17,39466.06,-179.34000000000378
SYNTHETIC_ACCT_0004,2024-12-18,39865.07,399.01000000000204
SYNTHETIC_ACCT_0004,2024-12-19,40469.0,603.9300000000003
SYNTHETIC_ACCT_0004,2024-12-20,40757.72,288.72000000000116
SYNTHETIC_ACCT_0004,2024-12-21,40419.16,-338.5599999999977
SYNTHETIC_ACCT_0004,2024-12-22,40906.39,487.2299999999959
SYNTHETIC_ACCT_0004,2024-12-23,40782.15,-124.23999999999796
SYNTHETIC_ACCT_0004,2024-12-24,41415.36,633.2099999999991
SYNTHETIC_ACCT_0004,2024-12-25,41991.17,575.8099999999977
SYNTHETIC_ACCT_0004,2024-12-26,41849.97,-141.1999999999971
SYNTHETIC_ACCT_0004,2024-12-27,41478.98,-370.98999999999796
SYNTHETIC_ACCT_0004,2024-12-28,41096.66,-382.3199999999997
SYNTHETIC_ACCT_0004,2024-12-29,41487.89,391.2299999999959
SYNTHETIC_ACCT_0004,2024-12-30,42143.61,655.7200000000012
SYNTHETIC_ACCT_0004,2024-12-31,41781.48,-362.1299999999974
SYNTHETIC_ACCT_0005,2024-10-03,8895.38,8895.38
SYNTHETIC_ACCT_0005,2024-10-04,8414.83,-480.5499999999993
SYNTHETIC_ACCT_0005,2024-10-05,7971.28,-443.5500000000002
SYNTHETIC_ACCT_0005,2024-10-06,8567.98,596.6999999999998
SYNTHETIC_ACCT_0005,2024-10-07,9460.05,892.0699999999997
SYNTHETIC_ACCT_0005,2024-10-08,9617.26,157.21000000000095
SYNTHETIC_ACCT_0005,2024-10-09,10384.6,767.3400000000001
SYNTHETIC_ACCT_0005,2024-10-10,10633.16,248.5599999999995
SYNTHETIC_ACCT_0005,2024-10-11,11416.49,783.3299999999999
SYNTHETIC_ACCT_0005,2024-10-12,12191.52,775.0300000000007
SYNTHETIC_ACCT_0005,2024-10-13,12620.41,428.8899999999994
SYNTHETIC_ACCT_0005,2024-10-14,13131.74,511.3299999999999
SYNTHETIC_ACCT_0005,2024-10-15,13206.28,74.54000000000087
SYNTHETIC_ACCT_0005,2024-10-16,14177.04,970.7600000000002
SYNTHETIC_ACCT_0005,2024-10-17,14012.72,-164.32000000000153
SYNTHETIC_ACCT_0005,2024-10-18,14689.35,676.630000000001
