account_id,balance_date,closing_balance,day_over_day_change
SYNTHETIC_ACCT_0002,2024-12-02,56976.17,-302.31000000000495
SYNTHETIC_ACCT_0002,2024-12-03,56622.06,-354.1100000000006
SYNTHETIC_ACCT_0002,2024-12-04,,
SYNTHETIC_ACCT_0002,2024-12-05,,
SYNTHETIC_ACCT_0002,2024-12-06,57398.13,
SYNTHETIC_ACCT_0002,2024-12-07,56996.18,-401.9499999999971
SYNTHETIC_ACCT_0002,2024-12-08,56919.57,-76.61000000000058
SYNTHETIC_ACCT_0002,2024-12-09,56573.97,-345.59999999999854
SYNTHETIC_ACCT_0002,2024-12-11,57009.41,435.4400000000023
SYNTHETIC_ACCT_0002,2024-12-12,,
SYNTHETIC_ACCT_0002,2024-12-13,57468.81,
SYNTHETIC_ACCT_0002,2024-12-14,57819.63,350.8199999999997
SYNTHETIC_ACCT_0002,2024-12-16,59068.67,1249.0400000000009
SYNTHETIC_ACCT_0002,2024-12-17,,
SYNTHETIC_ACCT_0002,2024-12-18,59005.71,
SYNTHETIC_ACCT_0002,2024-12-19,,
SYNTHETIC_ACCT_0002,2024-12-20,59722.37,
SYNTHETIC_ACCT_0002,2024-12-21,60437.13,714.7599999999948
SYNTHETIC_ACCT_0002,2024-12-22,60734.01,296.88000000000466
SYNTHETIC_ACCT_0002,2024-12-23,60542.5,-191.51000000000204
SYNTHETIC_ACCT_0002,2024-12-24,61420.25,877.75
SYNTHETIC_ACCT_0002,2024-12-25,62405.68,985.4300000000003
SYNTHETIC_ACCT_0002,2024-12-26,62511.98,106.30000000000291
SYNTHETIC_ACCT_0002,2024-12-27,,
SYNTHETIC_ACCT_0002,2024-12-28,64094.72,
SYNTHETIC_ACCT_0002,2024-12-29,63947.58,-147.13999999999942
SYNTHETIC_ACCT_0002,2024-12-30,64515.24,567.6599999999962
SYNTHETIC_ACCT_0002,2024-12-31,,
SYNTHETIC_ACCT_0003,2024-10-03,42206.81,42206.81
SYNTHETIC_ACCT_0003,2024-10-05,,
SYNTHETIC_ACCT_0003,2024-10-06,42858.48,
SYNTHETIC_ACCT_0003,2024-10-07,43753.95,895.4699999999939
SYNTHETIC_ACCT_0003,2024-10-08,44082.03,328.08000000000175
SYNTHETIC_ACCT_0003,2024-10-10,44787.38,705.3499999999985
SYNTHETIC_ACCT_0003,2024-10-11,44837.84,50.45999999999913
SYNTHETIC_ACCT_0003,2024-10-12,44507.59,-330.25
SYNTHETIC_ACCT_0003,2024-10-13,45102.87,595.2800000000061
SYNTHETIC_ACCT_0003,2024-10-15,45168.12,65.25
SYNTHETIC_ACCT_0003,2024-10-16,45694.23,526.1100000000006
SYNTHETIC_ACCT_0003,2024-10-17,45273.39,-420.8400000000038
SYNTHETIC_ACCT_0003,2024-10-18,45454.44,181.0500000000029
SYNTHETIC_ACCT_0003,2024-10-19,45585.96,131.5199999999968
SYNTHETIC_ACCT_0003,2024-10-20,45337.22,-248.73999999999796
SYNTHETIC_ACCT_0003,2024-10-21,,
SYNTHETIC_ACCT_0003,2024-10-22,46294.89,
SYNTHETIC_ACCT_0003,2024-10-23,47008.23,713.3400000000038
SYNTHETIC_ACCT_0003,2024-10-25,46397.27,-610.9600000000064
SYNTHETIC_ACCT_0003,2024-10-26,47009.41,612.1400000000067
SYNTHETIC_ACCT_0003,2024-10-27,,
SYNTHETIC_ACCT_0003,2024-10-28,47725.52,
SYNTHETIC_ACCT_0003,2024-10-29,48701.63,976.1100000000006
SYNTHETIC_ACCT_0003,2024-10-30,49458.05,756.4200000000055
SYNTHETIC_ACCT_0003,2024-10-31,49314.97,-143.08000000000175
SYNTHETIC_ACCT_0003,2024-11-01,,
SYNTHETIC_ACCT_0003,2024-11-02,,
SYNTHETIC_ACCT_0003,2024-11-03,50529.19,
SYNTHETIC_ACCT_0003,2024-11-04,50379.68,-149.51000000000204
SYNTHETIC_ACCT_0003,2024-11-05,,
SYNTHETIC_ACCT_0003,2024-11-06,50170.41,
SYNTHETIC_ACCT_0003,2024-11-07,49816.46,-353.95000000000437
SYNTHETIC_ACCT_0003,2024-11-08,50232.19,415.7300000000032
SYNTHETIC_ACCT_0003,2024-11-10,50324.48,92.29000000000087
SYNTHETIC_ACCT_0003,2024-11-11,50980.23,655.75
SYNTHETIC_ACCT_0003,2024-11-14,50495.34,-484.8900000000067
SYNTHETIC_ACCT_0003,2024-11-16,50956.62,461.2800000000061
SYNTHETIC_ACCT_0003,2024-11-17,50586.2,-370.42000000000553
SYNTHETIC_ACCT_0003,2024-11-18,50935.3,349.1000000000058
SYNTHETIC_ACCT_0003,2024-11-19,50815.3,-120.0
SYNTHETIC_ACCT_0003,2024-11-20,50995.47,180.16999999999825
SYNTHETIC_ACCT_0003,2024-11-21,50881.47,-114.0
SYNTHETIC_ACCT_0003,2024-11-22,,
SYNTHETIC_ACCT_0003,2024-11-24,51138.01,
SYNTHETIC_ACCT_0003,2024-11-25,51448.96,310.9499999999971
SYNTHETIC_ACCT_0003,2024-11-26,,
SYNTHETIC_ACCT_0003,2024-11-27,51923.49,
SYNTHETIC_ACCT_0003,2024-11-28,52768.26,844.7700000000041
SYNTHETIC_ACCT_0003,2024-11-29,53265.17,496.9099999999962
SYNTHETIC_ACCT_0003,2024-11-30,53627.13,361.9599999999991
SYNTHETIC_ACCT_0003,2024-12-01,53844.34,217.20999999999913
SYNTHETIC_ACCT_0003,2024-12-03,53836.34,-8.0
SYNTHETIC_ACCT_0003,2024-12-04,54359.09,522.75
SYNTHETIC_ACCT_0003,2024-12-05,53995.09,-364.0
SYNTHETIC_ACCT_0003,2024-12-06,54756.86,761.7700000000041
SYNTHETIC_ACCT_0003,2024-12-08,,
SYNTHETIC_ACCT_0003,2024-12-09,54699.86,
SYNTHETIC_ACCT_0003,2024-12-10,54409.77,-290.0900000000038
SYNTHETIC_ACCT_0003,2024-12-11,54267.5,-142.2699999999968
SYNTHETIC_ACCT_0003,2024-12-12,54229.1,-38.400000000001455
SYNTHETIC_ACCT_0003,2024-12-15,56361.6,2132.5
SYNTHETIC_ACCT_0003,2024-12-16,56085.03,-276.5699999999997
SYNTHETIC_ACCT_0003,2024-12-17,,
SYNTHETIC_ACCT_0003,2024-12-18,,
SYNTHETIC_ACCT_0003,2024-12-19,56705.91,
SYNTHETIC_ACCT_0003,2024-12-20,56890.19,184.27999999999884
SYNTHETIC_ACCT_0003,2024-12-21,56561.46,-328.7300000000032
SYNTHETIC_ACCT_0003,2024-12-22,57268.14,706.6800000000003
SYNTHETIC_ACCT_0003,2024-12-23,57254.49,-13.650000000001455
SYNTHETIC_ACCT_0003,2024-12-24,57236.87,-17.619999999995343
SYNTHETIC_ACCT_0003,2024-12-25,,
SYNTHETIC_ACCT_0003,2024-12-26,58262.83,
SYNTHETIC_ACCT_0003,2024-12-27,,
SYNTHETIC_ACCT_0003,2024-12-28,59107.4,
SYNTHETIC_ACCT_0003,2024-12-29,,
SYNTHETIC_ACCT_0003,2024-12-30,59520.06,
SYNTHETIC_ACCT_0003,2024-12-31,59644.39,124.33000000000175
SYNTHETIC_ACCT_0004,2024-10-03,10767.75,10767.75
SYNTHETIC_ACCT_0004,2024-10-07,12603.32,1835.5699999999997
SYNTHETIC_ACCT_0004,2024-10-08,12864.63,261.3099999999995
SYNTHETIC_ACCT_0004,2024-10-09,12779.27,-85.35999999999876
SYNTHETIC_ACCT_0004,2024-10-10,13025.54,246.27000000000044
SYNTHETIC_ACCT_0004,2024-10-11,13492.83,467.28999999999905
SYNTHETIC_ACCT_0004,2024-10-12,13918.06,425.22999999999956
SYNTHETIC_ACCT_0004,2024-10-13,,
SYNTHETIC_ACCT_0004,2024-10-14,14756.28,
SYNTHETIC_ACCT_0004,2024-10-15,,
SYNTHETIC_ACCT_0004,2024-10-16,14990.43,
SYNTHETIC_ACCT_0004,2024-10-17,15597.05,606.619999999999
SYNTHETIC_ACCT_0004,2024-10-18,,
SYNTHETIC_ACCT_0004,2024-10-19,14924.75,
SYNTHETIC_ACCT_0004,2024-10-20,,
SYNTHETIC_ACCT_0004,2024-10-21,,
SYNTHETIC_ACCT_0004,2024-10-22,15537.79,
SYNTHETIC_ACCT_0004,2024-10-23,15665.13,127.33999999999833
SYNTHETIC_ACCT_0004,2024-10-24,16070.58,405.4500000000007
SYNTHETIC_ACCT_0004,2024-10-25,16928.95,858.3700000000008
SYNTHETIC_ACCT_0004,2024-10-26,16558.66,-370.2900000000009
SYNTHETIC_ACCT_0004,2024-10-27,16946.03,387.369999999999
SYNTHETIC_ACCT_0004,2024-10-28,17550.3,604.2700000000004
SYNTHETIC_ACCT_0004,2024-10-29,17383.91,-166.38999999999942
SYNTHETIC_ACCT_0004,2024-10-30,,
SYNTHETIC_ACCT_0004,2024-10-31,18831.5,
SYNTHETIC_ACCT_0004,2024-11-01,19050.4,218.90000000000146
SYNTHETIC_ACCT_0004,2024-11-03,20218.23,1167.829999999998
SYNTHETIC_ACCT_0004,2024-11-05,21771.62,1553.3899999999994
SYNTHETIC_ACCT_0004,2024-11-06,,
SYNTHETIC_ACCT_0004,2024-11-07,22513.67,
SYNTHETIC_ACCT_0004,2024-11-08,22015.72,-497.9499999999971
SYNTHETIC_ACCT_0004,2024-11-09,22312.1,296.3799999999974
SYNTHETIC_ACCT_0004,2024-11-10,22625.75,313.65000000000146
SYNTHETIC_ACCT_0004,2024-11-11,23056.43,430.6800000000003
SYNTHETIC_ACCT_0004,2024-11-12,23974.41,917.9799999999996
SYNTHETIC_ACCT_0004,2024-11-13,,
SYNTHETIC_ACCT_0004,2024-11-14,,
SYNTHETIC_ACCT_0004,2024-11-15,23519.35,
SYNTHETIC_ACCT_0004,2024-11-16,23737.09,217.7400000000016
SYNTHETIC_ACCT_0004,2024-11-17,24366.85,629.7599999999984
SYNTHETIC_ACCT_0004,2024-11-18,,
SYNTHETIC_ACCT_0004,2024-11-19,24640.04,
SYNTHETIC_ACCT_0004,2024-11-20,24845.29,205.25
SYNTHETIC_ACCT_0004,2024-11-21,25023.26,177.96999999999753
SYNTHETIC_ACCT_0004,2024-11-22,,
SYNTHETIC_ACCT_0004,2024-11-23,25652.71,
SYNTHETIC_ACCT_0004,2024-11-24,,
SYNTHETIC_ACCT_0004,2024-11-25,26212.35,
SYNTHETIC_ACCT_0004,2024-11-26,26337.15,124.80000000000291
SYNTHETIC_ACCT_0004,2024-11-27,26357.2,20.049999999999272
SYNTHETIC_ACCT_0004,2024-11-29,26607.8,250.59999999999854
SYNTHETIC_ACCT_0004,2024-11-30,27288.04,680.2400000000016
SYNTHETIC_ACCT_0004,2024-12-01,28050.9,762.8600000000006
SYNTHETIC_ACCT_0004,2024-12-02,28898.32,847.4199999999983
SYNTHETIC_ACCT_0004,2024-12-03,29124.68,226.36000000000058
SYNTHETIC_ACCT_0004,2024-12-04,28847.19,-277.4900000000016
SYNTHETIC_ACCT_0004,2024-12-05,29733.39,886.2000000000007
SYNTHETIC_ACCT_0004,2024-12-06,30492.39,759.0
SYNTHETIC_ACCT_0004,2024-12-07,30234.27,-258.119999999999
SYNTHETIC_ACCT_0004,2024-12-08,,
SYNTHETIC_ACCT_0004,2024-12-09,30484.68,
SYNTHETIC_ACCT_0004,2024-12-10,,
SYNTHETIC_ACCT_0004,2024-12-12,,
SYNTHETIC_ACCT_0004,2024-12-13,32111.37,
SYNTHETIC_ACCT_0004,2024-12-14,32955.34,843.9699999999975
SYNTHETIC_ACCT_0004,2024-12-15,33455.67,500.33000000000175
SYNTHETIC_ACCT_0004,2024-12-16,33463.7,8.029999999998836
SYNTHETIC_ACCT_0004,2024-12-17,33172.83,-290.86999999999534
SYNTHETIC_ACCT_0004,2024-12-18,33599.11,426.27999999999884
SYNTHETIC_ACCT_0004,2024-12-19,33181.66,-417.4499999999971
SYNTHETIC_ACCT_0004,2024-12-20,,
SYNTHETIC_ACCT_0004,2024-12-21,34161.21,
SYNTHETIC_ACCT_0004,2024-12-22,35124.97,963.760000000002
SYNTHETIC_ACCT_0004,2024-12-23,35532.59,407.61999999999534
SYNTHETIC_ACCT_0004,2024-12-24,35628.93,96.34000000000378
SYNTHETIC_ACCT_0004,2024-12-25,35688.18,59.25
SYNTHETIC_ACCT_0004,2024-12-27,37111.92,1423.739999999998
SYNTHETIC_ACCT_0004,2024-12-28,37820.43,708.510000000002
SYNTHETIC_ACCT_0004,2024-12-29,,
SYNTHETIC_ACCT_0004,2024-12-30,37484.63,
SYNTHETIC_ACCT_0004,2024-12-31,37083.8,-400.82999999999447
SYNTHETIC_ACCT_0005,2024-10-03,,
SYNTHETIC_ACCT_0005,2024-10-04,,
SYNTHETIC_ACCT_0005,2024-10-05,2102.95,
SYNTHETIC_ACCT_0005,2024-10-06,2854.83,751.8800000000001
SYNTHETIC_ACCT_0005,2024-10-07,,
SYNTHETIC_ACCT_0005,2024-10-08,3625.65,
SYNTHETIC_ACCT_0005,2024-10-09,,
SYNTHETIC_ACCT_0005,2024-10-10,3991.65,
SYNTHETIC_ACCT_0005,2024-10-11,4389.99,398.3399999999997
SYNTHETIC_ACCT_0005,2024-10-12,5192.51,802.5200000000004
SYNTHETIC_ACCT_0005,2024-10-13,,
SYNTHETIC_ACCT_0005,2024-10-16,5900.82,
SYNTHETIC_ACCT_0005,2024-10-19,6118.02,217.20000000000073
SYNTHETIC_ACCT_0005,2024-10-20,6025.21,-92.8100000000004
SYNTHETIC_ACCT_0005,2024-10-21,,
SYNTHETIC_ACCT_0005,2024-10-22,6317.41,
SYNTHETIC_ACCT_0005,2024-10-23,5971.04,-346.3699999999999
SYNTHETIC_ACCT_0005,2024-10-24,6663.7,692.6599999999999
SYNTHETIC_ACCT_0005,2024-10-25,7432.8,769.1000000000004
SYNTHETIC_ACCT_0005,2024-10-26,,
SYNTHETIC_ACCT_0005,2024-10-27,8443.93,
SYNTHETIC_ACCT_0005,2024-10-28,8152.45,-291.4800000000005
SYNTHETIC_ACCT_0005,2024-10-29,8797.83,645.3800000000001
SYNTHETIC_ACCT_0005,2024-10-30,,
SYNTHETIC_ACCT_0005,2024-10-31,9946.59,
SYNTHETIC_ACCT_0005,2024-11-01,,
SYNTHETIC_ACCT_0005,2024-11-02,,
SYNTHETIC_ACCT_0005,2024-11-03,10295.03,
SYNTHETIC_ACCT_0005,2024-11-04,,
SYNTHETIC_ACCT_0005,2024-11-05,10605.24,
SYNTHETIC_ACCT_0005,2024-11-06,10986.64,381.39999999999964
SYNTHETIC_ACCT_0005,2024-11-07,10622.81,-363.8299999999999
SYNTHETIC_ACCT_0005,2024-11-08,10644.56,21.75
SYNTHETIC_ACCT_0005,2024-11-09,,
SYNTHETIC_ACCT_0005,2024-11-10,11152.16,
SYNTHETIC_ACCT_0005,2024-11-11,,
SYNTHETIC_ACCT_0005,2024-11-12,11796.17,
SYNTHETIC_ACCT_0005,2024-11-13,11845.86,49.69000000000051
SYNTHETIC_ACCT_0005,2024-11-14,11617.13,-228.73000000000138
SYNTHETIC_ACCT_0005,2024-11-15,11888.51,271.380000000001
SYNTHETIC_ACCT_0005,2024-11-16,,
SYNTHETIC_ACCT_0005,2024-11-17,,
SYNTHETIC_ACCT_0005,2024-11-18,12371.6,
SYNTHETIC_ACCT_0005,2024-11-19,12902.17,530.5699999999997
SYNTHETIC_ACCT_0005,2024-11-20,,
SYNTHETIC_ACCT_0005,2024-11-21,13680.18,
SYNTHETIC_ACCT_0005,2024-11-22,13449.13,-231.0500000000011
SYNTHETIC_ACCT_0005,2024-11-23,13543.68,94.55000000000109
SYNTHETIC_ACCT_0005,2024-11-24,13258.73,-284.9500000000007
SYNTHETIC_ACCT_0005,2024-11-25,,
SYNTHETIC_ACCT_0005,2024-11-26,14833.69,
SYNTHETIC_ACCT_0005,2024-11-27,14517.83,-315.8600000000006
SYNTHETIC_ACCT_0005,2024-11-28,15165.06,647.2299999999996
SYNTHETIC_ACCT_0005,2024-11-29,16079.9,914.8400000000001
SYNTHETIC_ACCT_0005,2024-11-30,,
SYNTHETIC_ACCT_0005,2024-12-01,16723.24,
SYNTHETIC_ACCT_0005,2024-12-04,18402.85,1679.609999999997
SYNTHETIC_ACCT_0005,2024-12-05,19043.11,640.260000000002
SYNTHETIC_ACCT_0005,2024-12-06,19732.21,689.0999999999985
SYNTHETIC_ACCT_0005,2024-12-07,19989.4,257.1900000000023
SYNTHETIC_ACCT_0005,2024-12-08,,
SYNTHETIC_ACCT_0005,2024-12-09,21129.52,
SYNTHETIC_ACCT_0005,2024-12-11,22120.4,990.880000000001
SYNTHETIC_ACCT_0005,2024-12-12,,
SYNTHETIC_ACCT_0005,2024-12-13,23184.1,
SYNTHETIC_ACCT_0005,2024-12-14,,
SYNTHETIC_ACCT_0005,2024-12-15,23769.52,
SYNTHETIC_ACCT_0005,2024-12-16,,
SYNTHETIC_ACCT_0005,2024-12-17,23986.91,
SYNTHETIC_ACCT_0005,2024-12-18,23527.26,-459.65000000000146
SYNTHETIC_ACCT_0005,2024-12-19,23669.48,142.22000000000116
SYNTHETIC_ACCT_0005,2024-12-20,24161.34,491.8600000000006
SYNTHETIC_ACCT_0005,2024-12-21,23788.75,-372.59000000000015
SYNTHETIC_ACCT_0005,2024-12-23,24281.79,493.0400000000009
SYNTHETIC_ACCT_0005,2024-12-24,24181.72,-100.06999999999971
SYNTHETIC_ACCT_0005,2024-12-25,24248.33,66.61000000000058
SYNTHETIC_ACCT_0005,2024-12-26,23898.42,-349.9100000000035
SYNTHETIC_ACCT_0005,2024-12-27,,
SYNTHETIC_ACCT_0005,2024-12-28,24660.61,
SYNTHETIC_ACCT_0005,2024-12-29,25421.18,760.5699999999997
SYNTHETIC_ACCT_0005,2024-12-30,25367.16,-54.02000000000044
SYNTHETIC_ACCT_0006,2024-10-03,29503.28,29503.28
SYNTHETIC_ACCT_0006,2024-10-04,29317.89,-185.38999999999942
SYNTHETIC_ACCT_0006,2024-10-05,29574.85,256.9599999999991
SYNTHETIC_ACCT_0006,2024-10-06,29374.97,-199.87999999999738
SYNTHETIC_ACCT_0006,2024-10-07,29882.31,507.34000000000015
SYNTHETIC_ACCT_0006,2024-10-08,30437.31,555.0
SYNTHETIC_ACCT_0006,2024-10-09,30928.52,491.2099999999991
SYNTHETIC_ACCT_0006,2024-10-10,31834.26,905.739999999998
SYNTHETIC_ACCT_0006,2024-10-11,,
SYNTHETIC_ACCT_0006,2024-10-12,,
SYNTHETIC_ACCT_0006,2024-10-13,33548.8,
SYNTHETIC_ACCT_0006,2024-10-14,33999.69,450.8899999999994
SYNTHETIC_ACCT_0006,2024-10-15,34468.75,469.0599999999977
SYNTHETIC_ACCT_0006,2024-10-16,,
SYNTHETIC_ACCT_0006,2024-10-17,34522.72,
SYNTHETIC_ACCT_0006,2024-10-18,35381.2,858.4799999999959
SYNTHETIC_ACCT_0006,2024-10-19,35268.8,-112.39999999999418
SYNTHETIC_ACCT_0006,2024-10-21,35318.23,49.43000000000029
SYNTHETIC_ACCT_0006,2024-10-22,36118.99,800.7599999999948
SYNTHETIC_ACCT_0006,2024-10-23,36626.5,507.51000000000204
SYNTHETIC_ACCT_0006,2024-10-24,36480.56,-145.94000000000233
