txn_id,account_id,account_status,is_flagged,transaction_classification
SYNTHETIC_TXN_000058,SYNTHETIC_ACCT_0423,SUSPENDED,False,inactive
SYNTHETIC_TXN_000059,SYNTHETIC_ACCT_0418,ACTIVE,False,active-normal
SYNTHETIC_TXN_000060,SYNTHETIC_ACCT_0371,ACTIVE,False,active-normal
SYNTHETIC_TXN_000061,SYNTHETIC_ACCT_0008,ACTIVE,False,active-normal
SYNTHETIC_TXN_000062,SYNTHETIC_ACCT_0063,ACTIVE,False,active-normal
SYNTHETIC_TXN_000063,SYNTHETIC_ACCT_0240,ACTIVE,False,active-normal
SYNTHETIC_TXN_000064,SYNTHETIC_ACCT_0087,ACTIVE,False,active-normal
SYNTHETIC_TXN_000065,SYNTHETIC_ACCT_0028,ACTIVE,False,active-normal
SYNTHETIC_TXN_000066,SYNTHETIC_ACCT_0477,ACTIVE,False,active-normal
SYNTHETIC_TXN_000067,SYNTHETIC_ACCT_0487,ACTIVE,False,active-normal
SYNTHETIC_TXN_000068,SYNTHETIC_ACCT_0012,CLOSED,False,inactive
SYNTHETIC_TXN_000069,SYNTHETIC_ACCT_0288,ACTIVE,False,active-normal
SYNTHETIC_TXN_000070,SYNTHETIC_ACCT_0284,ACTIVE,False,active-normal
SYNTHETIC_TXN_000071,SYNTHETIC_ACCT_0080,CLOSED,False,inactive
SYNTHETIC_TXN_000072,SYNTHETIC_ACCT_0082,ACTIVE,False,active-normal
SYNTHETIC_TXN_000073,SYNTHETIC_ACCT_0117,ACTIVE,False,active-normal
SYNTHETIC_TXN_000074,SYNTHETIC_ACCT_0262,CLOSED,True,inactive
SYNTHETIC_TXN_000075,SYNTHETIC_ACCT_0075,ACTIVE,False,active-normal
SYNTHETIC_TXN_000076,SYNTHETIC_ACCT_0288,ACTIVE,False,active-normal
SYNTHETIC_TXN_000077,SYNTHETIC_ACCT_0367,CLOSED,False,inactive
SYNTHETIC_TXN_000078,SYNTHETIC_ACCT_0410,ACTIVE,False,active-normal
SYNTHETIC_TXN_000079,SYNTHETIC_ACCT_0464,ACTIVE,True,active-high-risk
SYNTHETIC_TXN_000080,SYNTHETIC_ACCT_0102,ACTIVE,False,active-normal
SYNTHETIC_TXN_000081,SYNTHETIC_ACCT_0131,ACTIVE,False,active-normal
SYNTHETIC_TXN_000082,SYNTHETIC_ACCT_0357,SUSPENDED,False,inactive
SYNTHETIC_TXN_000083,SYNTHETIC_ACCT_0383,ACTIVE,False,active-normal
SYNTHETIC_TXN_000084,SYNTHETIC_ACCT_0425,ACTIVE,False,active-normal
SYNTHETIC_TXN_000085,SYNTHETIC_ACCT_0399,ACTIVE,False,active-normal
SYNTHETIC_TXN_000086,SYNTHETIC_ACCT_0327,CLOSED,False,inactive
SYNTHETIC_TXN_000087,SYNTHETIC_ACCT_0071,ACTIVE,False,active-normal
SYNTHETIC_TXN_000088,SYNTHETIC_ACCT_0480,CLOSED,False,inactive
SYNTHETIC_TXN_000089,SYNTHETIC_ACCT_0218,ACTIVE,False,active-normal
SYNTHETIC_TXN_000090,SYNTHETIC_ACCT_0185,ACTIVE,False,active-normal
SYNTHETIC_TXN_000091,SYNTHETIC_ACCT_0167,ACTIVE,False,active-normal
SYNTHETIC_TXN_000092,SYNTHETIC_ACCT_0249,ACTIVE,False,active-normal
SYNTHETIC_TXN_000093,SYNTHETIC_ACCT_0402,ACTIVE,False,active-normal
SYNTHETIC_TXN_000094,SYNTHETIC_ACCT_0013,ACTIVE,False,active-normal
SYNTHETIC_TXN_000095,SYNTHETIC_ACCT_0381,ACTIVE,False,active-normal
SYNTHETIC_TXN_000096,SYNTHETIC_ACCT_0429,ACTIVE,False,active-normal
SYNTHETIC_TXN_000097,SYNTHETIC_ACCT_0256,ACTIVE,False,active-normal
SYNTHETIC_TXN_000098,SYNTHETIC_ACCT_0497,ACTIVE,True,active-high-risk
SYNTHETIC_TXN_000099,SYNTHETIC_ACCT_0438,ACTIVE,False,active-normal
SYNTHETIC_TXN_000100,SYNTHETIC_ACCT_0005,ACTIVE,False,active-normal
SYNTHETIC_TXN_000101,SYNTHETIC_ACCT_0179,ACTIVE,False,active-normal
SYNTHETIC_TXN_000102,SYNTHETIC_ACCT_0318,ACTIVE,False,active-normal
SYNTHETIC_TXN_000103,SYNTHETIC_ACCT_0332,ACTIVE,False,active-normal
SYNTHETIC_TXN_000104,SYNTHETIC_ACCT_0044,ACTIVE,False,active-normal
SYNTHETIC_TXN_000105,SYNTHETIC_ACCT_0093,ACTIVE,False,active-normal
SYNTHETIC_TXN_000106,SYNTHETIC_ACCT_0251,ACTIVE,False,active-normal
SYNTHETIC_TXN_000107,SYNTHETIC_ACCT_0069,ACTIVE,False,active-normal
SYNTHETIC_TXN_000108,SYNTHETIC_ACCT_0088,CLOSED,False,inactive
SYNTHETIC_TXN_000109,SYNTHETIC_ACCT_0022,ACTIVE,False,active-normal
SYNTHETIC_TXN_000110,SYNTHETIC_ACCT_0447,ACTIVE,False,active-normal
SYNTHETIC_TXN_000111,SYNTHETIC_ACCT_0006,SUSPENDED,True,inactive
SYNTHETIC_TXN_000112,SYNTHETIC_ACCT_0052,ACTIVE,False,active-normal
SYNTHETIC_TXN_000113,SYNTHETIC_ACCT_0011,SUSPENDED,False,inactive
SYNTHETIC_TXN_000114,SYNTHETIC_ACCT_0284,ACTIVE,False,active-normal
SYNTHETIC_TXN_000115,SYNTHETIC_ACCT_0176,ACTIVE,False,active-normal
SYNTHETIC_TXN_000116,SYNTHETIC_ACCT_0308,ACTIVE,False,active-normal
SYNTHETIC_TXN_000117,SYNTHETIC_ACCT_0160,ACTIVE,False,active-normal
SYNTHETIC_TXN_000118,SYNTHETIC_ACCT_0182,ACTIVE,False,active-normal
SYNTHETIC_TXN_000119,SYNTHETIC_ACCT_0324,ACTIVE,False,active-normal
SYNTHETIC_TXN_000120,SYNTHETIC_ACCT_0490,ACTIVE,False,active-normal
SYNTHETIC_TXN_000121,SYNTHETIC_ACCT_0408,ACTIVE,False,active-normal
SYNTHETIC_TXN_000122,SYNTHETIC_ACCT_0180,ACTIVE,False,active-normal
SYNTHETIC_TXN_000123,SYNTHETIC_ACCT_0415,ACTIVE,False,active-normal
SYNTHETIC_TXN_000124,SYNTHETIC_ACCT_0155,ACTIVE,False,active-normal
SYNTHETIC_TXN_000125,SYNTHETIC_ACCT_0474,ACTIVE,False,active-normal
SYNTHETIC_TXN_000126,SYNTHETIC_ACCT_0090,ACTIVE,False,active-normal
SYNTHETIC_TXN_000127,SYNTHETIC_ACCT_0205,ACTIVE,False,active-normal
SYNTHETIC_TXN_000128,SYNTHETIC_ACCT_0067,ACTIVE,False,active-normal
SYNTHETIC_TXN_000129,SYNTHETIC_ACCT_0449,CLOSED,False,inactive
SYNTHETIC_TXN_000130,SYNTHETIC_ACCT_0173,SUSPENDED,False,inactive
SYNTHETIC_TXN_000131,SYNTHETIC_ACCT_0482,ACTIVE,False,active-normal
SYNTHETIC_TXN_000132,SYNTHETIC_ACCT_0428,ACTIVE,False,active-normal
SYNTHETIC_TXN_000133,SYNTHETIC_ACCT_0276,ACTIVE,False,active-normal
SYNTHETIC_TXN_000134,SYNTHETIC_ACCT_0365,ACTIVE,False,active-normal
SYNTHETIC_TXN_000135,SYNTHETIC_ACCT_0141,CLOSED,False,inactive
SYNTHETIC_TXN_000136,SYNTHETIC_ACCT_0480,CLOSED,False,inactive
SYNTHETIC_TXN_000137,SYNTHETIC_ACCT_0077,ACTIVE,False,active-normal
SYNTHETIC_TXN_000138,SYNTHETIC_ACCT_0441,ACTIVE,False,active-normal
SYNTHETIC_TXN_000139,SYNTHETIC_ACCT_0338,ACTIVE,False,active-normal
SYNTHETIC_TXN_000140,SYNTHETIC_ACCT_0465,ACTIVE,False,active-normal
SYNTHETIC_TXN_000141,SYNTHETIC_ACCT_0119,ACTIVE,False,active-normal
SYNTHETIC_TXN_000142,SYNTHETIC_ACCT_0245,ACTIVE,False,active-normal
SYNTHETIC_TXN_000143,SYNTHETIC_ACCT_0457,ACTIVE,False,active-normal
SYNTHETIC_TXN_000144,SYNTHETIC_ACCT_0024,ACTIVE,False,active-normal
SYNTHETIC_TXN_000145,SYNTHETIC_ACCT_0069,ACTIVE,False,active-normal
SYNTHETIC_TXN_000146,SYNTHETIC_ACCT_0471,CLOSED,False,inactive
SYNTHETIC_TXN_000147,SYNTHETIC_ACCT_0020,ACTIVE,False,active-normal
SYNTHETIC_TXN_000148,SYNTHETIC_ACCT_0450,ACTIVE,False,active-normal
SYNTHETIC_TXN_000149,SYNTHETIC_ACCT_0325,ACTIVE,False,active-normal
SYNTHETIC_TXN_000150,SYNTHETIC_ACCT_0498,ACTIVE,False,active-normal
SYNTHETIC_TXN_000151,SYNTHETIC_ACCT_0261,ACTIVE,False,active-normal
SYNTHETIC_TXN_000152,SYNTHETIC_ACCT_0281,ACTIVE,False,active-normal
SYNTHETIC_TXN_000153,SYNTHETIC_ACCT_0499,ACTIVE,False,active-normal
SYNTHETIC_TXN_000154,SYNTHETIC_ACCT_0131,ACTIVE,False,active-normal
SYNTHETIC_TXN_000155,SYNTHETIC_ACCT_0466,ACTIVE,False,active-normal
SYNTHETIC_TXN_000156,SYNTHETIC_ACCT_0243,ACTIVE,False,active-normal
SYNTHETIC_TXN_000157,SYNTHETIC_ACCT_0446,ACTIVE,False,active-normal
SYNTHETIC_TXN_000158,SYNTHETIC_ACCT_0115,ACTIVE,False,active-normal
SYNTHETIC_TXN_000159,SYNTHETIC_ACCT_0388,ACTIVE,False,active-normal
SYNTHETIC_TXN_000160,SYNTHETIC_ACCT_0328,SUSPENDED,False,inactive
SYNTHETIC_TXN_000161,SYNTHETIC_ACCT_0063,ACTIVE,False,active-normal
SYNTHETIC_TXN_000162,SYNTHETIC_ACCT_0149,ACTIVE,False,active-normal
SYNTHETIC_TXN_000163,SYNTHETIC_ACCT_0267,ACTIVE,True,active-high-risk
SYNTHETIC_TXN_000164,SYNTHETIC_ACCT_0303,ACTIVE,False,active-normal
SYNTHETIC_TXN_000165,SYNTHETIC_ACCT_0326,SUSPENDED,False,inactive
SYNTHETIC_TXN_000166,SYNTHETIC_ACCT_0022,ACTIVE,False,active-normal
SYNTHETIC_TXN_000167,SYNTHETIC_ACCT_0067,ACTIVE,False,active-normal
SYNTHETIC_TXN_000168,SYNTHETIC_ACCT_0037,ACTIVE,False,active-normal
SYNTHETIC_TXN_000169,SYNTHETIC_ACCT_0237,ACTIVE,False,active-normal
SYNTHETIC_TXN_000170,SYNTHETIC_ACCT_0423,SUSPENDED,False,inactive
SYNTHETIC_TXN_000171,SYNTHETIC_ACCT_0061,SUSPENDED,False,inactive
SYNTHETIC_TXN_000172,SYNTHETIC_ACCT_0233,ACTIVE,False,active-normal
SYNTHETIC_TXN_000173,SYNTHETIC_ACCT_0447,ACTIVE,False,active-normal
SYNTHETIC_TXN_000174,SYNTHETIC_ACCT_0340,ACTIVE,False,active-normal
SYNTHETIC_TXN_000175,SYNTHETIC_ACCT_0411,ACTIVE,False,active-normal
SYNTHETIC_TXN_000176,SYNTHETIC_ACCT_0364,ACTIVE,True,active-high-risk
SYNTHETIC_TXN_000177,SYNTHETIC_ACCT_0488,ACTIVE,False,active-normal
SYNTHETIC_TXN_000178,SYNTHETIC_ACCT_0233,ACTIVE,False,active-normal
SYNTHETIC_TXN_000179,SYNTHETIC_ACCT_0071,ACTIVE,False,active-normal
SYNTHETIC_TXN_000180,SYNTHETIC_ACCT_0384,ACTIVE,False,active-normal
SYNTHETIC_TXN_000181,SYNTHETIC_ACCT_0487,ACTIVE,False,active-normal
SYNTHETIC_TXN_000182,SYNTHETIC_ACCT_0069,ACTIVE,False,active-normal
SYNTHETIC_TXN_000183,SYNTHETIC_ACCT_0281,ACTIVE,False,active-normal
SYNTHETIC_TXN_000184,SYNTHETIC_ACCT_0115,ACTIVE,False,active-normal
SYNTHETIC_TXN_000185,SYNTHETIC_ACCT_0425,ACTIVE,False,active-normal
SYNTHETIC_TXN_000186,SYNTHETIC_ACCT_0401,ACTIVE,False,active-normal
SYNTHETIC_TXN_000187,SYNTHETIC_ACCT_0394,ACTIVE,False,active-normal
SYNTHETIC_TXN_000188,SYNTHETIC_ACCT_0337,ACTIVE,False,active-normal
SYNTHETIC_TXN_000189,SYNTHETIC_ACCT_0153,ACTIVE,False,active-normal
SYNTHETIC_TXN_000190,SYNTHETIC_ACCT_0018,SUSPENDED,False,inactive
SYNTHETIC_TXN_000191,SYNTHETIC_ACCT_0376,ACTIVE,False,active-normal
SYNTHETIC_TXN_000192,SYNTHETIC_ACCT_0451,ACTIVE,False,active-normal
SYNTHETIC_TXN_000193,SYNTHETIC_ACCT_0022,ACTIVE,False,active-normal
SYNTHETIC_TXN_000194,SYNTHETIC_ACCT_0274,ACTIVE,False,active-normal
SYNTHETIC_TXN_000195,SYNTHETIC_ACCT_0431,ACTIVE,False,active-normal
SYNTHETIC_TXN_000196,SYNTHETIC_ACCT_0120,ACTIVE,False,active-normal
SYNTHETIC_TXN_000197,SYNTHETIC_ACCT_0317,ACTIVE,False,active-normal
SYNTHETIC_TXN_000198,SYNTHETIC_ACCT_0403,ACTIVE,False,active-normal
SYNTHETIC_TXN_000199,SYNTHETIC_ACCT_0105,ACTIVE,False,active-normal
SYNTHETIC_TXN_000200,SYNTHETIC_ACCT_0465,ACTIVE,False,active-normal
SYNTHETIC_TXN_000201,SYNTHETIC_ACCT_0179,ACTIVE,False,active-normal
SYNTHETIC_TXN_000202,SYNTHETIC_ACCT_0464,ACTIVE,False,active-normal
SYNTHETIC_TXN_000203,SYNTHETIC_ACCT_0481,ACTIVE,False,active-normal
SYNTHETIC_TXN_000204,SYNTHETIC_ACCT_0130,ACTIVE,False,active-normal
SYNTHETIC_TXN_000205,SYNTHETIC_ACCT_0456,ACTIVE,False,active-normal
SYNTHETIC_TXN_000206,SYNTHETIC_ACCT_0335,SUSPENDED,False,inactive
SYNTHETIC_TXN_000207,SYNTHETIC_ACCT_0057,ACTIVE,False,active-normal
SYNTHETIC_TXN_000208,SYNTHETIC_ACCT_0202,CLOSED,False,inactive
SYNTHETIC_TXN_000209,SYNTHETIC_ACCT_0124,ACTIVE,False,active-normal
SYNTHETIC_TXN_000210,SYNTHETIC_ACCT_0115,ACTIVE,False,active-normal
SYNTHETIC_TXN_000211,SYNTHETIC_ACCT_0311,ACTIVE,False,active-normal
SYNTHETIC_TXN_000212,SYNTHETIC_ACCT_0290,ACTIVE,False,active-normal
SYNTHETIC_TXN_000213,SYNTHETIC_ACCT_0342,ACTIVE,False,active-normal
SYNTHETIC_TXN_000214,SYNTHETIC_ACCT_0193,ACTIVE,False,active-normal
SYNTHETIC_TXN_000215,SYNTHETIC_ACCT_0449,CLOSED,True,inactive
SYNTHETIC_TXN_000216,SYNTHETIC_ACCT_0071,ACTIVE,False,active-normal
SYNTHETIC_TXN_000217,SYNTHETIC_ACCT_0144,ACTIVE,False,active-normal
SYNTHETIC_TXN_000218,SYNTHETIC_ACCT_0195,CLOSED,False,inactive
SYNTHETIC_TXN_000219,SYNTHETIC_ACCT_0178,ACTIVE,False,active-normal
SYNTHETIC_TXN_000220,SYNTHETIC_ACCT_0301,ACTIVE,False,active-normal
SYNTHETIC_TXN_000221,SYNTHETIC_ACCT_0318,ACTIVE,False,active-normal
SYNTHETIC_TXN_000222,SYNTHETIC_ACCT_0137,CLOSED,True,inactive
SYNTHETIC_TXN_000223,SYNTHETIC_ACCT_0275,ACTIVE,False,active-normal
SYNTHETIC_TXN_000224,SYNTHETIC_ACCT_0416,ACTIVE,False,active-normal
SYNTHETIC_TXN_000225,SYNTHETIC_ACCT_0125,ACTIVE,False,active-normal
SYNTHETIC_TXN_000226,SYNTHETIC_ACCT_0091,ACTIVE,False,active-normal
SYNTHETIC_TXN_000227,SYNTHETIC_ACCT_0180,ACTIVE,False,active-normal
SYNTHETIC_TXN_000228,SYNTHETIC_ACCT_0034,ACTIVE,False,active-normal
SYNTHETIC_TXN_000229,SYNTHETIC_ACCT_0141,CLOSED,False,inactive
SYNTHETIC_TXN_000230,SYNTHETIC_ACCT_0461,ACTIVE,False,active-normal
SYNTHETIC_TXN_000231,SYNTHETIC_ACCT_0035,ACTIVE,False,active-normal
SYNTHETIC_TXN_000232,SYNTHETIC_ACCT_0500,ACTIVE,False,active-normal
SYNTHETIC_TXN_000233,SYNTHETIC_ACCT_0392,ACTIVE,False,active-normal
SYNTHETIC_TXN_000234,SYNTHETIC_ACCT_0248,ACTIVE,False,active-normal
SYNTHETIC_TXN_000235,SYNTHETIC_ACCT_0145,CLOSED,False,inactive
SYNTHETIC_TXN_000236,SYNTHETIC_ACCT_0192,CLOSED,False,inactive
SYNTHETIC_TXN_000237,SYNTHETIC_ACCT_0116,ACTIVE,False,active-normal
SYNTHETIC_TXN_000238,SYNTHETIC_ACCT_0069,ACTIVE,False,active-normal
SYNTHETIC_TXN_000239,SYNTHETIC_ACCT_0085,ACTIVE,False,active-normal
SYNTHETIC_TXN_000240,SYNTHETIC_ACCT_0396,ACTIVE,False,active-normal
SYNTHETIC_TXN_000241,SYNTHETIC_ACCT_0428,ACTIVE,False,active-normal
SYNTHETIC_TXN_000242,SYNTHETIC_ACCT_0182,ACTIVE,False,active-normal
SYNTHETIC_TXN_000243,SYNTHETIC_ACCT_0440,ACTIVE,False,active-normal
SYNTHETIC_TXN_000244,SYNTHETIC_ACCT_0436,ACTIVE,False,active-normal
SYNTHETIC_TXN_000245,SYNTHETIC_ACCT_0143,ACTIVE,False,active-normal
SYNTHETIC_TXN_000246,SYNTHETIC_ACCT_0110,ACTIVE,False,active-normal
SYNTHETIC_TXN_000247,SYNTHETIC_ACCT_0037,ACTIVE,False,active-normal
SYNTHETIC_TXN_000248,SYNTHETIC_ACCT_0196,ACTIVE,False,active-normal
SYNTHETIC_TXN_000249,SYNTHETIC_ACCT_0369,ACTIVE,False,active-normal
SYNTHETIC_TXN_000250,SYNTHETIC_ACCT_0073,ACTIVE,False,active-normal
SYNTHETIC_TXN_000251,SYNTHETIC_ACCT_0422,ACTIVE,True,active-high-risk
SYNTHETIC_TXN_000252,SYNTHETIC_ACCT_0124,ACTIVE,True,active-high-risk
SYNTHETIC_TXN_000253,SYNTHETIC_ACCT_0246,ACTIVE,False,active-normal
SYNTHETIC_TXN_000254,SYNTHETIC_ACCT_0263,ACTIVE,False,active-normal
SYNTHETIC_TXN_000255,SYNTHETIC_ACCT_0258,ACTIVE,False,active-normal
SYNTHETIC_TXN_000256,SYNTHETIC_ACCT_0287,ACTIVE,False,active-normal
SYNTHETIC_TXN_000257,SYNTHETIC_ACCT_0314,ACTIVE,False,active-normal
SYNTHETIC_TXN_000258,SYNTHETIC_ACCT_0159,ACTIVE,False,active-normal
SYNTHETIC_TXN_000259,SYNTHETIC_ACCT_0355,ACTIVE,False,active-normal
SYNTHETIC_TXN_000260,SYNTHETIC_ACCT_0367,CLOSED,False,inactive
SYNTHETIC_TXN_000261,SYNTHETIC_ACCT_0130,ACTIVE,False,active-normal
SYNTHETIC_TXN_000262,SYNTHETIC_ACCT_0336,ACTIVE,False,active-normal
SYNTHETIC_TXN_000263,SYNTHETIC_ACCT_0119,ACTIVE,False,active-normal
SYNTHETIC_TXN_000264,SYNTHETIC_ACCT_0423,SUSPENDED,False,inactive
SYNTHETIC_TXN_000265,SYNTHETIC_ACCT_0333,ACTIVE,False,active-normal
SYNTHETIC_TXN_000266,SYNTHETIC_ACCT_0454,ACTIVE,False,active-normal
SYNTHETIC_TXN_000267,SYNTHETIC_ACCT_0386,ACTIVE,False,active-normal
SYNTHETIC_TXN_000268,SYNTHETIC_ACCT_0380,ACTIVE,False,active-normal
SYNTHETIC_TXN_000269,SYNTHETIC_ACCT_0008,ACTIVE,False,active-normal
SYNTHETIC_TXN_000270,SYNTHETIC_ACCT_0156,CLOSED,False,inactive
SYNTHETIC_TXN_000271,SYNTHETIC_ACCT_0199,ACTIVE,False,active-normal
SYNTHETIC_TXN_000272,SYNTHETIC_ACCT_0038,ACTIVE,True,active-high-risk
SYNTHETIC_TXN_000273,SYNTHETIC_ACCT_0429,ACTIVE,False,active-normal
SYNTHETIC_TXN_000274,SYNTHETIC_ACCT_0437,ACTIVE,False,active-normal
SYNTHETIC_TXN_000275,SYNTHETIC_ACCT_0188,ACTIVE,False,active-normal
SYNTHETIC_TXN_000276,SYNTHETIC_ACCT_0113,ACTIVE,False,active-normal
SYNTHETIC_TXN_000277,SYNTHETIC_ACCT_0190,ACTIVE,False,active-normal
SYNTHETIC_TXN_000278,SYNTHETIC_ACCT_0246,ACTIVE,False,active-normal
SYNTHETIC_TXN_000279,SYNTHETIC_ACCT_0123,ACTIVE,False,active-normal
SYNTHETIC_TXN_000280,SYNTHETIC_ACCT_0269,SUSPENDED,False,inactive
SYNTHETIC_TXN_000281,SYNTHETIC_ACCT_0485,ACTIVE,False,active-normal
SYNTHETIC_TXN_000282,SYNTHETIC_ACCT_0185,ACTIVE,False,active-normal
SYNTHETIC_TXN_000283,SYNTHETIC_ACCT_0017,ACTIVE,False,active-normal
SYNTHETIC_TXN_000284,SYNTHETIC_ACCT_0165,ACTIVE,False,active-normal
SYNTHETIC_TXN_000285,SYNTHETIC_ACCT_0042,ACTIVE,False,active-normal
SYNTHETIC_TXN_000286,SYNTHETIC_ACCT_0206,ACTIVE,False,active-normal
SYNTHETIC_TXN_000287,SYNTHETIC_ACCT_0381,ACTIVE,False,active-normal
SYNTHETIC_TXN_000288,SYNTHETIC_ACCT_0139,SUSPENDED,False,inactive
SYNTHETIC_TXN_000289,SYNTHETIC_ACCT_0192,CLOSED,False,inactive
SYNTHETIC_TXN_000290,SYNTHETIC_ACCT_0198,ACTIVE,False,active-normal
SYNTHETIC_TXN_000291,SYNTHETIC_ACCT_0030,ACTIVE,False,active-normal
SYNTHETIC_TXN_000292,SYNTHETIC_ACCT_0138,ACTIVE,False,active-normal
SYNTHETIC_TXN_000293,SYNTHETIC_ACCT_0090,ACTIVE,False,active-normal
SYNTHETIC_TXN_000294,SYNTHETIC_ACCT_0301,ACTIVE,False,active-normal
SYNTHETIC_TXN_000295,SYNTHETIC_ACCT_0196,ACTIVE,False,active-normal
SYNTHETIC_TXN_000296,SYNTHETIC_ACCT_0380,ACTIVE,False,active-normal
SYNTHETIC_TXN_000297,SYNTHETIC_ACCT_0490,ACTIVE,False,active-normal
