account_id,first_closing_balance,last_closing_balance
SYNTHETIC_ACCT_0002,29514.64,44534.97
SYNTHETIC_ACCT_0002,29514.64,44590.24
SYNTHETIC_ACCT_0002,29514.64,44642.47
SYNTHETIC_ACCT_0002,29514.64,44843.43
SYNTHETIC_ACCT_0002,29514.64,44853.34
SYNTHETIC_ACCT_0002,29514.64,44917.34
SYNTHETIC_ACCT_0002,29514.64,45174.66
SYNTHETIC_ACCT_0002,29514.64,45198.36
SYNTHETIC_ACCT_0002,29514.64,45313.7
SYNTHETIC_ACCT_0002,29514.64,45338.87
SYNTHETIC_ACCT_0002,29514.64,45668.6
SYNTHETIC_ACCT_0002,29514.64,45888.62
SYNTHETIC_ACCT_0002,29514.64,46020.87
SYNTHETIC_ACCT_0002,29514.64,46188.46
SYNTHETIC_ACCT_0002,29514.64,46303.37
SYNTHETIC_ACCT_0002,29514.64,46441.94
SYNTHETIC_ACCT_0002,29514.64,46513.8
SYNTHETIC_ACCT_0002,29514.64,46821.52
SYNTHETIC_ACCT_0002,29514.64,47719.53
SYNTHETIC_ACCT_0002,29514.64,47806.94
SYNTHETIC_ACCT_0002,29514.64,48021.44
SYNTHETIC_ACCT_0002,29514.64,48190.26
SYNTHETIC_ACCT_0002,29514.64,48458.29
SYNTHETIC_ACCT_0002,29514.64,48467.35
SYNTHETIC_ACCT_0002,29514.64,48471.93
SYNTHETIC_ACCT_0003,35256.95,35256.95
SYNTHETIC_ACCT_0003,35256.95,36024.81
SYNTHETIC_ACCT_0003,35256.95,36581.9
SYNTHETIC_ACCT_0003,35256.95,36679.48
SYNTHETIC_ACCT_0003,35256.95,36827.9
SYNTHETIC_ACCT_0003,35256.95,36935.87
SYNTHETIC_ACCT_0003,35256.95,37159.47
SYNTHETIC_ACCT_0003,35256.95,37168.04
SYNTHETIC_ACCT_0003,35256.95,37323.16
SYNTHETIC_ACCT_0003,35256.95,37386.27
SYNTHETIC_ACCT_0003,35256.95,37424.3
SYNTHETIC_ACCT_0003,35256.95,37453.27
SYNTHETIC_ACCT_0003,35256.95,37761.71
SYNTHETIC_ACCT_0003,35256.95,37787.47
SYNTHETIC_ACCT_0003,35256.95,37799.96
SYNTHETIC_ACCT_0003,35256.95,37871.48
SYNTHETIC_ACCT_0003,35256.95,37990.89
SYNTHETIC_ACCT_0003,35256.95,38059.25
SYNTHETIC_ACCT_0003,35256.95,38104.08
SYNTHETIC_ACCT_0003,35256.95,38754.06
SYNTHETIC_ACCT_0003,35256.95,38888.2
SYNTHETIC_ACCT_0003,35256.95,39125.88
SYNTHETIC_ACCT_0003,35256.95,39571.1
SYNTHETIC_ACCT_0003,35256.95,39767.54
SYNTHETIC_ACCT_0003,35256.95,40323.6
SYNTHETIC_ACCT_0003,35256.95,40567.84
SYNTHETIC_ACCT_0003,35256.95,40842.44
SYNTHETIC_ACCT_0003,35256.95,41812.85
SYNTHETIC_ACCT_0003,35256.95,42685.84
SYNTHETIC_ACCT_0003,35256.95,42699.64
SYNTHETIC_ACCT_0003,35256.95,43296.6
SYNTHETIC_ACCT_0003,35256.95,44083.04
SYNTHETIC_ACCT_0003,35256.95,44414.08
SYNTHETIC_ACCT_0003,35256.95,44552.06
SYNTHETIC_ACCT_0003,35256.95,44904.17
SYNTHETIC_ACCT_0003,35256.95,44908.74
SYNTHETIC_ACCT_0003,35256.95,45274.44
SYNTHETIC_ACCT_0003,35256.95,45683.22
SYNTHETIC_ACCT_0003,35256.95,45822.15
SYNTHETIC_ACCT_0003,35256.95,45838.91
SYNTHETIC_ACCT_0003,35256.95,45839.08
SYNTHETIC_ACCT_0003,35256.95,45888.71
SYNTHETIC_ACCT_0003,35256.95,46060.32
SYNTHETIC_ACCT_0003,35256.95,46338.71
SYNTHETIC_ACCT_0003,35256.95,46394.99
SYNTHETIC_ACCT_0003,35256.95,46493.04
SYNTHETIC_ACCT_0003,35256.95,46648.14
SYNTHETIC_ACCT_0003,35256.95,46854.8
SYNTHETIC_ACCT_0003,35256.95,47073.75
SYNTHETIC_ACCT_0003,35256.95,47634.08
SYNTHETIC_ACCT_0003,35256.95,48009.62
SYNTHETIC_ACCT_0003,35256.95,48591.13
SYNTHETIC_ACCT_0003,35256.95,48689.81
SYNTHETIC_ACCT_0003,35256.95,49684.15
SYNTHETIC_ACCT_0003,35256.95,50045.23
SYNTHETIC_ACCT_0003,35256.95,50243.66
SYNTHETIC_ACCT_0003,35256.95,50345.16
SYNTHETIC_ACCT_0003,35256.95,50810.3
SYNTHETIC_ACCT_0003,35256.95,51508.76
SYNTHETIC_ACCT_0003,35256.95,51729.27
SYNTHETIC_ACCT_0003,35256.95,51792.81
SYNTHETIC_ACCT_0003,35256.95,51969.75
SYNTHETIC_ACCT_0003,35256.95,52354.49
SYNTHETIC_ACCT_0003,35256.95,52677.79
SYNTHETIC_ACCT_0003,35256.95,52757.78
SYNTHETIC_ACCT_0003,35256.95,52784.32
SYNTHETIC_ACCT_0003,35256.95,53042.71
SYNTHETIC_ACCT_0003,35256.95,53197.56
SYNTHETIC_ACCT_0003,35256.95,53316.17
SYNTHETIC_ACCT_0003,35256.95,53733.85
SYNTHETIC_ACCT_0003,35256.95,53955.28
SYNTHETIC_ACCT_0003,35256.95,54932.79
SYNTHETIC_ACCT_0003,35256.95,55837.22
SYNTHETIC_ACCT_0003,35256.95,56309.56
SYNTHETIC_ACCT_0003,35256.95,56395.37
SYNTHETIC_ACCT_0003,35256.95,56453.76
SYNTHETIC_ACCT_0003,35256.95,56606.33
SYNTHETIC_ACCT_0003,35256.95,56622.32
SYNTHETIC_ACCT_0003,35256.95,56686.37
SYNTHETIC_ACCT_0003,35256.95,56733.7
SYNTHETIC_ACCT_0003,35256.95,57544.56
SYNTHETIC_ACCT_0003,35256.95,58432.36
SYNTHETIC_ACCT_0003,35256.95,58648.01
SYNTHETIC_ACCT_0003,35256.95,59341.58
SYNTHETIC_ACCT_0003,35256.95,59653.71
SYNTHETIC_ACCT_0003,35256.95,60103.01
SYNTHETIC_ACCT_0003,35256.95,60163.03
SYNTHETIC_ACCT_0003,35256.95,60304.88
SYNTHETIC_ACCT_0003,35256.95,60435.35
SYNTHETIC_ACCT_0003,35256.95,61162.31
SYNTHETIC_ACCT_0004,22800.4,22800.4
SYNTHETIC_ACCT_0004,22800.4,22967.62
SYNTHETIC_ACCT_0004,22800.4,23395.76
SYNTHETIC_ACCT_0004,22800.4,23558.34
SYNTHETIC_ACCT_0004,22800.4,23799.95
SYNTHETIC_ACCT_0004,22800.4,23992.2
SYNTHETIC_ACCT_0004,22800.4,24198.76
SYNTHETIC_ACCT_0004,22800.4,24315.28
SYNTHETIC_ACCT_0004,22800.4,24689.17
SYNTHETIC_ACCT_0004,22800.4,24932.16
SYNTHETIC_ACCT_0004,22800.4,24962.02
SYNTHETIC_ACCT_0004,22800.4,25021.41
SYNTHETIC_ACCT_0004,22800.4,25943.8
SYNTHETIC_ACCT_0004,22800.4,26225.75
SYNTHETIC_ACCT_0004,22800.4,26228.97
SYNTHETIC_ACCT_0004,22800.4,26306.06
SYNTHETIC_ACCT_0004,22800.4,26420.85
SYNTHETIC_ACCT_0004,22800.4,26446.54
SYNTHETIC_ACCT_0004,22800.4,26506.95
SYNTHETIC_ACCT_0004,22800.4,26515.29
SYNTHETIC_ACCT_0004,22800.4,27115.32
SYNTHETIC_ACCT_0004,22800.4,27828.72
SYNTHETIC_ACCT_0004,22800.4,28070.71
SYNTHETIC_ACCT_0004,22800.4,28554.31
SYNTHETIC_ACCT_0004,22800.4,28790.17
SYNTHETIC_ACCT_0004,22800.4,29342.67
SYNTHETIC_ACCT_0004,22800.4,29738.48
SYNTHETIC_ACCT_0004,22800.4,29951.57
SYNTHETIC_ACCT_0004,22800.4,30144.56
SYNTHETIC_ACCT_0004,22800.4,30149.87
SYNTHETIC_ACCT_0004,22800.4,30441.88
SYNTHETIC_ACCT_0004,22800.4,30812.84
SYNTHETIC_ACCT_0004,22800.4,30896.41
SYNTHETIC_ACCT_0004,22800.4,30955.98
SYNTHETIC_ACCT_0004,22800.4,31168.73
SYNTHETIC_ACCT_0004,22800.4,31830.52
SYNTHETIC_ACCT_0004,22800.4,32147.32
SYNTHETIC_ACCT_0004,22800.4,32151.97
SYNTHETIC_ACCT_0004,22800.4,32317.64
SYNTHETIC_ACCT_0004,22800.4,32585.08
SYNTHETIC_ACCT_0004,22800.4,32867.32
SYNTHETIC_ACCT_0004,22800.4,33009.55
SYNTHETIC_ACCT_0004,22800.4,33646.45
SYNTHETIC_ACCT_0004,22800.4,34163.69
SYNTHETIC_ACCT_0004,22800.4,34819.73
SYNTHETIC_ACCT_0004,22800.4,34832.07
SYNTHETIC_ACCT_0004,22800.4,35132.69
SYNTHETIC_ACCT_0004,22800.4,35477.48
SYNTHETIC_ACCT_0004,22800.4,35491.56
SYNTHETIC_ACCT_0004,22800.4,35947.53
SYNTHETIC_ACCT_0004,22800.4,36186.32
SYNTHETIC_ACCT_0004,22800.4,36546.05
SYNTHETIC_ACCT_0004,22800.4,36688.73
SYNTHETIC_ACCT_0004,22800.4,36772.58
SYNTHETIC_ACCT_0004,22800.4,36896.67
SYNTHETIC_ACCT_0004,22800.4,37153.43
SYNTHETIC_ACCT_0004,22800.4,37255.72
SYNTHETIC_ACCT_0004,22800.4,37388.96
SYNTHETIC_ACCT_0004,22800.4,37394.4
SYNTHETIC_ACCT_0004,22800.4,37527.72
SYNTHETIC_ACCT_0004,22800.4,37544.37
SYNTHETIC_ACCT_0004,22800.4,37841.23
SYNTHETIC_ACCT_0004,22800.4,37993.26
SYNTHETIC_ACCT_0004,22800.4,38016.13
SYNTHETIC_ACCT_0004,22800.4,38133.19
SYNTHETIC_ACCT_0004,22800.4,38242.66
SYNTHETIC_ACCT_0004,22800.4,38258.8
SYNTHETIC_ACCT_0004,22800.4,38325.15
SYNTHETIC_ACCT_0004,22800.4,38493.46
SYNTHETIC_ACCT_0004,22800.4,38511.8
SYNTHETIC_ACCT_0004,22800.4,38648.5
SYNTHETIC_ACCT_0004,22800.4,38650.29
SYNTHETIC_ACCT_0004,22800.4,39060.13
SYNTHETIC_ACCT_0004,22800.4,39196.81
SYNTHETIC_ACCT_0004,22800.4,39420.73
SYNTHETIC_ACCT_0004,22800.4,39921.69
SYNTHETIC_ACCT_0004,22800.4,40628.5
SYNTHETIC_ACCT_0004,22800.4,40829.75
SYNTHETIC_ACCT_0004,22800.4,40843.66
SYNTHETIC_ACCT_0004,22800.4,40993.26
SYNTHETIC_ACCT_0004,22800.4,41261.84
SYNTHETIC_ACCT_0004,22800.4,41530.87
SYNTHETIC_ACCT_0004,22800.4,41954.31
SYNTHETIC_ACCT_0004,22800.4,42839.39
SYNTHETIC_ACCT_0004,22800.4,42893.59
SYNTHETIC_ACCT_0004,22800.4,42920.68
SYNTHETIC_ACCT_0004,22800.4,43011.27
SYNTHETIC_ACCT_0004,22800.4,43150.56
SYNTHETIC_ACCT_0004,22800.4,43203.98
SYNTHETIC_ACCT_0004,22800.4,43463.36
SYNTHETIC_ACCT_0005,15363.87,15363.87
SYNTHETIC_ACCT_0005,15363.87,16122.77
SYNTHETIC_ACCT_0005,15363.87,16497.36
SYNTHETIC_ACCT_0005,15363.87,16999.56
SYNTHETIC_ACCT_0005,15363.87,17352.01
SYNTHETIC_ACCT_0005,15363.87,17446.74
SYNTHETIC_ACCT_0005,15363.87,17489.79
SYNTHETIC_ACCT_0005,15363.87,17624.34
SYNTHETIC_ACCT_0005,15363.87,17687.17
SYNTHETIC_ACCT_0005,15363.87,17925.46
SYNTHETIC_ACCT_0005,15363.87,18497.99
SYNTHETIC_ACCT_0005,15363.87,18672.86
SYNTHETIC_ACCT_0005,15363.87,18890.23
SYNTHETIC_ACCT_0005,15363.87,19013.78
SYNTHETIC_ACCT_0005,15363.87,19087.65
SYNTHETIC_ACCT_0005,15363.87,19690.27
SYNTHETIC_ACCT_0005,15363.87,20640.16
SYNTHETIC_ACCT_0005,15363.87,21611.1
SYNTHETIC_ACCT_0005,15363.87,21909.85
SYNTHETIC_ACCT_0005,15363.87,22908.58
SYNTHETIC_ACCT_0005,15363.87,23129.57
SYNTHETIC_ACCT_0005,15363.87,23138.19
SYNTHETIC_ACCT_0005,15363.87,23317.83
SYNTHETIC_ACCT_0005,15363.87,23562.84
SYNTHETIC_ACCT_0005,15363.87,23582.67
SYNTHETIC_ACCT_0005,15363.87,23600.96
SYNTHETIC_ACCT_0005,15363.87,23718.3
SYNTHETIC_ACCT_0005,15363.87,23874.92
SYNTHETIC_ACCT_0005,15363.87,23963.85
SYNTHETIC_ACCT_0005,15363.87,24041.83
SYNTHETIC_ACCT_0005,15363.87,24172.49
SYNTHETIC_ACCT_0005,15363.87,24801.1
SYNTHETIC_ACCT_0005,15363.87,25151.83
SYNTHETIC_ACCT_0005,15363.87,25485.92
SYNTHETIC_ACCT_0005,15363.87,25966.66
SYNTHETIC_ACCT_0005,15363.87,26099.46
SYNTHETIC_ACCT_0005,15363.87,26533.08
SYNTHETIC_ACCT_0005,15363.87,26963.41
SYNTHETIC_ACCT_0005,15363.87,27218.7
SYNTHETIC_ACCT_0005,15363.87,27271.01
SYNTHETIC_ACCT_0005,15363.87,27610.3
SYNTHETIC_ACCT_0005,15363.87,28183.58
SYNTHETIC_ACCT_0005,15363.87,28859.95
SYNTHETIC_ACCT_0005,15363.87,28903.87
SYNTHETIC_ACCT_0005,15363.87,28915.55
SYNTHETIC_ACCT_0005,15363.87,29062.89
SYNTHETIC_ACCT_0005,15363.87,29429.83
SYNTHETIC_ACCT_0005,15363.87,29446.87
SYNTHETIC_ACCT_0005,15363.87,29670.9
SYNTHETIC_ACCT_0005,15363.87,29765.15
SYNTHETIC_ACCT_0005,15363.87,30082.05
SYNTHETIC_ACCT_0005,15363.87,30270.86
SYNTHETIC_ACCT_0005,15363.87,30380.02
SYNTHETIC_ACCT_0005,15363.87,30565.49
SYNTHETIC_ACCT_0005,15363.87,30792.01
SYNTHETIC_ACCT_0005,15363.87,30899.69
SYNTHETIC_ACCT_0005,15363.87,31235.18
SYNTHETIC_ACCT_0005,15363.87,31288.48
SYNTHETIC_ACCT_0005,15363.87,31370.85
SYNTHETIC_ACCT_0005,15363.87,31381.23
SYNTHETIC_ACCT_0005,15363.87,32050.75
SYNTHETIC_ACCT_0005,15363.87,32109.65
SYNTHETIC_ACCT_0005,15363.87,32725.82
SYNTHETIC_ACCT_0005,15363.87,33214.23
SYNTHETIC_ACCT_0005,15363.87,33903.38
SYNTHETIC_ACCT_0005,15363.87,33918.07
SYNTHETIC_ACCT_0005,15363.87,33918.24
SYNTHETIC_ACCT_0005,15363.87,33962.26
SYNTHETIC_ACCT_0005,15363.87,34018.01
SYNTHETIC_ACCT_0005,15363.87,34219.64
SYNTHETIC_ACCT_0005,15363.87,34274.23
SYNTHETIC_ACCT_0005,15363.87,34311.16
SYNTHETIC_ACCT_0005,15363.87,34718.22
SYNTHETIC_ACCT_0005,15363.87,34722.85
SYNTHETIC_ACCT_0005,15363.87,35018.5
SYNTHETIC_ACCT_0005,15363.87,35035.42
SYNTHETIC_ACCT_0005,15363.87,35181.68
SYNTHETIC_ACCT_0005,15363.87,35287.73
SYNTHETIC_ACCT_0005,15363.87,35495.23
SYNTHETIC_ACCT_0005,15363.87,35499.73
SYNTHETIC_ACCT_0005,15363.87,35677.76
SYNTHETIC_ACCT_0005,15363.87,35903.45
SYNTHETIC_ACCT_0005,15363.87,35941.41
SYNTHETIC_ACCT_0005,15363.87,36392.57
SYNTHETIC_ACCT_0005,15363.87,36889.35
SYNTHETIC_ACCT_0005,15363.87,37242.17
SYNTHETIC_ACCT_0005,15363.87,37855.72
SYNTHETIC_ACCT_0005,15363.87,38216.24
SYNTHETIC_ACCT_0005,15363.87,38534.44
SYNTHETIC_ACCT_0005,15363.87,38919.56
SYNTHETIC_ACCT_0006,4777.71,4496.89
SYNTHETIC_ACCT_0006,4777.71,4777.71
SYNTHETIC_ACCT_0006,4777.71,5017.8
SYNTHETIC_ACCT_0006,4777.71,5878.92
SYNTHETIC_ACCT_0006,4777.71,6047.16
SYNTHETIC_ACCT_0006,4777.71,6232.24
SYNTHETIC_ACCT_0006,4777.71,6695.64
SYNTHETIC_ACCT_0006,4777.71,6774.21
SYNTHETIC_ACCT_0006,4777.71,7053.59
SYNTHETIC_ACCT_0006,4777.71,7057.07
SYNTHETIC_ACCT_0006,4777.71,7105.25
SYNTHETIC_ACCT_0006,4777.71,7523.73
SYNTHETIC_ACCT_0006,4777.71,7631.72
SYNTHETIC_ACCT_0006,4777.71,8094.7
SYNTHETIC_ACCT_0006,4777.71,8562.37
SYNTHETIC_ACCT_0006,4777.71,8870.11
SYNTHETIC_ACCT_0006,4777.71,9479.78
SYNTHETIC_ACCT_0006,4777.71,10026.48
SYNTHETIC_ACCT_0006,4777.71,10306.46
SYNTHETIC_ACCT_0006,4777.71,10394.25
SYNTHETIC_ACCT_0006,4777.71,10607.31
SYNTHETIC_ACCT_0006,4777.71,11007.41
SYNTHETIC_ACCT_0006,4777.71,11424.98
SYNTHETIC_ACCT_0006,4777.71,11781.31
SYNTHETIC_ACCT_0006,4777.71,11795.52
SYNTHETIC_ACCT_0006,4777.71,12113.98
SYNTHETIC_ACCT_0006,4777.71,12116.3
SYNTHETIC_ACCT_0006,4777.71,12530.32
SYNTHETIC_ACCT_0006,4777.71,13464.8
SYNTHETIC_ACCT_0006,4777.71,13541.45
SYNTHETIC_ACCT_0006,4777.71,13992.31
SYNTHETIC_ACCT_0006,4777.71,14018.38
SYNTHETIC_ACCT_0006,4777.71,14101.67
SYNTHETIC_ACCT_0006,4777.71,14798.13
SYNTHETIC_ACCT_0006,4777.71,14995.56
SYNTHETIC_ACCT_0006,4777.71,15794.99
SYNTHETIC_ACCT_0006,4777.71,16066.28
SYNTHETIC_ACCT_0006,4777.71,16566.33
SYNTHETIC_ACCT_0006,4777.71,17047.0
SYNTHETIC_ACCT_0006,4777.71,17134.74
SYNTHETIC_ACCT_0006,4777.71,17230.97
SYNTHETIC_ACCT_0006,4777.71,17525.67
SYNTHETIC_ACCT_0006,4777.71,17832.59
SYNTHETIC_ACCT_0006,4777.71,18093.94
SYNTHETIC_ACCT_0006,4777.71,18126.09
SYNTHETIC_ACCT_0006,4777.71,18458.92
SYNTHETIC_ACCT_0006,4777.71,18835.25
SYNTHETIC_ACCT_0006,4777.71,19120.28
SYNTHETIC_ACCT_0006,4777.71,20065.32
SYNTHETIC_ACCT_0006,4777.71,20380.94
SYNTHETIC_ACCT_0006,4777.71,20936.65
SYNTHETIC_ACCT_0006,4777.71,21236.92
SYNTHETIC_ACCT_0006,4777.71,21418.03
SYNTHETIC_ACCT_0006,4777.71,21479.22
SYNTHETIC_ACCT_0006,4777.71,22435.96
SYNTHETIC_ACCT_0006,4777.71,23013.76
SYNTHETIC_ACCT_0006,4777.71,23026.34
SYNTHETIC_ACCT_0006,4777.71,23183.18
SYNTHETIC_ACCT_0006,4777.71,23229.89
SYNTHETIC_ACCT_0006,4777.71,23907.34
SYNTHETIC_ACCT_0006,4777.71,24199.81
SYNTHETIC_ACCT_0006,4777.71,24298.38
SYNTHETIC_ACCT_0006,4777.71,24382.1
SYNTHETIC_ACCT_0006,4777.71,24457.71
SYNTHETIC_ACCT_0006,4777.71,24507.25
SYNTHETIC_ACCT_0006,4777.71,24624.14
SYNTHETIC_ACCT_0006,4777.71,24717.76
