account_id,first_closing_balance,last_closing_balance
SYNTHETIC_ACCT_0004,10767.75,13492.83
SYNTHETIC_ACCT_0004,10767.75,13918.06
SYNTHETIC_ACCT_0004,10767.75,14756.28
SYNTHETIC_ACCT_0004,10767.75,14924.75
SYNTHETIC_ACCT_0004,10767.75,14990.43
SYNTHETIC_ACCT_0004,10767.75,15537.79
SYNTHETIC_ACCT_0004,10767.75,15597.05
SYNTHETIC_ACCT_0004,10767.75,15665.13
SYNTHETIC_ACCT_0004,10767.75,16070.58
SYNTHETIC_ACCT_0004,10767.75,16558.66
SYNTHETIC_ACCT_0004,10767.75,16928.95
SYNTHETIC_ACCT_0004,10767.75,16946.03
SYNTHETIC_ACCT_0004,10767.75,17383.91
SYNTHETIC_ACCT_0004,10767.75,17550.3
SYNTHETIC_ACCT_0004,10767.75,18831.5
SYNTHETIC_ACCT_0004,10767.75,19050.4
SYNTHETIC_ACCT_0004,10767.75,20218.23
SYNTHETIC_ACCT_0004,10767.75,21771.62
SYNTHETIC_ACCT_0004,10767.75,22015.72
SYNTHETIC_ACCT_0004,10767.75,22312.1
SYNTHETIC_ACCT_0004,10767.75,22513.67
SYNTHETIC_ACCT_0004,10767.75,22625.75
SYNTHETIC_ACCT_0004,10767.75,23056.43
SYNTHETIC_ACCT_0004,10767.75,23519.35
SYNTHETIC_ACCT_0004,10767.75,23737.09
SYNTHETIC_ACCT_0004,10767.75,23974.41
SYNTHETIC_ACCT_0004,10767.75,24366.85
SYNTHETIC_ACCT_0004,10767.75,24640.04
SYNTHETIC_ACCT_0004,10767.75,24845.29
SYNTHETIC_ACCT_0004,10767.75,25023.26
SYNTHETIC_ACCT_0004,10767.75,25652.71
SYNTHETIC_ACCT_0004,10767.75,26212.35
SYNTHETIC_ACCT_0004,10767.75,26337.15
SYNTHETIC_ACCT_0004,10767.75,26357.2
SYNTHETIC_ACCT_0004,10767.75,26607.8
SYNTHETIC_ACCT_0004,10767.75,27288.04
SYNTHETIC_ACCT_0004,10767.75,28050.9
SYNTHETIC_ACCT_0004,10767.75,28847.19
SYNTHETIC_ACCT_0004,10767.75,28898.32
SYNTHETIC_ACCT_0004,10767.75,29124.68
SYNTHETIC_ACCT_0004,10767.75,29733.39
SYNTHETIC_ACCT_0004,10767.75,30234.27
SYNTHETIC_ACCT_0004,10767.75,30484.68
SYNTHETIC_ACCT_0004,10767.75,30492.39
SYNTHETIC_ACCT_0004,10767.75,32111.37
SYNTHETIC_ACCT_0004,10767.75,32955.34
SYNTHETIC_ACCT_0004,10767.75,33172.83
SYNTHETIC_ACCT_0004,10767.75,33181.66
SYNTHETIC_ACCT_0004,10767.75,33455.67
SYNTHETIC_ACCT_0004,10767.75,33463.7
SYNTHETIC_ACCT_0004,10767.75,33599.11
SYNTHETIC_ACCT_0004,10767.75,34161.21
SYNTHETIC_ACCT_0004,10767.75,35124.97
SYNTHETIC_ACCT_0004,10767.75,35532.59
SYNTHETIC_ACCT_0004,10767.75,35628.93
SYNTHETIC_ACCT_0004,10767.75,35688.18
SYNTHETIC_ACCT_0004,10767.75,37083.8
SYNTHETIC_ACCT_0004,10767.75,37111.92
SYNTHETIC_ACCT_0004,10767.75,37484.63
SYNTHETIC_ACCT_0004,10767.75,37820.43
SYNTHETIC_ACCT_0004,10767.75,
SYNTHETIC_ACCT_0005,,2102.95
SYNTHETIC_ACCT_0005,,2854.83
SYNTHETIC_ACCT_0005,,3625.65
SYNTHETIC_ACCT_0005,,3991.65
SYNTHETIC_ACCT_0005,,4389.99
SYNTHETIC_ACCT_0005,,5192.51
SYNTHETIC_ACCT_0005,,5900.82
SYNTHETIC_ACCT_0005,,5971.04
SYNTHETIC_ACCT_0005,,6025.21
SYNTHETIC_ACCT_0005,,6118.02
SYNTHETIC_ACCT_0005,,6317.41
SYNTHETIC_ACCT_0005,,6663.7
SYNTHETIC_ACCT_0005,,7432.8
SYNTHETIC_ACCT_0005,,8152.45
SYNTHETIC_ACCT_0005,,8443.93
SYNTHETIC_ACCT_0005,,8797.83
SYNTHETIC_ACCT_0005,,9946.59
SYNTHETIC_ACCT_0005,,10295.03
SYNTHETIC_ACCT_0005,,10605.24
SYNTHETIC_ACCT_0005,,10622.81
SYNTHETIC_ACCT_0005,,10644.56
SYNTHETIC_ACCT_0005,,10986.64
SYNTHETIC_ACCT_0005,,11152.16
SYNTHETIC_ACCT_0005,,11617.13
SYNTHETIC_ACCT_0005,,11796.17
SYNTHETIC_ACCT_0005,,11845.86
SYNTHETIC_ACCT_0005,,11888.51
SYNTHETIC_ACCT_0005,,12371.6
SYNTHETIC_ACCT_0005,,12902.17
SYNTHETIC_ACCT_0005,,13258.73
SYNTHETIC_ACCT_0005,,13449.13
SYNTHETIC_ACCT_0005,,13543.68
SYNTHETIC_ACCT_0005,,13680.18
SYNTHETIC_ACCT_0005,,14517.83
SYNTHETIC_ACCT_0005,,14833.69
SYNTHETIC_ACCT_0005,,15165.06
SYNTHETIC_ACCT_0005,,16079.9
SYNTHETIC_ACCT_0005,,16723.24
SYNTHETIC_ACCT_0005,,18402.85
SYNTHETIC_ACCT_0005,,19043.11
SYNTHETIC_ACCT_0005,,19732.21
SYNTHETIC_ACCT_0005,,19989.4
SYNTHETIC_ACCT_0005,,21129.52
SYNTHETIC_ACCT_0005,,22120.4
SYNTHETIC_ACCT_0005,,23184.1
SYNTHETIC_ACCT_0005,,23527.26
SYNTHETIC_ACCT_0005,,23669.48
SYNTHETIC_ACCT_0005,,23769.52
SYNTHETIC_ACCT_0005,,23788.75
SYNTHETIC_ACCT_0005,,23898.42
SYNTHETIC_ACCT_0005,,23986.91
SYNTHETIC_ACCT_0005,,24161.34
SYNTHETIC_ACCT_0005,,24181.72
SYNTHETIC_ACCT_0005,,24248.33
SYNTHETIC_ACCT_0005,,24281.79
SYNTHETIC_ACCT_0005,,24660.61
SYNTHETIC_ACCT_0005,,25367.16
SYNTHETIC_ACCT_0005,,25421.18
SYNTHETIC_ACCT_0005,,
SYNTHETIC_ACCT_0006,29503.28,29317.89
SYNTHETIC_ACCT_0006,29503.28,29374.97
SYNTHETIC_ACCT_0006,29503.28,29503.28
SYNTHETIC_ACCT_0006,29503.28,29574.85
SYNTHETIC_ACCT_0006,29503.28,29882.31
SYNTHETIC_ACCT_0006,29503.28,30437.31
SYNTHETIC_ACCT_0006,29503.28,30928.52
SYNTHETIC_ACCT_0006,29503.28,31834.26
SYNTHETIC_ACCT_0006,29503.28,33548.8
SYNTHETIC_ACCT_0006,29503.28,33999.69
SYNTHETIC_ACCT_0006,29503.28,34468.75
SYNTHETIC_ACCT_0006,29503.28,34522.72
SYNTHETIC_ACCT_0006,29503.28,35268.8
SYNTHETIC_ACCT_0006,29503.28,35318.23
SYNTHETIC_ACCT_0006,29503.28,35381.2
SYNTHETIC_ACCT_0006,29503.28,36118.99
SYNTHETIC_ACCT_0006,29503.28,36480.56
SYNTHETIC_ACCT_0006,29503.28,36626.5
SYNTHETIC_ACCT_0006,29503.28,36641.21
SYNTHETIC_ACCT_0006,29503.28,36763.5
SYNTHETIC_ACCT_0006,29503.28,37301.0
SYNTHETIC_ACCT_0006,29503.28,37726.18
SYNTHETIC_ACCT_0006,29503.28,37900.8
SYNTHETIC_ACCT_0006,29503.28,38009.76
SYNTHETIC_ACCT_0006,29503.28,38113.08
SYNTHETIC_ACCT_0006,29503.28,38157.58
SYNTHETIC_ACCT_0006,29503.28,39161.7
SYNTHETIC_ACCT_0006,29503.28,39238.74
SYNTHETIC_ACCT_0006,29503.28,39541.11
SYNTHETIC_ACCT_0006,29503.28,40148.48
SYNTHETIC_ACCT_0006,29503.28,40172.7
SYNTHETIC_ACCT_0006,29503.28,40266.17
SYNTHETIC_ACCT_0006,29503.28,40357.12
SYNTHETIC_ACCT_0006,29503.28,40405.79
SYNTHETIC_ACCT_0006,29503.28,41081.31
SYNTHETIC_ACCT_0006,29503.28,41340.81
SYNTHETIC_ACCT_0006,29503.28,42113.69
SYNTHETIC_ACCT_0006,29503.28,42409.55
SYNTHETIC_ACCT_0006,29503.28,42477.4
SYNTHETIC_ACCT_0006,29503.28,43122.14
SYNTHETIC_ACCT_0006,29503.28,43457.17
SYNTHETIC_ACCT_0006,29503.28,43830.57
SYNTHETIC_ACCT_0006,29503.28,44374.31
SYNTHETIC_ACCT_0006,29503.28,44949.6
SYNTHETIC_ACCT_0006,29503.28,45258.98
SYNTHETIC_ACCT_0006,29503.28,45428.43
SYNTHETIC_ACCT_0006,29503.28,45476.31
SYNTHETIC_ACCT_0006,29503.28,45690.49
SYNTHETIC_ACCT_0006,29503.28,45794.84
SYNTHETIC_ACCT_0006,29503.28,46095.97
SYNTHETIC_ACCT_0006,29503.28,46220.17
SYNTHETIC_ACCT_0006,29503.28,46496.09
SYNTHETIC_ACCT_0006,29503.28,47587.78
SYNTHETIC_ACCT_0006,29503.28,47642.24
SYNTHETIC_ACCT_0006,29503.28,47845.56
SYNTHETIC_ACCT_0006,29503.28,48375.84
SYNTHETIC_ACCT_0006,29503.28,49156.78
SYNTHETIC_ACCT_0006,29503.28,49573.8
SYNTHETIC_ACCT_0006,29503.28,50065.76
SYNTHETIC_ACCT_0006,29503.28,50080.69
SYNTHETIC_ACCT_0006,29503.28,50451.42
SYNTHETIC_ACCT_0006,29503.28,51268.27
SYNTHETIC_ACCT_0006,29503.28,51417.66
SYNTHETIC_ACCT_0006,29503.28,51666.48
SYNTHETIC_ACCT_0006,29503.28,52555.84
SYNTHETIC_ACCT_0006,29503.28,53300.22
SYNTHETIC_ACCT_0006,29503.28,54052.57
SYNTHETIC_ACCT_0006,29503.28,54139.23
SYNTHETIC_ACCT_0006,29503.28,54257.94
SYNTHETIC_ACCT_0006,29503.28,54472.74
SYNTHETIC_ACCT_0006,29503.28,56233.97
SYNTHETIC_ACCT_0006,29503.28,56808.33
SYNTHETIC_ACCT_0006,29503.28,57542.19
SYNTHETIC_ACCT_0006,29503.28,57688.36
SYNTHETIC_ACCT_0006,29503.28,57917.51
SYNTHETIC_ACCT_0006,29503.28,58294.97
SYNTHETIC_ACCT_0006,29503.28,
SYNTHETIC_ACCT_0007,7310.36,7310.36
SYNTHETIC_ACCT_0007,7310.36,7752.9
SYNTHETIC_ACCT_0007,7310.36,8707.56
SYNTHETIC_ACCT_0007,7310.36,8888.52
SYNTHETIC_ACCT_0007,7310.36,8940.7
SYNTHETIC_ACCT_0007,7310.36,9322.67
SYNTHETIC_ACCT_0007,7310.36,9628.69
SYNTHETIC_ACCT_0007,7310.36,9744.12
SYNTHETIC_ACCT_0007,7310.36,10492.2
SYNTHETIC_ACCT_0007,7310.36,10706.86
SYNTHETIC_ACCT_0007,7310.36,11062.77
SYNTHETIC_ACCT_0007,7310.36,11423.35
SYNTHETIC_ACCT_0007,7310.36,11534.19
SYNTHETIC_ACCT_0007,7310.36,11597.3
SYNTHETIC_ACCT_0007,7310.36,11978.53
SYNTHETIC_ACCT_0007,7310.36,12123.77
SYNTHETIC_ACCT_0007,7310.36,12337.11
SYNTHETIC_ACCT_0007,7310.36,12828.39
SYNTHETIC_ACCT_0007,7310.36,12976.07
SYNTHETIC_ACCT_0007,7310.36,13100.45
SYNTHETIC_ACCT_0007,7310.36,13736.48
SYNTHETIC_ACCT_0007,7310.36,14212.19
SYNTHETIC_ACCT_0007,7310.36,14303.89
SYNTHETIC_ACCT_0007,7310.36,14801.06
SYNTHETIC_ACCT_0007,7310.36,14842.15
SYNTHETIC_ACCT_0007,7310.36,15030.82
SYNTHETIC_ACCT_0007,7310.36,15420.02
SYNTHETIC_ACCT_0007,7310.36,15745.33
SYNTHETIC_ACCT_0007,7310.36,15793.95
SYNTHETIC_ACCT_0007,7310.36,16229.76
SYNTHETIC_ACCT_0007,7310.36,16365.82
SYNTHETIC_ACCT_0007,7310.36,16775.37
SYNTHETIC_ACCT_0007,7310.36,17601.14
SYNTHETIC_ACCT_0007,7310.36,18256.49
SYNTHETIC_ACCT_0007,7310.36,18695.5
SYNTHETIC_ACCT_0007,7310.36,18865.95
SYNTHETIC_ACCT_0007,7310.36,19475.68
SYNTHETIC_ACCT_0007,7310.36,20060.17
SYNTHETIC_ACCT_0007,7310.36,20662.05
SYNTHETIC_ACCT_0007,7310.36,20716.39
SYNTHETIC_ACCT_0007,7310.36,20788.45
SYNTHETIC_ACCT_0007,7310.36,21094.81
SYNTHETIC_ACCT_0007,7310.36,21294.96
SYNTHETIC_ACCT_0007,7310.36,21328.39
SYNTHETIC_ACCT_0007,7310.36,21393.72
SYNTHETIC_ACCT_0007,7310.36,21478.67
SYNTHETIC_ACCT_0007,7310.36,22399.87
SYNTHETIC_ACCT_0007,7310.36,23072.35
SYNTHETIC_ACCT_0007,7310.36,23484.86
SYNTHETIC_ACCT_0007,7310.36,23778.55
SYNTHETIC_ACCT_0007,7310.36,24047.11
SYNTHETIC_ACCT_0007,7310.36,24176.3
SYNTHETIC_ACCT_0007,7310.36,24349.85
SYNTHETIC_ACCT_0007,7310.36,24419.41
SYNTHETIC_ACCT_0007,7310.36,24551.44
SYNTHETIC_ACCT_0007,7310.36,25226.88
SYNTHETIC_ACCT_0007,7310.36,26078.73
SYNTHETIC_ACCT_0007,7310.36,26201.19
SYNTHETIC_ACCT_0007,7310.36,26574.02
SYNTHETIC_ACCT_0007,7310.36,27037.72
SYNTHETIC_ACCT_0007,7310.36,27359.89
SYNTHETIC_ACCT_0007,7310.36,27848.04
SYNTHETIC_ACCT_0007,7310.36,27910.33
SYNTHETIC_ACCT_0007,7310.36,28346.87
SYNTHETIC_ACCT_0007,7310.36,29178.38
SYNTHETIC_ACCT_0007,7310.36,
SYNTHETIC_ACCT_0008,29487.19,29414.1
SYNTHETIC_ACCT_0008,29487.19,29487.19
SYNTHETIC_ACCT_0008,29487.19,30561.64
SYNTHETIC_ACCT_0008,29487.19,30984.37
SYNTHETIC_ACCT_0008,29487.19,31133.61
SYNTHETIC_ACCT_0008,29487.19,31159.78
SYNTHETIC_ACCT_0008,29487.19,31332.32
SYNTHETIC_ACCT_0008,29487.19,31493.02
SYNTHETIC_ACCT_0008,29487.19,31536.24
SYNTHETIC_ACCT_0008,29487.19,32168.33
SYNTHETIC_ACCT_0008,29487.19,32619.42
SYNTHETIC_ACCT_0008,29487.19,33491.65
SYNTHETIC_ACCT_0008,29487.19,33667.94
SYNTHETIC_ACCT_0008,29487.19,34038.45
SYNTHETIC_ACCT_0008,29487.19,34039.17
SYNTHETIC_ACCT_0008,29487.19,34339.96
SYNTHETIC_ACCT_0008,29487.19,34540.0
SYNTHETIC_ACCT_0008,29487.19,35239.72
SYNTHETIC_ACCT_0008,29487.19,36693.96
SYNTHETIC_ACCT_0008,29487.19,37051.95
SYNTHETIC_ACCT_0008,29487.19,37616.53
SYNTHETIC_ACCT_0008,29487.19,37832.44
SYNTHETIC_ACCT_0008,29487.19,38103.91
SYNTHETIC_ACCT_0008,29487.19,38406.32
SYNTHETIC_ACCT_0008,29487.19,38502.58
SYNTHETIC_ACCT_0008,29487.19,38784.05
SYNTHETIC_ACCT_0008,29487.19,38950.39
SYNTHETIC_ACCT_0008,29487.19,38959.22
SYNTHETIC_ACCT_0008,29487.19,39045.85
SYNTHETIC_ACCT_0008,29487.19,39105.34
SYNTHETIC_ACCT_0008,29487.19,39301.5
SYNTHETIC_ACCT_0008,29487.19,39314.51
SYNTHETIC_ACCT_0008,29487.19,39333.73
SYNTHETIC_ACCT_0008,29487.19,39368.27
SYNTHETIC_ACCT_0008,29487.19,39489.26
SYNTHETIC_ACCT_0008,29487.19,39835.23
SYNTHETIC_ACCT_0008,29487.19,40496.16
SYNTHETIC_ACCT_0008,29487.19,40508.27
SYNTHETIC_ACCT_0008,29487.19,40529.7
SYNTHETIC_ACCT_0008,29487.19,40861.59
SYNTHETIC_ACCT_0008,29487.19,41293.36
SYNTHETIC_ACCT_0008,29487.19,41494.39
SYNTHETIC_ACCT_0008,29487.19,42430.52
SYNTHETIC_ACCT_0008,29487.19,42752.16
SYNTHETIC_ACCT_0008,29487.19,42883.27
SYNTHETIC_ACCT_0008,29487.19,43690.65
SYNTHETIC_ACCT_0008,29487.19,44669.37
SYNTHETIC_ACCT_0008,29487.19,45313.07
SYNTHETIC_ACCT_0008,29487.19,45493.38
SYNTHETIC_ACCT_0008,29487.19,45526.77
SYNTHETIC_ACCT_0008,29487.19,45641.99
SYNTHETIC_ACCT_0008,29487.19,45732.64
SYNTHETIC_ACCT_0008,29487.19,45789.97
SYNTHETIC_ACCT_0008,29487.19,45880.42
SYNTHETIC_ACCT_0008,29487.19,46298.34
SYNTHETIC_ACCT_0008,29487.19,46335.29
SYNTHETIC_ACCT_0008,29487.19,46652.05
SYNTHETIC_ACCT_0008,29487.19,46864.27
SYNTHETIC_ACCT_0008,29487.19,47073.73
SYNTHETIC_ACCT_0008,29487.19,47980.57
SYNTHETIC_ACCT_0008,29487.19,48672.41
SYNTHETIC_ACCT_0008,29487.19,48761.36
SYNTHETIC_ACCT_0008,29487.19,48865.2
SYNTHETIC_ACCT_0008,29487.19,48952.99
SYNTHETIC_ACCT_0008,29487.19,
SYNTHETIC_ACCT_0009,49351.67,48792.08
