account_id,first_closing_balance,last_closing_balance
SYNTHETIC_ACCT_0002,28329.08,47201.71
SYNTHETIC_ACCT_0002,28329.08,47670.83
SYNTHETIC_ACCT_0002,28329.08,47702.16
SYNTHETIC_ACCT_0002,28329.08,47754.6
SYNTHETIC_ACCT_0002,28329.08,47831.69
SYNTHETIC_ACCT_0002,28329.08,47875.74
SYNTHETIC_ACCT_0002,28329.08,48062.34
SYNTHETIC_ACCT_0002,28329.08,48509.88
SYNTHETIC_ACCT_0002,28329.08,48757.02
SYNTHETIC_ACCT_0002,28329.08,48786.21
SYNTHETIC_ACCT_0002,28329.08,49102.88
SYNTHETIC_ACCT_0002,28329.08,49277.18
SYNTHETIC_ACCT_0002,28329.08,50008.48
SYNTHETIC_ACCT_0002,28329.08,50272.65
SYNTHETIC_ACCT_0002,28329.08,50940.39
SYNTHETIC_ACCT_0002,28329.08,51263.02
SYNTHETIC_ACCT_0002,28329.08,52185.04
SYNTHETIC_ACCT_0002,28329.08,52719.65
SYNTHETIC_ACCT_0002,28329.08,53090.5
SYNTHETIC_ACCT_0002,28329.08,53342.56
SYNTHETIC_ACCT_0002,28329.08,53581.25
SYNTHETIC_ACCT_0002,28329.08,54573.42
SYNTHETIC_ACCT_0002,28329.08,55185.53
SYNTHETIC_ACCT_0002,28329.08,55264.18
SYNTHETIC_ACCT_0003,16652.11,16652.11
SYNTHETIC_ACCT_0003,16652.11,17324.44
SYNTHETIC_ACCT_0003,16652.11,18177.13
SYNTHETIC_ACCT_0003,16652.11,18708.13
SYNTHETIC_ACCT_0003,16652.11,18955.3
SYNTHETIC_ACCT_0003,16652.11,19683.37
SYNTHETIC_ACCT_0003,16652.11,20579.18
SYNTHETIC_ACCT_0003,16652.11,21012.52
SYNTHETIC_ACCT_0003,16652.11,21382.21
SYNTHETIC_ACCT_0003,16652.11,21962.13
SYNTHETIC_ACCT_0003,16652.11,22754.24
SYNTHETIC_ACCT_0003,16652.11,23112.17
SYNTHETIC_ACCT_0003,16652.11,23158.41
SYNTHETIC_ACCT_0003,16652.11,23221.93
SYNTHETIC_ACCT_0003,16652.11,23331.51
SYNTHETIC_ACCT_0003,16652.11,23432.12
SYNTHETIC_ACCT_0003,16652.11,23492.35
SYNTHETIC_ACCT_0003,16652.11,23515.33
SYNTHETIC_ACCT_0003,16652.11,23545.92
SYNTHETIC_ACCT_0003,16652.11,23650.83
SYNTHETIC_ACCT_0003,16652.11,23673.45
SYNTHETIC_ACCT_0003,16652.11,23866.06
SYNTHETIC_ACCT_0003,16652.11,23887.41
SYNTHETIC_ACCT_0003,16652.11,23902.43
SYNTHETIC_ACCT_0003,16652.11,23939.94
SYNTHETIC_ACCT_0003,16652.11,24238.94
SYNTHETIC_ACCT_0003,16652.11,24309.32
SYNTHETIC_ACCT_0003,16652.11,24485.05
SYNTHETIC_ACCT_0003,16652.11,24499.98
SYNTHETIC_ACCT_0003,16652.11,24553.55
SYNTHETIC_ACCT_0003,16652.11,24575.81
SYNTHETIC_ACCT_0003,16652.11,24648.63
SYNTHETIC_ACCT_0003,16652.11,25033.0
SYNTHETIC_ACCT_0003,16652.11,25169.54
SYNTHETIC_ACCT_0003,16652.11,25695.2
SYNTHETIC_ACCT_0003,16652.11,26098.65
SYNTHETIC_ACCT_0003,16652.11,26245.12
SYNTHETIC_ACCT_0003,16652.11,26435.86
SYNTHETIC_ACCT_0003,16652.11,26769.8
SYNTHETIC_ACCT_0003,16652.11,26988.54
SYNTHETIC_ACCT_0003,16652.11,27044.96
SYNTHETIC_ACCT_0003,16652.11,27204.0
SYNTHETIC_ACCT_0003,16652.11,27348.49
SYNTHETIC_ACCT_0003,16652.11,27553.14
SYNTHETIC_ACCT_0003,16652.11,28035.9
SYNTHETIC_ACCT_0003,16652.11,28202.53
SYNTHETIC_ACCT_0003,16652.11,28211.48
SYNTHETIC_ACCT_0003,16652.11,28445.32
SYNTHETIC_ACCT_0003,16652.11,29011.11
SYNTHETIC_ACCT_0003,16652.11,29491.96
SYNTHETIC_ACCT_0003,16652.11,29560.19
SYNTHETIC_ACCT_0003,16652.11,29657.7
SYNTHETIC_ACCT_0003,16652.11,29667.34
SYNTHETIC_ACCT_0003,16652.11,29686.43
SYNTHETIC_ACCT_0003,16652.11,29821.17
SYNTHETIC_ACCT_0003,16652.11,29881.7
SYNTHETIC_ACCT_0003,16652.11,29926.59
SYNTHETIC_ACCT_0003,16652.11,29956.72
SYNTHETIC_ACCT_0003,16652.11,30181.8
SYNTHETIC_ACCT_0003,16652.11,30265.28
SYNTHETIC_ACCT_0003,16652.11,30309.32
SYNTHETIC_ACCT_0003,16652.11,30507.7
SYNTHETIC_ACCT_0003,16652.11,31014.96
SYNTHETIC_ACCT_0003,16652.11,31637.43
SYNTHETIC_ACCT_0003,16652.11,31781.66
SYNTHETIC_ACCT_0003,16652.11,32244.74
SYNTHETIC_ACCT_0003,16652.11,33086.6
SYNTHETIC_ACCT_0003,16652.11,34036.88
SYNTHETIC_ACCT_0003,16652.11,34767.41
SYNTHETIC_ACCT_0003,16652.11,35303.56
SYNTHETIC_ACCT_0003,16652.11,35738.5
SYNTHETIC_ACCT_0003,16652.11,36112.64
SYNTHETIC_ACCT_0003,16652.11,36509.52
SYNTHETIC_ACCT_0003,16652.11,36876.42
SYNTHETIC_ACCT_0003,16652.11,37597.16
SYNTHETIC_ACCT_0003,16652.11,37832.44
SYNTHETIC_ACCT_0003,16652.11,38238.96
SYNTHETIC_ACCT_0003,16652.11,38661.48
SYNTHETIC_ACCT_0003,16652.11,38845.38
SYNTHETIC_ACCT_0003,16652.11,38914.38
SYNTHETIC_ACCT_0003,16652.11,39045.48
SYNTHETIC_ACCT_0003,16652.11,39437.43
SYNTHETIC_ACCT_0003,16652.11,39461.66
SYNTHETIC_ACCT_0003,16652.11,39666.28
SYNTHETIC_ACCT_0003,16652.11,39953.37
SYNTHETIC_ACCT_0003,16652.11,40004.37
SYNTHETIC_ACCT_0003,16652.11,40500.0
SYNTHETIC_ACCT_0003,16652.11,40751.71
SYNTHETIC_ACCT_0003,16652.11,40919.13
SYNTHETIC_ACCT_0003,16652.11,41361.84
SYNTHETIC_ACCT_0004,15622.72,15622.72
SYNTHETIC_ACCT_0004,15622.72,15641.14
SYNTHETIC_ACCT_0004,15622.72,16193.06
SYNTHETIC_ACCT_0004,15622.72,16271.28
SYNTHETIC_ACCT_0004,15622.72,16483.48
SYNTHETIC_ACCT_0004,15622.72,16494.42
SYNTHETIC_ACCT_0004,15622.72,16507.85
SYNTHETIC_ACCT_0004,15622.72,16528.84
SYNTHETIC_ACCT_0004,15622.72,16600.36
SYNTHETIC_ACCT_0004,15622.72,16750.41
SYNTHETIC_ACCT_0004,15622.72,16921.48
SYNTHETIC_ACCT_0004,15622.72,16995.19
SYNTHETIC_ACCT_0004,15622.72,17402.73
SYNTHETIC_ACCT_0004,15622.72,18007.21
SYNTHETIC_ACCT_0004,15622.72,18022.58
SYNTHETIC_ACCT_0004,15622.72,18041.1
SYNTHETIC_ACCT_0004,15622.72,18265.91
SYNTHETIC_ACCT_0004,15622.72,18421.81
SYNTHETIC_ACCT_0004,15622.72,18598.45
SYNTHETIC_ACCT_0004,15622.72,19373.32
SYNTHETIC_ACCT_0004,15622.72,20067.88
SYNTHETIC_ACCT_0004,15622.72,20194.6
SYNTHETIC_ACCT_0004,15622.72,20674.5
SYNTHETIC_ACCT_0004,15622.72,21128.94
SYNTHETIC_ACCT_0004,15622.72,21179.2
SYNTHETIC_ACCT_0004,15622.72,21845.38
SYNTHETIC_ACCT_0004,15622.72,22476.55
SYNTHETIC_ACCT_0004,15622.72,23260.15
SYNTHETIC_ACCT_0004,15622.72,23528.49
SYNTHETIC_ACCT_0004,15622.72,24498.97
SYNTHETIC_ACCT_0004,15622.72,24861.45
SYNTHETIC_ACCT_0004,15622.72,25557.04
SYNTHETIC_ACCT_0004,15622.72,26228.0
SYNTHETIC_ACCT_0004,15622.72,26299.79
SYNTHETIC_ACCT_0004,15622.72,26343.37
SYNTHETIC_ACCT_0004,15622.72,26698.56
SYNTHETIC_ACCT_0004,15622.72,26803.12
SYNTHETIC_ACCT_0004,15622.72,26832.88
SYNTHETIC_ACCT_0004,15622.72,26848.93
SYNTHETIC_ACCT_0004,15622.72,27063.11
SYNTHETIC_ACCT_0004,15622.72,27314.06
SYNTHETIC_ACCT_0004,15622.72,27794.56
SYNTHETIC_ACCT_0004,15622.72,28201.98
SYNTHETIC_ACCT_0004,15622.72,28718.04
SYNTHETIC_ACCT_0004,15622.72,29491.18
SYNTHETIC_ACCT_0004,15622.72,30217.71
SYNTHETIC_ACCT_0004,15622.72,30279.47
SYNTHETIC_ACCT_0004,15622.72,31160.84
SYNTHETIC_ACCT_0004,15622.72,31173.6
SYNTHETIC_ACCT_0004,15622.72,31358.22
SYNTHETIC_ACCT_0004,15622.72,31522.67
SYNTHETIC_ACCT_0004,15622.72,31537.38
SYNTHETIC_ACCT_0004,15622.72,31558.32
SYNTHETIC_ACCT_0004,15622.72,31771.0
SYNTHETIC_ACCT_0004,15622.72,31962.46
SYNTHETIC_ACCT_0004,15622.72,32036.14
SYNTHETIC_ACCT_0004,15622.72,32395.05
SYNTHETIC_ACCT_0004,15622.72,32816.63
SYNTHETIC_ACCT_0004,15622.72,33672.19
SYNTHETIC_ACCT_0004,15622.72,34128.36
SYNTHETIC_ACCT_0004,15622.72,34602.63
SYNTHETIC_ACCT_0004,15622.72,35390.7
SYNTHETIC_ACCT_0004,15622.72,35756.78
SYNTHETIC_ACCT_0004,15622.72,36065.22
SYNTHETIC_ACCT_0004,15622.72,36836.98
SYNTHETIC_ACCT_0004,15622.72,37407.16
SYNTHETIC_ACCT_0004,15622.72,37481.23
SYNTHETIC_ACCT_0004,15622.72,37690.42
SYNTHETIC_ACCT_0004,15622.72,37824.29
SYNTHETIC_ACCT_0004,15622.72,37972.17
SYNTHETIC_ACCT_0004,15622.72,37973.17
SYNTHETIC_ACCT_0004,15622.72,38229.62
SYNTHETIC_ACCT_0004,15622.72,38912.19
SYNTHETIC_ACCT_0004,15622.72,39095.76
SYNTHETIC_ACCT_0004,15622.72,39466.06
SYNTHETIC_ACCT_0004,15622.72,39645.4
SYNTHETIC_ACCT_0004,15622.72,39865.07
SYNTHETIC_ACCT_0004,15622.72,40419.16
SYNTHETIC_ACCT_0004,15622.72,40469.0
SYNTHETIC_ACCT_0004,15622.72,40757.72
SYNTHETIC_ACCT_0004,15622.72,40782.15
SYNTHETIC_ACCT_0004,15622.72,40906.39
SYNTHETIC_ACCT_0004,15622.72,41096.66
SYNTHETIC_ACCT_0004,15622.72,41415.36
SYNTHETIC_ACCT_0004,15622.72,41478.98
SYNTHETIC_ACCT_0004,15622.72,41487.89
SYNTHETIC_ACCT_0004,15622.72,41781.48
SYNTHETIC_ACCT_0004,15622.72,41849.97
SYNTHETIC_ACCT_0004,15622.72,41991.17
SYNTHETIC_ACCT_0004,15622.72,42143.61
SYNTHETIC_ACCT_0005,8895.38,7971.28
SYNTHETIC_ACCT_0005,8895.38,8414.83
SYNTHETIC_ACCT_0005,8895.38,8567.98
SYNTHETIC_ACCT_0005,8895.38,8895.38
SYNTHETIC_ACCT_0005,8895.38,9460.05
SYNTHETIC_ACCT_0005,8895.38,9617.26
SYNTHETIC_ACCT_0005,8895.38,10384.6
SYNTHETIC_ACCT_0005,8895.38,10633.16
SYNTHETIC_ACCT_0005,8895.38,11416.49
SYNTHETIC_ACCT_0005,8895.38,12191.52
SYNTHETIC_ACCT_0005,8895.38,12620.41
SYNTHETIC_ACCT_0005,8895.38,13131.74
SYNTHETIC_ACCT_0005,8895.38,13206.28
SYNTHETIC_ACCT_0005,8895.38,14012.72
SYNTHETIC_ACCT_0005,8895.38,14177.04
SYNTHETIC_ACCT_0005,8895.38,14689.35
SYNTHETIC_ACCT_0005,8895.38,14987.79
SYNTHETIC_ACCT_0005,8895.38,15378.69
SYNTHETIC_ACCT_0005,8895.38,16377.83
SYNTHETIC_ACCT_0005,8895.38,16720.71
SYNTHETIC_ACCT_0005,8895.38,17233.14
SYNTHETIC_ACCT_0005,8895.38,17906.59
SYNTHETIC_ACCT_0005,8895.38,18231.3
SYNTHETIC_ACCT_0005,8895.38,18242.34
SYNTHETIC_ACCT_0005,8895.38,18322.48
SYNTHETIC_ACCT_0005,8895.38,18575.66
SYNTHETIC_ACCT_0005,8895.38,18630.01
SYNTHETIC_ACCT_0005,8895.38,18766.53
SYNTHETIC_ACCT_0005,8895.38,18916.52
SYNTHETIC_ACCT_0005,8895.38,18963.62
SYNTHETIC_ACCT_0005,8895.38,19612.38
SYNTHETIC_ACCT_0005,8895.38,19761.91
SYNTHETIC_ACCT_0005,8895.38,19775.54
SYNTHETIC_ACCT_0005,8895.38,20242.73
SYNTHETIC_ACCT_0005,8895.38,20329.04
SYNTHETIC_ACCT_0005,8895.38,20928.67
SYNTHETIC_ACCT_0005,8895.38,21258.2
SYNTHETIC_ACCT_0005,8895.38,21280.84
SYNTHETIC_ACCT_0005,8895.38,21489.04
SYNTHETIC_ACCT_0005,8895.38,22043.14
SYNTHETIC_ACCT_0005,8895.38,22381.27
SYNTHETIC_ACCT_0005,8895.38,23026.09
SYNTHETIC_ACCT_0005,8895.38,23391.87
SYNTHETIC_ACCT_0005,8895.38,23973.59
SYNTHETIC_ACCT_0005,8895.38,24945.98
SYNTHETIC_ACCT_0005,8895.38,25533.47
SYNTHETIC_ACCT_0005,8895.38,25575.17
SYNTHETIC_ACCT_0005,8895.38,25714.07
SYNTHETIC_ACCT_0005,8895.38,25818.1
SYNTHETIC_ACCT_0005,8895.38,25831.59
SYNTHETIC_ACCT_0005,8895.38,25987.05
SYNTHETIC_ACCT_0005,8895.38,26246.01
SYNTHETIC_ACCT_0005,8895.38,26260.53
SYNTHETIC_ACCT_0005,8895.38,26586.77
SYNTHETIC_ACCT_0005,8895.38,26756.02
SYNTHETIC_ACCT_0005,8895.38,26797.78
SYNTHETIC_ACCT_0005,8895.38,26810.51
SYNTHETIC_ACCT_0005,8895.38,26836.69
SYNTHETIC_ACCT_0005,8895.38,27106.64
SYNTHETIC_ACCT_0005,8895.38,27429.31
SYNTHETIC_ACCT_0005,8895.38,27543.59
SYNTHETIC_ACCT_0005,8895.38,27792.16
SYNTHETIC_ACCT_0005,8895.38,28103.11
SYNTHETIC_ACCT_0005,8895.38,28306.51
SYNTHETIC_ACCT_0005,8895.38,28827.0
SYNTHETIC_ACCT_0005,8895.38,29331.74
SYNTHETIC_ACCT_0005,8895.38,29873.05
SYNTHETIC_ACCT_0005,8895.38,29966.55
SYNTHETIC_ACCT_0005,8895.38,29993.62
SYNTHETIC_ACCT_0005,8895.38,30055.32
SYNTHETIC_ACCT_0005,8895.38,30250.76
SYNTHETIC_ACCT_0005,8895.38,30305.03
SYNTHETIC_ACCT_0005,8895.38,30695.75
SYNTHETIC_ACCT_0005,8895.38,31110.98
SYNTHETIC_ACCT_0005,8895.38,31146.12
SYNTHETIC_ACCT_0005,8895.38,31480.7
SYNTHETIC_ACCT_0005,8895.38,31546.43
SYNTHETIC_ACCT_0005,8895.38,31770.48
SYNTHETIC_ACCT_0005,8895.38,32153.35
SYNTHETIC_ACCT_0005,8895.38,32255.46
SYNTHETIC_ACCT_0005,8895.38,33137.31
SYNTHETIC_ACCT_0005,8895.38,33687.91
SYNTHETIC_ACCT_0005,8895.38,34116.05
SYNTHETIC_ACCT_0005,8895.38,34290.37
SYNTHETIC_ACCT_0005,8895.38,34465.1
SYNTHETIC_ACCT_0005,8895.38,34562.74
SYNTHETIC_ACCT_0005,8895.38,34765.54
SYNTHETIC_ACCT_0005,8895.38,35081.79
SYNTHETIC_ACCT_0005,8895.38,35121.09
SYNTHETIC_ACCT_0005,8895.38,35540.95
SYNTHETIC_ACCT_0006,1354.7,952.71
SYNTHETIC_ACCT_0006,1354.7,1354.7
SYNTHETIC_ACCT_0006,1354.7,1940.22
SYNTHETIC_ACCT_0006,1354.7,2453.24
SYNTHETIC_ACCT_0006,1354.7,2622.33
SYNTHETIC_ACCT_0006,1354.7,2686.47
SYNTHETIC_ACCT_0006,1354.7,2794.96
SYNTHETIC_ACCT_0006,1354.7,2839.62
SYNTHETIC_ACCT_0006,1354.7,2949.43
SYNTHETIC_ACCT_0006,1354.7,3020.52
SYNTHETIC_ACCT_0006,1354.7,3040.23
SYNTHETIC_ACCT_0006,1354.7,3079.38
SYNTHETIC_ACCT_0006,1354.7,3236.56
SYNTHETIC_ACCT_0006,1354.7,3262.55
SYNTHETIC_ACCT_0006,1354.7,3416.53
SYNTHETIC_ACCT_0006,1354.7,3660.9
SYNTHETIC_ACCT_0006,1354.7,3925.1
SYNTHETIC_ACCT_0006,1354.7,4427.99
SYNTHETIC_ACCT_0006,1354.7,5372.65
SYNTHETIC_ACCT_0006,1354.7,5545.75
SYNTHETIC_ACCT_0006,1354.7,5707.44
SYNTHETIC_ACCT_0006,1354.7,5879.29
SYNTHETIC_ACCT_0006,1354.7,6007.97
SYNTHETIC_ACCT_0006,1354.7,6107.68
SYNTHETIC_ACCT_0006,1354.7,6370.34
SYNTHETIC_ACCT_0006,1354.7,6786.97
SYNTHETIC_ACCT_0006,1354.7,6800.51
SYNTHETIC_ACCT_0006,1354.7,6810.72
SYNTHETIC_ACCT_0006,1354.7,6984.3
SYNTHETIC_ACCT_0006,1354.7,7102.91
SYNTHETIC_ACCT_0006,1354.7,7120.94
SYNTHETIC_ACCT_0006,1354.7,7248.4
SYNTHETIC_ACCT_0006,1354.7,7500.67
SYNTHETIC_ACCT_0006,1354.7,8450.41
SYNTHETIC_ACCT_0006,1354.7,9114.87
SYNTHETIC_ACCT_0006,1354.7,9549.73
SYNTHETIC_ACCT_0006,1354.7,9560.19
SYNTHETIC_ACCT_0006,1354.7,9640.37
SYNTHETIC_ACCT_0006,1354.7,9766.8
SYNTHETIC_ACCT_0006,1354.7,9782.61
SYNTHETIC_ACCT_0006,1354.7,9863.8
SYNTHETIC_ACCT_0006,1354.7,9969.12
SYNTHETIC_ACCT_0006,1354.7,10565.0
SYNTHETIC_ACCT_0006,1354.7,10604.01
SYNTHETIC_ACCT_0006,1354.7,10635.54
SYNTHETIC_ACCT_0006,1354.7,11422.82
SYNTHETIC_ACCT_0006,1354.7,11866.39
SYNTHETIC_ACCT_0006,1354.7,11987.95
SYNTHETIC_ACCT_0006,1354.7,12219.47
SYNTHETIC_ACCT_0006,1354.7,12278.66
SYNTHETIC_ACCT_0006,1354.7,12438.72
SYNTHETIC_ACCT_0006,1354.7,12826.57
SYNTHETIC_ACCT_0006,1354.7,13016.97
SYNTHETIC_ACCT_0006,1354.7,13170.93
SYNTHETIC_ACCT_0006,1354.7,13192.61
SYNTHETIC_ACCT_0006,1354.7,13586.28
SYNTHETIC_ACCT_0006,1354.7,13597.81
SYNTHETIC_ACCT_0006,1354.7,13681.53
SYNTHETIC_ACCT_0006,1354.7,13767.65
SYNTHETIC_ACCT_0006,1354.7,13802.46
SYNTHETIC_ACCT_0006,1354.7,13969.66
SYNTHETIC_ACCT_0006,1354.7,13974.97
SYNTHETIC_ACCT_0006,1354.7,14680.61
SYNTHETIC_ACCT_0006,1354.7,15556.29
SYNTHETIC_ACCT_0006,1354.7,15644.15
SYNTHETIC_ACCT_0006,1354.7,15654.8
SYNTHETIC_ACCT_0006,1354.7,15956.86
