txn_id,account_id,txn_date,txn_amount,txn_type,merchant_category,channel,is_flagged
SYNTHETIC_TXN_000035,SYNTHETIC_ACCT_0038,2023-09-27,2634.72,REFUND,RETAIL,ONLINE,False
SYNTHETIC_TXN_000037,SYNTHETIC_ACCT_0965,2023-07-02,3240.24,PURCHASE,GROCERY,ONLINE,False
SYNTHETIC_TXN_000038,SYNTHETIC_ACCT_0216,2024-10-07,2404.28,FEE,GROCERY,MOBILE,False
SYNTHETIC_TXN_000039,SYNTHETIC_ACCT_0281,2024-03-12,4233.22,PURCHASE,DINING,BRANCH,False
SYNTHETIC_TXN_000040,SYNTHETIC_ACCT_1292,2023-08-04,2368.09,FEE,DINING,MOBILE,False
SYNTHETIC_TXN_000041,SYNTHETIC_ACCT_0293,2024-10-20,3455.24,TRANSFER,RETAIL,ONLINE,False
SYNTHETIC_TXN_000042,SYNTHETIC_ACCT_1292,2024-10-19,8794.72,PURCHASE,DINING,MOBILE,False
SYNTHETIC_TXN_000043,SYNTHETIC_ACCT_1925,2024-02-02,2022.8,REFUND,DINING,ATM,False
SYNTHETIC_TXN_000045,SYNTHETIC_ACCT_1449,2023-07-14,1090.64,FEE,DINING,MOBILE,False
SYNTHETIC_TXN_000046,SYNTHETIC_ACCT_0034,2023-05-10,7357.37,PURCHASE,GROCERY,BRANCH,False
SYNTHETIC_TXN_000047,SYNTHETIC_ACCT_1292,2023-09-09,5711.34,PURCHASE,UTILITIES,ATM,False
SYNTHETIC_TXN_000049,SYNTHETIC_ACCT_1715,2023-11-29,7917.4,PURCHASE,RETAIL,BRANCH,False
SYNTHETIC_TXN_000050,SYNTHETIC_ACCT_1406,2023-01-21,19.03,REFUND,DINING,ONLINE,False
SYNTHETIC_TXN_000051,SYNTHETIC_ACCT_0464,2024-01-12,9978.21,FEE,RETAIL,BRANCH,False
SYNTHETIC_TXN_000052,SYNTHETIC_ACCT_0408,2023-11-04,5201.27,REFUND,TRAVEL,MOBILE,False
SYNTHETIC_TXN_000053,SYNTHETIC_ACCT_0634,2023-11-10,3388.17,FEE,GROCERY,ONLINE,False
SYNTHETIC_TXN_000055,SYNTHETIC_ACCT_1814,2024-05-01,2274.32,TRANSFER,DINING,ATM,False
SYNTHETIC_TXN_000056,SYNTHETIC_ACCT_1295,2023-09-11,9986.93,PURCHASE,UTILITIES,ATM,False
SYNTHETIC_TXN_000057,SYNTHETIC_ACCT_0618,2023-06-15,5773.97,TRANSFER,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000058,SYNTHETIC_ACCT_1496,2023-03-17,1118.77,REFUND,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_000059,SYNTHETIC_ACCT_1111,2024-04-09,3821.8,REFUND,RETAIL,ATM,False
SYNTHETIC_TXN_000060,SYNTHETIC_ACCT_0670,2023-05-03,191.55,FEE,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_000061,SYNTHETIC_ACCT_0967,2024-08-28,2053.28,FEE,GROCERY,ONLINE,True
SYNTHETIC_TXN_000063,SYNTHETIC_ACCT_1732,2023-10-04,760.06,TRANSFER,GROCERY,ONLINE,False
SYNTHETIC_TXN_000064,SYNTHETIC_ACCT_1678,2024-04-09,9778.27,FEE,GROCERY,ONLINE,False
SYNTHETIC_TXN_000065,SYNTHETIC_ACCT_0782,2024-08-14,4247.24,TRANSFER,GROCERY,BRANCH,False
SYNTHETIC_TXN_000066,SYNTHETIC_ACCT_1075,2023-07-03,6956.97,REFUND,DINING,BRANCH,False
SYNTHETIC_TXN_000067,SYNTHETIC_ACCT_0158,2024-10-03,6943.33,REFUND,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_000068,SYNTHETIC_ACCT_0055,2024-09-15,5745.69,TRANSFER,RETAIL,BRANCH,False
SYNTHETIC_TXN_000069,SYNTHETIC_ACCT_1974,2023-06-07,9463.37,REFUND,DINING,ONLINE,False
SYNTHETIC_TXN_000070,SYNTHETIC_ACCT_0444,2023-09-08,3982.75,REFUND,DINING,ONLINE,False
SYNTHETIC_TXN_000071,SYNTHETIC_ACCT_1448,2024-04-05,3016.28,FEE,DINING,ONLINE,False
SYNTHETIC_TXN_000073,SYNTHETIC_ACCT_0900,2024-01-20,3481.43,FEE,UTILITIES,BRANCH,False
SYNTHETIC_TXN_000074,SYNTHETIC_ACCT_0177,2024-02-07,2812.93,FEE,TRAVEL,MOBILE,False
SYNTHETIC_TXN_000075,SYNTHETIC_ACCT_0306,2024-01-28,2061.52,FEE,DINING,BRANCH,False
SYNTHETIC_TXN_000076,SYNTHETIC_ACCT_1179,2024-01-24,408.64,PURCHASE,GROCERY,BRANCH,False
SYNTHETIC_TXN_000078,SYNTHETIC_ACCT_0477,2024-09-04,2709.32,REFUND,UTILITIES,MOBILE,False
SYNTHETIC_TXN_000079,SYNTHETIC_ACCT_0849,2024-09-02,6900.19,PURCHASE,RETAIL,ATM,False
SYNTHETIC_TXN_000081,SYNTHETIC_ACCT_0413,2024-04-03,8631.46,FEE,DINING,ONLINE,False
SYNTHETIC_TXN_000082,SYNTHETIC_ACCT_1888,2024-09-14,2344.79,TRANSFER,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000083,SYNTHETIC_ACCT_1868,2023-09-17,1370.25,REFUND,UTILITIES,MOBILE,True
SYNTHETIC_TXN_000084,SYNTHETIC_ACCT_1612,2024-02-10,3089.54,FEE,RETAIL,ONLINE,False
SYNTHETIC_TXN_000085,SYNTHETIC_ACCT_0320,2024-04-23,7437.89,REFUND,GROCERY,MOBILE,False
SYNTHETIC_TXN_000086,SYNTHETIC_ACCT_0664,2023-11-15,7857.0,PURCHASE,TRAVEL,MOBILE,False
SYNTHETIC_TXN_000087,SYNTHETIC_ACCT_0868,2024-05-12,1602.67,REFUND,RETAIL,ONLINE,False
SYNTHETIC_TXN_000088,SYNTHETIC_ACCT_1582,2023-01-17,9719.66,PURCHASE,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000089,SYNTHETIC_ACCT_1188,2023-01-24,8362.52,PURCHASE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000090,SYNTHETIC_ACCT_0483,2024-01-05,6365.72,PURCHASE,TRAVEL,MOBILE,False
SYNTHETIC_TXN_000091,SYNTHETIC_ACCT_1002,2024-08-16,2159.01,PURCHASE,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000092,SYNTHETIC_ACCT_1176,2024-05-01,8667.13,PURCHASE,TRAVEL,BRANCH,False
SYNTHETIC_TXN_000093,SYNTHETIC_ACCT_1580,2023-03-04,367.78,PURCHASE,GROCERY,ONLINE,False
SYNTHETIC_TXN_000095,SYNTHETIC_ACCT_0755,2023-03-19,4636.15,FEE,UTILITIES,BRANCH,False
SYNTHETIC_TXN_000096,SYNTHETIC_ACCT_1194,2024-04-08,7129.63,TRANSFER,UTILITIES,MOBILE,False
SYNTHETIC_TXN_000097,SYNTHETIC_ACCT_1290,2023-07-05,1144.31,REFUND,RETAIL,MOBILE,False
SYNTHETIC_TXN_000098,SYNTHETIC_ACCT_0729,2023-12-17,1365.35,REFUND,HEALTHCARE,ATM,False
SYNTHETIC_TXN_000099,SYNTHETIC_ACCT_0051,2023-10-06,8834.93,TRANSFER,UTILITIES,ATM,False
SYNTHETIC_TXN_000100,SYNTHETIC_ACCT_1612,2024-05-23,4600.95,TRANSFER,RETAIL,ONLINE,False
SYNTHETIC_TXN_000101,SYNTHETIC_ACCT_1002,2024-12-13,5544.12,TRANSFER,DINING,ATM,True
SYNTHETIC_TXN_000102,SYNTHETIC_ACCT_1939,2024-10-04,21.53,PURCHASE,GROCERY,MOBILE,False
SYNTHETIC_TXN_000103,SYNTHETIC_ACCT_0329,2024-09-18,306.44,PURCHASE,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000104,SYNTHETIC_ACCT_0037,2023-06-22,441.87,REFUND,RETAIL,BRANCH,False
SYNTHETIC_TXN_000105,SYNTHETIC_ACCT_1772,2023-09-14,9624.71,FEE,TRAVEL,ATM,False
SYNTHETIC_TXN_000106,SYNTHETIC_ACCT_1189,2023-04-09,74.69,FEE,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000107,SYNTHETIC_ACCT_1543,2023-02-28,1492.62,REFUND,RETAIL,BRANCH,False
SYNTHETIC_TXN_000108,SYNTHETIC_ACCT_1780,2024-02-07,3786.3,REFUND,RETAIL,BRANCH,False
SYNTHETIC_TXN_000110,SYNTHETIC_ACCT_1348,2024-04-02,7625.92,TRANSFER,RETAIL,ONLINE,False
SYNTHETIC_TXN_000111,SYNTHETIC_ACCT_1781,2023-10-20,3207.2,FEE,UTILITIES,BRANCH,False
SYNTHETIC_TXN_000112,SYNTHETIC_ACCT_1425,2023-05-30,6630.26,FEE,RETAIL,MOBILE,False
SYNTHETIC_TXN_000114,SYNTHETIC_ACCT_0899,2023-03-03,6510.86,TRANSFER,HEALTHCARE,ATM,False
SYNTHETIC_TXN_000115,SYNTHETIC_ACCT_1551,2023-12-27,2230.27,PURCHASE,TRAVEL,ATM,False
SYNTHETIC_TXN_000116,SYNTHETIC_ACCT_1802,2023-07-03,529.43,PURCHASE,GROCERY,MOBILE,False
SYNTHETIC_TXN_000117,SYNTHETIC_ACCT_1645,2024-01-19,3409.78,TRANSFER,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000118,SYNTHETIC_ACCT_0153,2023-12-25,1221.5,TRANSFER,GROCERY,ONLINE,False
SYNTHETIC_TXN_000119,SYNTHETIC_ACCT_0502,2023-10-23,9510.61,TRANSFER,DINING,ATM,False
SYNTHETIC_TXN_000120,SYNTHETIC_ACCT_1834,2023-03-09,2113.49,PURCHASE,UTILITIES,MOBILE,False
SYNTHETIC_TXN_000121,SYNTHETIC_ACCT_0746,2023-03-22,9970.6,REFUND,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000122,SYNTHETIC_ACCT_1062,2024-01-04,7597.67,REFUND,GROCERY,MOBILE,False
SYNTHETIC_TXN_000123,SYNTHETIC_ACCT_1289,2024-02-02,5577.33,FEE,RETAIL,BRANCH,False
SYNTHETIC_TXN_000124,SYNTHETIC_ACCT_0122,2024-07-05,4629.62,TRANSFER,UTILITIES,MOBILE,False
SYNTHETIC_TXN_000126,SYNTHETIC_ACCT_0175,2023-01-10,4320.91,PURCHASE,GROCERY,BRANCH,False
SYNTHETIC_TXN_000127,SYNTHETIC_ACCT_0223,2023-07-17,4351.88,TRANSFER,DINING,ONLINE,False
SYNTHETIC_TXN_000128,SYNTHETIC_ACCT_0272,2024-11-21,9229.48,TRANSFER,TRAVEL,ATM,False
SYNTHETIC_TXN_000130,SYNTHETIC_ACCT_0459,2023-10-19,5570.72,FEE,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_000131,SYNTHETIC_ACCT_0716,2024-05-06,1834.04,REFUND,TRAVEL,BRANCH,False
SYNTHETIC_TXN_000132,SYNTHETIC_ACCT_1435,2023-02-09,5784.2,FEE,RETAIL,MOBILE,False
SYNTHETIC_TXN_000134,SYNTHETIC_ACCT_1852,2024-12-10,3720.33,REFUND,TRAVEL,BRANCH,False
SYNTHETIC_TXN_000135,SYNTHETIC_ACCT_0487,2023-10-15,9624.66,PURCHASE,GROCERY,BRANCH,False
SYNTHETIC_TXN_000136,SYNTHETIC_ACCT_0588,2023-05-16,6196.16,REFUND,DINING,MOBILE,False
SYNTHETIC_TXN_000137,SYNTHETIC_ACCT_1783,2023-03-05,5821.14,TRANSFER,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000138,SYNTHETIC_ACCT_1327,2023-08-21,7699.56,REFUND,GROCERY,MOBILE,False
SYNTHETIC_TXN_000139,SYNTHETIC_ACCT_1644,2024-10-08,2169.42,FEE,UTILITIES,ATM,False
SYNTHETIC_TXN_000140,SYNTHETIC_ACCT_1927,2023-08-02,7036.47,PURCHASE,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000141,SYNTHETIC_ACCT_0711,2023-12-10,9399.06,PURCHASE,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000142,SYNTHETIC_ACCT_1755,2024-07-16,5649.97,REFUND,RETAIL,ONLINE,False
SYNTHETIC_TXN_000144,SYNTHETIC_ACCT_0154,2024-07-07,4638.35,FEE,DINING,MOBILE,False
SYNTHETIC_TXN_000145,SYNTHETIC_ACCT_1947,2023-08-07,4686.94,REFUND,TRAVEL,ATM,False
SYNTHETIC_TXN_000146,SYNTHETIC_ACCT_0241,2023-08-22,3382.02,FEE,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000147,SYNTHETIC_ACCT_1718,2024-04-29,8737.18,FEE,RETAIL,ONLINE,False
SYNTHETIC_TXN_000149,SYNTHETIC_ACCT_1106,2024-09-08,1868.39,FEE,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_000150,SYNTHETIC_ACCT_0200,2023-04-26,5270.5,REFUND,HEALTHCARE,ATM,False
SYNTHETIC_TXN_000151,SYNTHETIC_ACCT_0983,2023-07-24,4693.15,REFUND,UTILITIES,MOBILE,False
SYNTHETIC_TXN_000152,SYNTHETIC_ACCT_1020,2023-10-13,4196.29,FEE,DINING,ATM,False
SYNTHETIC_TXN_000153,SYNTHETIC_ACCT_1580,2024-03-11,9623.38,REFUND,UTILITIES,BRANCH,False
SYNTHETIC_TXN_000154,SYNTHETIC_ACCT_0730,2023-02-19,8512.23,TRANSFER,RETAIL,ATM,False
SYNTHETIC_TXN_000155,SYNTHETIC_ACCT_1853,2024-09-07,5587.09,PURCHASE,RETAIL,ONLINE,False
SYNTHETIC_TXN_000156,SYNTHETIC_ACCT_1127,2023-07-09,6158.34,REFUND,UTILITIES,MOBILE,False
SYNTHETIC_TXN_000157,SYNTHETIC_ACCT_1660,2023-07-27,5297.29,PURCHASE,DINING,ATM,False
SYNTHETIC_TXN_000158,SYNTHETIC_ACCT_0541,2023-08-30,5305.03,REFUND,GROCERY,ONLINE,False
SYNTHETIC_TXN_000159,SYNTHETIC_ACCT_1300,2024-06-09,9520.29,PURCHASE,GROCERY,ONLINE,False
SYNTHETIC_TXN_000161,SYNTHETIC_ACCT_0229,2023-08-13,9652.7,PURCHASE,GROCERY,BRANCH,False
SYNTHETIC_TXN_000162,SYNTHETIC_ACCT_0349,2023-04-13,1233.92,PURCHASE,TRAVEL,ATM,False
SYNTHETIC_TXN_000164,SYNTHETIC_ACCT_0537,2024-08-01,3006.84,TRANSFER,RETAIL,ONLINE,False
SYNTHETIC_TXN_000166,SYNTHETIC_ACCT_1833,2024-04-02,7473.27,PURCHASE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000167,SYNTHETIC_ACCT_0963,2023-10-02,2893.57,PURCHASE,UTILITIES,BRANCH,False
SYNTHETIC_TXN_000168,SYNTHETIC_ACCT_0624,2024-10-20,1111.16,TRANSFER,RETAIL,BRANCH,True
SYNTHETIC_TXN_000169,SYNTHETIC_ACCT_0400,2023-05-24,9018.96,REFUND,TRAVEL,MOBILE,False
SYNTHETIC_TXN_000171,SYNTHETIC_ACCT_1365,2024-06-04,9170.23,TRANSFER,DINING,MOBILE,False
SYNTHETIC_TXN_000172,SYNTHETIC_ACCT_0932,2024-08-23,327.56,TRANSFER,DINING,MOBILE,False
SYNTHETIC_TXN_000173,SYNTHETIC_ACCT_1948,2024-12-27,3458.05,TRANSFER,RETAIL,MOBILE,False
SYNTHETIC_TXN_000175,SYNTHETIC_ACCT_0176,2024-02-03,6906.45,FEE,GROCERY,BRANCH,False
SYNTHETIC_TXN_000176,SYNTHETIC_ACCT_0973,2024-08-16,5568.76,TRANSFER,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000177,SYNTHETIC_ACCT_1751,2023-07-02,5420.35,FEE,UTILITIES,ATM,False
SYNTHETIC_TXN_000178,SYNTHETIC_ACCT_1346,2024-08-31,3156.56,REFUND,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_000179,SYNTHETIC_ACCT_1486,2024-03-31,6729.5,FEE,DINING,ATM,False
SYNTHETIC_TXN_000180,SYNTHETIC_ACCT_1205,2023-03-21,4443.46,PURCHASE,GROCERY,ONLINE,False
SYNTHETIC_TXN_000182,SYNTHETIC_ACCT_1029,2023-02-02,6006.47,REFUND,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000183,SYNTHETIC_ACCT_0282,2024-11-18,1031.54,FEE,UTILITIES,BRANCH,False
SYNTHETIC_TXN_000184,SYNTHETIC_ACCT_1680,2024-05-19,4717.04,REFUND,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000185,SYNTHETIC_ACCT_1627,2023-11-18,6660.71,FEE,GROCERY,BRANCH,False
SYNTHETIC_TXN_000186,SYNTHETIC_ACCT_1337,2023-07-23,6215.52,REFUND,UTILITIES,MOBILE,False
SYNTHETIC_TXN_000187,SYNTHETIC_ACCT_0543,2023-11-27,5162.75,REFUND,RETAIL,BRANCH,False
SYNTHETIC_TXN_000188,SYNTHETIC_ACCT_1453,2023-09-20,4600.38,PURCHASE,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_000189,SYNTHETIC_ACCT_0245,2023-08-17,4103.2,TRANSFER,GROCERY,MOBILE,False
SYNTHETIC_TXN_000190,SYNTHETIC_ACCT_0761,2024-03-07,5005.0,FEE,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_000191,SYNTHETIC_ACCT_0296,2023-09-14,6004.01,FEE,TRAVEL,MOBILE,False
SYNTHETIC_TXN_000193,SYNTHETIC_ACCT_1348,2024-03-23,2469.58,PURCHASE,TRAVEL,BRANCH,False
SYNTHETIC_TXN_000194,SYNTHETIC_ACCT_0602,2023-03-04,2498.5,PURCHASE,RETAIL,BRANCH,False
SYNTHETIC_TXN_000195,SYNTHETIC_ACCT_0868,2024-10-13,7363.22,REFUND,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000196,SYNTHETIC_ACCT_0081,2024-11-23,7239.41,PURCHASE,GROCERY,ATM,False
SYNTHETIC_TXN_000197,SYNTHETIC_ACCT_1363,2024-12-30,3812.71,TRANSFER,RETAIL,ATM,False
SYNTHETIC_TXN_000198,SYNTHETIC_ACCT_1127,2023-12-12,5070.18,TRANSFER,GROCERY,BRANCH,False
SYNTHETIC_TXN_000199,SYNTHETIC_ACCT_0235,2024-04-12,7256.21,REFUND,DINING,ONLINE,False
SYNTHETIC_TXN_000200,SYNTHETIC_ACCT_1311,2023-12-28,4530.2,REFUND,UTILITIES,MOBILE,False
SYNTHETIC_TXN_000201,SYNTHETIC_ACCT_1057,2023-06-20,9924.73,FEE,GROCERY,MOBILE,False
SYNTHETIC_TXN_000204,SYNTHETIC_ACCT_1169,2023-06-15,8458.88,REFUND,GROCERY,BRANCH,False
SYNTHETIC_TXN_000205,SYNTHETIC_ACCT_0389,2023-04-28,2653.54,TRANSFER,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000207,SYNTHETIC_ACCT_0170,2023-03-22,771.4,TRANSFER,RETAIL,BRANCH,False
SYNTHETIC_TXN_000208,SYNTHETIC_ACCT_1789,2024-06-29,7070.9,FEE,UTILITIES,MOBILE,False
SYNTHETIC_TXN_000210,SYNTHETIC_ACCT_0227,2023-08-29,1934.94,TRANSFER,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000211,SYNTHETIC_ACCT_1208,2024-04-29,9605.33,TRANSFER,RETAIL,ATM,False
SYNTHETIC_TXN_000213,SYNTHETIC_ACCT_0217,2024-12-20,5059.48,FEE,DINING,ONLINE,False
SYNTHETIC_TXN_000214,SYNTHETIC_ACCT_1264,2024-01-06,5671.37,PURCHASE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000215,SYNTHETIC_ACCT_0204,2023-04-22,9490.06,FEE,RETAIL,ONLINE,True
SYNTHETIC_TXN_000216,SYNTHETIC_ACCT_1328,2023-07-15,3194.62,FEE,RETAIL,MOBILE,False
SYNTHETIC_TXN_000217,SYNTHETIC_ACCT_1985,2023-10-08,1864.89,FEE,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000219,SYNTHETIC_ACCT_1832,2024-01-19,8284.39,TRANSFER,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000221,SYNTHETIC_ACCT_0686,2024-11-24,9218.56,REFUND,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000222,SYNTHETIC_ACCT_0186,2023-10-13,9805.77,TRANSFER,GROCERY,ONLINE,False
SYNTHETIC_TXN_000223,SYNTHETIC_ACCT_1211,2023-06-22,6369.22,PURCHASE,RETAIL,MOBILE,False
SYNTHETIC_TXN_000224,SYNTHETIC_ACCT_1432,2023-01-23,5233.32,REFUND,TRAVEL,BRANCH,False
SYNTHETIC_TXN_000225,SYNTHETIC_ACCT_1023,2023-02-04,8945.86,FEE,RETAIL,ONLINE,False
SYNTHETIC_TXN_000226,SYNTHETIC_ACCT_1907,2024-01-01,5561.58,REFUND,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_000227,SYNTHETIC_ACCT_0752,2024-01-22,1386.61,TRANSFER,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000228,SYNTHETIC_ACCT_1391,2024-11-10,1022.01,FEE,GROCERY,MOBILE,False
SYNTHETIC_TXN_000229,SYNTHETIC_ACCT_0498,2024-03-14,8476.69,REFUND,RETAIL,ONLINE,False
SYNTHETIC_TXN_000230,SYNTHETIC_ACCT_1655,2023-01-19,9613.11,TRANSFER,GROCERY,BRANCH,False
SYNTHETIC_TXN_000231,SYNTHETIC_ACCT_1937,2023-02-16,7739.83,PURCHASE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000232,SYNTHETIC_ACCT_1266,2024-04-17,4314.94,REFUND,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000233,SYNTHETIC_ACCT_0693,2023-01-06,2744.47,PURCHASE,UTILITIES,BRANCH,False
SYNTHETIC_TXN_000234,SYNTHETIC_ACCT_0456,2024-08-26,5660.1,PURCHASE,DINING,ONLINE,False
SYNTHETIC_TXN_000236,SYNTHETIC_ACCT_0689,2023-02-16,8843.97,REFUND,HEALTHCARE,BRANCH,True
SYNTHETIC_TXN_000237,SYNTHETIC_ACCT_1590,2024-02-07,4603.87,REFUND,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000239,SYNTHETIC_ACCT_1872,2024-08-09,3965.19,REFUND,RETAIL,ONLINE,False
SYNTHETIC_TXN_000240,SYNTHETIC_ACCT_0347,2023-08-22,5255.19,PURCHASE,RETAIL,MOBILE,False
SYNTHETIC_TXN_000242,SYNTHETIC_ACCT_0549,2023-11-27,7914.99,PURCHASE,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000243,SYNTHETIC_ACCT_1105,2023-04-21,330.07,TRANSFER,UTILITIES,MOBILE,False
SYNTHETIC_TXN_000244,SYNTHETIC_ACCT_0031,2024-03-14,5261.56,FEE,TRAVEL,MOBILE,False
SYNTHETIC_TXN_000245,SYNTHETIC_ACCT_0703,2024-12-04,5030.21,TRANSFER,DINING,MOBILE,False
SYNTHETIC_TXN_000246,SYNTHETIC_ACCT_0597,2024-10-22,5870.72,REFUND,RETAIL,ATM,False
SYNTHETIC_TXN_000247,SYNTHETIC_ACCT_0467,2024-02-09,2707.11,REFUND,HEALTHCARE,ATM,False
SYNTHETIC_TXN_000248,SYNTHETIC_ACCT_1345,2024-01-06,5376.03,PURCHASE,DINING,BRANCH,False
SYNTHETIC_TXN_000250,SYNTHETIC_ACCT_0679,2023-09-02,2704.73,TRANSFER,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000251,SYNTHETIC_ACCT_1941,2024-07-09,3951.58,FEE,DINING,ATM,False
SYNTHETIC_TXN_000254,SYNTHETIC_ACCT_0287,2024-10-24,1516.1,TRANSFER,RETAIL,ONLINE,False
