txn_id,account_id,txn_date,txn_amount,txn_type,merchant_category,channel,is_flagged
SYNTHETIC_TXN_000027,SYNTHETIC_ACCT_0343,2024-12-21,8115.83,PURCHASE,GROCERY,MOBILE,False
SYNTHETIC_TXN_000028,SYNTHETIC_ACCT_0266,2024-09-30,3352.2,PURCHASE,DINING,MOBILE,False
SYNTHETIC_TXN_000029,SYNTHETIC_ACCT_0447,2024-11-24,2483.4,REFUND,TRAVEL,ATM,False
SYNTHETIC_TXN_000030,SYNTHETIC_ACCT_0183,2024-01-01,4457.67,REFUND,RETAIL,ATM,False
SYNTHETIC_TXN_000031,SYNTHETIC_ACCT_0296,2023-08-13,612.09,FEE,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_000033,SYNTHETIC_ACCT_0010,2023-04-28,6989.67,FEE,RETAIL,BRANCH,False
SYNTHETIC_TXN_000034,SYNTHETIC_ACCT_0446,2023-08-14,1789.72,TRANSFER,DINING,ONLINE,False
SYNTHETIC_TXN_000035,SYNTHETIC_ACCT_0071,2023-05-25,2274.34,FEE,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000036,SYNTHETIC_ACCT_0481,2023-07-12,6938.69,PURCHASE,UTILITIES,MOBILE,False
SYNTHETIC_TXN_000037,SYNTHETIC_ACCT_0186,2023-06-03,2403.78,TRANSFER,DINING,MOBILE,False
SYNTHETIC_TXN_000038,SYNTHETIC_ACCT_0265,2023-02-21,6801.64,PURCHASE,DINING,ATM,False
SYNTHETIC_TXN_000039,SYNTHETIC_ACCT_0167,2023-10-28,5047.75,FEE,GROCERY,MOBILE,False
SYNTHETIC_TXN_000040,SYNTHETIC_ACCT_0453,2024-04-03,402.68,TRANSFER,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000041,SYNTHETIC_ACCT_0267,2024-02-23,2366.53,TRANSFER,RETAIL,BRANCH,False
SYNTHETIC_TXN_000042,SYNTHETIC_ACCT_0490,2023-07-04,9014.2,REFUND,UTILITIES,MOBILE,False
SYNTHETIC_TXN_000043,SYNTHETIC_ACCT_0151,2024-10-03,5773.45,TRANSFER,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000044,SYNTHETIC_ACCT_0333,2024-02-25,5485.74,FEE,UTILITIES,MOBILE,False
SYNTHETIC_TXN_000045,SYNTHETIC_ACCT_0171,2023-11-22,5124.49,PURCHASE,UTILITIES,ATM,False
SYNTHETIC_TXN_000046,SYNTHETIC_ACCT_0166,2024-03-04,4914.07,PURCHASE,GROCERY,ONLINE,False
SYNTHETIC_TXN_000047,SYNTHETIC_ACCT_0447,2024-01-04,6577.18,PURCHASE,DINING,BRANCH,False
SYNTHETIC_TXN_000049,SYNTHETIC_ACCT_0389,2023-01-11,2686.83,REFUND,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000052,SYNTHETIC_ACCT_0332,2023-12-08,7870.77,FEE,DINING,ATM,False
SYNTHETIC_TXN_000053,SYNTHETIC_ACCT_0075,2024-02-04,3769.99,REFUND,TRAVEL,ATM,False
SYNTHETIC_TXN_000054,SYNTHETIC_ACCT_0467,2024-02-28,255.76,TRANSFER,DINING,MOBILE,False
SYNTHETIC_TXN_000055,SYNTHETIC_ACCT_0351,2024-01-07,4642.49,FEE,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_000056,SYNTHETIC_ACCT_0051,2024-07-27,5009.09,REFUND,UTILITIES,MOBILE,False
SYNTHETIC_TXN_000057,SYNTHETIC_ACCT_0320,2024-09-28,5874.03,REFUND,HEALTHCARE,ATM,False
SYNTHETIC_TXN_000059,SYNTHETIC_ACCT_0418,2024-10-31,5048.87,PURCHASE,GROCERY,ATM,False
SYNTHETIC_TXN_000060,SYNTHETIC_ACCT_0371,2023-01-04,4114.18,PURCHASE,TRAVEL,ATM,False
SYNTHETIC_TXN_000061,SYNTHETIC_ACCT_0008,2023-05-31,1966.51,TRANSFER,UTILITIES,BRANCH,False
SYNTHETIC_TXN_000062,SYNTHETIC_ACCT_0063,2024-09-20,5184.24,PURCHASE,RETAIL,BRANCH,False
SYNTHETIC_TXN_000063,SYNTHETIC_ACCT_0240,2023-01-31,8065.99,TRANSFER,RETAIL,BRANCH,False
SYNTHETIC_TXN_000064,SYNTHETIC_ACCT_0087,2024-10-28,6286.98,TRANSFER,UTILITIES,BRANCH,False
SYNTHETIC_TXN_000065,SYNTHETIC_ACCT_0028,2023-10-08,3959.93,PURCHASE,RETAIL,BRANCH,False
SYNTHETIC_TXN_000066,SYNTHETIC_ACCT_0477,2024-02-25,1735.32,FEE,DINING,ATM,False
SYNTHETIC_TXN_000067,SYNTHETIC_ACCT_0487,2024-05-19,6772.81,FEE,UTILITIES,ATM,False
SYNTHETIC_TXN_000069,SYNTHETIC_ACCT_0288,2023-11-15,3350.15,PURCHASE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000070,SYNTHETIC_ACCT_0284,2023-10-12,1911.96,PURCHASE,GROCERY,ATM,False
SYNTHETIC_TXN_000072,SYNTHETIC_ACCT_0082,2023-05-17,2164.77,REFUND,HEALTHCARE,ATM,False
SYNTHETIC_TXN_000073,SYNTHETIC_ACCT_0117,2023-05-01,6753.02,FEE,TRAVEL,ATM,False
SYNTHETIC_TXN_000075,SYNTHETIC_ACCT_0075,2024-05-08,3899.35,TRANSFER,GROCERY,BRANCH,False
SYNTHETIC_TXN_000076,SYNTHETIC_ACCT_0288,2024-10-25,8051.8,TRANSFER,GROCERY,ONLINE,False
SYNTHETIC_TXN_000078,SYNTHETIC_ACCT_0410,2023-01-11,3514.29,FEE,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000079,SYNTHETIC_ACCT_0464,2024-05-21,1816.58,PURCHASE,UTILITIES,MOBILE,True
SYNTHETIC_TXN_000080,SYNTHETIC_ACCT_0102,2024-02-17,1561.9,REFUND,UTILITIES,BRANCH,False
SYNTHETIC_TXN_000081,SYNTHETIC_ACCT_0131,2024-09-08,6701.33,TRANSFER,RETAIL,ONLINE,False
SYNTHETIC_TXN_000083,SYNTHETIC_ACCT_0383,2023-10-24,2208.01,FEE,TRAVEL,ATM,False
SYNTHETIC_TXN_000084,SYNTHETIC_ACCT_0425,2023-01-16,6259.48,REFUND,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000085,SYNTHETIC_ACCT_0399,2023-06-08,7619.22,TRANSFER,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000087,SYNTHETIC_ACCT_0071,2023-01-09,7069.72,REFUND,GROCERY,ONLINE,False
SYNTHETIC_TXN_000089,SYNTHETIC_ACCT_0218,2023-09-16,1692.12,FEE,UTILITIES,BRANCH,False
SYNTHETIC_TXN_000090,SYNTHETIC_ACCT_0185,2024-06-13,433.98,PURCHASE,TRAVEL,ATM,False
SYNTHETIC_TXN_000091,SYNTHETIC_ACCT_0167,2024-10-19,5691.86,PURCHASE,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000092,SYNTHETIC_ACCT_0249,2024-04-05,7171.41,PURCHASE,UTILITIES,MOBILE,False
SYNTHETIC_TXN_000093,SYNTHETIC_ACCT_0402,2024-03-14,83.03,TRANSFER,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000094,SYNTHETIC_ACCT_0013,2023-03-19,8395.78,REFUND,GROCERY,ONLINE,False
SYNTHETIC_TXN_000095,SYNTHETIC_ACCT_0381,2024-02-08,3793.76,REFUND,TRAVEL,ATM,False
SYNTHETIC_TXN_000096,SYNTHETIC_ACCT_0429,2023-03-29,2393.8,FEE,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000097,SYNTHETIC_ACCT_0256,2024-10-10,9956.33,REFUND,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000098,SYNTHETIC_ACCT_0497,2024-06-19,9790.37,REFUND,DINING,ATM,True
SYNTHETIC_TXN_000099,SYNTHETIC_ACCT_0438,2023-02-23,5112.9,PURCHASE,RETAIL,MOBILE,False
SYNTHETIC_TXN_000100,SYNTHETIC_ACCT_0005,2023-12-10,8260.71,TRANSFER,GROCERY,ONLINE,False
SYNTHETIC_TXN_000101,SYNTHETIC_ACCT_0179,2023-09-17,4688.38,FEE,UTILITIES,BRANCH,False
SYNTHETIC_TXN_000102,SYNTHETIC_ACCT_0318,2023-04-18,8096.94,TRANSFER,TRAVEL,MOBILE,False
SYNTHETIC_TXN_000103,SYNTHETIC_ACCT_0332,2024-12-03,8652.62,REFUND,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000104,SYNTHETIC_ACCT_0044,2023-12-29,5790.71,REFUND,DINING,MOBILE,False
SYNTHETIC_TXN_000105,SYNTHETIC_ACCT_0093,2024-04-16,2028.21,PURCHASE,GROCERY,BRANCH,False
SYNTHETIC_TXN_000106,SYNTHETIC_ACCT_0251,2024-09-07,4581.55,PURCHASE,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000107,SYNTHETIC_ACCT_0069,2023-03-31,5505.63,PURCHASE,RETAIL,MOBILE,False
SYNTHETIC_TXN_000109,SYNTHETIC_ACCT_0022,2024-08-30,5943.07,REFUND,TRAVEL,MOBILE,False
SYNTHETIC_TXN_000110,SYNTHETIC_ACCT_0447,2024-07-12,1147.12,TRANSFER,TRAVEL,ATM,False
SYNTHETIC_TXN_000112,SYNTHETIC_ACCT_0052,2023-02-09,3273.62,REFUND,RETAIL,ATM,False
SYNTHETIC_TXN_000114,SYNTHETIC_ACCT_0284,2023-05-09,8737.44,TRANSFER,GROCERY,ATM,False
SYNTHETIC_TXN_000115,SYNTHETIC_ACCT_0176,2024-11-25,4871.7,PURCHASE,RETAIL,BRANCH,False
SYNTHETIC_TXN_000116,SYNTHETIC_ACCT_0308,2023-11-25,4757.57,REFUND,DINING,ONLINE,False
SYNTHETIC_TXN_000117,SYNTHETIC_ACCT_0160,2023-12-28,5892.23,FEE,GROCERY,ATM,False
SYNTHETIC_TXN_000118,SYNTHETIC_ACCT_0182,2024-12-10,3355.05,REFUND,GROCERY,MOBILE,False
SYNTHETIC_TXN_000119,SYNTHETIC_ACCT_0324,2024-10-27,6709.74,TRANSFER,TRAVEL,ATM,False
SYNTHETIC_TXN_000120,SYNTHETIC_ACCT_0490,2024-06-10,6986.09,FEE,RETAIL,ONLINE,False
SYNTHETIC_TXN_000121,SYNTHETIC_ACCT_0408,2024-02-24,7967.0,TRANSFER,RETAIL,ATM,False
SYNTHETIC_TXN_000122,SYNTHETIC_ACCT_0180,2024-01-21,7156.9,TRANSFER,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000123,SYNTHETIC_ACCT_0415,2023-02-13,3492.36,FEE,RETAIL,MOBILE,False
SYNTHETIC_TXN_000124,SYNTHETIC_ACCT_0155,2024-02-20,5867.93,TRANSFER,HEALTHCARE,ATM,False
SYNTHETIC_TXN_000125,SYNTHETIC_ACCT_0474,2024-01-01,1787.44,FEE,DINING,ONLINE,False
SYNTHETIC_TXN_000126,SYNTHETIC_ACCT_0090,2023-03-31,2575.4,TRANSFER,GROCERY,BRANCH,False
SYNTHETIC_TXN_000127,SYNTHETIC_ACCT_0205,2023-03-09,8928.38,PURCHASE,UTILITIES,BRANCH,False
SYNTHETIC_TXN_000128,SYNTHETIC_ACCT_0067,2024-01-17,793.09,REFUND,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000131,SYNTHETIC_ACCT_0482,2023-03-03,136.01,TRANSFER,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000132,SYNTHETIC_ACCT_0428,2023-07-08,934.5,PURCHASE,GROCERY,ATM,False
SYNTHETIC_TXN_000133,SYNTHETIC_ACCT_0276,2023-05-23,8658.86,TRANSFER,UTILITIES,BRANCH,False
SYNTHETIC_TXN_000134,SYNTHETIC_ACCT_0365,2023-06-18,316.34,FEE,HEALTHCARE,ATM,False
SYNTHETIC_TXN_000137,SYNTHETIC_ACCT_0077,2023-07-09,8708.34,PURCHASE,GROCERY,ATM,False
SYNTHETIC_TXN_000138,SYNTHETIC_ACCT_0441,2023-09-17,6361.25,REFUND,DINING,ATM,False
SYNTHETIC_TXN_000139,SYNTHETIC_ACCT_0338,2023-02-10,654.4,TRANSFER,DINING,ONLINE,False
SYNTHETIC_TXN_000140,SYNTHETIC_ACCT_0465,2024-11-30,9449.5,TRANSFER,GROCERY,ONLINE,False
SYNTHETIC_TXN_000141,SYNTHETIC_ACCT_0119,2024-03-01,3260.46,FEE,TRAVEL,BRANCH,False
SYNTHETIC_TXN_000142,SYNTHETIC_ACCT_0245,2024-02-28,8692.64,TRANSFER,GROCERY,ONLINE,False
SYNTHETIC_TXN_000143,SYNTHETIC_ACCT_0457,2024-05-28,3197.69,PURCHASE,DINING,BRANCH,False
SYNTHETIC_TXN_000144,SYNTHETIC_ACCT_0024,2024-03-02,8633.47,PURCHASE,GROCERY,ONLINE,False
SYNTHETIC_TXN_000145,SYNTHETIC_ACCT_0069,2024-07-12,1508.03,FEE,RETAIL,MOBILE,False
SYNTHETIC_TXN_000147,SYNTHETIC_ACCT_0020,2024-09-15,5951.8,PURCHASE,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_000148,SYNTHETIC_ACCT_0450,2023-10-20,9571.65,PURCHASE,UTILITIES,BRANCH,False
SYNTHETIC_TXN_000149,SYNTHETIC_ACCT_0325,2023-08-11,5007.29,PURCHASE,TRAVEL,ATM,False
SYNTHETIC_TXN_000150,SYNTHETIC_ACCT_0498,2024-12-16,7313.98,TRANSFER,GROCERY,ATM,False
SYNTHETIC_TXN_000151,SYNTHETIC_ACCT_0261,2024-12-21,7895.18,TRANSFER,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000152,SYNTHETIC_ACCT_0281,2024-03-31,4103.73,FEE,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000153,SYNTHETIC_ACCT_0499,2023-03-22,7609.57,PURCHASE,GROCERY,BRANCH,False
SYNTHETIC_TXN_000154,SYNTHETIC_ACCT_0131,2023-02-21,7299.97,PURCHASE,GROCERY,ONLINE,False
SYNTHETIC_TXN_000155,SYNTHETIC_ACCT_0466,2023-03-11,4058.2,FEE,HEALTHCARE,ATM,False
SYNTHETIC_TXN_000156,SYNTHETIC_ACCT_0243,2023-06-21,8534.72,FEE,UTILITIES,BRANCH,False
SYNTHETIC_TXN_000157,SYNTHETIC_ACCT_0446,2024-04-03,7121.73,TRANSFER,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000158,SYNTHETIC_ACCT_0115,2024-01-10,7653.88,FEE,DINING,BRANCH,False
SYNTHETIC_TXN_000159,SYNTHETIC_ACCT_0388,2024-05-01,5239.32,REFUND,TRAVEL,BRANCH,False
SYNTHETIC_TXN_000161,SYNTHETIC_ACCT_0063,2024-01-01,7026.21,TRANSFER,TRAVEL,MOBILE,False
SYNTHETIC_TXN_000162,SYNTHETIC_ACCT_0149,2024-07-06,6950.15,REFUND,DINING,ONLINE,False
SYNTHETIC_TXN_000163,SYNTHETIC_ACCT_0267,2024-04-17,6227.45,PURCHASE,DINING,BRANCH,True
SYNTHETIC_TXN_000164,SYNTHETIC_ACCT_0303,2024-04-14,7181.8,REFUND,TRAVEL,ATM,False
SYNTHETIC_TXN_000166,SYNTHETIC_ACCT_0022,2023-04-19,2952.47,TRANSFER,HEALTHCARE,ATM,False
SYNTHETIC_TXN_000167,SYNTHETIC_ACCT_0067,2023-05-17,1916.11,TRANSFER,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_000168,SYNTHETIC_ACCT_0037,2023-08-11,4455.18,PURCHASE,DINING,ONLINE,False
SYNTHETIC_TXN_000169,SYNTHETIC_ACCT_0237,2024-10-26,4361.2,FEE,GROCERY,MOBILE,False
SYNTHETIC_TXN_000172,SYNTHETIC_ACCT_0233,2024-11-05,6809.82,FEE,DINING,BRANCH,False
SYNTHETIC_TXN_000173,SYNTHETIC_ACCT_0447,2024-06-24,3204.89,TRANSFER,RETAIL,ATM,False
SYNTHETIC_TXN_000174,SYNTHETIC_ACCT_0340,2023-02-03,5556.94,PURCHASE,DINING,ATM,False
SYNTHETIC_TXN_000175,SYNTHETIC_ACCT_0411,2024-11-08,5395.98,REFUND,GROCERY,ATM,False
SYNTHETIC_TXN_000176,SYNTHETIC_ACCT_0364,2023-09-21,3657.28,PURCHASE,GROCERY,ATM,True
SYNTHETIC_TXN_000177,SYNTHETIC_ACCT_0488,2024-03-08,3235.54,REFUND,DINING,BRANCH,False
SYNTHETIC_TXN_000178,SYNTHETIC_ACCT_0233,2024-11-02,7278.07,REFUND,GROCERY,MOBILE,False
SYNTHETIC_TXN_000179,SYNTHETIC_ACCT_0071,2024-12-17,719.29,REFUND,GROCERY,MOBILE,False
SYNTHETIC_TXN_000180,SYNTHETIC_ACCT_0384,2024-06-03,2110.27,PURCHASE,GROCERY,MOBILE,False
SYNTHETIC_TXN_000181,SYNTHETIC_ACCT_0487,2023-10-05,2237.7,FEE,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000182,SYNTHETIC_ACCT_0069,2023-05-15,8361.26,TRANSFER,GROCERY,BRANCH,False
SYNTHETIC_TXN_000183,SYNTHETIC_ACCT_0281,2023-11-27,1518.99,PURCHASE,GROCERY,ATM,False
SYNTHETIC_TXN_000184,SYNTHETIC_ACCT_0115,2024-06-26,6941.92,FEE,GROCERY,ATM,False
SYNTHETIC_TXN_000185,SYNTHETIC_ACCT_0425,2023-07-14,6574.94,PURCHASE,HEALTHCARE,ATM,False
SYNTHETIC_TXN_000186,SYNTHETIC_ACCT_0401,2024-03-20,9298.28,TRANSFER,DINING,ONLINE,False
SYNTHETIC_TXN_000187,SYNTHETIC_ACCT_0394,2024-11-28,8454.07,PURCHASE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000188,SYNTHETIC_ACCT_0337,2024-04-22,1719.81,TRANSFER,DINING,ATM,False
SYNTHETIC_TXN_000189,SYNTHETIC_ACCT_0153,2023-06-16,7236.79,PURCHASE,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000191,SYNTHETIC_ACCT_0376,2024-12-26,1696.98,FEE,TRAVEL,ATM,False
SYNTHETIC_TXN_000192,SYNTHETIC_ACCT_0451,2024-09-02,1530.76,TRANSFER,UTILITIES,MOBILE,False
SYNTHETIC_TXN_000193,SYNTHETIC_ACCT_0022,2023-06-12,3668.99,REFUND,DINING,BRANCH,False
SYNTHETIC_TXN_000194,SYNTHETIC_ACCT_0274,2023-08-19,8906.08,REFUND,RETAIL,BRANCH,False
SYNTHETIC_TXN_000195,SYNTHETIC_ACCT_0431,2024-09-10,309.21,TRANSFER,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000196,SYNTHETIC_ACCT_0120,2024-04-24,7749.5,PURCHASE,RETAIL,ATM,False
SYNTHETIC_TXN_000197,SYNTHETIC_ACCT_0317,2023-09-16,1747.01,REFUND,RETAIL,ONLINE,False
SYNTHETIC_TXN_000198,SYNTHETIC_ACCT_0403,2023-07-27,880.49,REFUND,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000199,SYNTHETIC_ACCT_0105,2024-12-29,2196.44,FEE,RETAIL,ONLINE,False
SYNTHETIC_TXN_000200,SYNTHETIC_ACCT_0465,2024-11-10,6035.0,TRANSFER,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000201,SYNTHETIC_ACCT_0179,2023-08-11,8033.43,REFUND,HEALTHCARE,ATM,False
SYNTHETIC_TXN_000202,SYNTHETIC_ACCT_0464,2023-05-07,4661.53,REFUND,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000203,SYNTHETIC_ACCT_0481,2023-03-02,2989.72,PURCHASE,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000204,SYNTHETIC_ACCT_0130,2023-09-20,8474.74,REFUND,UTILITIES,MOBILE,False
SYNTHETIC_TXN_000205,SYNTHETIC_ACCT_0456,2023-02-01,3920.13,TRANSFER,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000207,SYNTHETIC_ACCT_0057,2023-09-20,4753.84,REFUND,TRAVEL,ATM,False
SYNTHETIC_TXN_000209,SYNTHETIC_ACCT_0124,2023-11-28,6829.51,TRANSFER,GROCERY,ATM,False
SYNTHETIC_TXN_000210,SYNTHETIC_ACCT_0115,2024-02-20,8158.51,FEE,DINING,ATM,False
SYNTHETIC_TXN_000211,SYNTHETIC_ACCT_0311,2024-12-22,8306.26,PURCHASE,UTILITIES,BRANCH,False
SYNTHETIC_TXN_000212,SYNTHETIC_ACCT_0290,2023-06-15,2508.13,FEE,RETAIL,BRANCH,False
SYNTHETIC_TXN_000213,SYNTHETIC_ACCT_0342,2024-03-04,5142.75,TRANSFER,TRAVEL,ATM,False
SYNTHETIC_TXN_000214,SYNTHETIC_ACCT_0193,2023-08-09,8086.75,FEE,HEALTHCARE,ATM,False
SYNTHETIC_TXN_000216,SYNTHETIC_ACCT_0071,2023-05-10,9365.59,PURCHASE,GROCERY,MOBILE,False
SYNTHETIC_TXN_000217,SYNTHETIC_ACCT_0144,2023-10-28,2417.39,FEE,RETAIL,ONLINE,False
SYNTHETIC_TXN_000219,SYNTHETIC_ACCT_0178,2024-07-18,2007.85,TRANSFER,RETAIL,BRANCH,False
SYNTHETIC_TXN_000220,SYNTHETIC_ACCT_0301,2024-06-23,3829.71,TRANSFER,HEALTHCARE,ATM,False
SYNTHETIC_TXN_000221,SYNTHETIC_ACCT_0318,2023-12-27,4382.97,FEE,TRAVEL,ATM,False
SYNTHETIC_TXN_000223,SYNTHETIC_ACCT_0275,2024-03-25,5587.45,FEE,RETAIL,ATM,False
SYNTHETIC_TXN_000224,SYNTHETIC_ACCT_0416,2024-11-19,6301.94,TRANSFER,RETAIL,ATM,False
SYNTHETIC_TXN_000225,SYNTHETIC_ACCT_0125,2023-02-06,8755.99,FEE,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000226,SYNTHETIC_ACCT_0091,2023-11-24,6339.09,TRANSFER,DINING,MOBILE,False
SYNTHETIC_TXN_000227,SYNTHETIC_ACCT_0180,2023-07-17,7121.61,FEE,HEALTHCARE,ATM,False
SYNTHETIC_TXN_000228,SYNTHETIC_ACCT_0034,2023-02-17,667.9,REFUND,UTILITIES,MOBILE,False
SYNTHETIC_TXN_000230,SYNTHETIC_ACCT_0461,2024-03-12,9698.81,REFUND,DINING,MOBILE,False
SYNTHETIC_TXN_000231,SYNTHETIC_ACCT_0035,2024-05-27,6048.48,REFUND,UTILITIES,ATM,False
SYNTHETIC_TXN_000232,SYNTHETIC_ACCT_0500,2024-10-19,786.69,PURCHASE,UTILITIES,ATM,False
SYNTHETIC_TXN_000233,SYNTHETIC_ACCT_0392,2023-05-07,2750.61,PURCHASE,DINING,ONLINE,False
SYNTHETIC_TXN_000234,SYNTHETIC_ACCT_0248,2023-07-07,6294.49,REFUND,TRAVEL,BRANCH,False
SYNTHETIC_TXN_000237,SYNTHETIC_ACCT_0116,2023-07-06,8817.85,TRANSFER,TRAVEL,ATM,False
SYNTHETIC_TXN_000238,SYNTHETIC_ACCT_0069,2023-09-23,9691.82,REFUND,UTILITIES,ATM,False
SYNTHETIC_TXN_000239,SYNTHETIC_ACCT_0085,2024-12-15,1942.09,FEE,UTILITIES,BRANCH,False
SYNTHETIC_TXN_000240,SYNTHETIC_ACCT_0396,2024-12-08,5602.67,PURCHASE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000241,SYNTHETIC_ACCT_0428,2023-06-09,7219.86,TRANSFER,TRAVEL,BRANCH,False
SYNTHETIC_TXN_000242,SYNTHETIC_ACCT_0182,2023-10-27,442.42,PURCHASE,TRAVEL,MOBILE,False
SYNTHETIC_TXN_000243,SYNTHETIC_ACCT_0440,2024-01-21,7774.7,TRANSFER,RETAIL,MOBILE,False
SYNTHETIC_TXN_000244,SYNTHETIC_ACCT_0436,2024-01-04,5634.16,TRANSFER,GROCERY,ONLINE,False
SYNTHETIC_TXN_000245,SYNTHETIC_ACCT_0143,2023-12-04,9805.51,REFUND,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000246,SYNTHETIC_ACCT_0110,2023-09-14,5312.66,PURCHASE,RETAIL,BRANCH,False
SYNTHETIC_TXN_000247,SYNTHETIC_ACCT_0037,2023-08-23,3384.5,REFUND,DINING,ONLINE,False
SYNTHETIC_TXN_000248,SYNTHETIC_ACCT_0196,2023-10-08,980.6,FEE,GROCERY,MOBILE,False
SYNTHETIC_TXN_000249,SYNTHETIC_ACCT_0369,2023-01-01,4706.59,REFUND,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000250,SYNTHETIC_ACCT_0073,2024-05-01,4979.71,REFUND,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_000251,SYNTHETIC_ACCT_0422,2024-09-26,7384.88,REFUND,GROCERY,ONLINE,True
SYNTHETIC_TXN_000252,SYNTHETIC_ACCT_0124,2023-06-11,9594.63,FEE,RETAIL,ATM,True
SYNTHETIC_TXN_000253,SYNTHETIC_ACCT_0246,2024-09-24,1038.17,REFUND,HEALTHCARE,BRANCH,False
