txn_id,txn_amount,txn_amount_bucket
SYNTHETIC_TXN_000083,2208.01,large
SYNTHETIC_TXN_000084,6259.48,large
SYNTHETIC_TXN_000085,7619.22,large
SYNTHETIC_TXN_000086,2602.77,large
SYNTHETIC_TXN_000087,7069.72,large
SYNTHETIC_TXN_000088,6980.5,large
SYNTHETIC_TXN_000089,1692.12,large
SYNTHETIC_TXN_000090,433.98,medium
SYNTHETIC_TXN_000091,5691.86,large
SYNTHETIC_TXN_000092,7171.41,large
SYNTHETIC_TXN_000093,83.03,small
SYNTHETIC_TXN_000094,8395.78,large
SYNTHETIC_TXN_000095,3793.76,large
SYNTHETIC_TXN_000096,2393.8,large
SYNTHETIC_TXN_000097,9956.33,large
SYNTHETIC_TXN_000098,9790.37,large
SYNTHETIC_TXN_000099,5112.9,large
SYNTHETIC_TXN_000100,8260.71,large
SYNTHETIC_TXN_000101,4688.38,large
SYNTHETIC_TXN_000102,8096.94,large
SYNTHETIC_TXN_000103,8652.62,large
SYNTHETIC_TXN_000104,5790.71,large
SYNTHETIC_TXN_000105,2028.21,large
SYNTHETIC_TXN_000106,4581.55,large
SYNTHETIC_TXN_000107,5505.63,large
SYNTHETIC_TXN_000108,1916.46,large
SYNTHETIC_TXN_000109,5943.07,large
SYNTHETIC_TXN_000110,1147.12,large
SYNTHETIC_TXN_000111,1227.23,large
SYNTHETIC_TXN_000112,3273.62,large
SYNTHETIC_TXN_000113,5813.73,large
SYNTHETIC_TXN_000114,8737.44,large
SYNTHETIC_TXN_000115,4871.7,large
SYNTHETIC_TXN_000116,4757.57,large
SYNTHETIC_TXN_000117,5892.23,large
SYNTHETIC_TXN_000118,3355.05,large
SYNTHETIC_TXN_000119,6709.74,large
SYNTHETIC_TXN_000120,6986.09,large
SYNTHETIC_TXN_000121,7967.0,large
SYNTHETIC_TXN_000122,7156.9,large
SYNTHETIC_TXN_000123,3492.36,large
SYNTHETIC_TXN_000124,5867.93,large
SYNTHETIC_TXN_000125,1787.44,large
SYNTHETIC_TXN_000126,2575.4,large
SYNTHETIC_TXN_000127,8928.38,large
SYNTHETIC_TXN_000128,793.09,medium
SYNTHETIC_TXN_000129,3228.97,large
SYNTHETIC_TXN_000130,8633.04,large
SYNTHETIC_TXN_000131,136.01,medium
SYNTHETIC_TXN_000132,934.5,medium
SYNTHETIC_TXN_000133,8658.86,large
SYNTHETIC_TXN_000134,316.34,medium
SYNTHETIC_TXN_000135,90.41,small
SYNTHETIC_TXN_000136,1341.44,large
SYNTHETIC_TXN_000137,8708.34,large
SYNTHETIC_TXN_000138,6361.25,large
SYNTHETIC_TXN_000139,654.4,medium
SYNTHETIC_TXN_000140,9449.5,large
SYNTHETIC_TXN_000141,3260.46,large
SYNTHETIC_TXN_000142,8692.64,large
SYNTHETIC_TXN_000143,3197.69,large
SYNTHETIC_TXN_000144,8633.47,large
SYNTHETIC_TXN_000145,1508.03,large
SYNTHETIC_TXN_000146,3966.75,large
SYNTHETIC_TXN_000147,5951.8,large
SYNTHETIC_TXN_000148,9571.65,large
SYNTHETIC_TXN_000149,5007.29,large
SYNTHETIC_TXN_000150,7313.98,large
SYNTHETIC_TXN_000151,7895.18,large
SYNTHETIC_TXN_000152,4103.73,large
SYNTHETIC_TXN_000153,7609.57,large
SYNTHETIC_TXN_000154,7299.97,large
SYNTHETIC_TXN_000155,4058.2,large
SYNTHETIC_TXN_000156,8534.72,large
SYNTHETIC_TXN_000157,7121.73,large
SYNTHETIC_TXN_000158,7653.88,large
SYNTHETIC_TXN_000159,5239.32,large
SYNTHETIC_TXN_000160,8557.95,large
SYNTHETIC_TXN_000161,7026.21,large
SYNTHETIC_TXN_000162,6950.15,large
SYNTHETIC_TXN_000163,6227.45,large
SYNTHETIC_TXN_000164,7181.8,large
SYNTHETIC_TXN_000165,888.36,medium
SYNTHETIC_TXN_000166,2952.47,large
SYNTHETIC_TXN_000167,1916.11,large
SYNTHETIC_TXN_000168,4455.18,large
SYNTHETIC_TXN_000169,4361.2,large
SYNTHETIC_TXN_000170,2324.16,large
SYNTHETIC_TXN_000171,8478.88,large
SYNTHETIC_TXN_000172,6809.82,large
SYNTHETIC_TXN_000173,3204.89,large
SYNTHETIC_TXN_000174,5556.94,large
SYNTHETIC_TXN_000175,5395.98,large
SYNTHETIC_TXN_000176,3657.28,large
SYNTHETIC_TXN_000177,3235.54,large
SYNTHETIC_TXN_000178,7278.07,large
SYNTHETIC_TXN_000179,719.29,medium
SYNTHETIC_TXN_000180,2110.27,large
SYNTHETIC_TXN_000181,2237.7,large
SYNTHETIC_TXN_000182,8361.26,large
SYNTHETIC_TXN_000183,1518.99,large
SYNTHETIC_TXN_000184,6941.92,large
SYNTHETIC_TXN_000185,6574.94,large
SYNTHETIC_TXN_000186,9298.28,large
SYNTHETIC_TXN_000187,8454.07,large
SYNTHETIC_TXN_000188,1719.81,large
SYNTHETIC_TXN_000189,7236.79,large
SYNTHETIC_TXN_000190,5792.38,large
SYNTHETIC_TXN_000191,1696.98,large
SYNTHETIC_TXN_000192,1530.76,large
SYNTHETIC_TXN_000193,3668.99,large
SYNTHETIC_TXN_000194,8906.08,large
SYNTHETIC_TXN_000195,309.21,medium
SYNTHETIC_TXN_000196,7749.5,large
SYNTHETIC_TXN_000197,1747.01,large
SYNTHETIC_TXN_000198,880.49,medium
SYNTHETIC_TXN_000199,2196.44,large
SYNTHETIC_TXN_000200,6035.0,large
SYNTHETIC_TXN_000201,8033.43,large
SYNTHETIC_TXN_000202,4661.53,large
SYNTHETIC_TXN_000203,2989.72,large
SYNTHETIC_TXN_000204,8474.74,large
SYNTHETIC_TXN_000205,3920.13,large
SYNTHETIC_TXN_000206,7917.99,large
SYNTHETIC_TXN_000207,4753.84,large
SYNTHETIC_TXN_000208,6192.76,large
SYNTHETIC_TXN_000209,6829.51,large
SYNTHETIC_TXN_000210,8158.51,large
SYNTHETIC_TXN_000211,8306.26,large
SYNTHETIC_TXN_000212,2508.13,large
SYNTHETIC_TXN_000213,5142.75,large
SYNTHETIC_TXN_000214,8086.75,large
SYNTHETIC_TXN_000215,6835.33,large
SYNTHETIC_TXN_000216,9365.59,large
SYNTHETIC_TXN_000217,2417.39,large
SYNTHETIC_TXN_000218,9745.84,large
SYNTHETIC_TXN_000219,2007.85,large
SYNTHETIC_TXN_000220,3829.71,large
SYNTHETIC_TXN_000221,4382.97,large
SYNTHETIC_TXN_000222,9258.0,large
SYNTHETIC_TXN_000223,5587.45,large
SYNTHETIC_TXN_000224,6301.94,large
SYNTHETIC_TXN_000225,8755.99,large
SYNTHETIC_TXN_000226,6339.09,large
SYNTHETIC_TXN_000227,7121.61,large
SYNTHETIC_TXN_000228,667.9,medium
SYNTHETIC_TXN_000229,6795.4,large
SYNTHETIC_TXN_000230,9698.81,large
SYNTHETIC_TXN_000231,6048.48,large
SYNTHETIC_TXN_000232,786.69,medium
SYNTHETIC_TXN_000233,2750.61,large
SYNTHETIC_TXN_000234,6294.49,large
SYNTHETIC_TXN_000235,8087.28,large
SYNTHETIC_TXN_000236,6300.1,large
SYNTHETIC_TXN_000237,8817.85,large
SYNTHETIC_TXN_000238,9691.82,large
SYNTHETIC_TXN_000239,1942.09,large
SYNTHETIC_TXN_000240,5602.67,large
SYNTHETIC_TXN_000241,7219.86,large
SYNTHETIC_TXN_000242,442.42,medium
SYNTHETIC_TXN_000243,7774.7,large
SYNTHETIC_TXN_000244,5634.16,large
SYNTHETIC_TXN_000245,9805.51,large
SYNTHETIC_TXN_000246,5312.66,large
SYNTHETIC_TXN_000247,3384.5,large
SYNTHETIC_TXN_000248,980.6,medium
SYNTHETIC_TXN_000249,4706.59,large
SYNTHETIC_TXN_000250,4979.71,large
SYNTHETIC_TXN_000251,7384.88,large
SYNTHETIC_TXN_000252,9594.63,large
SYNTHETIC_TXN_000253,1038.17,large
SYNTHETIC_TXN_000254,5098.09,large
SYNTHETIC_TXN_000255,6128.06,large
SYNTHETIC_TXN_000256,240.73,medium
SYNTHETIC_TXN_000257,5461.16,large
SYNTHETIC_TXN_000258,1478.24,large
SYNTHETIC_TXN_000259,2138.83,large
SYNTHETIC_TXN_000260,6701.23,large
SYNTHETIC_TXN_000261,8462.93,large
SYNTHETIC_TXN_000262,7623.31,large
SYNTHETIC_TXN_000263,3567.9,large
SYNTHETIC_TXN_000264,4250.01,large
SYNTHETIC_TXN_000265,2449.57,large
SYNTHETIC_TXN_000266,2601.9,large
SYNTHETIC_TXN_000267,3417.37,large
SYNTHETIC_TXN_000268,6561.16,large
SYNTHETIC_TXN_000269,744.84,medium
SYNTHETIC_TXN_000270,6967.71,large
SYNTHETIC_TXN_000271,2262.56,large
SYNTHETIC_TXN_000272,1580.36,large
SYNTHETIC_TXN_000273,3830.12,large
SYNTHETIC_TXN_000274,9360.53,large
SYNTHETIC_TXN_000275,6631.83,large
SYNTHETIC_TXN_000276,8531.36,large
SYNTHETIC_TXN_000277,293.94,medium
SYNTHETIC_TXN_000278,9098.46,large
SYNTHETIC_TXN_000279,5547.88,large
SYNTHETIC_TXN_000280,5215.44,large
SYNTHETIC_TXN_000281,7313.26,large
SYNTHETIC_TXN_000282,7034.73,large
SYNTHETIC_TXN_000283,2340.88,large
SYNTHETIC_TXN_000284,8573.16,large
SYNTHETIC_TXN_000285,8500.9,large
SYNTHETIC_TXN_000286,1651.84,large
SYNTHETIC_TXN_000287,9918.52,large
SYNTHETIC_TXN_000288,9612.11,large
SYNTHETIC_TXN_000289,2384.34,large
SYNTHETIC_TXN_000290,2404.4,large
SYNTHETIC_TXN_000291,4228.44,large
SYNTHETIC_TXN_000292,7120.63,large
SYNTHETIC_TXN_000293,4200.87,large
SYNTHETIC_TXN_000294,3695.64,large
SYNTHETIC_TXN_000295,6920.99,large
SYNTHETIC_TXN_000296,6823.86,large
SYNTHETIC_TXN_000297,1802.47,large
SYNTHETIC_TXN_000298,2324.97,large
SYNTHETIC_TXN_000299,1130.98,large
SYNTHETIC_TXN_000300,3556.81,large
SYNTHETIC_TXN_000301,3697.07,large
SYNTHETIC_TXN_000302,8502.82,large
SYNTHETIC_TXN_000303,5606.58,large
SYNTHETIC_TXN_000304,7852.96,large
SYNTHETIC_TXN_000305,3489.36,large
SYNTHETIC_TXN_000306,634.03,medium
SYNTHETIC_TXN_000307,5603.74,large
SYNTHETIC_TXN_000308,8019.94,large
SYNTHETIC_TXN_000309,8248.54,large
SYNTHETIC_TXN_000310,2409.23,large
SYNTHETIC_TXN_000311,2114.65,large
SYNTHETIC_TXN_000312,1312.29,large
SYNTHETIC_TXN_000313,3155.02,large
SYNTHETIC_TXN_000314,1977.08,large
SYNTHETIC_TXN_000315,6237.4,large
SYNTHETIC_TXN_000316,7051.65,large
SYNTHETIC_TXN_000317,373.78,medium
SYNTHETIC_TXN_000318,7506.81,large
SYNTHETIC_TXN_000319,318.88,medium
SYNTHETIC_TXN_000320,1691.14,large
SYNTHETIC_TXN_000321,916.87,medium
SYNTHETIC_TXN_000322,3932.02,large
SYNTHETIC_TXN_000323,2551.58,large
SYNTHETIC_TXN_000324,6596.51,large
SYNTHETIC_TXN_000325,9520.19,large
SYNTHETIC_TXN_000326,9427.57,large
SYNTHETIC_TXN_000327,3067.88,large
SYNTHETIC_TXN_000328,548.51,medium
SYNTHETIC_TXN_000329,4702.19,large
SYNTHETIC_TXN_000330,9030.4,large
SYNTHETIC_TXN_000331,3111.42,large
SYNTHETIC_TXN_000332,3522.72,large
SYNTHETIC_TXN_000333,2079.34,large
SYNTHETIC_TXN_000334,4293.17,large
SYNTHETIC_TXN_000335,3667.25,large
SYNTHETIC_TXN_000336,3017.64,large
SYNTHETIC_TXN_000337,8316.72,large
SYNTHETIC_TXN_000338,5049.1,large
SYNTHETIC_TXN_000339,4382.65,large
SYNTHETIC_TXN_000340,923.58,medium
SYNTHETIC_TXN_000341,9041.39,large
SYNTHETIC_TXN_000342,4884.01,large
SYNTHETIC_TXN_000343,3360.47,large
SYNTHETIC_TXN_000344,1619.28,large
SYNTHETIC_TXN_000345,4398.26,large
SYNTHETIC_TXN_000346,1691.91,large
SYNTHETIC_TXN_000347,6907.01,large
SYNTHETIC_TXN_000348,7122.56,large
SYNTHETIC_TXN_000349,6864.93,large
SYNTHETIC_TXN_000350,6508.94,large
SYNTHETIC_TXN_000351,3498.4,large
SYNTHETIC_TXN_000352,8570.98,large
SYNTHETIC_TXN_000353,9392.9,large
SYNTHETIC_TXN_000354,575.89,medium
SYNTHETIC_TXN_000355,7480.49,large
SYNTHETIC_TXN_000356,1604.51,large
SYNTHETIC_TXN_000357,6724.86,large
SYNTHETIC_TXN_000358,244.71,medium
SYNTHETIC_TXN_000359,5302.12,large
SYNTHETIC_TXN_000360,3959.31,large
SYNTHETIC_TXN_000361,5003.11,large
SYNTHETIC_TXN_000362,6626.94,large
SYNTHETIC_TXN_000363,6641.65,large
SYNTHETIC_TXN_000364,1584.55,large
SYNTHETIC_TXN_000365,826.16,medium
SYNTHETIC_TXN_000366,8765.12,large
SYNTHETIC_TXN_000367,8343.25,large
SYNTHETIC_TXN_000368,9979.01,large
SYNTHETIC_TXN_000369,4727.74,large
SYNTHETIC_TXN_000370,1311.56,large
SYNTHETIC_TXN_000371,8932.33,large
SYNTHETIC_TXN_000372,9567.76,large
SYNTHETIC_TXN_000373,8575.59,large
SYNTHETIC_TXN_000374,630.84,medium
SYNTHETIC_TXN_000375,7447.25,large
SYNTHETIC_TXN_000376,8894.38,large
SYNTHETIC_TXN_000377,5893.8,large
SYNTHETIC_TXN_000378,3302.58,large
SYNTHETIC_TXN_000379,3694.76,large
SYNTHETIC_TXN_000380,6648.99,large
SYNTHETIC_TXN_000381,643.79,medium
SYNTHETIC_TXN_000382,9266.7,large
SYNTHETIC_TXN_000383,8952.13,large
SYNTHETIC_TXN_000384,2241.54,large
SYNTHETIC_TXN_000385,6976.8,large
SYNTHETIC_TXN_000386,544.5,medium
SYNTHETIC_TXN_000387,9000.83,large
SYNTHETIC_TXN_000388,3092.85,large
SYNTHETIC_TXN_000389,4226.63,large
SYNTHETIC_TXN_000390,3355.2,large
SYNTHETIC_TXN_000391,1809.15,large
SYNTHETIC_TXN_000392,7789.8,large
SYNTHETIC_TXN_000393,4288.42,large
SYNTHETIC_TXN_000394,3353.45,large
SYNTHETIC_TXN_000395,914.59,medium
SYNTHETIC_TXN_000396,9938.53,large
SYNTHETIC_TXN_000397,1557.32,large
SYNTHETIC_TXN_000398,6698.24,large
SYNTHETIC_TXN_000399,6857.12,large
SYNTHETIC_TXN_000400,7230.06,large
SYNTHETIC_TXN_000401,914.66,medium
SYNTHETIC_TXN_000402,2209.98,large
SYNTHETIC_TXN_000403,5882.26,large
SYNTHETIC_TXN_000404,3547.34,large
SYNTHETIC_TXN_000405,436.09,medium
SYNTHETIC_TXN_000406,5425.35,large
SYNTHETIC_TXN_000407,8621.43,large
SYNTHETIC_TXN_000408,4321.74,large
SYNTHETIC_TXN_000409,4374.64,large
SYNTHETIC_TXN_000410,1860.21,large
SYNTHETIC_TXN_000411,9578.4,large
SYNTHETIC_TXN_000412,8527.31,large
SYNTHETIC_TXN_000413,1113.67,large
SYNTHETIC_TXN_000414,3717.66,large
SYNTHETIC_TXN_000415,2937.94,large
SYNTHETIC_TXN_000416,6019.55,large
SYNTHETIC_TXN_000417,2282.44,large
SYNTHETIC_TXN_000418,7963.99,large
SYNTHETIC_TXN_000419,5990.23,large
SYNTHETIC_TXN_000420,7479.45,large
SYNTHETIC_TXN_000421,3689.29,large
SYNTHETIC_TXN_000422,5278.85,large
SYNTHETIC_TXN_000423,5592.61,large
SYNTHETIC_TXN_000424,3284.37,large
SYNTHETIC_TXN_000425,9984.56,large
SYNTHETIC_TXN_000426,8319.11,large
SYNTHETIC_TXN_000427,421.78,medium
SYNTHETIC_TXN_000428,5017.62,large
SYNTHETIC_TXN_000429,1112.69,large
SYNTHETIC_TXN_000430,7531.22,large
SYNTHETIC_TXN_000431,5919.36,large
SYNTHETIC_TXN_000432,6185.93,large
SYNTHETIC_TXN_000433,6032.77,large
SYNTHETIC_TXN_000434,6715.81,large
SYNTHETIC_TXN_000435,8106.93,large
SYNTHETIC_TXN_000436,5428.07,large
SYNTHETIC_TXN_000437,6950.31,large
SYNTHETIC_TXN_000438,4847.18,large
SYNTHETIC_TXN_000439,9333.7,large
SYNTHETIC_TXN_000440,7224.78,large
SYNTHETIC_TXN_000441,8417.33,large
SYNTHETIC_TXN_000442,7006.86,large
SYNTHETIC_TXN_000443,8477.26,large
SYNTHETIC_TXN_000444,997.6,medium
SYNTHETIC_TXN_000445,9803.08,large
SYNTHETIC_TXN_000446,5944.91,large
SYNTHETIC_TXN_000447,3070.09,large
SYNTHETIC_TXN_000448,862.91,medium
SYNTHETIC_TXN_000449,1140.81,large
SYNTHETIC_TXN_000450,2090.13,large
SYNTHETIC_TXN_000451,7480.65,large
SYNTHETIC_TXN_000452,2110.97,large
SYNTHETIC_TXN_000453,88.98,small
SYNTHETIC_TXN_000454,6355.47,large
SYNTHETIC_TXN_000455,5198.54,large
SYNTHETIC_TXN_000456,6884.31,large
SYNTHETIC_TXN_000457,6161.69,large
SYNTHETIC_TXN_000458,1067.21,large
SYNTHETIC_TXN_000459,5561.74,large
SYNTHETIC_TXN_000460,6095.53,large
SYNTHETIC_TXN_000461,5608.51,large
SYNTHETIC_TXN_000462,9241.32,large
SYNTHETIC_TXN_000463,1511.15,large
SYNTHETIC_TXN_000464,5859.74,large
SYNTHETIC_TXN_000465,640.11,medium
SYNTHETIC_TXN_000466,3253.41,large
SYNTHETIC_TXN_000467,3166.11,large
SYNTHETIC_TXN_000468,5983.14,large
SYNTHETIC_TXN_000469,5580.31,large
SYNTHETIC_TXN_000470,7135.83,large
SYNTHETIC_TXN_000471,1911.03,large
SYNTHETIC_TXN_000472,2857.72,large
SYNTHETIC_TXN_000473,9925.62,large
SYNTHETIC_TXN_000474,4592.08,large
SYNTHETIC_TXN_000475,4784.12,large
SYNTHETIC_TXN_000476,3026.23,large
SYNTHETIC_TXN_000477,7863.59,large
SYNTHETIC_TXN_000478,6667.65,large
SYNTHETIC_TXN_000479,7646.13,large
SYNTHETIC_TXN_000480,3457.21,large
SYNTHETIC_TXN_000481,474.09,medium
SYNTHETIC_TXN_000482,6625.08,large
SYNTHETIC_TXN_000483,6196.56,large
SYNTHETIC_TXN_000484,3333.09,large
SYNTHETIC_TXN_000485,8837.13,large
SYNTHETIC_TXN_000486,3393.83,large
SYNTHETIC_TXN_000487,3356.56,large
SYNTHETIC_TXN_000488,3785.16,large
SYNTHETIC_TXN_000489,1036.71,large
SYNTHETIC_TXN_000490,4696.42,large
SYNTHETIC_TXN_000491,2475.08,large
SYNTHETIC_TXN_000492,3995.13,large
SYNTHETIC_TXN_000493,6232.97,large
SYNTHETIC_TXN_000494,7011.96,large
SYNTHETIC_TXN_000495,7179.94,large
SYNTHETIC_TXN_000496,1535.45,large
SYNTHETIC_TXN_000497,1631.72,large
SYNTHETIC_TXN_000498,5417.87,large
SYNTHETIC_TXN_000499,1538.32,large
SYNTHETIC_TXN_000500,8325.08,large
SYNTHETIC_TXN_000501,5668.73,large
SYNTHETIC_TXN_000502,6972.33,large
SYNTHETIC_TXN_000503,6783.46,large
SYNTHETIC_TXN_000504,734.14,medium
SYNTHETIC_TXN_000505,4091.94,large
SYNTHETIC_TXN_000506,4538.29,large
SYNTHETIC_TXN_000507,3253.49,large
SYNTHETIC_TXN_000508,5668.29,large
SYNTHETIC_TXN_000509,5111.53,large
SYNTHETIC_TXN_000510,842.85,medium
SYNTHETIC_TXN_000511,8710.55,large
SYNTHETIC_TXN_000512,7093.26,large
SYNTHETIC_TXN_000513,4684.47,large
SYNTHETIC_TXN_000514,4146.83,large
SYNTHETIC_TXN_000515,5832.22,large
SYNTHETIC_TXN_000516,5427.55,large
SYNTHETIC_TXN_000517,2069.94,large
SYNTHETIC_TXN_000518,2986.87,large
SYNTHETIC_TXN_000519,3803.52,large
SYNTHETIC_TXN_000520,438.47,medium
SYNTHETIC_TXN_000521,1593.2,large
SYNTHETIC_TXN_000522,6721.78,large
SYNTHETIC_TXN_000523,6906.11,large
SYNTHETIC_TXN_000524,6335.98,large
SYNTHETIC_TXN_000525,297.85,medium
SYNTHETIC_TXN_000526,2093.72,large
SYNTHETIC_TXN_000527,7641.76,large
SYNTHETIC_TXN_000528,9878.89,large
SYNTHETIC_TXN_000529,7316.55,large
SYNTHETIC_TXN_000530,4550.06,large
SYNTHETIC_TXN_000531,3301.07,large
SYNTHETIC_TXN_000532,5128.79,large
SYNTHETIC_TXN_000533,2500.79,large
SYNTHETIC_TXN_000534,4207.36,large
SYNTHETIC_TXN_000535,6083.32,large
SYNTHETIC_TXN_000536,4942.0,large
SYNTHETIC_TXN_000537,1876.73,large
SYNTHETIC_TXN_000538,9536.65,large
SYNTHETIC_TXN_000539,790.04,medium
SYNTHETIC_TXN_000540,5026.24,large
SYNTHETIC_TXN_000541,7232.3,large
SYNTHETIC_TXN_000542,8055.56,large
SYNTHETIC_TXN_000543,6773.05,large
SYNTHETIC_TXN_000544,9411.59,large
SYNTHETIC_TXN_000545,4613.07,large
SYNTHETIC_TXN_000546,4867.22,large
SYNTHETIC_TXN_000547,8412.06,large
SYNTHETIC_TXN_000548,8020.3,large
SYNTHETIC_TXN_000549,979.57,medium
SYNTHETIC_TXN_000550,1239.73,large
SYNTHETIC_TXN_000551,7585.54,large
SYNTHETIC_TXN_000552,424.38,medium
SYNTHETIC_TXN_000553,6481.02,large
SYNTHETIC_TXN_000554,4210.65,large
SYNTHETIC_TXN_000555,1474.1,large
SYNTHETIC_TXN_000556,1749.96,large
SYNTHETIC_TXN_000557,6735.69,large
SYNTHETIC_TXN_000558,4443.31,large
SYNTHETIC_TXN_000559,9149.47,large
SYNTHETIC_TXN_000560,7647.72,large
SYNTHETIC_TXN_000561,1217.42,large
SYNTHETIC_TXN_000562,5179.07,large
SYNTHETIC_TXN_000563,5002.29,large
SYNTHETIC_TXN_000564,9803.36,large
SYNTHETIC_TXN_000565,2126.98,large
SYNTHETIC_TXN_000566,7596.49,large
SYNTHETIC_TXN_000567,1763.07,large
SYNTHETIC_TXN_000568,3595.71,large
SYNTHETIC_TXN_000569,2651.83,large
SYNTHETIC_TXN_000570,5500.19,large
SYNTHETIC_TXN_000571,8849.24,large
SYNTHETIC_TXN_000572,6291.44,large
SYNTHETIC_TXN_000573,8476.74,large
SYNTHETIC_TXN_000574,6429.49,large
SYNTHETIC_TXN_000575,3499.24,large
SYNTHETIC_TXN_000576,5106.48,large
SYNTHETIC_TXN_000577,9509.01,large
SYNTHETIC_TXN_000578,1430.91,large
SYNTHETIC_TXN_000579,6864.21,large
SYNTHETIC_TXN_000580,1803.78,large
SYNTHETIC_TXN_000581,6060.73,large
SYNTHETIC_TXN_000582,4074.9,large
SYNTHETIC_TXN_000583,1249.73,large
SYNTHETIC_TXN_000584,5132.46,large
SYNTHETIC_TXN_000585,1379.73,large
SYNTHETIC_TXN_000586,5289.26,large
SYNTHETIC_TXN_000587,6725.13,large
SYNTHETIC_TXN_000588,1526.61,large
SYNTHETIC_TXN_000589,6804.07,large
SYNTHETIC_TXN_000590,5627.35,large
SYNTHETIC_TXN_000591,7139.09,large
SYNTHETIC_TXN_000592,4002.27,large
SYNTHETIC_TXN_000593,5800.52,large
SYNTHETIC_TXN_000594,7122.69,large
SYNTHETIC_TXN_000595,564.97,medium
SYNTHETIC_TXN_000596,4711.07,large
SYNTHETIC_TXN_000597,5069.1,large
SYNTHETIC_TXN_000598,62.57,small
SYNTHETIC_TXN_000599,1758.39,large
SYNTHETIC_TXN_000600,2156.82,large
SYNTHETIC_TXN_000601,3606.01,large
SYNTHETIC_TXN_000602,3672.14,large
SYNTHETIC_TXN_000603,3483.82,large
SYNTHETIC_TXN_000604,9355.13,large
SYNTHETIC_TXN_000605,8589.04,large
SYNTHETIC_TXN_000606,4115.8,large
SYNTHETIC_TXN_000607,8075.38,large
