txn_id,txn_amount,txn_amount_bucket
SYNTHETIC_TXN_000085,8472.98,large
SYNTHETIC_TXN_000086,,unknown
SYNTHETIC_TXN_000087,4301.99,large
SYNTHETIC_TXN_000088,4534.99,large
SYNTHETIC_TXN_000089,4742.68,large
SYNTHETIC_TXN_000090,5864.65,large
SYNTHETIC_TXN_000091,9158.43,large
SYNTHETIC_TXN_000092,2242.45,large
SYNTHETIC_TXN_000093,9745.46,large
SYNTHETIC_TXN_000094,3398.25,large
SYNTHETIC_TXN_000095,,unknown
SYNTHETIC_TXN_000096,5675.93,large
SYNTHETIC_TXN_000097,,unknown
SYNTHETIC_TXN_000098,1108.91,large
SYNTHETIC_TXN_000099,,unknown
SYNTHETIC_TXN_000100,1756.95,large
SYNTHETIC_TXN_000101,,unknown
SYNTHETIC_TXN_000102,9661.99,large
SYNTHETIC_TXN_000103,4004.5,large
SYNTHETIC_TXN_000104,1140.27,large
SYNTHETIC_TXN_000105,7602.15,large
SYNTHETIC_TXN_000106,8820.47,large
SYNTHETIC_TXN_000107,2746.74,large
SYNTHETIC_TXN_000108,2870.77,large
SYNTHETIC_TXN_000109,4497.34,large
SYNTHETIC_TXN_000110,,unknown
SYNTHETIC_TXN_000111,6098.05,large
SYNTHETIC_TXN_000112,3346.5,large
SYNTHETIC_TXN_000113,3333.62,large
SYNTHETIC_TXN_000114,3766.8,large
SYNTHETIC_TXN_000115,9511.68,large
SYNTHETIC_TXN_000116,5397.71,large
SYNTHETIC_TXN_000117,,unknown
SYNTHETIC_TXN_000118,6105.95,large
SYNTHETIC_TXN_000119,9471.29,large
SYNTHETIC_TXN_000120,,unknown
SYNTHETIC_TXN_000121,7631.16,large
SYNTHETIC_TXN_000122,3495.85,large
SYNTHETIC_TXN_000123,3186.85,large
SYNTHETIC_TXN_000124,1387.93,large
SYNTHETIC_TXN_000125,,unknown
SYNTHETIC_TXN_000126,,unknown
SYNTHETIC_TXN_000127,6319.55,large
SYNTHETIC_TXN_000128,6643.71,large
SYNTHETIC_TXN_000129,3733.03,large
SYNTHETIC_TXN_000130,7566.78,large
SYNTHETIC_TXN_000131,1822.79,large
SYNTHETIC_TXN_000132,3100.76,large
SYNTHETIC_TXN_000133,7808.41,large
SYNTHETIC_TXN_000134,3866.45,large
SYNTHETIC_TXN_000135,789.28,medium
SYNTHETIC_TXN_000136,6026.21,large
SYNTHETIC_TXN_000137,4349.41,large
SYNTHETIC_TXN_000138,1427.8,large
SYNTHETIC_TXN_000139,5672.45,large
SYNTHETIC_TXN_000140,,unknown
SYNTHETIC_TXN_000141,,unknown
SYNTHETIC_TXN_000142,6939.8,large
SYNTHETIC_TXN_000143,8105.13,large
SYNTHETIC_TXN_000144,7118.09,large
SYNTHETIC_TXN_000145,,unknown
SYNTHETIC_TXN_000146,657.49,medium
SYNTHETIC_TXN_000147,6423.38,large
SYNTHETIC_TXN_000148,7677.81,large
SYNTHETIC_TXN_000149,7093.32,large
SYNTHETIC_TXN_000150,,unknown
SYNTHETIC_TXN_000151,9239.29,large
SYNTHETIC_TXN_000152,7669.58,large
SYNTHETIC_TXN_000153,6849.9,large
SYNTHETIC_TXN_000154,1436.69,large
SYNTHETIC_TXN_000155,4664.73,large
SYNTHETIC_TXN_000156,9626.85,large
SYNTHETIC_TXN_000157,8790.75,large
SYNTHETIC_TXN_000158,5975.19,large
SYNTHETIC_TXN_000159,7638.56,large
SYNTHETIC_TXN_000160,7644.04,large
SYNTHETIC_TXN_000161,3656.07,large
SYNTHETIC_TXN_000162,4737.44,large
SYNTHETIC_TXN_000163,7393.19,large
SYNTHETIC_TXN_000164,1096.05,large
SYNTHETIC_TXN_000165,2275.44,large
SYNTHETIC_TXN_000166,7005.21,large
SYNTHETIC_TXN_000167,6114.78,large
SYNTHETIC_TXN_000168,3137.53,large
SYNTHETIC_TXN_000169,5580.87,large
SYNTHETIC_TXN_000170,1218.75,large
SYNTHETIC_TXN_000171,,unknown
SYNTHETIC_TXN_000172,1372.74,large
SYNTHETIC_TXN_000173,1001.99,large
SYNTHETIC_TXN_000174,9350.31,large
SYNTHETIC_TXN_000175,,unknown
SYNTHETIC_TXN_000176,9971.71,large
SYNTHETIC_TXN_000177,3350.42,large
SYNTHETIC_TXN_000178,3306.84,large
SYNTHETIC_TXN_000179,1931.62,large
SYNTHETIC_TXN_000180,4774.54,large
SYNTHETIC_TXN_000181,7228.82,large
SYNTHETIC_TXN_000182,4054.17,large
SYNTHETIC_TXN_000183,4781.82,large
SYNTHETIC_TXN_000184,6803.42,large
SYNTHETIC_TXN_000185,9028.87,large
SYNTHETIC_TXN_000186,5831.48,large
SYNTHETIC_TXN_000187,5587.97,large
SYNTHETIC_TXN_000188,,unknown
SYNTHETIC_TXN_000189,7689.72,large
SYNTHETIC_TXN_000190,6827.3,large
SYNTHETIC_TXN_000191,,unknown
SYNTHETIC_TXN_000192,2296.65,large
SYNTHETIC_TXN_000193,8837.56,large
SYNTHETIC_TXN_000194,486.77,medium
SYNTHETIC_TXN_000195,2892.64,large
SYNTHETIC_TXN_000196,4135.6,large
SYNTHETIC_TXN_000197,6433.16,large
SYNTHETIC_TXN_000198,2409.69,large
SYNTHETIC_TXN_000199,3884.19,large
SYNTHETIC_TXN_000200,1904.82,large
SYNTHETIC_TXN_000201,2170.17,large
SYNTHETIC_TXN_000202,7543.3,large
SYNTHETIC_TXN_000203,4662.51,large
SYNTHETIC_TXN_000204,8397.31,large
SYNTHETIC_TXN_000205,,unknown
SYNTHETIC_TXN_000206,2457.31,large
SYNTHETIC_TXN_000207,7327.72,large
SYNTHETIC_TXN_000208,5239.44,large
SYNTHETIC_TXN_000209,,unknown
SYNTHETIC_TXN_000210,6592.84,large
SYNTHETIC_TXN_000211,171.44,medium
SYNTHETIC_TXN_000212,,unknown
SYNTHETIC_TXN_000213,6972.36,large
SYNTHETIC_TXN_000214,,unknown
SYNTHETIC_TXN_000215,8579.6,large
SYNTHETIC_TXN_000216,465.63,medium
SYNTHETIC_TXN_000217,7522.54,large
SYNTHETIC_TXN_000218,5405.62,large
SYNTHETIC_TXN_000219,7690.05,large
SYNTHETIC_TXN_000220,9411.42,large
SYNTHETIC_TXN_000221,820.39,medium
SYNTHETIC_TXN_000222,,unknown
SYNTHETIC_TXN_000223,4080.44,large
SYNTHETIC_TXN_000224,7791.69,large
SYNTHETIC_TXN_000225,632.68,medium
SYNTHETIC_TXN_000226,5938.06,large
SYNTHETIC_TXN_000227,8621.98,large
SYNTHETIC_TXN_000228,1776.38,large
SYNTHETIC_TXN_000229,9320.66,large
SYNTHETIC_TXN_000230,8312.81,large
SYNTHETIC_TXN_000231,7152.36,large
SYNTHETIC_TXN_000232,367.66,medium
SYNTHETIC_TXN_000233,,unknown
SYNTHETIC_TXN_000234,,unknown
SYNTHETIC_TXN_000235,5004.66,large
SYNTHETIC_TXN_000236,7301.5,large
SYNTHETIC_TXN_000237,4524.47,large
SYNTHETIC_TXN_000238,9299.22,large
SYNTHETIC_TXN_000239,6297.6,large
SYNTHETIC_TXN_000240,3888.36,large
SYNTHETIC_TXN_000241,4575.51,large
SYNTHETIC_TXN_000242,4578.61,large
SYNTHETIC_TXN_000243,1830.45,large
SYNTHETIC_TXN_000244,6934.33,large
SYNTHETIC_TXN_000245,6194.1,large
SYNTHETIC_TXN_000246,4091.35,large
SYNTHETIC_TXN_000247,2920.9,large
SYNTHETIC_TXN_000248,1132.12,large
SYNTHETIC_TXN_000249,1024.17,large
SYNTHETIC_TXN_000250,9939.57,large
SYNTHETIC_TXN_000251,2069.43,large
SYNTHETIC_TXN_000252,9523.96,large
SYNTHETIC_TXN_000253,,unknown
SYNTHETIC_TXN_000254,,unknown
SYNTHETIC_TXN_000255,,unknown
SYNTHETIC_TXN_000256,8471.67,large
SYNTHETIC_TXN_000257,4947.15,large
SYNTHETIC_TXN_000258,,unknown
SYNTHETIC_TXN_000259,9918.37,large
SYNTHETIC_TXN_000260,2503.9,large
SYNTHETIC_TXN_000261,6554.85,large
SYNTHETIC_TXN_000262,92.88,small
SYNTHETIC_TXN_000263,1032.02,large
SYNTHETIC_TXN_000264,84.76,small
SYNTHETIC_TXN_000265,866.89,medium
SYNTHETIC_TXN_000266,6446.2,large
SYNTHETIC_TXN_000267,6069.27,large
SYNTHETIC_TXN_000268,5939.3,large
SYNTHETIC_TXN_000269,6829.42,large
SYNTHETIC_TXN_000270,,unknown
SYNTHETIC_TXN_000271,6160.47,large
SYNTHETIC_TXN_000272,6498.39,large
SYNTHETIC_TXN_000273,4533.72,large
SYNTHETIC_TXN_000274,,unknown
SYNTHETIC_TXN_000275,1180.57,large
SYNTHETIC_TXN_000276,,unknown
SYNTHETIC_TXN_000277,6741.2,large
SYNTHETIC_TXN_000278,,unknown
SYNTHETIC_TXN_000279,3199.35,large
SYNTHETIC_TXN_000280,689.27,medium
SYNTHETIC_TXN_000281,5638.07,large
SYNTHETIC_TXN_000282,7324.63,large
SYNTHETIC_TXN_000283,8771.98,large
SYNTHETIC_TXN_000284,9611.84,large
SYNTHETIC_TXN_000285,4130.57,large
SYNTHETIC_TXN_000286,4349.83,large
SYNTHETIC_TXN_000287,4527.58,large
SYNTHETIC_TXN_000288,5359.24,large
SYNTHETIC_TXN_000289,,unknown
SYNTHETIC_TXN_000290,9683.99,large
SYNTHETIC_TXN_000291,8546.01,large
SYNTHETIC_TXN_000292,,unknown
SYNTHETIC_TXN_000293,,unknown
SYNTHETIC_TXN_000294,,unknown
SYNTHETIC_TXN_000295,3949.99,large
SYNTHETIC_TXN_000296,8834.23,large
SYNTHETIC_TXN_000297,,unknown
SYNTHETIC_TXN_000298,7819.15,large
SYNTHETIC_TXN_000299,2190.21,large
SYNTHETIC_TXN_000300,,unknown
SYNTHETIC_TXN_000301,8392.22,large
SYNTHETIC_TXN_000302,9475.58,large
SYNTHETIC_TXN_000303,,unknown
SYNTHETIC_TXN_000304,1774.61,large
SYNTHETIC_TXN_000305,,unknown
SYNTHETIC_TXN_000306,,unknown
SYNTHETIC_TXN_000307,6137.09,large
SYNTHETIC_TXN_000308,,unknown
SYNTHETIC_TXN_000309,5655.5,large
SYNTHETIC_TXN_000310,887.27,medium
SYNTHETIC_TXN_000311,,unknown
SYNTHETIC_TXN_000312,4930.82,large
SYNTHETIC_TXN_000313,1626.57,large
SYNTHETIC_TXN_000314,8879.3,large
SYNTHETIC_TXN_000315,4313.23,large
SYNTHETIC_TXN_000316,,unknown
SYNTHETIC_TXN_000317,5496.63,large
SYNTHETIC_TXN_000318,1996.75,large
SYNTHETIC_TXN_000319,4709.45,large
SYNTHETIC_TXN_000320,2632.96,large
SYNTHETIC_TXN_000321,8081.8,large
SYNTHETIC_TXN_000322,9363.61,large
SYNTHETIC_TXN_000323,9004.54,large
SYNTHETIC_TXN_000324,8084.6,large
SYNTHETIC_TXN_000325,2578.87,large
SYNTHETIC_TXN_000326,8734.66,large
SYNTHETIC_TXN_000327,7583.77,large
SYNTHETIC_TXN_000328,6547.87,large
SYNTHETIC_TXN_000329,387.83,medium
SYNTHETIC_TXN_000330,,unknown
SYNTHETIC_TXN_000331,,unknown
SYNTHETIC_TXN_000332,9134.32,large
SYNTHETIC_TXN_000333,5067.95,large
SYNTHETIC_TXN_000334,4564.49,large
SYNTHETIC_TXN_000335,6811.74,large
SYNTHETIC_TXN_000336,1635.14,large
SYNTHETIC_TXN_000337,7798.3,large
SYNTHETIC_TXN_000338,9671.37,large
SYNTHETIC_TXN_000339,7093.68,large
SYNTHETIC_TXN_000340,3971.53,large
SYNTHETIC_TXN_000341,,unknown
SYNTHETIC_TXN_000342,1499.3,large
SYNTHETIC_TXN_000343,2956.05,large
SYNTHETIC_TXN_000344,7848.96,large
SYNTHETIC_TXN_000345,4707.81,large
SYNTHETIC_TXN_000346,8714.31,large
SYNTHETIC_TXN_000347,,unknown
SYNTHETIC_TXN_000348,2983.56,large
SYNTHETIC_TXN_000349,,unknown
SYNTHETIC_TXN_000350,47.14,small
SYNTHETIC_TXN_000351,6334.87,large
SYNTHETIC_TXN_000352,7568.47,large
SYNTHETIC_TXN_000353,,unknown
SYNTHETIC_TXN_000354,5202.88,large
SYNTHETIC_TXN_000355,,unknown
SYNTHETIC_TXN_000356,5896.93,large
SYNTHETIC_TXN_000357,5939.24,large
SYNTHETIC_TXN_000358,,unknown
SYNTHETIC_TXN_000359,6227.98,large
SYNTHETIC_TXN_000360,,unknown
SYNTHETIC_TXN_000361,9103.56,large
SYNTHETIC_TXN_000362,,unknown
SYNTHETIC_TXN_000363,2311.61,large
SYNTHETIC_TXN_000364,,unknown
SYNTHETIC_TXN_000365,,unknown
SYNTHETIC_TXN_000366,7330.67,large
SYNTHETIC_TXN_000367,4782.45,large
SYNTHETIC_TXN_000368,5907.5,large
SYNTHETIC_TXN_000369,7272.78,large
SYNTHETIC_TXN_000370,123.61,medium
SYNTHETIC_TXN_000371,,unknown
SYNTHETIC_TXN_000372,,unknown
SYNTHETIC_TXN_000373,2408.92,large
SYNTHETIC_TXN_000374,8012.61,large
SYNTHETIC_TXN_000375,,unknown
SYNTHETIC_TXN_000376,5083.38,large
SYNTHETIC_TXN_000377,7674.16,large
SYNTHETIC_TXN_000378,,unknown
SYNTHETIC_TXN_000379,,unknown
SYNTHETIC_TXN_000380,3928.97,large
SYNTHETIC_TXN_000381,7721.45,large
SYNTHETIC_TXN_000382,8388.15,large
SYNTHETIC_TXN_000383,5041.1,large
SYNTHETIC_TXN_000384,1333.73,large
SYNTHETIC_TXN_000385,2097.13,large
SYNTHETIC_TXN_000386,7607.75,large
SYNTHETIC_TXN_000387,252.73,medium
SYNTHETIC_TXN_000388,1464.29,large
SYNTHETIC_TXN_000389,7394.92,large
SYNTHETIC_TXN_000390,6644.93,large
SYNTHETIC_TXN_000391,8604.44,large
SYNTHETIC_TXN_000392,9834.52,large
SYNTHETIC_TXN_000393,,unknown
SYNTHETIC_TXN_000394,,unknown
SYNTHETIC_TXN_000395,3178.59,large
SYNTHETIC_TXN_000396,8833.96,large
SYNTHETIC_TXN_000397,8236.88,large
SYNTHETIC_TXN_000398,398.78,medium
SYNTHETIC_TXN_000399,3749.58,large
SYNTHETIC_TXN_000400,9482.11,large
SYNTHETIC_TXN_000401,4242.1,large
SYNTHETIC_TXN_000402,3317.16,large
SYNTHETIC_TXN_000403,4076.33,large
SYNTHETIC_TXN_000404,,unknown
SYNTHETIC_TXN_000405,3013.51,large
SYNTHETIC_TXN_000406,,unknown
SYNTHETIC_TXN_000407,9573.91,large
SYNTHETIC_TXN_000408,9469.78,large
SYNTHETIC_TXN_000409,,unknown
SYNTHETIC_TXN_000410,9323.69,large
SYNTHETIC_TXN_000411,4871.9,large
SYNTHETIC_TXN_000412,,unknown
SYNTHETIC_TXN_000413,1686.4,large
SYNTHETIC_TXN_000414,8778.85,large
SYNTHETIC_TXN_000415,1400.02,large
SYNTHETIC_TXN_000416,,unknown
SYNTHETIC_TXN_000417,7751.97,large
SYNTHETIC_TXN_000418,105.93,medium
SYNTHETIC_TXN_000419,6594.13,large
SYNTHETIC_TXN_000420,2340.19,large
SYNTHETIC_TXN_000421,3240.71,large
SYNTHETIC_TXN_000422,3652.97,large
SYNTHETIC_TXN_000423,8172.36,large
SYNTHETIC_TXN_000424,2808.1,large
SYNTHETIC_TXN_000425,4788.15,large
SYNTHETIC_TXN_000426,1347.25,large
SYNTHETIC_TXN_000427,5993.57,large
SYNTHETIC_TXN_000428,1705.67,large
SYNTHETIC_TXN_000429,688.44,medium
SYNTHETIC_TXN_000430,1495.62,large
SYNTHETIC_TXN_000431,12.01,small
SYNTHETIC_TXN_000432,2294.87,large
SYNTHETIC_TXN_000433,838.18,medium
SYNTHETIC_TXN_000434,1178.29,large
SYNTHETIC_TXN_000435,5853.7,large
SYNTHETIC_TXN_000436,7837.88,large
SYNTHETIC_TXN_000437,7357.82,large
SYNTHETIC_TXN_000438,4005.61,large
SYNTHETIC_TXN_000439,4716.69,large
SYNTHETIC_TXN_000440,9844.47,large
SYNTHETIC_TXN_000441,9307.58,large
SYNTHETIC_TXN_000442,,unknown
SYNTHETIC_TXN_000443,,unknown
SYNTHETIC_TXN_000444,1945.26,large
SYNTHETIC_TXN_000445,,unknown
SYNTHETIC_TXN_000446,2432.74,large
SYNTHETIC_TXN_000447,9941.97,large
SYNTHETIC_TXN_000448,2482.58,large
SYNTHETIC_TXN_000449,2185.67,large
SYNTHETIC_TXN_000450,2654.06,large
SYNTHETIC_TXN_000451,,unknown
SYNTHETIC_TXN_000452,9853.6,large
SYNTHETIC_TXN_000453,,unknown
SYNTHETIC_TXN_000454,1203.69,large
SYNTHETIC_TXN_000455,6127.78,large
SYNTHETIC_TXN_000456,,unknown
SYNTHETIC_TXN_000457,9792.71,large
SYNTHETIC_TXN_000458,7385.42,large
SYNTHETIC_TXN_000459,7205.6,large
SYNTHETIC_TXN_000460,2542.9,large
SYNTHETIC_TXN_000461,4117.61,large
SYNTHETIC_TXN_000462,4874.94,large
SYNTHETIC_TXN_000463,,unknown
SYNTHETIC_TXN_000464,2913.57,large
SYNTHETIC_TXN_000465,9655.25,large
SYNTHETIC_TXN_000466,2105.72,large
SYNTHETIC_TXN_000467,1039.29,large
SYNTHETIC_TXN_000468,1312.78,large
SYNTHETIC_TXN_000469,5485.45,large
SYNTHETIC_TXN_000470,6397.86,large
SYNTHETIC_TXN_000471,,unknown
SYNTHETIC_TXN_000472,9469.57,large
SYNTHETIC_TXN_000473,5605.54,large
SYNTHETIC_TXN_000474,5166.1,large
SYNTHETIC_TXN_000475,8534.81,large
SYNTHETIC_TXN_000476,1521.5,large
SYNTHETIC_TXN_000477,,unknown
SYNTHETIC_TXN_000478,4636.85,large
SYNTHETIC_TXN_000479,1921.93,large
SYNTHETIC_TXN_000480,335.11,medium
SYNTHETIC_TXN_000481,,unknown
SYNTHETIC_TXN_000482,8636.57,large
SYNTHETIC_TXN_000483,,unknown
SYNTHETIC_TXN_000484,,unknown
SYNTHETIC_TXN_000485,1073.92,large
SYNTHETIC_TXN_000486,7243.99,large
SYNTHETIC_TXN_000487,,unknown
SYNTHETIC_TXN_000488,2633.5,large
SYNTHETIC_TXN_000489,2387.87,large
SYNTHETIC_TXN_000490,,unknown
SYNTHETIC_TXN_000491,1297.75,large
SYNTHETIC_TXN_000492,5258.21,large
SYNTHETIC_TXN_000493,2087.39,large
SYNTHETIC_TXN_000494,7942.49,large
SYNTHETIC_TXN_000495,9605.86,large
SYNTHETIC_TXN_000496,1788.99,large
SYNTHETIC_TXN_000497,,unknown
SYNTHETIC_TXN_000498,5500.81,large
SYNTHETIC_TXN_000499,5502.39,large
SYNTHETIC_TXN_000500,163.03,medium
